WHo,who,s,,0
",",",",s,,0
y'ad,y'ad,s,UNRECOGNIZED,0
known,known,s,CommonAuthorities,0
less,less,s,Comparison,0
care,care,c,StandardsPos,0
;,;,n,,0
Ladies,ladies,s,PersonProperty,0
are,are,s,ReportingStates,0
happiest,happiest,s,Positivity,0
moderately,moderately,s,AbstractConcepts,0
fair,fair,c,StandardsPos,0
:,:,n,,0
But,but,s,Immediacy,0
now,now,s,Immediacy,1
should,should,s,DirectAddress,0
you,you,s,DirectAddress,1
your,your,s,DirectAddress,0
Beauty,beauty,s,StandardsPos,0
waste,waste,c,StandardsNeg,0
",",",",s,Aside,0
which,which,s,Aside,1
way,way,n,AbstractConcepts,0
Could,could,s,Request,0
you,you,s,Request,1
the,the,s,,0
debt,debt,s,AbstractConcepts,0
it,it,s,Updates,0
has,has,s,Updates,1
contracted,contracted,s,ReportingEvents,0
pay,pay,c,ReportingEvents,0
?,?,nn,Question,0
Beaufort,beaufort,c,,0
",",",",s,,0
did,did,s,ReportingEvents,0
thou,thou,s,DirectAddress,0
but,but,s,Resistance,0
know,know,s,Confidence,0
I,i,s,FirstPer,0
weep,weep,s,Sad,0
for,for,s,Sad,1
thee,thee,c,DirectAddress,0
",",",",n,,0
Thou,thou,s,DirectAddress,0
would,would,s,Contingency,0
not,not,s,Contingency,1
blame,blame,s,Anger,0
my,my,s,FirstPer,0
scorn,scorn,c,Negative_Relation,0
",",",",s,Resistance,0
but,but,s,Resistance,1
pity,pity,s,Sad,0
me,me,c,FirstPer,0
.,.,nn,Question,0
When,when,s,Question,1
Honor,honor,s,StandardsPos,0
first,first,s,Sequence,0
made,made,s,DirectAddress,0
you,you,s,DirectAddress,1
your,your,s,DirectAddress,0
Love,love,s,Positivity,0
decline,decline,c,Negativity,0
",",",",n,,0
You,you,s,DirectAddress,0
from,from,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Center,center,s,SpaceRelation,2
drew,drew,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
crooked,crooked,s,,0
line,line,c,SpaceRelation,0
;,;,n,,0
You,you,s,DirectAddress,0
were,were,s,ProjectBack,0
to,to,s,,0
Beaufort,beaufort,s,,0
too,too,s,Negativity,0
severe,severe,c,Negativity,1
",",",",s,,0
I,i,s,Fear,0
fear,fear,c,Fear,1
",",",",n,,0
Lest,lest,s,Negativity,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Love,love,s,OralCues,0
you,you,s,OralCues,1
partial,partial,s,SubjectivePercept,0
might,might,s,Contingency,0
appear,appear,c,Contingency,1
.,.,nn,,0
I,i,s,FirstPer,0
did,did,s,Curiosity,0
what,what,s,Curiosity,1
I,i,s,FirstPer,0
in,in,s,StandardsPos,0
honor,honor,s,StandardsPos,1
ought,ought,s,Insist,0
to,to,s,Insist,1
do,do,c,GenericEvents,0
;,;,n,GenericEvents,1
I,i,s,FirstPer,0
yet,yet,s,SubjectiveTime,0
to,to,s,SubjectiveTime,1
Beaufort,beaufort,s,,0
and,and,s,,0
my,my,s,Positivity,0
love,love,s,Positivity,1
am,am,s,FirstPer,0
true,true,c,StandardsPos,0
;,;,n,,0
And,and,s,,0
if,if,s,Contingency,0
his,his,s,PersonPronoun,0
Rival,rival,s,Resistance,0
live,live,c,,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
his,his,s,PersonPronoun,0
Bride,bride,c,PersonProperty,0
",",",",n,,0
Joy,joy,s,Positivity,0
shall,shall,s,ProjectAhead,0
unite,unite,s,Inclusive,0
whom,whom,s,PersonPronoun,0
Grief,grief,s,Sad,0
does,does,s,ReportingEvents,0
now,now,s,Immediacy,0
divide,divide,c,ReportingEvents,0
;,;,n,Resistance,0
But,but,s,Resistance,1
if,if,s,Contingency,0
for,for,s,Positivity,0
love,love,s,Positivity,1
of,of,s,,0
me,me,s,FirstPer,0
brave,brave,s,StandardsPos,0
Bruce,bruce,s,UNRECOGNIZED,0
does,does,s,ReportingEvents,0
die,die,c,AbstractConcepts,0
",",",",n,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
contracted,contracted,s,ReportingEvents,0
to,to,s,,0
his,his,s,PrivateThinking,0
Memory,memory,c,PrivateThinking,1
.,.,n,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
Beaufort,beaufort,c,,0
!,!,nn,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
Graciana,graciana,c,UNRECOGNIZED,0
!,!,s,,0
here,here,s,SpaceRelation,0
am,am,s,Question,0
I,i,n,Question,1
(,(,c,,0
By,by,s,Uncertainty,0
what,what,s,Uncertainty,1
I,i,s,SelfDisclosure,0
Have,have,s,SelfDisclosure,1
heard,heard,c,Updates,0
),),s,,0
fixed,fixed,s,ReportingEvents,0
in,in,s,,0
an,an,s,,0
ecstasy,ecstasy,c,Positivity,0
.,.,nn,,0
We,we,s,ReportingStates,0
are,are,s,ReportingStates,1
surpised,surpised,c,UNRECOGNIZED,0
;,;,s,,0
unlucky,unlucky,s,Negativity,0
accident,accident,c,Contingency,0
!,!,n,,0
Fresh,fresh,s,SenseProperty,0
Sorrow's,sorrow's,s,UNRECOGNIZED,0
added,added,s,ReportingEvents,0
to,to,s,ReportingEvents,1
my,my,s,FirstPer,0
discontent,discontent,c,Negativity,0
.,.,nn,,0
Graciana,graciana,c,UNRECOGNIZED,0
",",",",s,,0
stay,stay,c,TimeDuration,0
",",",",s,,0
you,you,s,DirectAddress,0
can,can,s,Contingency,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
contend,contend,c,Resistance,0
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
Fortune,fortune,s,ProjectAhead,0
joins,joins,s,Inclusive,0
with,with,s,Inclusive,1
Love,love,s,Positivity,0
to,to,s,Positivity,1
be,be,s,ReportingStates,0
my,my,s,FirstPer,0
Friend,friend,c,StandardsPos,0
;,;,n,,0
There,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
fear,fear,s,Fear,0
of,of,s,Fear,1
Bruce,bruce,s,UNRECOGNIZED,0
his,his,s,Biographical_Time,0
death,death,c,Biographical_Time,1
;,;,s,,0
the,the,s,SenseObject,0
wound,wound,n,SenseObject,1
By,by,s,,0
abler,abler,s,StandardsPos,0
Chyr'gions,chyr'gions,s,UNRECOGNIZED,0
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
mortal,mortal,s,PersonProperty,0
found,found,c,ReportingStates,0
.,.,n,ReportingStates,1
She,she,s,PersonPronoun,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
stay,stay,c,TimeDuration,0
:,:,n,,0
My,my,s,FirstPer,0
Joys,joys,c,Positivity,0
",",",",s,,0
like,like,s,SubjectivePercept,0
waters,waters,s,SenseObject,0
swelled,swelled,s,Transformation,0
into,into,s,Transformation,0
a,a,s,Transformation,1
flood,flood,c,Motions,0
",",",",n,,0
Bear,bear,s,Motions,0
down,down,s,Motions,1
whatever,whatever,s,Uncertainty,0
their,their,s,PersonPronoun,0
usual,usual,s,RecurringEvents,0
streams,streams,s,SenseObject,0
withstood,withstood,c,Resistance,0
.,.,nn,,0
I,i,s,FirstPer,0
wonder,wonder,s,Curiosity,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
yet,yet,s,Resistance,0
no,no,s,DenyDisclaim,0
tidings,tidings,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
our,our,s,Inclusive,0
Knight,knight,c,PersonProperty,0
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
Palmer,palmer,c,PersonProperty,0
",",",",s,,0
--,--,n,,0
Fortune,fortune,s,ProjectAhead,0
still,still,s,Updates,0
crosses,crosses,s,SpaceRelation,0
the,the,s,,0
industrious,industrious,c,StandardsPos,0
",",",",s,,0
Girl,girl,c,PersonProperty,0
.,.,n,Question,0
When,when,s,Question,1
we,we,s,,0
recover,recover,s,ReportingEvents,0
him,him,s,PersonPronoun,0
you,you,s,Insist,0
must,must,s,Insist,1
begin,begin,n,Sequence,0
To,to,s,Sequence,1
lie,lie,s,Motions,0
at,at,s,SpaceRelation,0
a,a,s,SpaceRelation,1
little,little,s,SenseProperty,0
opener,opener,s,Sequence,0
ward,ward,c,,0
;,;,n,,0
It,it,s,Fear,0
Is,is,s,Fear,1
dangerous,dangerous,s,Fear,2
keeping,keeping,s,TimeDuration,0
the,the,s,Negativity,0
Fool,fool,s,Negativity,1
too,too,s,Negativity,0
long,long,s,Negativity,1
at,at,s,SubjectivePercept,0
bay,bay,c,SubjectivePercept,1
*,*,n,,0
Lest,lest,s,Negativity,0
some,some,s,Uncertainty,0
old,old,s,SenseProperty,0
Wood-man,wood-man,s,UNRECOGNIZED,0
drop,drop,s,SceneShift,0
in,in,s,SceneShift,1
by,by,s,Contingency,0
chance,chance,c,Contingency,1
",",",",n,,0
And,and,s,,0
discover,discover,s,Curiosity,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
but,but,s,Resistance,0
a,a,s,Negativity,0
rascal,rascal,s,Negativity,1
Deer,deer,c,SenseObject,0
.,.,n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
counterfeited,counterfeited,s,StandardsNeg,0
half,half,s,Numbers,0
a,a,s,Numbers,1
dozen,dozen,s,Numbers,2
Mortgages,mortgages,c,AbstractConcepts,0
",",",",n,,0
A,a,s,,0
dozen,dozen,s,AbstractConcepts,0
Bonds,bonds,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
two,two,s,Numbers,0
Scriveners,scriveners,s,PersonProperty,0
to,to,s,,0
vouch,vouch,s,Support,0
all,all,c,,0
;,;,n,,0
That,that,s,PredictedFuture,0
will,will,s,PredictedFuture,1
satisfy,satisfy,s,StandardsPos,0
him,him,s,StandardsPos,1
in,in,s,,0
thy,thy,s,DirectAddress,0
Estate,estate,c,AbstractConcepts,0
:,:,n,,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
sent,sent,s,ReportingEvents,0
into,into,s,SceneShift,0
the,the,s,SceneShift,1
Country,country,s,SceneShift,2
for,for,s,,0
his,his,n,GenericEvents,0
Writings,writings,c,GenericEvents,1
:,:,n,,0
But,but,s,Resistance,0
see,see,c,,0
",",",",s,,0
here,here,s,SpaceRelation,0
he,he,s,PersonPronoun,0
comes,comes,c,ReportingEvents,0
.,.,n,,0
Sir,sir,s,PersonProperty,0
Nich'las,nich'las,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
chide,chide,s,Negative_Relation,0
you,you,c,DirectAddress,0
",",",",s,,0
indeed,indeed,s,Intensity,0
I,i,s,Insist,0
must,must,c,Insist,1
;,;,n,,0
You,you,s,DirectAddress,0
neglect,neglect,s,Negativity,0
your,your,s,Responsibility,0
duty,duty,s,Responsibility,1
here,here,c,SpaceRelation,0
:,:,s,,0
Nay,nay,c,OralCues,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
never,never,n,DenyDisclaim,0
Blush,blush,c,SenseProperty,0
;,;,s,,0
faith,faith,s,StandardsPos,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
reveal,reveal,s,Disclosure,0
all,all,c,Inclusive,0
.,.,s,Inclusive,1
You,you,s,DirectAddress,0
Are,are,s,DirectAddress,1
the,the,s,DirectAddress,2
happiest,happiest,c,Positivity,0
",",",",n,,0
The,the,s,,0
luckiest,luckiest,s,Positivity,0
man,man,s,PersonProperty,0
--,--,n,,0
We,we,s,ReportingStates,0
Are,are,s,ReportingStates,1
betrayed,betrayed,c,Anger,0
;,;,s,,0
death,death,c,Negativity,0
",",",",s,,0
what,what,s,,0
makes,makes,s,Cause,0
him,him,s,Cause,1
here,here,c,SpaceRelation,0
?,?,n,Question,0
Sir,sir,s,PersonProperty,0
Frederick,frederick,c,UNRECOGNIZED,0
",",",",s,,0
your,your,s,DirectAddress,0
humble,humble,s,SubjectivePercept,0
Servant,servant,c,PersonProperty,0
;,;,s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
come,come,n,ReportingEvents,0
In,in,s,ReportingEvents,1
the,the,s,,0
luckiest,luckiest,s,Positivity,0
time,time,s,TimeDuration,0
for,for,s,TimeDuration,1
mirth,mirth,c,Positivity,0
;,;,s,Future_Question,0
will,will,s,Future_Question,1
you,you,s,DirectAddress,0
but,but,s,Resistance,0
lend,lend,n,DirectAddress,0
Me,me,s,DirectAddress,1
your,your,s,DirectAddress,0
ear,ear,c,SenseObject,0
?,?,s,Question,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
you,you,s,DirectAddress,0
see,see,s,DirectAddress,1
Sir,sir,s,PersonProperty,0
Nich'las,nich'las,s,UNRECOGNIZED,0
and,and,s,,0
Grace,grace,n,StandardsPos,0
Yonder,yonder,c,SpaceRelation,0
?,?,s,Question,0
look,look,c,DirectAddress,0
",",",",s,DirectAddress,1
look,look,c,ReportingEvents,0
.,.,nn,,0
Yes,yes,c,DirectAddress,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
persuading,persuading,s,ReportingEvents,0
him,him,s,PersonPronoun,0
to,to,s,TimeDuration,0
keep,keep,s,TimeDuration,1
her,her,c,PersonPronoun,0
;,;,s,,0
she,she,s,Neutral_Attribution,0
is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
pretty,pretty,n,SubjectivePercept,0
Deserving,deserving,s,StandardsPos,0
Girl,girl,c,PersonProperty,0
;,;,s,,0
faith,faith,s,StandardsPos,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
draw,draw,s,ReportingEvents,0
off,off,s,ReportingEvents,1
a,a,s,TimeDuration,0
while,while,c,TimeDuration,1
",",",",n,,0
And,and,s,,0
laugh,laugh,s,Positivity,0
among,among,s,Inclusive,0
our,our,s,Inclusive,1
selves,selves,c,SubjectivePercept,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
fear,fear,s,Fear,0
of,of,s,Fear,1
spoiling,spoiling,n,Negativity,0
The,the,s,Negativity,1
poor,poor,s,Negativity,0
Wenches,wenches,s,PersonProperty,0
market,market,c,AbstractConcepts,0
;,;,s,,0
let,let,s,DirectAddress,0
us,us,c,DirectAddress,1
",",",",s,,0
let,let,s,DirectAddress,0
us,us,c,DirectAddress,1
.,.,nn,,0
With,with,s,Positivity,0
all,all,s,Positivity,1
my,my,s,Positivity,2
heart,heart,c,Positivity,3
.,.,nn,,0
We,we,s,,0
arrest,arrest,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,Imperative,0
Arrest,arrest,s,Imperative,1
me,me,c,FirstPer,0
?,?,s,Question,0
Sir,sir,s,PersonProperty,0
Frederick,frederick,c,UNRECOGNIZED,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
Nicholas,nicholas,c,UNRECOGNIZED,0
.,.,nn,,0
We,we,s,ReportingStates,0
are,are,s,ReportingStates,1
not,not,s,DenyDisclaim,0
provided,provided,s,StandardsPos,0
for,for,s,StandardsPos,1
a,a,s,StandardsPos,0
Rescue,rescue,s,StandardsPos,1
at,at,s,Immediacy,0
present,present,c,Immediacy,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,,0
At,at,s,,0
whose,whose,s,PersonPronoun,0
Suit,suit,c,SenseObject,0
?,?,nn,Question,0
At,at,s,,0
Sir,sir,s,PersonProperty,0
Frederick,frederick,s,UNRECOGNIZED,0
Frollick's,frollick's,c,UNRECOGNIZED,0
.,.,nn,,0
Sir,sir,s,PersonProperty,0
Frederick,frederick,s,UNRECOGNIZED,0
Frollick's,frollick's,c,UNRECOGNIZED,0
?,?,s,Question,0
I,i,s,SelfDisclosure,0
owe,owe,s,SelfDisclosure,1
him,him,s,PersonPronoun,0
never,never,s,DenyDisclaim,0
a,a,s,,0
farthing,farthing,c,AbstractConcepts,0
.,.,nn,,0
You,you,s,Confront,0
Are,are,s,Confront,1
mistaken,mistaken,c,Confront,2
",",",",s,,0
Sir,sir,c,PersonProperty,0
;,;,s,,0
you,you,s,DirectAddress,0
owe,owe,s,ReportingEvents,0
me,me,s,FirstPer,0
a,a,s,,0
thousand,thousand,s,Numbers,0
pounds,pounds,c,Motions,0
:,:,n,,0
Look,look,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
know,know,s,DirectAddress,2
Mr,mr,s,AbstractConcepts,0
Palmer's,palmer's,s,UNRECOGNIZED,0
hand,hand,c,SenseObject,0
?,?,n,Question,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
assigned,assigned,s,ReportingEvents,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
small,small,s,Specifiers,2
debt,debt,s,AbstractConcepts,0
over,over,s,SceneShift,0
to,to,s,SceneShift,1
me,me,c,FirstPer,0
.,.,nn,Question,0
How,how,s,Question,1
was,was,s,Question,2
I,i,s,FirstPer,0
bewitched,bewitched,s,SubjectivePercept,0
to,to,s,,0
trust,trust,s,Confidence,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
villain,villain,c,Negativity,0
!,!,n,,0
Oh,oh,s,OralCues,0
Rogue,rogue,c,Negativity,0
",",",",s,,0
Dog,dog,c,SenseObject,0
",",",",s,,0
Coward,coward,c,Anger,0
",",",",s,,0
Palmer,palmer,c,PersonProperty,0
!,!,nn,,0
Oh,oh,s,OralCues,0
thou,thou,s,DirectAddress,0
unconscionable,unconscionable,s,StandardsNeg,0
Wheedle,wheedle,c,SubjectivePercept,0
;,;,s,,0
a,a,s,,0
thousand,thousand,s,Numbers,0
pounds,pounds,n,Motions,0
Was,was,s,ProjectBack,0
too,too,s,SenseProperty,0
small,small,s,SenseProperty,1
a,a,s,,0
bubble,bubble,c,SenseObject,0
!,!,nn,,0
Away,away,s,,0
with,with,s,,0
him,him,c,PersonPronoun,0
",",",",s,,0
away,away,s,,0
with,with,s,,0
him,him,c,PersonPronoun,0
.,.,nn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
Frederick,frederick,c,UNRECOGNIZED,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
punishment,punishment,s,Negativity,0
enough,enough,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
fall,fall,n,Negativity,0
From,from,s,Negativity,1
my,my,s,SelfDisclosure,0
expectation,expectation,c,SelfDisclosure,1
:,:,n,,0
Do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
ruin,ruin,s,Negativity,0
a,a,s,,0
young,young,s,PersonProperty,0
man,man,c,PersonProperty,1
.,.,nn,,0
I,i,s,Insist,0
beseech,beseech,s,Insist,1
you,you,c,DirectAddress,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
have,have,s,,0
moved,moved,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",s,,0
Grace,grace,c,StandardsPos,0
;,;,n,,0
Do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
tremble,tremble,c,Motions,0
",",",",s,,0
Chuck,chuck,c,SenseObject,0
;,;,s,,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
thy,thy,s,DirectAddress,0
profession,profession,s,CommonAuthorities,0
too,too,s,,0
well,well,n,SenseObject,0
To,to,s,,0
harm,harm,s,Negativity,0
thee,thee,c,DirectAddress,0
.,.,n,Imperative,0
Look,look,s,Imperative,1
you,you,c,DirectAddress,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
what,what,s,DirectAddress,0
think,think,s,DirectAddress,1
you,you,s,DirectAddress,2
of,of,s,,0
a,a,s,,0
rich,rich,s,Positivity,0
Widow,widow,c,PersonProperty,0
?,?,n,Question,0
Was,was,s,ProjectBack,0
there,there,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
Lady,lady,s,PersonProperty,0
to,to,s,,0
abuse,abuse,c,Negativity,0
",",",",s,,0
Wheedle,wheedle,c,SubjectivePercept,0
",",",",s,Resistance,0
but,but,s,Resistance,1
my,my,s,FirstPer,0
Mistress,mistress,c,PersonProperty,0
?,?,n,Question,0
No,no,s,DenyDisclaim,0
man,man,s,DenyDisclaim,1
to,to,s,,0
bubble,bubble,s,SenseObject,0
but,but,s,Resistance,0
your,your,s,Positivity,0
Friend,friend,s,Positivity,1
and,and,s,,0
Patron,patron,c,PersonProperty,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
Nich'las,nich'las,c,UNRECOGNIZED,0
?,?,n,Question,0
But,but,s,Resistance,0
let,let,s,ReportingEvents,0
this,this,s,,0
pass,pass,c,ReportingEvents,0
;,;,s,,0
Sir,sir,s,PersonProperty,0
Nich'las,nich'las,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
satisfied,satisfied,c,ReportingStates,0
;,;,s,ReportingStates,1
take,take,s,ReportingEvents,0
Grace,grace,n,StandardsPos,0
Here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
marry,marry,s,Positivity,0
her,her,c,PersonPronoun,0
",",",",s,,0
we,we,s,Inclusive,0
are,are,s,Inclusive,1
all,all,s,Inclusive,2
satisfied,satisfied,c,StandardsPos,0
:,:,n,,0
She,she,s,Neutral_Attribution,0
Is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
pretty,pretty,s,SubjectivePercept,0
deserving,deserving,s,StandardsPos,0
Girl,girl,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
a,a,s,Positivity,0
Fortune,fortune,s,Positivity,1
now,now,n,Updates,0
In,in,s,Updates,1
earnest,earnest,c,SubjectivePercept,0
;,;,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
give,give,s,,0
her,her,s,PersonPronoun,0
a,a,s,,0
thousand,thousand,s,Numbers,0
pounds,pounds,c,Motions,0
.,.,nn,Imperative,0
Pray,pray,c,Imperative,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
do,do,s,Intensity,0
but,but,s,Resistance,0
consider,consider,s,Curiosity,0
--,--,nn,,0
No,no,s,Negativity,0
consideration,consideration,c,Negativity,1
;,;,s,,0
dispatch,dispatch,c,ReportingEvents,0
",",",",s,,0
or,or,n,,0
To,to,s,,0
Limbo,limbo,c,Negativity,0
.,.,nn,Question,0
Was,was,s,Question,1
there,there,s,Question,2
ever,ever,s,Biographical_Time,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Dilemma,dilemma,c,Uncertainty,0
?,?,s,Question,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
rot,rot,s,SenseObject,0
in,in,s,Negativity,0
Prison,prison,c,Negativity,1
.,.,n,Imperative,0
Come,come,s,Imperative,1
hither,hither,c,SpaceRelation,0
",",",",s,,0
Grace,grace,c,StandardsPos,0
;,;,s,,0
I,i,s,FirstPer,0
did,did,s,ReportingEvents,0
but,but,s,Resistance,0
make,make,s,ReportingEvents,0
bold,bold,c,ReportingEvents,1
",",",",s,,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
young,young,s,SenseProperty,0
Heir,heir,c,PersonProperty,0
",",",",n,,0
With,with,s,,0
his,his,s,PersonPronoun,0
Estate,estate,c,AbstractConcepts,0
",",",",s,,0
before,before,s,Sequence,0
it,it,s,Sequence,1
come,come,s,ReportingEvents,0
into,into,s,ReportingEvents,1
his,his,s,SenseObject,0
hands,hands,c,SenseObject,1
:,:,n,,0
Little,little,s,SubjectivePercept,0
did,did,s,SubjectivePercept,1
I,i,s,SubjectivePercept,2
think,think,c,SubjectivePercept,3
",",",",s,,0
Grace,grace,c,StandardsPos,0
",",",",s,,0
that,that,s,,0
this,this,s,,0
Pasty,pasty,c,SenseProperty,0
",",",",n,,0
When,when,s,,0
we,we,s,,0
first,first,s,Sequence,0
cut,cut,s,ReportingEvents,0
it,it,s,ReportingEvents,1
up,up,c,,0
",",",",s,Future_Question,0
should,should,s,Future_Question,1
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
preserved,preserved,n,ReportingEvents,0
For,for,s,,0
my,my,s,FirstPer,0
Wedding,wedding,s,GenericEvents,0
Feast,feast,c,SenseObject,0
.,.,nn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
the,the,s,DirectAddress,2
happiest,happiest,c,Positivity,0
",",",",s,,0
the,the,s,,0
luckiest,luckiest,s,Positivity,0
man,man,c,PersonProperty,0
",",",",s,,0
Mr,mr,s,AbstractConcepts,0
Wheedle,wheedle,c,SubjectivePercept,0
.,.,nn,,0
Much,much,s,Intensity,0
joy,joy,c,Positivity,0
",",",",s,,0
Mr,mr,s,AbstractConcepts,0
Wheedle,wheedle,c,SubjectivePercept,0
",",",",s,,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
rich,rich,s,Positivity,0
Widow,widow,c,PersonProperty,0
.,.,nn,,0
Sir,sir,s,PersonProperty,0
Frederick,frederick,c,UNRECOGNIZED,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
that,that,s,,0
Rogue,rogue,s,Negativity,0
Palmer,palmer,s,PersonProperty,0
laugh,laugh,n,SubjectivePercept,0
At,at,s,SubjectivePercept,1
me,me,c,SubjectivePercept,2
?,?,nn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,DenyDisclaim,0
;,;,s,,0
Ienny,ienny,c,UNRECOGNIZED,0
",",",",s,,0
come,come,s,ReportingEvents,0
hither,hither,c,SpaceRelation,0
;,;,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
make,make,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
amends,amends,c,ReportingEvents,0
",",",",n,,0
As,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
thy,thy,s,DirectAddress,0
Mistress,mistress,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
the,the,s,,0
injury,injury,s,StandardsNeg,0
I,i,s,FirstPer,0
did,did,s,ReportingEvents,0
thee,thee,n,DirectAddress,0
The,the,s,TimeShift,0
other,other,s,TimeShift,1
night,night,c,TimeShift,2
:,:,n,,0
Here,here,s,DirectAddress,0
is,is,s,DirectAddress,1
a,a,s,DirectAddress,2
Husband,husband,s,PersonProperty,0
for,for,s,,0
thee,thee,s,DirectAddress,0
too,too,c,,0
:,:,n,,0
Mr,mr,s,AbstractConcepts,0
Palmer,palmer,c,PersonProperty,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
are,are,s,DirectAddress,0
you,you,c,DirectAddress,1
?,?,nn,Question,0
Alas,alas,c,Negativity,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
Frederick,frederick,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,StandardsNeg,0
able,able,s,StandardsNeg,1
to,to,n,StandardsNeg,2
Maintain,maintain,s,TimeDuration,0
her,her,c,TimeDuration,1
.,.,nn,,0
She,she,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
maintain,maintain,s,TimeDuration,0
you,you,c,DirectAddress,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,n,Imperative,0
Do,do,s,Imperative,1
not,not,s,Imperative,2
you,you,s,DirectAddress,0
understand,understand,s,PrivateThinking,0
the,the,s,PrivateThinking,1
mystery,mystery,s,Uncertainty,0
of,of,s,,0
Stiponie,stiponie,c,UNRECOGNIZED,0
",",",",n,,0
Ienny,ienny,c,UNRECOGNIZED,0
?,?,nn,Question,0
I,i,s,SelfDisclosure,0
