PRoceed,proceed,s,Sequence,0
him,him,s,SpaceRelation,1
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Chain,chain,c,SenseObject,0
.,.,nn,,0
It,it,s,Contingency,0
may,may,s,Contingency,1
be,be,s,Contingency,2
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
but,but,s,Resistance,0
I,i,s,FirstPer,0
did,did,s,ReportingEvents,0
never,never,s,DenyDisclaim,0
see,see,s,PrivateThinking,0
it,it,c,PrivateThinking,1
.,.,n,Imperative,0
Come,come,s,Imperative,1
Iailor,iailor,c,UNRECOGNIZED,0
",",",",s,,0
bring,bring,s,,0
me,me,s,FirstPer,0
where,where,s,,0
the,the,s,,0
Goldsmith,goldsmith,s,PersonProperty,0
is,is,c,ReportingStates,0
",",",",n,,0
I,i,s,FirstPer,0
long,long,s,ProjectAhead,0
to,to,s,ProjectAhead,1
know,know,s,Confidence,0
the,the,s,Confidence,1
truth,truth,s,StandardsPos,0
hereof,hereof,s,CommonAuthorities,0
at,at,s,SpaceRelation,0
large,large,c,SpaceRelation,1
.,.,nn,,0
God,god,s,CommonAuthorities,0
for,for,s,,0
thy,thy,s,DirectAddress,0
mercy,mercy,c,StandardsPos,0
",",",",s,,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
loose,loose,s,AbstractConcepts,0
again,again,c,RecurringEvents,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
come,come,s,ReportingEvents,0
with,with,s,,0
naked,naked,s,SenseObject,0
swords,swords,c,SenseObject,0
",",",",n,,0
Let,let,s,DirectAddress,0
Us,us,s,DirectAddress,1
call,call,s,ReportingEvents,0
more,more,s,Comparison,0
help,help,s,StandardsPos,0
to,to,s,StandardsPos,1
have,have,s,Cause,0
them,them,s,Cause,1
bound,bound,s,ReportingEvents,0
again,again,c,RecurringEvents,0
.,.,nn,,0
Away,away,c,,0
",",",",s,,0
they,they,s,,0
will,will,s,Fear,0
kill,kill,s,Fear,1
us,us,c,Fear,2
.,.,nnn,,0
I,i,s,FirstPer,0
see,see,s,,0
these,these,s,Immediacy,0
Witches,witches,s,PersonProperty,0
are,are,s,Fear,0
afraid,afraid,s,Fear,1
of,of,s,Fear,2
swords,swords,c,SenseObject,0
.,.,nnn,,0
She,she,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
would,would,s,Contingency,0
be,be,s,Contingency,1
your,your,s,DirectAddress,0
wife,wife,c,PersonProperty,0
",",",",s,,0
now,now,s,Immediacy,0
ran,ran,s,SceneShift,0
from,from,s,SceneShift,1
you,you,c,DirectAddress,0
.,.,nnn,Imperative,0
Come,come,s,Imperative,1
to,to,s,,0
the,the,s,SenseObject,0
Centaur,centaur,c,SenseObject,1
",",",",s,,0
fetch,fetch,s,Motions,0
our,our,s,Inclusive,0
stuff,stuff,s,Inclusive,1
from,from,s,SceneShift,0
thence,thence,c,SceneShift,1
:,:,n,,0
I,i,s,FirstPer,0
long,long,s,SenseProperty,0
that,that,s,Inclusive,0
we,we,s,Inclusive,1
were,were,s,ProjectBack,0
safe,safe,s,StandardsPos,0
and,and,s,StandardsPos,1
sound,sound,s,StandardsPos,2
aboard,aboard,c,SpaceRelation,0
.,.,nn,,0
Faith,faith,s,StandardsPos,0
stay,stay,s,SpaceRelation,0
here,here,s,SpaceRelation,1
this,this,s,Immediacy,0
night,night,c,Immediacy,1
",",",",s,,0
they,they,s,,0
will,will,s,PredictedFuture,0
surely,surely,s,PredictedFuture,1
do,do,s,Inclusive,0
us,us,s,Inclusive,1
no,no,s,Reassure,0
harm,harm,c,Reassure,1
:,:,s,,0
you,you,s,DirectAddress,0
saw,saw,s,,0
they,they,n,,0
speak,speak,s,ReportingEvents,0
us,us,s,Inclusive,0
fair,fair,c,StandardsPos,0
",",",",s,,0
give,give,s,ReportingEvents,0
us,us,s,ReportingEvents,1
gold,gold,c,SenseObject,0
:,:,s,,0
me,me,s,FirstPer,0
thinks,thinks,s,PrivateThinking,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
such,such,s,Specifiers,0
a,a,s,Specifiers,1
gentle,gentle,s,Positivity,0
Nation,nation,c,CommonAuthorities,0
",",",",s,,0
that,that,n,,0
but,but,s,Exceptions,0
for,for,s,Exceptions,1
the,the,s,Exceptions,2
Mountain,mountain,s,SenseObject,0
of,of,s,,0
mad,mad,s,Negativity,0
flesh,flesh,s,SenseObject,0
that,that,s,,0
claims,claims,s,,0
marriage,marriage,s,CommonAuthorities,0
of,of,s,,0
me,me,c,FirstPer,0
",",",",s,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
find,find,s,,0
in,in,n,SelfDisclosure,0
my,my,s,SelfDisclosure,1
heart,heart,s,SelfDisclosure,2
to,to,s,SpaceRelation,0
stay,stay,s,SpaceRelation,1
here,here,s,SpaceRelation,2
still,still,c,Updates,0
",",",",s,,0
and,and,s,,0
turn,turn,s,,0
Witch,witch,nnn,PersonProperty,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
stay,stay,s,TimeDuration,0
to,to,s,,0
night,night,s,,0
for,for,s,Specifiers,0
all,all,s,Specifiers,1
the,the,s,,0
Town,town,c,SpaceRelation,0
",",",",n,,0
Therefore,therefore,s,ReasonForward,0
away,away,c,,0
",",",",s,,0
to,to,s,ProjectAhead,0
get,get,s,ProjectAhead,1
our,our,s,Inclusive,0
stuff,stuff,s,Inclusive,1
aboard,aboard,c,SpaceRelation,0
.,.,nn,,0
I,i,s,Sad,0
am,am,s,Sad,1
sorry,sorry,s,Sad,2
Sir,sir,s,PersonProperty,0
that,that,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
hindered,hindered,s,Resistance,0
you,you,c,DirectAddress,0
",",",",n,Resistance,0
But,but,s,Resistance,1
I,i,s,FirstPer,0
protest,protest,s,Resistance,0
he,he,s,ProjectBack,0
had,had,s,ProjectBack,1
the,the,s,SenseObject,0
Chain,chain,s,SenseObject,1
of,of,s,,0
me,me,c,FirstPer,0
",",",",n,Concessive,0
Though,though,s,Concessive,1
most,most,s,Comparison,0
dishonestly,dishonestly,s,StandardsNeg,0
he,he,s,PersonPronoun,0
does,does,s,ReportingEvents,0
deny,deny,s,Repair_Citation,0
it,it,c,,0
.,.,nn,Question,0
How,how,s,Question,1
is,is,s,Question,2
the,the,s,PersonProperty,0
man,man,s,PersonProperty,1
esteemed,esteemed,s,StandardsPos,0
here,here,s,SpaceRelation,0
in,in,s,SpaceRelation,1
the,the,s,,0
City,city,c,CommonAuthorities,0
?,?,nnn,Question,0
Of,of,s,,0
very,very,s,Intensity,0
reverent,reverent,s,StandardsPos,0
reputation,reputation,s,CommonAuthorities,0
sir,sir,c,PersonProperty,0
",",",",n,,0
Of,of,s,,0
credit,credit,s,StandardsPos,0
infinite,infinite,c,AbstractConcepts,0
",",",",s,,0
highly,highly,s,StandardsPos,0
beloved,beloved,c,StandardsPos,1
",",",",n,,0
Second,second,s,StandardsPos,0
to,to,s,StandardsPos,1
none,none,s,StandardsPos,2
that,that,s,,0
lives,lives,s,SpaceRelation,0
here,here,s,SpaceRelation,1
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
City,city,c,SpaceRelation,2
:,:,n,,0
His,his,s,PersonPronoun,0
word,word,s,LangRef,0
might,might,s,Contingency,0
bear,bear,s,SenseObject,0
my,my,s,FirstPer,0
wealth,wealth,s,Positivity,0
at,at,s,Intensity,0
any,any,s,Intensity,1
t^me,t^me,c,UNRECOGNIZED,0
.,.,nn,Imperative,0
Speak,speak,s,Imperative,1
softly,softly,c,SenseProperty,0
",",",",s,,0
yonder,yonder,s,SpaceRelation,0
as,as,s,Metadiscourse,0
I,i,s,Metadiscourse,1
think,think,s,Metadiscourse,2
he,he,s,Neutral_Attribution,0
walks,walks,c,Neutral_Attribution,1
.,.,nnn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
so,so,c,,0
:,:,s,,0
and,and,s,,0
that,that,s,,0
self,self,s,SubjectivePercept,0
chain,chain,s,SenseObject,0
about,about,s,,0
his,his,s,PersonPronoun,0
neck,neck,c,SenseObject,0
",",",",n,Aside,0
Which,which,s,Aside,1
he,he,s,Aside,2
forswore,forswore,s,Negativity,0
most,most,s,Comparison,0
monstrously,monstrously,s,Negativity,0
to,to,s,,0
have,have,c,,0
.,.,n,,0
Good,good,s,,0
sir,sir,s,PersonProperty,0
draw,draw,s,SpaceRelation,0
near,near,s,SpaceRelation,1
to,to,s,SpaceRelation,2
me,me,c,SpaceRelation,3
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
speak,speak,s,ReportingEvents,0
to,to,s,ReportingEvents,1
him,him,c,PersonPronoun,0
:,:,n,,0
Signior,signior,s,PersonProperty,0
Antipholus,antipholus,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
wonder,wonder,s,Curiosity,0
much,much,n,Intensity,0
That,that,s,DirectAddress,0
you,you,s,DirectAddress,1
would,would,s,ProjectBack,0
put,put,s,ReportingEvents,0
me,me,s,FirstPer,0
to,to,s,,0
this,this,s,,0
shame,shame,s,StandardsNeg,0
and,and,s,,0
trouble,trouble,c,Negativity,0
",",",",n,,0
And,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
without,without,s,Contingency,0
some,some,s,Uncertainty,0
scandal,scandal,s,Negativity,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,c,SubjectivePercept,0
",",",",n,,0
With,with,s,,0
circumstance,circumstance,s,Contingency,0
and,and,s,,0
oaths,oaths,c,CommonAuthorities,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
to,to,s,,0
deny,deny,n,Repair_Citation,0
This,this,s,,0
Chain,chain,c,SenseObject,0
",",",",s,Aside,0
which,which,s,Aside,1
now,now,s,Immediacy,0
you,you,s,DirectAddress,0
wear,wear,s,SpaceRelation,0
so,so,s,,0
openly,openly,c,Disclosure,0
.,.,n,,0
Beside,beside,s,SpaceRelation,0
the,the,s,SpaceRelation,1
charge,charge,c,AbstractConcepts,0
",",",",s,,0
the,the,s,,0
shame,shame,c,StandardsNeg,0
",",",",s,,0
imprisonment,imprisonment,c,StandardsNeg,0
",",",",n,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
done,done,s,ReportingStates,0
wrong,wrong,s,StandardsNeg,0
to,to,s,,0
this,this,s,,0
my,my,s,FirstPer,0
honest,honest,s,StandardsPos,0
friend,friend,c,StandardsPos,0
",",",",n,,0
Who,who,s,,0
but,but,s,Exceptions,0
for,for,s,Exceptions,1
staying,staying,s,TimeDuration,0
on,on,s,TimeDuration,1
our,our,s,Inclusive,0
Controversy,controversy,c,Resistance,0
",",",",n,,0
Had,had,s,ProjectBack,0
hoisted,hoisted,s,ReportingEvents,0
sail,sail,c,Motions,0
",",",",s,,0
and,and,s,,0
put,put,s,ReportingEvents,0
to,to,s,ReportingEvents,1
sea,sea,s,ReportingEvents,2
to,to,s,,0
day,day,c,TimeDuration,0
:,:,n,,0
This,this,s,,0
Chain,chain,s,SenseObject,0
you,you,s,DirectAddress,0
had,had,s,DirectAddress,1
of,of,s,,0
me,me,c,FirstPer,0
",",",",s,,0
can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
deny,deny,s,Repair_Citation,0
it,it,c,,0
?,?,nn,Question,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
I,i,s,Autobio,0
had,had,c,Autobio,1
",",",",s,,0
I,i,s,Autobio,0
never,never,s,Autobio,1
did,did,s,ReportingEvents,0
deny,deny,s,Repair_Citation,0
it,it,c,,0
.,.,nnn,,0
Yes,yes,s,DirectAddress,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
did,did,s,ReportingEvents,0
sir,sir,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
forswore,forswore,s,Negativity,0
it,it,s,,0
too,too,c,Metadiscourse,0
.,.,nnn,Metadiscourse,1
Who,who,s,,0
heard,heard,s,Updates,0
me,me,s,FirstPer,0
to,to,s,,0
deny,deny,s,Repair_Citation,0
it,it,s,,0
or,or,s,,0
forswear,forswear,s,Negativity,0
it,it,c,,0
?,?,nnn,Question,0
These,these,s,Immediacy,0
ears,ears,s,SenseObject,0
of,of,s,,0
mine,mine,s,FirstPer,0
thou,thou,s,DirectAddress,0
know,know,s,Confidence,0
did,did,s,ReportingEvents,0
hear,hear,s,SpaceRelation,0
thee,thee,c,DirectAddress,0
:,:,n,,0
Fie,fie,s,Negativity,0
on,on,s,,0
thee,thee,s,DirectAddress,0
wretch,wretch,c,Negativity,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
pity,pity,s,Sad,0
that,that,s,,0
thou,thou,s,DirectAddress,0
live,live,n,,0
To,to,s,,0
walk,walk,s,Motions,0
where,where,s,,0
any,any,s,,0
honest,honest,s,StandardsPos,0
men,men,s,StandardsPos,1
resort,resort,c,SenseObject,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
a,a,s,,0
Villain,villain,s,Negativity,0
to,to,s,,0
impeach,impeach,s,StandardsNeg,0
me,me,s,FirstPer,0
thus,thus,c,ReasonForward,0
",",",",n,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
prove,prove,s,Metadiscourse,2
mine,mine,s,FirstPer,0
honor,honor,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
mine,mine,s,FirstPer,0
honesty,honesty,n,StandardsPos,0
Against,against,s,,0
thee,thee,s,DirectAddress,0
presently,presently,c,TimeShift,0
",",",",s,,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
dare,dare,s,SubjectivePercept,0
stand,stand,c,AbstractConcepts,0
:,:,nn,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
and,and,s,,0
do,do,s,Intensity,0
defy,defy,s,Resistance,0
thee,thee,s,DirectAddress,0
for,for,s,,0
a,a,s,,0
villain,villain,c,Negativity,0
.,.,nnn,Imperative,0
Hold,hold,c,Imperative,1
",",",",s,,0
hurt,hurt,s,Negativity,0
him,him,s,Negativity,1
not,not,s,DenyDisclaim,0
for,for,s,,0
God,god,s,CommonAuthorities,0
sake,sake,c,SenseObject,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
mad,mad,c,Negativity,0
",",",",n,,0
Some,some,s,Uncertainty,0
get,get,s,,0
within,within,s,,0
him,him,c,PersonPronoun,0
",",",",s,,0
take,take,s,ReportingEvents,0
his,his,s,ReportingEvents,1
sword,sword,s,SenseObject,0
away,away,c,,0
:,:,n,,0
Bind,bind,s,AbstractConcepts,0
Dromio,dromio,s,UNRECOGNIZED,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
and,and,s,,0
bear,bear,s,SenseObject,0
them,them,s,,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
house,house,c,SenseObject,0
.,.,nn,Imperative,0
Run,run,s,Imperative,1
master,master,s,PersonProperty,0
run,run,c,ReportingEvents,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
Gods,gods,s,CommonAuthorities,0
sake,sake,s,SenseObject,0
take,take,s,ReportingEvents,0
a,a,s,ReportingEvents,1
house,house,c,SenseObject,0
",",",",n,,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
some,some,s,Uncertainty,0
Priorie,priorie,c,UNRECOGNIZED,0
",",",",s,,0
in,in,c,,0
",",",",s,,0
or,or,s,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
spoiled,spoiled,c,Negativity,0
.,.,nn,,0
Be,be,s,ReportingStates,0
quiet,quiet,s,SenseProperty,0
people,people,c,PersonProperty,0
",",",",s,,0
wherefore,wherefore,s,ReasonForward,0
throng,throng,s,SenseObject,0
you,you,s,DirectAddress,0
hither,hither,c,SpaceRelation,0
?,?,nnn,Question,0
To,to,s,,0
fetch,fetch,s,Motions,0
my,my,s,FirstPer,0
poor,poor,s,Negativity,0
distracted,distracted,s,Negativity,0
husband,husband,s,PersonProperty,0
hence,hence,c,ReasonForward,0
",",",",n,ReasonForward,1
Let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
come,come,s,ReportingEvents,0
in,in,c,ReportingEvents,1
",",",",s,,0
that,that,s,Inclusive,0
we,we,s,Inclusive,1
may,may,s,Contingency,0
bind,bind,s,SubjectivePercept,0
him,him,s,SubjectivePercept,1
fast,fast,c,SubjectiveTime,0
",",",",n,,0
And,and,s,,0
bear,bear,s,SenseObject,0
him,him,s,PersonPronoun,0
home,home,s,Positivity,0
for,for,s,Positivity,1
his,his,s,PersonPronoun,0
recovery,recovery,c,Positivity,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
knew,knew,s,SelfDisclosure,1
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
not,not,s,DenyDisclaim,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
perfect,perfect,s,StandardsPos,0
wits,wits,c,StandardsPos,0
.,.,nnn,,0
I,i,s,Sad,0
am,am,s,Sad,1
sorry,sorry,s,Sad,2
now,now,s,Metadiscourse,0
that,that,s,Metadiscourse,1
I,i,s,Metadiscourse,2
did,did,s,ReportingEvents,0
draw,draw,s,ReportingEvents,0
on,on,s,ReportingEvents,1
him,him,c,PersonPronoun,0
.,.,nnn,Question,0
How,how,s,Question,1
long,long,s,SenseProperty,0
has,has,s,Updates,0
this,this,s,Updates,1
possession,possession,s,AbstractConcepts,0
held,held,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
man,man,c,PersonProperty,0
.,.,nnn,,0
This,this,s,Immediacy,0
week,week,s,Immediacy,1
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
been,been,s,ProjectBack,0
heavy,heavy,c,SenseProperty,0
",",",",s,,0
sower,sower,s,PersonProperty,0
sad,sad,c,Sad,0
",",",",n,,0
And,and,s,,0
much,much,s,Intensity,0
different,different,s,Comparison,0
from,from,s,Comparison,1
the,the,s,PersonProperty,0
man,man,s,PersonProperty,1
he,he,s,PersonPronoun,0
was,was,c,ProjectBack,0
:,:,n,,0
But,but,s,Resistance,0
till,till,s,AbstractConcepts,0
this,this,s,Immediacy,0
afternoon,afternoon,s,Immediacy,1
his,his,s,PersonPronoun,0
passion,passion,n,SubjectivePercept,0
Never,never,s,DenyDisclaim,0
brake,brake,s,SenseObject,0
into,into,s,,0
extremity,extremity,s,SenseObject,0
of,of,s,,0
rage,rage,c,Anger,0
.,.,nn,Question,0
Has,has,s,Question,1
he,he,s,PersonPronoun,0
not,not,s,DenyDisclaim,0
lost,lost,s,Negativity,0
much,much,s,Intensity,0
wealth,wealth,s,Positivity,0
by,by,s,,0
wrack,wrack,s,Negativity,0
of,of,s,,0
sea,sea,c,SenseObject,0
",",",",n,,0
Buried,buried,s,ReportingEvents,0
some,some,s,Uncertainty,0
dear,dear,s,Positivity,0
friend,friend,c,StandardsPos,0
",",",",s,,0
has,has,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
else,else,s,Contingency,0
his,his,s,PersonPronoun,0
eye,eye,n,SenseObject,0
Strayed,strayed,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
affection,affection,s,Positivity,0
in,in,s,,0
unlawful,unlawful,s,StandardsNeg,0
love,love,c,Positivity,0
",",",",n,,0
A,a,s,,0
sin,sin,s,StandardsNeg,0
prevailing,prevailing,s,CommonAuthorities,0
much,much,s,Intensity,0
in,in,s,,0
youthful,youthful,s,StandardsPos,0
men,men,c,PersonProperty,0
",",",",n,,0
Who,who,s,,0
give,give,s,,0
their,their,s,PersonPronoun,0
eyes,eyes,s,SpaceRelation,0
the,the,s,SpaceRelation,1
liberty,liberty,s,StandardsPos,0
of,of,s,StandardsPos,1
gazing,gazing,c,Motions,0
.,.,n,DirectAddress,0
Which,which,s,DirectAddress,1
of,of,s,,0
these,these,s,Immediacy,0
sorrows,sorrows,s,Sad,0
is,is,s,Question,0
he,he,s,Question,1
subject,subject,s,LangRef,0
too,too,c,,0
?,?,nn,Question,0
To,to,s,,0
none,none,s,DenyDisclaim,0
of,of,s,DenyDisclaim,1
these,these,c,Immediacy,0
",",",",s,Immediacy,1
except,except,s,Exceptions,0
it,it,s,Contingency,0
be,be,s,Contingency,1
the,the,s,,0
last,last,c,Sequence,0
",",",",n,,0
Namely,namely,c,Specifiers,0
",",",",s,,0
some,some,s,Uncertainty,0
love,love,s,Positivity,0
that,that,s,,0
drew,drew,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
often,often,s,RecurringEvents,0
from,from,s,SpaceRelation,0
home,home,c,SpaceRelation,1
.,.,nn,,0
You,you,s,Insist,0
should,should,s,Insist,1
for,for,s,Specifiers,0
that,that,s,Specifiers,1
have,have,s,,0
reprehended,reprehended,s,Negative_Relation,0
him,him,c,PersonPronoun,0
.,.,nnn,Question,0
Why,why,s,Question,1
so,so,s,,0
I,i,s,FirstPer,0
did,did,c,ReportingStates,0
.,.,nnn,ReportingStates,1
I,i,s,FirstPer,0
but,but,s,Resistance,0
not,not,s,DenyDisclaim,0
rough,rough,s,SenseProperty,0
enough,enough,c,SubjectivePercept,0
.,.,nnn,,0
As,as,s,,0
roughly,roughly,s,Uncertainty,0
as,as,s,,0
my,my,s,FirstPer,0
modesty,modesty,s,SubjectivePercept,0
would,would,s,ProjectBack,0
let,let,s,ReportingEvents,0
me,me,c,FirstPer,0
.,.,nnn,,0
Happily,happily,s,Positivity,0
in,in,s,Disclosure,0
private,private,c,Disclosure,1
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
in,in,s,,0
assemblies,assemblies,s,AbstractConcepts,0
too,too,c,Metadiscourse,0
.,.,nnn,Metadiscourse,1
I,i,c,FirstPer,0
",",",",s,Resistance,0
but,but,s,Resistance,1
not,not,s,DenyDisclaim,0
enough,enough,c,DenyDisclaim,1
.,.,nnn,ProjectBack,0
It,it,s,ProjectBack,1
was,was,s,ProjectBack,2
the,the,s,SenseObject,0
copy,copy,s,SenseObject,1
of,of,s,Inclusive,0
our,our,s,Inclusive,1
Conference,conference,c,GenericEvents,0
.,.,n,,0
In,in,s,SpaceRelation,0
bed,bed,s,SpaceRelation,1
he,he,s,Neutral_Attribution,0
slept,slept,s,Neutral_Attribution,1
not,not,s,DenyDisclaim,0
for,for,s,,0
my,my,s,FirstPer,0
urging,urging,s,Intensity,0
it,it,c,,0
",",",",n,,0
At,at,s,,0
board,board,s,AbstractConcepts,0
he,he,s,PersonPronoun,0
fed,fed,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
for,for,s,,0
my,my,s,FirstPer,0
urging,urging,s,Intensity,0
it,it,c,,0
:,:,n,,0
Alone,alone,c,SpaceRelation,0
",",",",s,,0
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
the,the,s,ProjectBack,2
subject,subject,s,LangRef,0
of,of,s,,0
my,my,s,FirstPer,0
Theme,theme,c,LangRef,0
:,:,n,,0
In,in,s,SpaceRelation,0
company,company,s,SpaceRelation,1
I,i,s,FirstPer,0
often,often,s,RecurringEvents,0
glanced,glanced,s,ReportingEvents,0
it,it,c,,0
:,:,n,,0
Still,still,s,Updates,0
did,did,s,Question,0
I,i,s,Question,1
tell,tell,s,,0
him,him,c,PersonPronoun,0
",",",",s,,0
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
vilde,vilde,s,UNRECOGNIZED,0
and,and,s,,0
bad,bad,c,Negativity,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
thereof,thereof,s,CommonAuthorities,0
came,came,s,ReportingEvents,0
it,it,c,,0
",",",",s,,0
that,that,s,,0
the,the,s,PersonProperty,0
man,man,s,PersonProperty,1
was,was,s,ProjectBack,0
mad,mad,c,Negativity,0
.,.,n,,0
The,the,s,,0
venom,venom,s,Negativity,0
clamors,clamors,s,SenseProperty,0
of,of,s,,0
a,a,s,,0
jealous,jealous,s,Negative_Relation,0
woman,woman,c,PersonProperty,0
",",",",n,,0
Poisons,poisons,s,StandardsNeg,0
more,more,s,Comparison,0
deadly,deadly,s,Negativity,0
then,then,s,,0
a,a,s,,0
mad,mad,s,Negativity,0
dogs,dogs,s,Negativity,1
tooth,tooth,c,SenseObject,0
.,.,n,,0
It,it,s,PrivateThinking,0
seems,seems,s,PrivateThinking,1
his,his,s,PersonPronoun,0
sleeps,sleeps,s,Motions,0
were,were,s,ProjectBack,0
hindered,hindered,s,Resistance,0
by,by,s,,0
thy,thy,s,DirectAddress,0
railing,railing,c,SenseObject,0
",",",",n,,0
And,and,s,,0
thereof,thereof,s,CommonAuthorities,0
comes,comes,s,ReportingEvents,0
it,it,s,,0
that,that,s,,0
his,his,s,PersonPronoun,0
head,head,s,SenseObject,0
is,is,s,Positivity,0
light,light,c,Positivity,1
.,.,n,,0
Thou,thou,s,DirectAddress,0
say,say,s,Citations,0
his,his,s,PersonPronoun,0
meat,meat,s,SenseObject,0
was,was,s,ProjectBack,0
sawc'd,sawc'd,s,UNRECOGNIZED,0
with,with,s,,0
thy,thy,s,DirectAddress,0
vpbraidings,vpbraidings,c,UNRECOGNIZED,0
",",",",n,,0
Unquiet,unquiet,s,Negative_Relation,0
meals,meals,s,GenericEvents,0
make,make,s,ReportingEvents,0
ill,ill,s,Negativity,0
digestions,digestions,c,AbstractConcepts,0
",",",",n,,0
Thereof,thereof,s,CommonAuthorities,0
the,the,s,,0
raging,raging,s,SenseProperty,0
fire,fire,s,SenseProperty,1
of,of,s,,0
fever,fever,s,Negativity,0
bred,bred,c,ReportingEvents,0
",",",",n,,0
And,and,s,,0
what,what,s,Question,0
is,is,s,Question,1
a,a,s,,0
Fever,fever,c,Negativity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
a,a,s,Intensity,0
fit,fit,s,Intensity,1
of,of,s,,0
madness,madness,c,Negativity,0
?,?,n,Question,0
Thou,thou,s,DirectAddress,0
say,say,s,Citations,0
his,his,s,PersonPronoun,0
sports,sports,s,SenseProperty,0
were,were,s,ProjectBack,0
hindered,hindered,s,Resistance,0
by,by,s,,0
thy,thy,s,DirectAddress,0
bralles,bralles,c,UNRECOGNIZED,0
.,.,n,,0
Sweet,sweet,s,SenseProperty,0
recreation,recreation,s,RecurringEvents,0
barred,barred,c,Negativity,0
",",",",s,,0
what,what,s,Question,0
does,does,s,Question,1
ensue,ensue,n,Sequence,0
But,but,s,Resistance,0
moodie,moodie,s,UNRECOGNIZED,0
and,and,s,,0
dull,dull,s,SenseProperty,0
melancholy,melancholy,c,Sad,0
",",",",n,,0
Kinsman,kinsman,s,PersonProperty,0
to,to,s,,0
grim,grim,s,Negativity,0
and,and,s,,0
comfortless,comfortless,s,Negativity,0
despair,despair,c,Sad,0
",",",",n,,0
And,and,s,,0
at,at,s,SpaceRelation,0
her,her,s,SpaceRelation,1
heels,heels,s,SpaceRelation,2
a,a,s,,0
huge,huge,s,Intensity,0
infectious,infectious,s,StandardsNeg,0
troop,troop,n,SenseObject,0
Of,of,s,,0
pale,pale,s,SenseProperty,0
distemperatures,distemperatures,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
foes,foes,s,Negative_Relation,0
to,to,s,StandardsPos,0
life,life,c,StandardsPos,1
?,?,n,Question,0
In,in,s,,0
food,food,c,SenseObject,0
",",",",s,,0
in,in,s,Specifiers,0
sport,sport,c,Specifiers,1
",",",",s,,0
and,and,s,,0
life-preseruing,life-preseruing,s,UNRECOGNIZED,0
rest,rest,n,,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
disturbed,disturbed,c,ReportingStates,0
",",",",s,ReportingStates,1
would,would,s,ProjectBack,0
mad,mad,s,Negativity,0
or,or,s,,0
man,man,c,PersonProperty,0
",",",",s,,0
