SHamount,shamount,c,UNRECOGNIZED,0
luckie,luckie,s,UNRECOGNIZED,0
to,to,s,,0
thy,thy,s,DirectAddress,0
spoil,spoil,c,Negativity,0
",",",",n,,0
After,after,s,Sequence,0
thy,thy,s,DirectAddress,0
Sexes,sexes,s,AbstractConcepts,0
manner,manner,c,AbstractConcepts,0
:,:,s,,0
lift,lift,s,ReportingEvents,0
him,him,s,ReportingEvents,1
up,up,s,,0
Brother,brother,c,PersonProperty,0
;,;,n,,0
He,he,s,PersonPronoun,0
breathes,breathes,s,Motions,0
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
our,our,s,Inclusive,0
comfort,comfort,c,Positivity,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
too,too,s,,0
wasted,wasted,n,StandardsNeg,0
Ever,ever,s,Biographical_Time,0
to,to,s,Biographical_Time,1
cheer,cheer,s,Positivity,0
us,us,s,Inclusive,0
more,more,c,Comparison,0
:,:,s,,0
A,a,s,,0
Surgeon,surgeon,s,SenseObject,0
speedily,speedily,c,SenseProperty,0
;,;,n,,0
Hence,hence,c,ReasonForward,0
;,;,s,,0
the,the,s,,0
unhappiest,unhappiest,s,Negativity,0
that,that,s,,0
ere,ere,s,ProjectBack,0
stepped,stepped,s,ReportingEvents,0
aside,aside,c,ReportingEvents,1
",",",",n,,0
She,she,s,PersonPronoun,0
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
a,a,s,PredictedFuture,2
Mother,mother,s,PersonProperty,0
before,before,s,Sequence,0
she,she,s,Sequence,1
is,is,s,ReportingStates,0
known,known,s,ProjectBack,0
a,a,s,ProjectBack,1
Bride,bride,c,PersonProperty,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
had,had,s,ProjectBack,0
a,a,s,Intensity,0
most,most,s,Intensity,1
unfortunate,unfortunate,s,Negativity,0
conception,conception,c,PrivateThinking,0
",",",",n,,0
What,what,s,,0
ere,ere,s,ProjectBack,0
thou,thou,s,DirectAddress,0
prov'st,prov'st,s,UNRECOGNIZED,0
to,to,s,GenericEvents,0
be,be,c,GenericEvents,1
;,;,s,,0
in,in,s,,0
amidst,amidst,s,SpaceRelation,0
of,of,s,,0
mirth,mirth,n,Positivity,0
Comes,comes,s,ReportingEvents,0
ruin,ruin,c,Negativity,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
a,a,s,,0
welcome,welcome,c,Positivity,0
",",",",s,,0
to,to,s,,0
thy,thy,s,DirectAddress,0
birth,birth,c,AbstractConcepts,0
.,.,nn,ReportingStates,0
This,this,s,ReportingStates,1
is,is,s,ReportingStates,2
a,a,s,StandardsPos,0
beautiful,beautiful,s,StandardsPos,1
life,life,s,AbstractConcepts,0
now,now,c,Immediacy,0
;,;,s,,0
privacie,privacie,n,UNRECOGNIZED,0
The,the,s,,0
sweetness,sweetness,s,SenseObject,0
and,and,s,,0
the,the,s,,0
benefit,benefit,s,StandardsPos,0
of,of,s,,0
essence,essence,c,AbstractConcepts,0
:,:,n,,0
I,i,s,FirstPer,0
see,see,s,,0
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
man,man,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
may,may,s,Contingency,0
make,make,s,Contingency,1
his,his,s,PersonPronoun,0
paradise,paradise,c,Positivity,0
;,;,n,,0
And,and,s,ReportingStates,0
it,it,s,ReportingStates,1
is,is,s,ReportingStates,2
nothing,nothing,c,DenyDisclaim,0
",",",",s,Resistance,0
but,but,s,Resistance,1
his,his,s,PersonPronoun,0
love,love,c,Positivity,0
",",",",s,,0
and,and,s,,0
dotage,dotage,n,Negativity,0
Upon,upon,s,,0
the,the,s,,0
worlds,worlds,s,AbstractConcepts,0
foul,foul,s,Negativity,0
joys,joys,c,Positivity,0
",",",",s,,0
that,that,s,TimeDuration,0
keeps,keeps,s,TimeDuration,1
him,him,s,PersonPronoun,0
out,out,s,SceneShift,0
on,on,s,SceneShift,1
it,it,c,,0
:,:,n,,0
For,for,s,,0
he,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
lives,lives,s,,0
retired,retired,s,ReportingEvents,0
in,in,s,ReportingEvents,1
mind,mind,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
spirit,spirit,c,SubjectivePercept,0
",",",",n,,0
Is,is,s,Updates,0
still,still,s,Updates,1
in,in,s,Updates,2
paradise,paradise,c,Positivity,0
",",",",s,,0
and,and,s,,0
has,has,s,,0
his,his,s,PersonPronoun,0
innocence,innocence,c,Disclosure,0
",",",",n,,0
Partly,partly,s,SubjectivePercept,0
allowed,allowed,s,Positivity,0
for,for,s,Positivity,1
his,his,s,PersonPronoun,0
companion,companion,s,Positivity,0
too,too,c,Metadiscourse,0
",",",",n,Metadiscourse,1
As,as,s,Comparison,0
much,much,s,Comparison,1
as,as,s,Comparison,2
stands,stands,s,,0
with,with,s,,0
justice,justice,c,StandardsPos,0
:,:,s,,0
here,here,s,SpaceRelation,0
no,no,s,DenyDisclaim,0
eyes,eyes,n,SenseObject,0
Shoot,shoot,s,ReportingEvents,0
their,their,s,PersonPronoun,0
sharp,sharp,s,SenseProperty,0
pointed,pointed,s,SenseProperty,1
scorns,scorns,s,Negative_Relation,0
upon,upon,s,,0
my,my,s,FirstPer,0
shame,shame,c,StandardsNeg,0
;,;,n,,0
They,they,s,,0
know,know,s,Confidence,0
no,no,s,DenyDisclaim,0
terms,terms,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
reputation,reputation,s,CommonAuthorities,0
here,here,c,SpaceRelation,0
",",",",n,SpaceRelation,1
No,no,s,DenyDisclaim,0
punctual,punctual,s,StandardsPos,0
limits,limits,c,AbstractConcepts,0
",",",",s,,0
or,or,s,,0
precise,precise,s,StandardsPos,0
dimensions,dimensions,c,AbstractConcepts,0
;,;,n,,0
Plain,plain,s,SenseProperty,0
downright,downright,s,Confidence,0
honesty,honesty,s,StandardsPos,0
is,is,s,Generalization,0
all,all,s,Generalization,1
the,the,s,Generalization,2
beauty,beauty,n,StandardsPos,0
And,and,s,,0
elegancy,elegancy,s,StandardsPos,0
of,of,s,CommonAuthorities,0
life,life,s,CommonAuthorities,1
found,found,s,ReportingEvents,0
amongst,amongst,s,SpaceRelation,0
shepherds,shepherds,c,PersonProperty,0
;,;,n,,0
For,for,s,,0
knowing,knowing,s,Uncertainty,0
nothing,nothing,s,Uncertainty,1
nicely,nicely,c,Positivity,0
",",",",s,,0
or,or,s,,0
desiring,desiring,s,Positivity,0
it,it,c,,0
",",",",n,,0
Quits,quits,s,ReportingEvents,0
many,many,s,,0
a,a,s,,0
vexation,vexation,s,Negativity,0
from,from,s,,0
the,the,s,PrivateThinking,0
mind,mind,c,PrivateThinking,1
",",",",n,,0
With,with,s,Specifiers,0
which,which,s,Specifiers,1
our,our,s,Inclusive,0
quainter,quainter,s,ProjectBack,0
knowledge,knowledge,s,CommonAuthorities,0
does,does,s,ReportingEvents,0
abuse,abuse,s,Negativity,0
us,us,c,Inclusive,0
;,;,n,,0
The,the,s,Specifiers,0
name,name,s,Specifiers,1
of,of,s,Specifiers,2
envy,envy,s,Negative_Relation,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
stranger,stranger,s,PersonProperty,0
here,here,c,SpaceRelation,0
",",",",n,SpaceRelation,1
That,that,s,,0
dries,dries,s,SenseProperty,0
men's,men's,s,PersonProperty,0
bloods,bloods,s,AbstractConcepts,0
abroad,abroad,c,SceneShift,0
",",",",s,,0
robs,robs,s,Negative_Relation,0
health,health,s,StandardsPos,0
and,and,s,,0
rest,rest,c,,0
",",",",n,,0
Why,why,s,Question,0
here,here,s,Immediacy,0
is,is,s,Immediacy,1
no,no,s,DenyDisclaim,0
such,such,s,Intensity,0
fury,fury,s,Anger,0
thought,thought,s,PrivateThinking,0
on,on,c,,0
:,:,s,,0
no,no,c,OralCues,0
",",",",s,OralCues,1
nor,nor,s,DenyDisclaim,0
falsehood,falsehood,c,StandardsNeg,0
",",",",n,,0
That,that,s,,0
brotherly,brotherly,s,Positivity,0
disease,disease,c,StandardsNeg,0
",",",",s,,0
fellow-like,fellow-like,s,UNRECOGNIZED,0
devil,devil,c,AbstractConcepts,0
",",",",n,,0
That,that,s,,0
plays,plays,s,ReportingEvents,0
within,within,s,,0
our,our,s,Inclusive,0
bosom,bosom,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
betrays,betrays,s,Anger,0
us,us,c,Anger,1
.,.,nn,,0
Oh,oh,s,OralCues,0
are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
here,here,c,SpaceRelation,0
?,?,nn,Question,0
La,la,s,AbstractConcepts,0
Nove,nove,c,UNRECOGNIZED,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
strange,strange,s,Curiosity,0
to,to,s,Curiosity,1
see,see,s,,0
thee,thee,c,DirectAddress,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
rid,rid,s,Resistance,0
one,one,s,Numbers,0
horse,horse,s,SenseObject,0
to,to,s,Negativity,0
death,death,c,Negativity,1
",",",",n,,0
To,to,s,,0
find,find,s,DirectAddress,0
you,you,s,DirectAddress,1
out,out,c,,0
",",",",s,,0
sir,sir,c,PersonProperty,0
.,.,nn,,0
I,i,s,Insist,0
am,am,s,Insist,1
not,not,s,Insist,2
to,to,s,Insist,3
be,be,s,ReportingStates,0
found,found,s,ReportingStates,0
of,of,s,ReportingStates,1
any,any,s,,0
man,man,n,PersonProperty,0
That,that,s,,0
saw,saw,s,,0
my,my,s,FirstPer,0
shame,shame,c,StandardsNeg,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
seen,seen,s,SpaceRelation,0
long,long,c,SenseProperty,0
.,.,nn,,0
Good,good,c,,0
",",",",s,,0
your,your,s,DirectAddress,0
attention,attention,c,SubjectivePercept,0
:,:,n,,0
You,you,s,Insist,0
ought,ought,s,Insist,1
to,to,s,Insist,2
be,be,s,Insist,3
seen,seen,s,SpaceRelation,0
now,now,c,Updates,0
",",",",s,Updates,1
and,and,s,,0
found,found,s,Confidence,0
out,out,s,Confidence,1
sir,sir,c,PersonProperty,0
",",",",n,,0
If,if,s,Contingency,0
ever,ever,s,Contingency,1
you,you,s,DirectAddress,0
desire,desire,s,Positivity,0
before,before,s,Sequence,0
your,your,s,DirectAddress,0
ending,ending,n,Sequence,0
To,to,s,,0
perform,perform,s,ReportingEvents,0
one,one,s,Numbers,0
good,good,s,StandardsPos,0
office,office,c,StandardsPos,1
",",",",s,,0
nay,nay,s,OralCues,0
a,a,s,,0
dear,dear,s,Positivity,0
one,one,c,Positivity,1
",",",",n,,0
Man's,man's,s,PersonProperty,0
time,time,s,,0
can,can,s,Contingency,0
hardly,hardly,s,DenyDisclaim,0
match,match,s,SenseObject,0
it,it,c,,0
.,.,nn,,0
Be,be,s,ReportingStates,0
It,it,s,,0
as,as,s,,0
precious,precious,n,StandardsPos,0
As,as,s,,0
reputation,reputation,c,CommonAuthorities,0
;,;,s,,0
if,if,s,Contingency,0
it,it,s,Contingency,1
come,come,s,Transformation,0
from,from,s,Transformation,1
Court,court,n,AbstractConcepts,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
hear,hear,s,SpaceRelation,0
on,on,s,SpaceRelation,0
it,it,c,SpaceRelation,1
.,.,nn,,0
You,you,s,Insist,0
must,must,s,Insist,1
hear,hear,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
this,this,c,Immediacy,0
",",",",s,Immediacy,1
Sir,sir,c,PersonProperty,0
.,.,nn,,0
Must,must,c,Insist,0
?,?,nn,Question,0
You,you,s,Insist,0
shall,shall,s,Insist,1
hear,hear,s,SpaceRelation,0
it,it,c,,0
.,.,nn,,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
thee,thee,c,DirectAddress,0
",",",",s,,0
that,that,s,,0
thou,thou,s,DirectAddress,0
wilt,wilt,s,SenseProperty,0
dye,dye,c,SenseObject,0
.,.,nn,,0
',',c,,0
Twere,twere,s,UNRECOGNIZED,0
nobler,nobler,s,Comparison,0
in,in,s,,0
me,me,c,FirstPer,0
",",",",n,,0
Then,then,s,,0
in,in,s,DirectAddress,0
you,you,s,DirectAddress,1
living,living,c,,0
:,:,s,,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
live,live,s,PredictedFuture,1
a,a,s,,0
murderer,murderer,c,Negativity,0
",",",",n,,0
If,if,s,ReceivedPOV,0
you,you,s,ReceivedPOV,1
deny,deny,s,ReceivedPOV,2
this,this,s,,0
office,office,c,SenseObject,0
.,.,nn,Intensity,0
Even,even,s,Intensity,1
to,to,s,Negativity,0
death,death,s,Negativity,1
sir,sir,c,PersonProperty,0
.,.,nn,Question,0
Why,why,s,Question,1
then,then,s,Sequence,0
you,you,s,Sequence,1
will,will,s,Fear,0
kill,kill,s,Fear,1
your,your,s,DirectAddress,0
brother,brother,c,PersonProperty,0
.,.,nn,Question,0
How,how,c,Question,1
?,?,nn,Question,0
Your,your,s,DirectAddress,0
Brother,brother,s,PersonProperty,0
sir,sir,c,PersonProperty,0
:,:,n,,0
Bear,bear,s,ReportingEvents,0
witness,witness,s,ReportingEvents,1
heaven,heaven,c,Positivity,0
",",",",s,,0
this,this,s,,0
man,man,s,PersonProperty,0
destroys,destroys,s,Negativity,0
his,his,s,PersonPronoun,0
brother,brother,n,PersonProperty,0
When,when,s,TimeShift,0
he,he,s,TimeShift,1
may,may,s,Contingency,0
save,save,s,StandardsPos,0
him,him,c,PersonPronoun,0
",",",",s,,0
his,his,s,PersonPronoun,0
least,least,s,Comparison,0
breath,breath,s,SenseObject,0
may,may,s,Contingency,0
save,save,s,StandardsPos,0
him,him,c,PersonPronoun,0
:,:,n,,0
Can,can,s,Contingency,0
there,there,s,,0
be,be,s,ReportingStates,0
wilfuller,wilfuller,s,UNRECOGNIZED,0
destruction,destruction,c,Negativity,0
?,?,n,Question,0
He,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
forced,forced,s,ProjectBack,1
to,to,s,ProjectBack,2
take,take,s,ReportingEvents,0
a,a,s,ReportingEvents,1
most,most,s,Comparison,0
unmanly,unmanly,s,StandardsNeg,0
wrong,wrong,c,StandardsNeg,0
",",",",n,,0
Above,above,s,SpaceRelation,0
the,the,s,SpaceRelation,1
suffering,suffering,s,Negativity,0
virtue,virtue,s,StandardsPos,0
of,of,s,,0
a,a,s,,0
Soldier,soldier,c,PersonProperty,0
",",",",n,,0
Has,has,s,,0
killed,killed,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
Injurer,injurer,c,StandardsNeg,0
",",",",s,,0
a,a,s,GenericEvents,0
work,work,s,GenericEvents,1
of,of,s,StandardsPos,0
honor,honor,c,StandardsPos,1
;,;,n,,0
For,for,s,Specifiers,0
which,which,c,Specifiers,1
",",",",s,,0
unless,unless,s,DirectAddress,0
you,you,s,DirectAddress,1
save,save,s,StandardsPos,0
him,him,c,PersonPronoun,0
",",",",s,,0
he,he,s,PersonPronoun,0
dies,dies,s,,0
speedily,speedily,n,SenseProperty,0
My,my,s,FirstPer,0
conscience,conscience,s,StandardsPos,0
is,is,s,ReportingStates,0
discharged,discharged,c,ReportingStates,0
",",",",s,ReportingStates,1
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
but,but,s,Resistance,0
a,a,s,Positivity,0
friend,friend,c,Positivity,1
",",",",n,,0
A,a,s,PersonProperty,0
Brother,brother,s,PersonProperty,1
should,should,s,Insist,0
go,go,s,ProjectAhead,0
forward,forward,s,ProjectAhead,1
where,where,s,,0
I,i,s,FirstPer,0
end,end,c,Sequence,0
.,.,nn,,0
Dies,dies,c,,0
?,?,n,Question,0
Say,say,s,Citations,0
he,he,s,PersonPronoun,0
be,be,s,ReportingStates,0
naught,naught,c,Negativity,0
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
nothing,nothing,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
my,my,s,OralCues,0
goodness,goodness,c,OralCues,1
",",",",n,Aside,0
Which,which,s,Aside,1
ought,ought,s,Insist,0
to,to,s,Insist,1
shine,shine,s,SpaceRelation,0
through,through,s,SpaceRelation,1
use,use,c,ReportingEvents,0
",",",",s,,0
or,or,s,Contingency,0
else,else,s,Contingency,1
it,it,s,,0
loses,loses,n,Negativity,0
The,the,s,Negativity,1
glorious,glorious,s,Positivity,0
name,name,s,LangRef,0
it,it,s,CommonAuthorities,0
is,is,s,CommonAuthorities,1
known,known,s,CommonAuthorities,2
by,by,c,,0
:,:,s,,0
he,he,s,Updates,0
is,is,s,Updates,1
my,my,s,FirstPer,0
brother,brother,c,PersonProperty,0
;,;,n,Resistance,0
Yet,yet,s,Resistance,1
peace,peace,s,StandardsPos,0
is,is,s,ReportingStates,0
above,above,s,SpaceRelation,0
blood,blood,c,SenseObject,0
:,:,s,,0
Let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
go,go,c,ReportingEvents,0
;,;,s,,0
I,i,c,FirstPer,0
",",",",n,Resistance,0
But,but,s,Resistance,1
where,where,s,Question,0
is,is,s,Question,1
the,the,s,Question,2
nobleness,nobleness,s,StandardsPos,0
of,of,s,,0
affection,affection,s,Positivity,0
then,then,c,,0
?,?,n,Question,0
That,that,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
cared,cared,s,Positivity,0
for,for,s,Positivity,1
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
or,or,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
imperfect,imperfect,c,StandardsNeg,0
",",",",n,,0
The,the,s,Comparison,0
same,same,s,Comparison,1
blood,blood,s,SenseObject,0
that,that,s,,0
stood,stood,s,Motions,0
up,up,s,Motions,1
in,in,s,,0
wrath,wrath,s,Anger,0
against,against,s,Resistance,0
him,him,c,Resistance,1
",",",",n,,0
Now,now,s,Updates,0
in,in,s,Updates,1
his,his,s,PersonPronoun,0
misery,misery,s,StandardsNeg,0
runs,runs,s,ReportingEvents,0
all,all,s,,0
to,to,s,,0
pity,pity,c,Sad,0
;,;,n,,0
I,i,s,ProjectAhead,0
Would,would,s,ProjectAhead,1
rather,rather,s,ProjectAhead,2
dye,dye,s,SenseObject,0
than,than,s,Comparison,0
speak,speak,s,ReportingEvents,0
one,one,s,Numbers,0
syllable,syllable,n,SenseObject,0
To,to,s,StandardsPos,0
save,save,s,StandardsPos,1
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
:,:,s,,0
but,but,s,Resistance,0
living,living,s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,c,FirstPer,0
",",",",n,,0
There,there,s,DenyDisclaim,0
Is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
avoiding,avoiding,s,Resistance,0
on,on,s,SpaceRelation,0
it,it,c,SpaceRelation,1
",",",",s,,0
the,the,s,,0
worlds,worlds,s,AbstractConcepts,0
humanity,humanity,n,CommonAuthorities,0
Expects,expects,s,ProjectAhead,0
it,it,s,,0
hourly,hourly,s,RecurringEvents,0
from,from,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
:,:,s,,0
curse,curse,s,Negativity,0
of,of,s,Contingency,0
fortune,fortune,c,Contingency,1
",",",",n,,0
I,i,s,FirstPer,0
took,took,s,SceneShift,0
my,my,s,SceneShift,1
leave,leave,s,SceneShift,2
so,so,s,Intensity,0
well,well,s,Intensity,1
too,too,c,,0
:,:,s,,0
Let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
dye,dye,c,SenseObject,0
",",",",n,,0
It,it,s,,0
Is,is,s,Exceptions,0
but,but,s,Exceptions,1
a,a,s,PersonProperty,0
brother,brother,s,PersonProperty,1
lost,lost,c,ReportingStates,0
;,;,s,ReportingStates,1
so,so,s,,0
pleasingly,pleasingly,c,Positivity,0
",",",",n,,0
And,and,s,,0
swiftly,swiftly,s,SenseProperty,0
I,i,s,FirstPer,0
came,came,s,ReportingEvents,0
off,off,c,ReportingEvents,1
",",",",s,,0
',',c,,0
twere,twere,s,UNRECOGNIZED,0
more,more,s,Comparison,0
then,then,s,,0
irksomeness,irksomeness,c,Anger,0
",",",",n,,0
To,to,s,,0
tread,tread,s,ReportingEvents,0
that,that,s,,0
path,path,s,AbstractConcepts,0
again,again,c,RecurringEvents,0
;,;,s,,0
and,and,s,,0
I,i,s,Insist,0
shall,shall,s,Insist,1
never,never,n,Insist,2
Depart,depart,s,SceneShift,0
so,so,s,,0
handsomely,handsomely,c,Positivity,0
:,:,s,,0
But,but,s,TimeShift,0
then,then,s,TimeShift,1
where,where,s,Question,0
is,is,s,Question,1
posterity,posterity,c,CommonAuthorities,0
?,?,n,Question,0
The,the,s,,0
consummation,consummation,s,Sequence,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
house,house,s,SenseObject,0
and,and,s,,0
name,name,c,LangRef,0
?,?,n,Question,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
torn,torn,s,SenseProperty,0
in,in,s,SenseProperty,1
pieces,pieces,s,SenseObject,0
betwixt,betwixt,s,TimeDuration,0
love,love,s,Positivity,0
and,and,s,,0
shame,shame,c,StandardsNeg,0
.,.,nn,,0
Good,good,s,OralCues,0
morrow,morrow,s,OralCues,1
fellow,fellow,s,PersonProperty,0
Poltrot,poltrot,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
Moulbazon,moulbazon,c,UNRECOGNIZED,0
",",",",n,,0
Good,good,s,OralCues,0
morrow,morrow,s,OralCues,1
fellows,fellows,s,PersonProperty,0
all,all,c,Inclusive,0
.,.,nn,Inclusive,1
Mounsieur,mounsieur,s,UNRECOGNIZED,0
Lapet,lapet,c,UNRECOGNIZED,0
?,?,nn,Question,0
Look,look,c,DirectAddress,0
",",",",s,DirectAddress,1
I,i,s,SelfDisclosure,0
Have,have,s,SelfDisclosure,1
remembered,remembered,s,ProjectBack,0
you,you,c,DirectAddress,0
",",",",s,,0
here,here,s,Immediacy,0
is,is,s,Immediacy,1
books,books,s,ReportingEvents,0
a,a,s,ReportingEvents,1
piece,piece,s,AbstractConcepts,0
for,for,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nn,,0
O,o,s,LangRef,0
sir,sir,c,PersonProperty,0
",",",",s,,0
we,we,s,,0
dearly,dearly,s,Intensity,0
thank,thank,s,Acknowledge,0
you,you,c,Acknowledge,1
.,.,nn,ReasonForward,0
So,so,s,ReasonForward,1
you,you,s,DirectAddress,0
may,may,c,DirectAddress,1
;,;,n,,0
There,there,s,ReportingStates,0
Is,is,s,ReportingStates,1
two,two,s,Numbers,0
impressions,impressions,s,AbstractConcepts,0
gone,gone,s,ReportingEvents,0
already,already,s,Updates,0
sirs,sirs,c,PersonProperty,0
.,.,nn,Question,0
What,what,s,Question,1
no,no,c,DenyDisclaim,0
?,?,s,Question,0
in,in,s,,0
so,so,s,,0
short,short,s,SenseProperty,0
a,a,s,TimeShift,0
time,time,c,TimeShift,1
?,?,nn,Question,0
It,it,s,,0
Is,is,s,ReportingStates,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
sir,sir,c,PersonProperty,0
",",",",n,,0
My,my,s,FirstPer,0
Kick,kick,s,Motions,0
sells,sells,s,GenericEvents,0
gallantly,gallantly,c,StandardsPos,0
",",",",s,,0
I,i,s,FirstPer,0
thank,thank,s,Acknowledge,0
my,my,s,OralCues,0
stars,stars,c,OralCues,1
.,.,nn,ReasonForward,0
So,so,s,ReasonForward,1
does,does,s,DirectAddress,0
your,your,s,DirectAddress,1
Table,table,c,SenseObject,0
;,;,s,,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
thank,thank,s,Acknowledge,0
the,the,s,SenseObject,0
Moon,moon,s,SenseObject,1
too,too,c,Metadiscourse,0
.,.,nn,Metadiscourse,1
It,it,s,,0
Is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
Book,book,s,,0
sells,sells,s,GenericEvents,0
the,the,s,SenseObject,0
Table,table,c,SenseObject,1
.,.,nn,Resistance,0
But,but,s,Resistance,1
it,it,s,,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
Bookseller,bookseller,n,PersonProperty,0
That,that,s,SenseProperty,0
has,has,s,SenseProperty,1
the,the,s,SenseProperty,2
money,money,s,ProjectAhead,0
for,for,s,ProjectAhead,1
',',c,,0
em,em,c,SpaceRelation,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
sure,sure,s,Confidence,0
o'that,o'that,c,UNRECOGNIZED,0
.,.,nn,,0
',',c,,0
Twill,twill,s,SenseObject,0
much,much,s,Intensity,0
enrich,enrich,s,StandardsPos,0
the,the,s,,0
Company,company,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Stationers,stationers,c,PersonProperty,0
",",",",n,,0
It,it,s,CommonAuthorities,0
Is,is,s,CommonAuthorities,1
thought,thought,s,CommonAuthorities,2
',',c,,0
twill,twill,s,SenseObject,0
prove,prove,s,Confidence,0
a,a,s,,0
lasting,lasting,s,TimeDuration,0
benefit,benefit,c,StandardsPos,0
",",",",n,,0
Like,like,s,Resemblances,0
the,the,s,Resemblances,1
Wise,wise,s,StandardsPos,0
Masters,masters,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
Almanacks,almanacks,c,UNRECOGNIZED,0
",",",",n,,0
The,the,s,,0
hundred,hundred,s,Numbers,0
Novells,novells,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
Book,book,s,,0
of,of,s,,0
Cookerie,cookerie,c,,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
they,they,s,ReasonForward,2
begin,begin,s,Sequence,0
already,already,s,Updates,0
to,to,s,,0
engrosse,engrosse,s,UNRECOGNIZED,0
it,it,c,,0
",",",",n,,0
And,and,s,,0
make,make,s,ReportingEvents,0
it,it,s,ReportingEvents,1
a,a,s,ReportingEvents,2
stock-book,stock-book,c,UNRECOGNIZED,0
",",",",s,,0
thinking,thinking,s,PrivateThinking,0
indeed,indeed,n,Intensity,0
',',c,,0
Twill,twill,s,SenseObject,0
prove,prove,s,Confidence,0
too,too,s,,0
great,great,s,Intensity,0
a,a,s,,0
benefit,benefit,c,StandardsPos,0
",",",",s,,0
and,and,s,StandardsPos,0
help,help,c,StandardsPos,1
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
one,one,s,Specifiers,0
that,that,s,Specifiers,1
is,is,s,ReportingStates,0
new,new,s,,0
set,set,s,Sequence,0
up,up,c,Sequence,1
:,:,s,,0
they,they,s,,0
know,know,s,Confidence,0
their,their,s,SubjectivePercept,0
way,way,c,SubjectivePercept,1
",",",",n,,0
And,and,s,,0
make,make,s,Cause,0
him,him,s,Cause,1
Warden,warden,c,CommonAuthorities,0
",",",",s,,0
ere,ere,s,ProjectBack,0
his,his,s,PersonPronoun,0
beard,beard,s,SenseObject,0
be,be,s,ReportingStates,0
gray,gray,c,SenseProperty,0
.,.,nn,Question,0
Is,is,s,Question,1
It,it,s,Question,2
possible,possible,s,Contingency,0
such,such,s,Intensity,0
virtue,virtue,s,StandardsPos,0
should,should,s,Insist,0
lie,lie,s,SpaceRelation,0
hid,hid,c,SpaceRelation,1
",",",",n,,0
And,and,s,,0
in,in,s,,0
so,so,s,,0
little,little,s,SenseProperty,0
paper,paper,c,,0
?,?,nn,Question,0
How,how,c,Question,0
?,?,s,Question,1
Why,why,s,Question,0
there,there,s,ProjectBack,0
was,was,s,ProjectBack,1
the,the,s,ProjectBack,2
