CUSTOM,custom,c,CommonAuthorities,0
infer,infer,c,PrivateThinking,0
",",",",s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
and,and,s,,0
I,i,s,FirstPer,0
are,are,s,ReportingStates,0
alike,alike,s,Inclusive,0
--,--,s,,0
what,what,s,Question,0
does,does,s,Question,1
the,the,s,,0
Old,old,s,SenseProperty,0
Prig,prig,n,Negativity,0
mean,mean,c,,0
?,?,s,Question,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
banter,banter,s,Positivity,0
him,him,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
laugh,laugh,s,SubjectivePercept,0
at,at,s,SubjectivePercept,1
him,him,c,SubjectivePercept,2
",",",",s,,0
and,and,s,,0
leave,leave,s,,0
hi,hi,nn,OralCues,0
I,i,s,FirstPer,0
fancy,fancy,s,SubjectivePercept,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
a,a,s,DirectAddress,2
wrong,wrong,s,StandardsNeg,0
Notion,notion,s,PrivateThinking,0
of,of,s,,0
Faces,faces,c,SenseObject,0
.,.,nnn,Question,0
How,how,c,Question,1
?,?,s,Question,0
What,what,c,Question,0
?,?,s,Question,1
A,a,s,Negativity,0
wrong,wrong,s,Negativity,1
Notion,notion,c,PrivateThinking,0
!,!,s,,0
How,how,s,,0
so,so,c,,0
?,?,nnn,Question,0
In,in,s,Specifiers,0
the,the,s,Specifiers,1
way,way,s,Specifiers,2
of,of,s,Specifiers,3
Art,art,c,AbstractConcepts,0
:,:,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
some,some,s,Uncertainty,0
taking,taking,s,ReportingEvents,0
Features,features,c,Updates,0
",",",",s,,0
not,not,s,DenyDisclaim,0
obvious,obvious,s,Confidence,0
to,to,s,,0
Vulgar,vulgar,s,StandardsNeg,0
Eyes,eyes,c,SenseObject,0
;,;,n,,0
that,that,s,Specifiers,0
are,are,s,Specifiers,1
Indications,indications,s,Support,0
of,of,s,Support,1
a,a,s,SubjectiveTime,0
sudden,sudden,s,SubjectiveTime,1
turn,turn,s,,0
of,of,s,,0
good,good,s,Positivity,0
Fortune,fortune,c,Positivity,1
",",",",s,,0
in,in,s,,0
the,the,s,,0
Lottery,lottery,s,Contingency,0
of,of,s,,0
Wives,wives,c,PersonProperty,0
;,;,n,,0
and,and,s,,0
promise,promise,s,ProjectAhead,0
a,a,s,ProjectAhead,1
great,great,c,Intensity,0
*,*,s,,0
Beauty,beauty,s,StandardsPos,0
and,and,s,,0
great,great,s,Intensity,0
Fortune,fortune,s,ProjectAhead,0
reserved,reserved,s,ReportingEvents,0
alone,alone,s,SpaceRelation,0
for,for,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",s,,0
by,by,s,,0
a,a,n,,0
private,private,s,AbstractConcepts,0
Intriegue,intriegue,s,UNRECOGNIZED,0
of,of,s,,0
Destiny,destiny,c,ProjectAhead,0
",",",",s,,0
kept,kept,s,Disclosure,0
secret,secret,s,Disclosure,1
from,from,s,,0
the,the,s,,0
piercing,piercing,s,SenseProperty,0
Eye,eye,s,SenseProperty,1
of,of,s,,0
Perspicuity,perspicuity,c,StandardsPos,0
;,;,n,,0
from,from,s,Generalization,0
all,all,s,Generalization,1
Astologers,astologers,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
Stars,stars,s,SenseObject,0
themselves,themselves,nnn,PersonPronoun,0
How,how,c,,0
!,!,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
make,make,s,PredictedFuture,1
it,it,s,PredictedFuture,2
appear,appear,s,SubjectivePercept,0
that,that,s,,0
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
say,say,s,DirectAddress,2
is,is,s,ReportingStates,0
impossible,impossible,c,StandardsNeg,0
.,.,nnn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,Insist,0
beg,beg,s,Insist,1
your,your,s,Insist,2
Pardon,pardon,c,Positivity,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
in,in,s,SubjectiveTime,0
haste,haste,s,SubjectiveTime,1
--,--,nnn,,0
For,for,s,,0
what,what,c,Question,0
?,?,nnn,Question,1
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
married,married,c,ReportingStates,0
",",",",s,ReportingStates,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
married,married,c,ReportingStates,0
.,.,nnn,ReportingStates,1
Aye,aye,c,OralCues,0
",",",",s,Resistance,0
but,but,s,Resistance,1
pray,pray,s,Intensity,0
take,take,s,ReportingEvents,0
me,me,s,FirstPer,0
along,along,s,Inclusive,0
with,with,s,Inclusive,1
you,you,c,Inclusive,2
",",",",s,,0
Sir,sir,s,PersonProperty,0
--,--,nnn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
;,;,s,,0
it,it,s,ProjectAhead,0
is,is,s,ProjectAhead,1
to,to,s,ProjectAhead,2
be,be,s,ProjectAhead,3
done,done,s,ReportingStates,0
Privately,privately,s,Disclosure,0
--,--,s,,0
I,i,s,Autobio,0
never,never,s,Autobio,1
make,make,s,ReportingEvents,0
Confidents,confidents,c,UNRECOGNIZED,0
.,.,nnn,OralCues,0
Well,well,c,OralCues,1
;,;,s,Resistance,0
but,but,s,Resistance,1
my,my,s,FirstPer,0
Consent,consent,s,CommonAuthorities,0
I,i,s,SelfDisclosure,0
mean,mean,s,SelfDisclosure,1
--,--,s,,0
You,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
marry,marry,s,Positivity,0
my,my,s,Autobio,0
Daughter,daughter,s,Autobio,1
without,without,s,Contingency,0
my,my,s,FirstPer,0
Consent,consent,c,CommonAuthorities,0
?,?,nnn,Question,0
Who,who,s,,0
I,i,c,FirstPer,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
?,?,s,Question,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
an,an,s,SelfDisclosure,2
absolute,absolute,s,Confidence,0
Stranger,stranger,s,PersonProperty,0
to,to,s,PersonProperty,1
you,you,s,DirectAddress,0
and,and,s,DirectAddress,1
your,your,s,DirectAddress,2
Daughter,daughter,c,PersonProperty,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
Hey,hey,s,OralCues,0
day,day,c,TimeDuration,0
!,!,s,,0
What,what,s,Question,0
time,time,s,Question,1
of,of,s,,0
the,the,s,SenseObject,0
Moon,moon,s,SenseObject,1
is,is,s,ReportingStates,0
this,this,c,,0
?,?,nnn,Question,0
Very,very,s,Intensity,0
true,true,c,Concessive,0
",",",",s,Concessive,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
desire,desire,s,Positivity,0
to,to,s,Positivity,1
continue,continue,s,Updates,0
so,so,c,Intensity,0
.,.,s,Intensity,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
love,love,s,Positivity,0
for,for,s,Positivity,1
your,your,n,DirectAddress,0
Daughter,daughter,c,PersonProperty,0
",",",",s,,0
than,than,s,Comparison,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
likeness,likeness,s,Resemblances,0
of,of,s,Resemblances,1
you,you,c,DirectAddress,0
;,;,s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
Secret,secret,s,SelfDisclosure,3
in,in,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Heart,heart,c,SelfDisclosure,2
",",",",s,Aside,0
which,which,n,Aside,1
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
be,be,s,ReportingStates,0
glad,glad,s,Positivity,0
to,to,s,Positivity,1
know,know,c,Confidence,0
",",",",s,,0
and,and,s,,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
know,know,c,Confidence,0
;,;,s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
you,you,s,Insist,0
shall,shall,s,Insist,1
know,know,s,Confidence,0
it,it,s,,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
and,and,n,,0
be,be,s,Negativity,0
sorry,sorry,s,Negativity,1
for,for,s,Negativity,2
it,it,s,,0
afterward,afterward,c,Sequence,0
.,.,s,,0
I,i,s,SelfDisclosure,0
Would,would,s,SelfDisclosure,1
have,have,s,SelfDisclosure,2
you,you,s,DirectAddress,0
to,to,s,,0
know,know,c,Confidence,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
as,as,s,,0
knowing,knowing,s,Confidence,0
as,as,n,,0
the,the,s,,0
Stars,stars,c,SenseObject,0
",",",",s,,0
and,and,s,,0
as,as,s,,0
secret,secret,s,AbstractConcepts,0
as,as,s,,0
the,the,s,TimeDuration,0
Night,night,c,TimeDuration,1
.,.,s,,0
--,--,s,,0
And,and,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
going,going,s,ProjectAhead,0
to,to,s,ProjectAhead,1
be,be,s,ProjectAhead,2
Married,married,s,Biographical_Time,0
just,just,s,Immediacy,0
now,now,c,Immediacy,1
",",",",n,Resistance,0
yet,yet,s,Resistance,1
did,did,s,Uncertainty,0
not,not,s,Uncertainty,1
know,know,s,Uncertainty,2
of,of,s,,0
it,it,s,,0
half,half,s,TimeDuration,0
an,an,s,TimeDuration,1
Hour,hour,s,TimeDuration,2
ago,ago,c,ProjectBack,0
;,;,s,,0
and,and,s,,0
the,the,s,PersonProperty,0
Lady,lady,s,PersonProperty,1
stays,stays,s,TimeDuration,0
for,for,s,TimeDuration,1
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
does,does,n,Uncertainty,0
not,not,s,Uncertainty,1
know,know,s,Uncertainty,2
of,of,s,,0
it,it,s,,0
yet,yet,s,Resistance,0
--,--,s,,0
There,there,s,ReportingStates,0
Is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
Mystery,mystery,s,Uncertainty,0
for,for,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
--,--,s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
you,you,s,DirectAddress,0
love,love,s,Positivity,0
to,to,s,Positivity,1
untie,untie,n,Motions,0
Difficulties,difficulties,s,Resistance,0
--,--,s,,0
Or,or,s,,0
if,if,s,Contingency,0
you,you,s,Confront,0
cannot,cannot,s,Confront,1
solve,solve,s,StandardsPos,0
this,this,c,Immediacy,0
;,;,s,Immediacy,1
stay,stay,s,SpaceRelation,0
here,here,s,SpaceRelation,1
a,a,s,,0
Quarter,quarter,s,TimeDuration,0
of,of,s,TimeDuration,1
an,an,s,TimeDuration,2
Hour,hour,c,TimeDuration,3
",",",",s,,0
and,and,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
come,come,s,PredictedFuture,1
and,and,s,,0
explain,explain,s,Authoritative_Citation,0
it,it,s,,0
to,to,s,DirectAddress,0
you,you,nnn,DirectAddress,1
O,o,s,LangRef,0
Father,father,c,PersonProperty,0
",",",",s,,0
why,why,s,Question,0
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
let,let,s,DirectAddress,1
him,him,s,PersonPronoun,0
go,go,c,ReportingEvents,0
?,?,s,Question,0
Will,will,s,PredictedFuture,0
Not,not,s,PredictedFuture,1
you,you,s,DirectAddress,0
make,make,s,Cause,0
him,him,s,Cause,1
be,be,s,ReportingStates,0
my,my,s,FirstPer,0
Husband,husband,c,PersonProperty,0
?,?,nnn,Question,0
Mercy,mercy,s,StandardsPos,0
on,on,s,,0
us,us,c,Inclusive,0
",",",",s,,0
what,what,s,Question,0
do,do,s,Question,1
these,these,s,Immediacy,0
Lunacies,lunacies,s,Negativity,0
portend,portend,c,ProjectAhead,0
?,?,s,Question,0
Alas,alas,c,Negativity,0
!,!,s,,0
he,he,s,Updates,0
is,is,s,Updates,1
Mad,mad,c,Negativity,0
",",",",s,,0
Child,child,c,PersonProperty,0
",",",",s,,0
stark,stark,s,Negativity,0
Wild,wild,c,Intensity,0
.,.,nnn,Question,0
What,what,c,Question,1
",",",",s,Question,2
and,and,s,,0
must,must,s,Insist,0
not,not,s,Insist,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
e're,e're,s,SubjectivePercept,0
a,a,s,PersonProperty,0
Husband,husband,s,PersonProperty,1
then,then,c,,0
?,?,s,Question,0
What,what,c,,0
",",",",s,,0
must,must,s,Insist,0
I,i,s,SceneShift,0
go,go,s,SceneShift,1
to,to,s,SceneShift,2
Bed,bed,s,SenseObject,0
to,to,s,StandardsPos,0
Nurse,nurse,n,StandardsPos,1
again,again,c,RecurringEvents,0
",",",",s,,0
and,and,s,,0
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
Child,child,s,PersonProperty,0
as,as,s,TimeDuration,0
long,long,s,TimeDuration,1
as,as,s,TimeDuration,2
she,she,s,Updates,0
is,is,s,Updates,1
an,an,s,PersonProperty,0
Old,old,s,PersonProperty,1
Woman,woman,c,PersonProperty,2
?,?,s,Question,0
Indeed,indeed,s,Intensity,0
but,but,s,Resistance,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,c,PredictedFuture,1
:,:,s,,0
For,for,n,,0
now,now,s,Immediacy,0
my,my,s,SelfDisclosure,0
Mind,mind,s,SelfDisclosure,1
is,is,s,ReportingStates,0
set,set,s,Sequence,0
upon,upon,s,Sequence,1
a,a,s,Sequence,2
Man,man,c,PersonProperty,0
",",",",s,,0
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
a,a,s,PersonProperty,0
Man,man,s,PersonProperty,1
some,some,s,Uncertainty,0
way,way,s,Uncertainty,1
or,or,s,,0
other,other,c,Specifiers,0
.,.,s,,0
Oh,oh,c,OralCues,0
!,!,n,,0
methinks,methinks,s,SelfDisclosure,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
sick,sick,s,Negativity,0
when,when,s,Contingency,0
I,i,s,Contingency,1
think,think,s,Contingency,2
of,of,s,Contingency,3
a,a,s,PersonProperty,0
Man,man,c,PersonProperty,1
*,*,c,,0
;,;,s,,0
and,and,s,,0
if,if,s,Contingency,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
have,have,s,Cause,0
one,one,c,Cause,1
",",",",s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
go,go,n,Transformation,0
to,to,s,Transformation,1
sleep,sleep,s,Transformation,2
all,all,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Life,life,c,SelfDisclosure,2
:,:,s,,0
For,for,s,TimeShift,0
when,when,s,TimeShift,1
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
awake,awake,c,SenseProperty,0
",",",",s,,0
it,it,s,,0
makes,makes,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
wish,wish,s,SubjectivePercept,0
and,and,s,,0
long,long,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
I,i,n,FirstPer,0
don't,don't,s,Uncertainty,0
know,know,s,Uncertainty,1
for,for,s,,0
what,what,s,,0
--,--,s,,0
And,and,s,,0
I,i,s,ProjectAhead,0
Would,would,s,ProjectAhead,1
rather,rather,s,ProjectAhead,2
be,be,s,ReportingStates,0
always,always,s,SubjectiveTime,0
a,a,s,,0
sleeping,sleeping,c,GenericEvents,0
",",",",s,,0
than,than,s,Comparison,0
sick,sick,s,Negativity,0
with,with,n,,0
thinking,thinking,nnn,PrivateThinking,0
O,o,s,LangRef,0
fearful,fearful,c,Fear,0
!,!,s,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
the,the,s,PersonProperty,0
Girl's,girl's,s,PersonProperty,1
influenced,influenced,s,Cause,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
--,--,s,,0
Hussy,hussy,s,Negativity,0
you,you,s,Insist,0
shall,shall,s,Insist,1
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Rod,rod,c,SenseObject,0
.,.,nnn,,0
A,a,s,SenseObject,0
Fiddle,fiddle,s,SenseObject,1
of,of,s,,0
a,a,s,SenseObject,0
Rod,rod,c,SenseObject,1
",",",",s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
a,a,s,PersonProperty,0
Husband,husband,c,PersonProperty,1
;,;,s,,0
and,and,s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
get,get,s,,0
me,me,s,FirstPer,0
one,one,c,Numbers,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
get,get,n,,0
one,one,s,Numbers,0
for,for,s,,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
:,:,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
marry,marry,s,Positivity,0
our,our,s,Inclusive,0
Robbin,robbin,s,SenseObject,0
the,the,s,,0
Butler,butler,c,PersonProperty,0
",",",",s,,0
he,he,s,Citations,0
says,says,s,Citations,1
he,he,s,PersonPronoun,0
loves,loves,s,Positivity,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,n,,0
he,he,s,Neutral_Attribution,0
is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
Handsome,handsome,s,Positivity,0
Man,man,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
my,my,s,FirstPer,0
Husband,husband,c,PersonProperty,0
:,:,s,,0
I,i,s,FirstPer,0
warrant,warrant,s,CommonAuthorities,0
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
my,my,s,FirstPer,0
Husband,husband,s,PersonProperty,0
and,and,n,,0
thank,thank,s,Acknowledge,0
me,me,s,Intensity,0
too,too,c,Intensity,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
he,he,s,ReasonForward,2
told,told,s,Citations,0
me,me,s,Citations,1
so,so,nnn,,0
Did,did,s,Question,0
he,he,s,Question,1
so,so,s,,0
--,--,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
dispatch,dispatch,s,ReportingEvents,0
him,him,s,PersonPronoun,0
for,for,s,,0
it,it,s,,0
presently,presently,c,TimeShift,0
;,;,s,,0
Rogue,rogue,c,Negativity,0
!,!,s,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
Nurse,nurse,c,PersonProperty,0
",",",",s,,0
come,come,s,ReportingEvents,0
hither,hither,c,SpaceRelation,0
.,.,nnn,Question,0
What,what,s,Question,1
is,is,s,Question,2
your,your,s,DirectAddress,0
Worship's,worship's,s,UNRECOGNIZED,0
Pleasure,pleasure,c,Positivity,0
?,?,nnn,Question,0
Here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
take,take,s,ReportingEvents,0
your,your,s,DirectAddress,0
young,young,s,SenseProperty,0
Mistress,mistress,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
lock,lock,s,SpaceRelation,0
her,her,s,SpaceRelation,1
up,up,s,SpaceRelation,2
presently,presently,c,TimeShift,0
",",",",s,,0
till,till,s,AbstractConcepts,0
farther,farther,s,SpaceRelation,0
Orders,orders,n,CommonAuthorities,0
from,from,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
--,--,s,,0
not,not,s,DenyDisclaim,0
a,a,s,DenyDisclaim,1
Word,word,s,LangRef,0
Hussy,hussy,s,Negativity,0
--,--,s,,0
Do,do,s,Curiosity,0
what,what,s,Curiosity,1
I,i,s,FirstPer,0
bid,bid,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
no,no,s,DenyDisclaim,0
Reply,reply,c,Repair_Citation,0
",",",",s,,0
away,away,c,,0
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
bid,bid,s,ReportingEvents,0
Robin,robin,n,SenseObject,0
make,make,s,ReportingEvents,0
ready,ready,s,ReportingEvents,1
to,to,s,,0
give,give,s,ReportingEvents,0
an,an,s,ReportingEvents,1
Account,account,s,ReportingEvents,2
of,of,s,ReportingEvents,3
his,his,s,PersonPronoun,0
Plate,plate,s,SenseObject,0
and,and,s,,0
Linen,linen,c,SenseObject,0
",",",",s,,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
hear,hear,c,SpaceRelation,0
",",",",s,,0
be,be,s,ReportingStates,0
gone,gone,s,ReportingEvents,0
when,when,n,Autobio,0
I,i,s,Autobio,1
bid,bid,s,ReportingEvents,0
you,you,nnn,DirectAddress,0
What,what,s,Question,0
Is,is,s,Question,1
the,the,s,Question,2
Matter,matter,c,AbstractConcepts,0
",",",",s,,0
Husband,husband,c,PersonProperty,0
?,?,nnn,Question,0
It,it,s,DenyDisclaim,0
Is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
convenient,convenient,s,StandardsPos,0
to,to,s,StandardsPos,1
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
now,now,s,Immediacy,0
--,--,s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Scandal,scandal,c,Negativity,0
",",",",s,,0
Heaven,heaven,s,Positivity,0
keep,keep,s,TimeDuration,0
us,us,s,Inclusive,0
all,all,s,Inclusive,1
in,in,s,Inclusive,0
our,our,n,Inclusive,1
Senses,senses,s,AbstractConcepts,0
--,--,s,,0
I,i,s,Fear,0
fear,fear,s,Fear,1
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
contagious,contagious,s,Negativity,0
Frenzy,frenzy,s,Intensity,0
abroad,abroad,c,SceneShift,0
.,.,s,Curiosity,0
How,how,s,Curiosity,1
does,does,s,Curiosity,2
Valentine,valentine,nnn,Positivity,0
O,o,s,LangRef,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
do,do,s,StandardsPos,0
well,well,s,StandardsPos,1
again,again,s,RecurringEvents,0
--,--,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,,0
Message,message,s,AbstractConcepts,0
from,from,s,,0
him,him,s,PersonPronoun,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Niece,niece,n,PersonProperty,0
Angelica,angelica,nnn,Positivity,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
she,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
not,not,s,DenyDisclaim,0
returned,returned,c,ReportingStates,0
",",",",s,ReportingStates,1
since,since,s,TimeShift,0
she,she,s,TimeShift,1
went,went,s,SceneShift,0
abroad,abroad,s,SceneShift,1
with,with,s,,0
Sir,sir,s,PersonProperty,0
Sampson,sampson,c,UNRECOGNIZED,0
.,.,nnn,Immediacy,0
Here,here,s,Immediacy,1
Is,is,s,Immediacy,2
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Benjamin,benjamin,c,PersonProperty,0
",",",",s,,0
he,he,s,Contingency,0
can,can,s,Contingency,1
tell,tell,s,Citations,0
us,us,s,Citations,1
if,if,s,Contingency,0
his,his,s,PersonPronoun,0
Father,father,s,PersonProperty,0
become,become,s,Transformation,0
Home,home,c,SpaceRelation,0
.,.,nnn,Question,0
Who,who,c,Question,1
",",",",s,Question,2
Father,father,c,PersonProperty,0
?,?,s,Question,0
ay,ay,c,OralCues,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
come,come,s,SceneShift,0
home,home,s,SceneShift,1
with,with,s,Intensity,0
a,a,s,Intensity,1
Vengeance,vengeance,c,Intensity,2
.,.,nnn,Question,0
Why,why,c,Question,1
",",",",s,Question,2
What,what,s,Question,0
Is,is,s,Question,1
the,the,s,Question,2
Matter,matter,c,AbstractConcepts,0
?,?,nnn,Question,0
Matter,matter,c,AbstractConcepts,0
!,!,s,,0
Why,why,s,Question,0
he,he,s,Updates,0
is,is,s,Updates,1
Mad,mad,c,Negativity,0
.,.,nnn,,0
Mercy,mercy,s,StandardsPos,0
on,on,s,,0
us,us,c,Inclusive,0
",",",",s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
afraid,afraid,s,Fear,0
of,of,s,Fear,1
this,this,c,Immediacy,0
.,.,nnn,Immediacy,1
And,and,s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,ReportingStates,2
handsome,handsome,s,Positivity,0
young,young,s,PersonProperty,0
Woman,woman,c,PersonProperty,1
",",",",s,,0
she,she,c,PersonPronoun,0
",",",",s,,0
as,as,s,TimeDuration,0
they,they,s,TimeDuration,1
say,say,c,Citations,0
",",",",s,,0
Brother,brother,s,PersonProperty,0
Val,val,c,SenseObject,0
.,.,s,,0
went,went,s,Intensity,0
mad,mad,n,Intensity,1
for,for,c,Intensity,2
",",",",s,,0
she,she,s,Updates,0
is,is,s,Updates,1
mad,mad,s,Negativity,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
I,i,s,SelfDisclosure,0
think,think,nnn,SelfDisclosure,1
O,o,s,LangRef,0
my,my,s,FirstPer,0
poor,poor,s,Negativity,0
Niece,niece,c,PersonProperty,0
",",",",s,,0
my,my,s,FirstPer,0
poor,poor,s,Negativity,0
Niece,niece,c,PersonProperty,0
",",",",s,,0
is,is,s,Question,0
she,she,s,Question,1
gone,gone,s,ReportingEvents,0
too,too,c,,0
?,?,s,Question,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
run,run,s,Intensity,0
mad,mad,s,Intensity,1
next,next,c,Sequence,0
.,.,nnn,Sequence,1
Well,well,c,OralCues,0
",",",",s,OralCues,1
but,but,s,Resistance,0
how,how,s,Resistance,1
mad,mad,c,Negativity,0
?,?,s,Question,0
how,how,s,DirectAddress,0
do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
mean,mean,c,,0
?,?,nnn,Question,0
Nay,nay,c,OralCues,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
leave,leave,s,SceneShift,0
to,to,s,SceneShift,1
guess,guess,s,Uncertainty,0
--,--,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
undertake,undertake,s,PredictedFuture,1
to,to,s,,0
make,make,s,ReportingEvents,0
a,a,s,,0
Voyage,voyage,s,SceneShift,0
to,to,n,SceneShift,1
Antegoa,antegoa,s,UNRECOGNIZED,0
--,--,s,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
hold,hold,c,,0
",",",",s,,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
not,not,s,DenyDisclaim,0
say,say,s,Citations,0
so,so,s,,0
neither,neither,s,DenyDisclaim,0
--,--,s,,0
But,but,s,Resistance,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
sail,sail,s,Motions,0
as,as,s,Specifiers,0
far,far,s,Specifiers,1
as,as,s,Specifiers,2
Ligorn,ligorn,c,UNRECOGNIZED,0
",",",",n,,0
and,and,s,,0
back,back,s,,0
again,again,c,RecurringEvents,0
",",",",s,,0
before,before,s,Sequence,0
you,you,s,Insist,0
shall,shall,s,Insist,1
guess,guess,s,Uncertainty,0
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
matter,matter,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
do,do,s,DenyDisclaim,0
nothing,nothing,s,DenyDisclaim,1
