GAllants,gallants,s,SubjectivePercept,0
forbear,forbear,c,Reluctance,0
;,;,s,,0
this,this,s,,0
strange,strange,s,SubjectivePercept,0
garb,garb,s,SenseObject,0
and,and,n,,0
alteration,alteration,s,Specifiers,0
will,will,s,PredictedFuture,0
raise,raise,s,ReportingEvents,0
laughter,laughter,s,Positivity,0
where,where,s,,0
ever,ever,s,Biographical_Time,0
you,you,s,DirectAddress,0
go,go,nnn,ReportingEvents,0
No,no,c,OralCues,0
",",",",s,OralCues,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
going,going,s,SceneShift,0
where,where,s,SceneShift,1
a,a,s,,0
Mamamouchi,mamamouchi,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
adored,adored,c,Positivity,0
.,.,nnn,Question,0
What,what,s,Question,1
mean,mean,s,,0
you,you,c,DirectAddress,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
by,by,s,,0
Mamamouchi,mamamouchi,c,UNRECOGNIZED,0
?,?,nnn,Question,0
I,i,s,SelfDisclosure,0
mean,mean,s,SelfDisclosure,1
Paladin,paladin,s,StandardsPos,0
a,a,s,SubjectivePercept,0
certain,certain,s,SubjectivePercept,1
kind,kind,c,SubjectivePercept,2
",",",",s,,0
of,of,s,,0
Paladin,paladin,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
Mamamouchi,mamamouchi,s,UNRECOGNIZED,0
are,are,s,SubjectivePercept,0
all,all,s,SubjectivePercept,1
one,one,c,Numbers,0
.,.,nnn,,0
A,a,s,SubjectivePercept,0
certain,certain,s,SubjectivePercept,1
kind,kind,s,SubjectivePercept,2
of,of,s,,0
wild,wild,s,SenseProperty,0
beast,beast,c,SenseProperty,1
",",",",s,,0
is,is,s,Question,0
it,it,s,Question,1
not,not,c,DenyDisclaim,0
?,?,nnn,Question,0
I,i,s,FirstPer,0
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
Mamamouchi,mamamouchi,c,UNRECOGNIZED,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
certain,certain,s,Confidence,0
kind,kind,s,Uncertainty,0
of,of,s,Uncertainty,1
honor,honor,s,StandardsPos,0
amongst,amongst,s,SpaceRelation,0
the,the,n,,0
Turks,turks,c,PersonProperty,0
:,:,s,,0
In,in,s,Positivity,0
fine,fine,c,Positivity,1
",",",",s,,0
had,had,s,ProjectBack,0
you,you,s,DirectAddress,0
come,come,s,ReportingEvents,0
a,a,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
sooner,sooner,c,Comparison,0
",",",",s,,0
you,you,s,DirectAddress,0
might,might,s,DirectAddress,1
have,have,s,ProjectBack,0
seen,seen,s,ProjectBack,1
the,the,s,,0
ceremony,ceremony,nnn,CommonAuthorities,0
What,what,s,,0
Ceremony,ceremony,c,CommonAuthorities,0
?,?,nnn,Question,0
Mahometa,mahometa,s,UNRECOGNIZED,0
par,par,s,AbstractConcepts,0
Iordina,iordina,c,UNRECOGNIZED,0
.,.,nnn,Question,0
What,what,s,Question,1
means,means,s,AbstractConcepts,0
this,this,c,,0
?,?,nnn,Question,0
Iordina,iordina,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
to,to,s,Specifiers,2
say,say,s,Specifiers,3
Jorden,jorden,c,UNRECOGNIZED,0
.,.,nnn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
Volar,volar,s,AbstractConcepts,0
far,far,s,SpaceRelation,0
un,un,s,,0
Paladina,paladina,s,UNRECOGNIZED,0
de,de,s,AbstractConcepts,0
Iordina,iordina,c,UNRECOGNIZED,0
.,.,nnn,Question,0
How,how,s,Question,1
Is,is,s,Question,2
that,that,c,,0
?,?,nnn,Question,0
Dar,dar,s,UNRECOGNIZED,0
turbanta,turbanta,s,UNRECOGNIZED,0
con,con,s,Negativity,0
gulera,gulera,c,UNRECOGNIZED,0
.,.,nnn,Question,0
What,what,s,Question,1
signifies,signifies,s,ReportingEvents,0
this,this,c,,0
?,?,nnn,Question,0
Per,per,s,CommonAuthorities,0
defender,defender,s,PersonProperty,0
Palestina,palestina,c,UNRECOGNIZED,0
.,.,nnn,Question,0
What,what,s,Question,1
mean,mean,s,,0
you,you,s,DirectAddress,0
by,by,s,Generalization,0
all,all,s,Generalization,1
this,this,c,,0
?,?,nnn,Question,0
Dara,dara,c,UNRECOGNIZED,0
",",",",s,,0
dara,dara,s,UNRECOGNIZED,0
bastonnara,bastonnara,c,UNRECOGNIZED,0
.,.,nnn,,0
Strange,strange,s,SubjectivePercept,0
kind,kind,s,Uncertainty,0
of,of,s,Uncertainty,1
gibberish,gibberish,s,Negativity,0
this,this,c,,0
!,!,nnn,,0
Non,non,s,AbstractConcepts,0
tener,tener,s,UNRECOGNIZED,0
honta,honta,s,UNRECOGNIZED,0
questa,questa,s,UNRECOGNIZED,0
star,star,s,SenseObject,0
l'ultima,l'ultima,s,UNRECOGNIZED,0
affronta,affronta,c,UNRECOGNIZED,0
.,.,nnn,,0
I,i,s,Insist,0
beseech,beseech,s,Insist,1
you,you,c,DirectAddress,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
but,but,s,Resistance,0
know,know,s,Confidence,0
what,what,s,Confidence,1
all,all,s,Generalization,0
this,this,s,Generalization,1
signifies,signifies,c,ReportingEvents,0
.,.,nnn,,0
Hou,hou,s,UNRECOGNIZED,0
la,la,s,AbstractConcepts,0
baba,baba,s,SenseObject,0
la,la,s,AbstractConcepts,0
chou,chou,c,SenseObject,0
",",",",s,,0
ba,ba,s,,0
la,la,s,AbstractConcepts,0
ba,ba,s,,0
ba,ba,s,,0
la,la,s,AbstractConcepts,0
da,da,c,OralCues,0
.,.,nnn,,0
Certainly,certainly,c,Confidence,0
",",",",s,Confidence,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
going,going,s,ReportingEvents,0
distracted,distracted,c,Negativity,0
.,.,nnn,,0
Peace,peace,c,StandardsPos,0
",",",",s,,0
insolent,insolent,c,StandardsNeg,0
",",",",s,,0
learn,learn,s,ReportingEvents,0
to,to,s,ReportingEvents,1
behave,behave,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,s,SubjectivePercept,0
with,with,s,,0
more,more,s,Comparison,0
respect,respect,s,StandardsPos,0
to,to,s,,0
a,a,s,,0
Mamamouchi,mamamouchi,c,UNRECOGNIZED,0
.,.,nnn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,Metadiscourse,0
come,come,s,Metadiscourse,1
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
offend,offend,s,Anger,0
you,you,c,DirectAddress,0
",",",",s,Resistance,0
but,but,s,Resistance,1
to,to,s,,0
acquaint,acquaint,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
that,that,s,,0
fair,fair,s,StandardsPos,0
Marina's,marina's,n,UNRECOGNIZED,0
Father,father,s,PersonProperty,0
is,is,s,Intensity,0
so,so,s,Intensity,1
incensed,incensed,s,Anger,0
against,against,s,Resistance,0
her,her,s,Resistance,1
for,for,s,,0
provoking,provoking,s,SubjectivePercept,0
you,you,s,DirectAddress,0
to,to,s,,0
quit,quit,s,ReportingEvents,0
your,your,s,ProjectAhead,0
intentions,intentions,c,ProjectAhead,1
",",",",n,,0
that,that,s,Updates,0
he,he,s,Updates,1
has,has,s,Updates,2
turned,turned,s,Transformation,0
her,her,s,Transformation,1
out,out,s,Transformation,2
of,of,s,,0
doors,doors,c,SenseObject,0
",",",",s,,0
and,and,s,,0
vowed,vowed,s,ReportingEvents,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
anger,anger,s,Anger,0
never,never,s,Sad,0
to,to,s,Sad,1
see,see,s,Sad,2
her,her,n,SenseProperty,0
face,face,c,SenseProperty,1
",",",",s,,0
till,till,s,TimeShift,0
she,she,s,TimeShift,1
has,has,s,,0
reconciled,reconciled,s,StandardsPos,0
you,you,s,DirectAddress,0
to,to,s,PersonPronoun,0
her,her,c,PersonPronoun,1
",",",",s,,0
and,and,s,,0
is,is,s,ReportingStates,0
become,become,s,Transformation,0
your,your,s,DirectAddress,0
Wife,wife,nnn,PersonProperty,0
My,my,s,FirstPer,0
Wife,wife,c,PersonProperty,0
!,!,s,,0
the,the,s,,0
case,case,s,AbstractConcepts,0
is,is,s,ReportingStates,0
altered,altered,s,ReportingEvents,0
now,now,c,Updates,0
",",",",s,Updates,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
Mamamouchi,mamamouchi,c,UNRECOGNIZED,0
.,.,nnn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
in,in,s,Specifiers,0
part,part,s,Specifiers,1
the,the,s,TimeDuration,0
occasion,occasion,s,TimeDuration,1
of,of,s,TimeDuration,2
her,her,s,PersonPronoun,0
misfortune,misfortune,c,StandardsNeg,0
",",",",s,,0
therefore,therefore,s,ReasonForward,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
leave,leave,s,SceneShift,0
to,to,n,SceneShift,1
entreat,entreat,s,Request,0
you,you,s,DirectAddress,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
kind,kind,s,Positivity,0
to,to,s,Positivity,1
her,her,nnn,PersonPronoun,0
No,no,c,OralCues,0
",",",",s,OralCues,1
she,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
not,not,s,DenyDisclaim,0
state,state,s,,0
nor,nor,s,DenyDisclaim,0
grandeur,grandeur,s,StandardsPos,0
enough,enough,s,SubjectivePercept,0
in,in,s,Specifiers,0
her,her,s,Specifiers,1
person,person,s,PersonProperty,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
a,a,s,,0
Mamamoucha,mamamoucha,c,UNRECOGNIZED,0
",",",",n,,0
Paladina,paladina,c,UNRECOGNIZED,0
.,.,s,SpaceRelation,0
Here,here,s,SpaceRelation,1
comes,comes,s,ReportingEvents,0
my,my,s,FirstPer,0
Princess,princess,c,PersonProperty,0
",",",",s,,0
ha,ha,s,OralCues,0
with,with,s,Specifiers,0
what,what,s,Specifiers,1
a,a,s,Specifiers,2
swoop,swoop,s,Motions,0
and,and,s,,0
haughty,haughty,s,Negativity,0
mein,mein,s,,0
she,she,n,PersonPronoun,0
marches,marches,s,Motions,0
forward,forward,c,AbstractConcepts,0
!,!,s,,0
Go,go,s,ReportingEvents,0
you,you,s,DirectAddress,0
in,in,s,,0
and,and,s,,0
peruse,peruse,s,SpaceRelation,0
the,the,s,GenericEvents,0
writings,writings,s,GenericEvents,1
are,are,s,ReportingStates,0
drawing,drawing,c,SpaceRelation,0
",",",",s,SpaceRelation,1
and,and,s,,0
you,you,s,ConfirmExperience,0
will,will,n,ConfirmExperience,1
see,see,s,ConfirmExperience,2
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
get,get,s,,0
by,by,s,,0
my,my,s,FirstPer,0
being,being,s,ReportingStates,0
a,a,s,ReportingStates,1
Mamamouchi,mamamouchi,nnn,UNRECOGNIZED,0
I,i,s,Metadiscourse,0
come,come,s,Metadiscourse,1
to,to,s,,0
pay,pay,s,ReportingEvents,0
the,the,s,,0
first,first,s,Sequence,0
tribute,tribute,s,StandardsPos,0
of,of,s,,0
homage,homage,s,StandardsPos,0
to,to,s,StandardsPos,1
your,your,s,DirectAddress,0
new,new,s,,0
dignity,dignity,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
to,to,s,,0
wish,wish,s,SubjectivePercept,0
you,you,n,DirectAddress,0
much,much,s,Intensity,0
joy,joy,s,Positivity,0
of,of,s,,0
the,the,s,,0
Election,election,s,GenericEvents,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Daughter,daughter,s,PersonProperty,0
to,to,s,,0
the,the,s,,0
Grandeur,grandeur,s,StandardsPos,0
of,of,s,,0
Sultanness,sultanness,nnn,UNRECOGNIZED,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
you,you,s,DirectAddress,0
the,the,s,,0
strength,strength,s,StandardsPos,0
of,of,s,StandardsPos,1
Serpents,serpents,c,SenseObject,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
prudence,prudence,s,StandardsPos,0
of,of,s,,0
Lions,lions,c,SenseObject,0
.,.,nnn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
proud,proud,s,StandardsPos,0
of,of,s,StandardsPos,1
the,the,s,,0
honor,honor,s,StandardsPos,0
I,i,s,SelfReluctance,0
have,have,s,SelfReluctance,1
to,to,s,SelfReluctance,2
be,be,s,ReportingStates,0
the,the,s,ReportingStates,1
first,first,s,Sequence,0
that,that,s,,0
comes,comes,s,ReportingEvents,0
to,to,s,,0
salute,salute,s,Positivity,0
you,you,s,DirectAddress,0
by,by,n,,0
the,the,s,,0
title,title,s,LangRef,0
of,of,s,,0
Great,great,s,Intensity,0
and,and,s,,0
Illustrious,illustrious,nnn,StandardsPos,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
may,may,s,Contingency,0
be,be,s,Contingency,1
all,all,s,TimeDuration,0
the,the,s,TimeDuration,1
year,year,s,TimeDuration,2
round,round,s,TimeDuration,3
like,like,s,Resemblances,0
a,a,s,Resemblances,1
Rose-tree,rose-tree,s,SenseProperty,0
full,full,s,Specifiers,0
of,of,n,Specifiers,1
buds,buds,c,SenseObject,0
",",",",s,,0
that,that,s,,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
have,have,s,Contingency,1
the,the,s,,0
gathering,gathering,s,ReportingEvents,0
them,them,c,,0
",",",",s,,0
that,that,s,Contingency,0
with,with,s,Contingency,1
the,the,s,Contingency,2
breath,breath,s,SenseObject,0
of,of,s,,0
Mamamouchi,mamamouchi,n,UNRECOGNIZED,0
they,they,s,,0
may,may,s,Contingency,0
be,be,s,Contingency,1
full,full,s,Intensity,0
blown,blown,c,Intensity,1
",",",",s,,0
that,that,s,,0
they,they,s,,0
may,may,s,ProjectAhead,0
ever,ever,s,ProjectAhead,1
flourish,flourish,s,Positivity,0
in,in,s,,0
the,the,s,,0
Sunshine,sunshine,s,SenseObject,0
of,of,n,,0
Paladines,paladines,s,UNRECOGNIZED,0
prosperity,prosperity,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
that,that,s,,0
--,--,nnn,,0
That,that,s,ProjectAhead,0
would,would,s,ProjectAhead,1
be,be,s,ProjectAhead,2
an,an,s,ProjectAhead,3
honor,honor,c,StandardsPos,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,Specifiers,0
too,too,s,Specifiers,1
great,great,c,Intensity,0
.,.,nnn,Imperative,0
Say,say,c,Imperative,1
",",",",s,Future_Question,0
will,will,s,Future_Question,1
they,they,s,Future_Question,2
kindly,kindly,s,StandardsPos,0
admit,admit,s,ReportingEvents,0
the,the,s,ReportingEvents,1
influence,influence,s,Cause,0
of,of,s,,0
my,my,s,Positivity,0
love,love,c,Positivity,1
?,?,nnn,Question,0
Ah,ah,c,OralCues,0
",",",",s,OralCues,1
can,can,s,Question,0
the,the,s,Question,1
heart,heart,s,SenseObject,0
of,of,s,,0
a,a,s,,0
Mamamouchi,mamamouchi,s,UNRECOGNIZED,0
descend,descend,s,ReportingEvents,0
from,from,s,ReportingEvents,1
the,the,s,,0
high,high,s,SpaceRelation,0
mountain,mountain,s,SpaceRelation,1
top,top,s,SpaceRelation,0
of,of,s,SpaceRelation,1
honor,honor,n,StandardsPos,0
to,to,s,,0
perch,perch,s,SpaceRelation,0
upon,upon,s,,0
a,a,s,,0
Rosetree,rosetree,s,UNRECOGNIZED,0
that,that,s,,0
grows,grows,s,SpaceRelation,0
in,in,s,SpaceRelation,1
the,the,s,SenseObject,0
valley,valley,nnn,SenseObject,1
Marababa,marababa,s,UNRECOGNIZED,0
sahem,sahem,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
by,by,s,Specifiers,0
way,way,s,Specifiers,1
of,of,s,Specifiers,2
being,being,s,ReportingStates,0
my,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
interpreter,interpreter,c,PersonProperty,0
:,:,s,,0
Ah,ah,s,OralCues,0
how,how,s,,0
in,in,s,Positivity,0
love,love,s,Positivity,1
am,am,n,Question,0
I,i,nnn,Question,1
With,with,s,,0
me,me,c,FirstPer,0
?,?,nnn,Question,0
With,with,s,,0
thee,thee,s,DirectAddress,0
Cacaracamouchen,cacaracamouchen,s,UNRECOGNIZED,0
my,my,s,FirstPer,0
pretty,pretty,s,SubjectivePercept,0
pigsnie,pigsnie,c,UNRECOGNIZED,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
love,love,s,Positivity,0
me,me,c,FirstPer,0
?,?,nnn,Question,0
Thee,thee,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
only,only,s,SubjectivePercept,0
thee,thee,c,DirectAddress,0
",",",",s,,0
by,by,s,,0
Mahomet,mahomet,c,UNRECOGNIZED,0
.,.,nnn,Sequence,0
After,after,s,Sequence,1
this,this,s,Sequence,2
assurance,assurance,c,Confidence,0
",",",",s,,0
I,i,s,Resistance,0
no,no,s,Resistance,1
longer,longer,s,Resistance,2
will,will,s,PredictedFuture,0
conceal,conceal,s,SubjectivePercept,0
the,the,s,Disclosure,0
secret,secret,s,Disclosure,1
of,of,s,,0
my,my,s,FirstPer,0
Quality,quality,c,,0
;,;,s,,0
then,then,n,,0
Prince,prince,s,PersonProperty,0
Mamamouchi,mamamouchi,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
below,below,s,DirectAddress,0
your,your,s,DirectAddress,1
love,love,c,Positivity,0
:,:,s,,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
take,take,s,ReportingEvents,0
my,my,s,FirstPer,0
hand,hand,c,SenseObject,0
",",",",s,,0
and,and,s,,0
know,know,n,Confidence,0
that,that,s,Confidence,1
by,by,s,Cause,0
birth,birth,s,Cause,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
--,--,nnn,,0
Little,little,s,SenseProperty,0
thinks,thinks,s,PrivateThinking,0
she,she,s,PersonPronoun,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
already,already,s,Updates,0
--,--,s,,0
what,what,c,,0
.,.,nnn,,0
Prevented,prevented,c,ReportingStates,0
.,.,nnn,ReportingStates,1
In,in,s,,0
what,what,s,,0
an,an,s,,0
unluky,unluky,s,UNRECOGNIZED,0
minute,minute,s,,0
comes,comes,s,ReportingEvents,0
she,she,s,PersonPronoun,0
here,here,c,SpaceRelation,0
?,?,nnn,Question,0
Ah,ah,c,OralCues,0
",",",",s,OralCues,1
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Jorden,jorden,c,UNRECOGNIZED,0
",",",",s,,0
is,is,s,Question,0
it,it,s,Question,1
thus,thus,s,ReasonForward,0
you,you,s,DirectAddress,0
treat,treat,s,ReportingEvents,0
a,a,s,ReportingEvents,1
harmless,harmless,s,SubjectivePercept,0
maid,maid,c,PersonProperty,0
!,!,s,,0
can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
be,be,s,ReportingStates,0
so,so,s,Anger,0
cruel,cruel,n,Anger,1
after,after,s,Sequence,0
all,all,s,Sequence,1
your,your,s,DirectAddress,0
vows,vows,s,Intensity,0
of,of,s,StandardsPos,0
love,love,s,StandardsPos,1
and,and,s,,0
proffered,proffered,s,ReportingEvents,0
kindness,kindness,s,StandardsPos,0
to,to,s,,0
forsake,forsake,s,Resistance,0
me,me,c,FirstPer,0
?,?,s,Question,0
Ah,ah,c,OralCues,0
",",",",s,OralCues,1
did,did,s,Narrative_Verbs,0
the,the,n,Narrative_Verbs,1
message,message,s,AbstractConcepts,0
of,of,s,,0
my,my,s,Positivity,0
love,love,s,Positivity,1
merit,merit,s,StandardsPos,0
no,no,s,DenyDisclaim,0
better,better,s,DenyDisclaim,1
a,a,s,,0
return,return,s,RecurringEvents,0
than,than,s,Comparison,0
scorn,scorn,nnn,Negative_Relation,0
How,how,c,,0
!,!,s,,0
what,what,s,Question,0
do,do,s,Question,1
I,i,s,Question,2
hear,hear,c,SpaceRelation,0
!,!,nnn,,0
Puh,puh,c,UNRECOGNIZED,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
mind,mind,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
her,her,s,DenyDisclaim,1
idle,idle,s,SenseProperty,0
story,story,c,LangRef,0
.,.,nnn,Question,0
Is,is,s,Question,1
it,it,s,Question,2
possible,possible,s,Contingency,0
you,you,s,Insist,0
should,should,s,Insist,1
be,be,s,ReportingStates,0
faithless,faithless,s,StandardsNeg,0
and,and,s,,0
unconstant,unconstant,c,UNRECOGNIZED,0
?,?,nnn,Question,0
I,i,s,FirstPer,0
unconstant,unconstant,c,UNRECOGNIZED,0
?,?,s,Question,0
no,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
in,in,s,,0
my,my,s,FirstPer,0
nature,nature,c,AbstractConcepts,0
.,.,nnn,DirectAddress,0
Do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
then,then,s,,0
love,love,s,Positivity,0
her,her,s,PersonPronoun,0
still,still,c,Updates,0
?,?,s,Question,0
ah,ah,s,OralCues,0
me,me,c,FirstPer,0
!,!,nnn,,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
her,her,c,PersonPronoun,0
?,?,s,Question,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
a,a,s,Specifiers,2
good,good,s,StandardsPos,0
one,one,c,StandardsPos,1
:,:,s,,0
look,look,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
does,does,s,Question,0
she,she,s,Question,1
seem,seem,s,Uncertainty,0
fit,fit,s,StandardsPos,0
to,to,s,StandardsPos,1
be,be,s,StandardsPos,2
a,a,n,,0
Mamamoucha,mamamoucha,s,UNRECOGNIZED,0
or,or,s,,0
a,a,s,,0
Paladina,paladina,c,UNRECOGNIZED,0
;,;,s,,0
no,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
it,it,s,DirectAddress,0
is,is,s,DirectAddress,1
you,you,s,DirectAddress,2
I,i,s,FirstPer,0
love,love,nnn,Positivity,0
',',c,,0
Twas,twas,s,ProjectBack,0
me,me,s,FirstPer,0
you,you,s,DirectAddress,0
did,did,s,ReportingEvents,0
love,love,c,Positivity,0
.,.,nnn,,0
Prithee,prithee,s,DirectAddress,0
hold,hold,s,,0
thy,thy,s,DirectAddress,0
prating,prating,c,Negativity,0
.,.,nnn,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
forsaken,forsaken,s,Negativity,0
and,and,s,,0
undone,undone,s,Negativity,0
me,me,c,FirstPer,0
.,.,nnn,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
the,the,s,,0
wench,wench,s,PersonProperty,0
is,is,s,ReportingStates,0
mad,mad,c,Negativity,0
;,;,s,,0
look,look,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
to,to,s,,0
put,put,s,DirectAddress,0
you,you,s,DirectAddress,1
out,out,s,DirectAddress,2
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
pain,pain,c,Negativity,0
",",",",s,,0
see,see,s,DirectAddress,0
here,here,s,DirectAddress,1
I,i,n,FirstPer,0
bestow,bestow,s,StandardsPos,0
my,my,s,FirstPer,0
hand,hand,s,SenseObject,0
and,and,s,Positivity,0
heart,heart,nnn,Positivity,1
Would,would,s,Request,0
you,you,s,Request,1
deceive,deceive,s,Anger,0
me,me,s,Intensity,0
too,too,c,Intensity,1
?,?,nnn,Question,0
I,i,s,Self_Promise,0
vow,vow,s,Self_Promise,1
--,--,nnn,,0
Hold,hold,s,,0
dissembler,dissembler,c,Negativity,0
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
vow,vow,s,Intensity,0
first,first,c,Sequence,0
.,.,nnn,Sequence,1
Hear,hear,s,SpaceRelation,0
me,me,c,FirstPer,0
.,.,nnn,,0
I,i,s,Self_Promise,0
vow,vow,s,Self_Promise,1
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
hear,hear,c,SpaceRelation,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
see,see,s,DirectAddress,0
you,you,s,DirectAddress,1
this,this,s,,0
--,--,nnn,,0
Hold,hold,c,,0
",",",",s,,0
ah,ah,s,OralCues,0
hold,hold,c,,0
",",",",s,,0
hold,hold,c,,0
.,.,nnn,,0
This,this,s,,0
half-hour,half-hour,s,TimeDuration,0
--,--,s,,0
nor,nor,s,DenyDisclaim,0
love,love,s,OralCues,0
you,you,s,OralCues,1
if,if,s,Acknowledge,0
I,i,s,Acknowledge,1
can,can,s,Acknowledge,2
help,help,s,Acknowledge,3
it,it,c,,0
.,.,nnn,,0
Ah,ah,s,OralCues,0
hapless,hapless,s,Negativity,0
Maid,maid,c,PersonProperty,0
",",",",s,,0
what,what,s,Question,0
has,has,s,Question,1
fate,fate,s,SubjectivePercept,0
in,in,s,Specifiers,0
reserve,reserve,s,Specifiers,1
for,for,s,,0
thee,thee,s,DirectAddress,0
but,but,s,Resistance,0
death,death,c,Negativity,0
",",",",s,,0
that,that,s,,0
art,art,n,AbstractConcepts,0
abandoned,abandoned,s,Negativity,0
by,by,s,,0
a,a,s,PersonProperty,0
Father,father,c,PersonProperty,1
",",",",s,,0
and,and,s,,0
by,by,s,,0
a,a,s,,0
Lover,lover,s,Positivity,0
forsaken,forsaken,c,Negativity,0
?,?,s,Question,0
Unkind,unkind,s,StandardsNeg,0
and,and,s,,0
cruel,cruel,s,Anger,0
man,man,s,PersonProperty,0
farewell,farewell,c,SceneShift,0
",",",",n,,0
you,you,s,DirectAddress,0
soon,soon,s,ProjectAhead,0
shall,shall,s,ProjectAhead,0
hear,hear,s,PrivateThinking,0
that,that,s,PrivateThinking,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
dead,dead,c,Negativity,0
",",",",s,,0
laid,laid,s,ReportingEvents,0
in,in,s,ReportingEvents,1
the,the,s,SenseProperty,0
cold,cold,s,SenseProperty,1
grave,grave,c,Negativity,0
",",",",s,,0
covered,covered,s,ReportingEvents,0
over,over,s,,0
with,with,n,,0
earth,earth,c,SpaceRelation,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
forgotten,forgotten,s,Negativity,0
as,as,s,Immediacy,0
now,now,s,Immediacy,1
forsaken,forsaken,nnn,Negativity,0
What,what,s,,0
means,means,s,AbstractConcepts,0
my,my,s,FirstPer,0
friend,friend,s,StandardsPos,0
by,by,s,,0
this,this,s,,0
sad,sad,s,Sad,0
