GEntlemen,gentlemen,c,Positivity,0
Current,current,s,Immediacy,1
to,to,s,,0
a,a,s,Positivity,0
better,better,s,Positivity,1
use,use,c,ReportingEvents,0
",",",",s,,0
it,it,s,,0
is,is,s,Negativity,0
too,too,s,Negativity,1
much,much,n,Intensity,0
mudded,mudded,c,SenseProperty,0
",",",",s,,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
grieve,grieve,s,Sad,0
to,to,s,,0
know,know,s,Confidence,0
it,it,nnn,,0
Dare,dare,s,SubjectivePercept,0
thou,thou,s,DirectAddress,0
make,make,s,ReportingEvents,0
up,up,s,ReportingEvents,1
again,again,c,RecurringEvents,0
",",",",s,,0
dare,dare,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
turn,turn,s,,0
face,face,c,SenseObject,0
",",",",s,,0
knowing,knowing,s,Confidence,0
we,we,s,,0
know,know,s,Confidence,0
thee,thee,c,DirectAddress,0
",",",",s,,0
have,have,n,,0
thou,thou,s,DirectAddress,0
not,not,s,DenyDisclaim,0
been,been,s,ProjectBack,0
discovered,discovered,s,Curiosity,0
openly,openly,c,Disclosure,0
:,:,s,Question,0
did,did,s,Question,1
not,not,s,DenyDisclaim,0
our,our,s,Inclusive,0
ears,ears,s,SenseObject,0
hear,hear,s,SenseProperty,0
her,her,s,SenseProperty,1
deny,deny,s,Repair_Citation,0
thy,thy,n,DirectAddress,0
courtings,courtings,c,UNRECOGNIZED,0
?,?,s,Question,0
did,did,s,Question,0
we,we,s,Question,1
not,not,s,DenyDisclaim,0
see,see,s,DenyDisclaim,1
her,her,s,PersonPronoun,0
blush,blush,s,SubjectivePercept,0
with,with,s,SubjectivePercept,1
modest,modest,s,SubjectivePercept,0
anger,anger,c,Anger,0
",",",",s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
so,so,s,,0
overtaken,overtaken,s,ReportingEvents,0
by,by,s,,0
a,a,n,,0
trick,trick,c,SubjectivePercept,0
;,;,s,,0
can,can,s,Contingency,0
ye,ye,s,OralCues,0
deny,deny,s,Repair_Citation,0
this,this,s,,0
Lord,lord,nnn,CommonAuthorities,0
Had,had,s,ProjectBack,0
not,not,s,ProjectBack,1
your,your,s,DirectAddress,0
Grace,grace,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
her,her,s,PersonPronoun,0
kind,kind,s,Positivity,0
brother,brother,n,PersonProperty,0
Been,been,s,ProjectBack,0
within,within,s,,0
level,level,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
her,her,s,PersonPronoun,0
eye,eye,c,SenseObject,0
",",",",n,,0
You,you,s,ReasonBackward,0
should,should,s,ReasonBackward,1
have,have,s,ReasonBackward,2
had,had,s,ReasonBackward,3
a,a,s,,0
hotter,hotter,s,Comparison,0
volley,volley,s,ReportingEvents,0
from,from,s,,0
her,her,n,PersonPronoun,0
More,more,s,Comparison,0
full,full,s,Specifiers,0
of,of,s,Specifiers,1
blood,blood,s,SenseObject,0
and,and,s,,0
fire,fire,c,SenseObject,0
",",",",s,,0
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
leap,leap,s,Motions,0
the,the,s,SenseObject,0
window,window,c,SenseObject,1
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
she,she,s,PersonPronoun,0
stood,stood,c,ReportingStates,0
.,.,n,ReportingStates,1
So,so,s,,0
truly,truly,s,Intensity,0
sensual,sensual,s,SenseProperty,0
is,is,s,ReportingStates,0
her,her,s,ReportingStates,1
appetite,appetite,c,SubjectivePercept,0
",",",",nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
these,these,s,ReportingStates,0
are,are,s,ReportingStates,1
but,but,s,Resistance,0
words,words,s,LangRef,0
and,and,s,,0
tricks,tricks,c,SubjectivePercept,0
",",",",s,,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
the,the,s,ReportingEvents,2
proof,proof,c,Confidence,0
.,.,nnn,Question,0
What,what,s,Question,1
need,need,s,Insist,0
a,a,s,Insist,1
better,better,s,Comparison,0
proof,proof,s,Confidence,0
then,then,s,,0
your,your,s,DirectAddress,0
Lordship,lordship,c,CommonAuthorities,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
sure,sure,s,Confidence,0
ye,ye,s,OralCues,0
have,have,s,,0
lain,lain,s,SpaceRelation,0
with,with,s,SpaceRelation,1
her,her,n,PersonPronoun,0
my,my,s,DirectAddress,0
Lord,lord,nnn,DirectAddress,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
confessed,confessed,s,Disclosure,0
it,it,s,,0
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
give,give,s,DenyDisclaim,1
thee,thee,s,DirectAddress,0
credit,credit,s,StandardsPos,0
without,without,s,Contingency,0
witness,witness,c,PersonProperty,0
.,.,nnn,Question,0
Does,does,s,Question,1
your,your,s,DirectAddress,0
Grace,grace,s,StandardsPos,0
think,think,c,PrivateThinking,0
",",",",s,,0
we,we,s,,0
carry,carry,s,Motions,0
seconds,seconds,c,,0
",",",",s,,0
with,with,s,Inclusive,0
us,us,c,Inclusive,1
",",",",s,,0
to,to,s,,0
search,search,s,SpaceRelation,0
us,us,c,SpaceRelation,1
",",",",s,,0
and,and,s,,0
see,see,n,,0
fair,fair,s,StandardsPos,0
play,play,c,StandardsPos,1
:,:,s,,0
your,your,s,DirectAddress,0
Grace,grace,s,StandardsPos,0
has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
ill,ill,s,Negativity,0
tutord,tutord,s,UNRECOGNIZED,0
in,in,s,,0
the,the,s,,0
business,business,c,AbstractConcepts,0
;,;,s,Resistance,0
but,but,s,Resistance,1
if,if,s,Contingency,0
you,you,s,DirectAddress,0
hope,hope,n,ProjectAhead,0
to,to,s,ProjectAhead,1
try,try,s,ProjectAhead,0
her,her,s,ProjectAhead,1
truly,truly,c,Intensity,0
",",",",s,,0
and,and,s,,0
satisfy,satisfy,s,StandardsPos,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
what,what,s,,0
frailty,frailty,s,Negativity,0
is,is,c,ReportingStates,0
",",",",s,,0
give,give,s,,0
he,he,s,PersonPronoun,0
the,the,s,,0
Test,test,c,AbstractConcepts,0
:,:,n,,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
remember,remember,s,ProjectBack,0
Count,count,s,AbstractConcepts,0
she,she,s,Updates,0
is,is,s,Updates,1
your,your,s,DirectAddress,0
Sister,sister,c,PersonProperty,0
;,;,s,Specifiers,0
nor,nor,s,Specifiers,1
let,let,s,ReportingEvents,0
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
the,the,s,,0
Duke,duke,s,CommonAuthorities,0
believe,believe,n,PrivateThinking,0
she,she,s,Updates,0
is,is,s,Updates,1
fair,fair,c,StandardsPos,0
;,;,s,Resistance,0
but,but,s,Resistance,1
put,put,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
too'it,too'it,s,UNRECOGNIZED,0
without,without,s,Sad,0
hope,hope,s,Sad,1
or,or,s,,0
pity,pity,c,Sad,0
",",",",s,,0
then,then,s,,0
ye,ye,s,Insist,0
shall,shall,s,Insist,1
see,see,n,Confidence,0
that,that,s,Confidence,1
goulden,goulden,s,UNRECOGNIZED,0
form,form,s,AbstractConcepts,0
fly,fly,s,Motions,0
off,off,c,Motions,1
",",",",s,,0
that,that,s,Generalization,0
all,all,s,Generalization,1
eyes,eyes,s,SenseObject,0
wonder,wonder,s,Curiosity,0
at,at,s,,0
for,for,s,,0
pure,pure,s,StandardsPos,0
and,and,s,,0
fixed,fixed,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,n,,0
under,under,s,,0
it,it,c,,0
",",",",s,,0
base,base,s,AbstractConcepts,0
blushing,blushing,s,SenseProperty,0
copper,copper,c,SenseObject,0
;,;,s,,0
metal,metal,s,SenseObject,0
not,not,s,Negativity,0
worth,worth,s,Negativity,1
the,the,s,,0
meanest,meanest,s,Negativity,0
honor,honor,c,StandardsPos,0
:,:,s,,0
you,you,s,Insist,0
shall,shall,n,Insist,1
behold,behold,s,SpaceRelation,0
her,her,s,PersonPronoun,0
then,then,s,,0
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
Transparent,transparent,c,SenseProperty,0
",",",",s,,0
look,look,s,SubjectivePercept,0
through,through,s,SubjectivePercept,1
her,her,s,SubjectivePercept,2
heart,heart,c,SenseObject,0
",",",",s,,0
and,and,s,,0
veiw,veiw,s,UNRECOGNIZED,0
the,the,n,SubjectivePercept,0
spirits,spirits,s,SubjectivePercept,1
how,how,s,,0
they,they,s,,0
leap,leap,c,Motions,0
",",",",s,,0
and,and,s,,0
tell,tell,s,Citations,0
me,me,s,Citations,1
then,then,c,TimeShift,0
",",",",s,TimeShift,1
I,i,s,FirstPer,0
did,did,s,ReportingEvents,0
belie,belie,s,Resistance,0
the,the,s,PersonProperty,0
Lady,lady,nnn,PersonProperty,1
It,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
be,be,s,ProjectAhead,2
done,done,c,ReportingStates,0
:,:,s,,0
come,come,s,ReportingEvents,0
Gondarino,gondarino,s,UNRECOGNIZED,0
bear,bear,s,SenseObject,0
us,us,s,Inclusive,0
company,company,c,AbstractConcepts,0
",",",",n,,0
We,we,s,,0
do,do,s,Intensity,0
believe,believe,s,PrivateThinking,0
thee,thee,s,DirectAddress,0
she,she,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
die,die,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
see,see,s,PrivateThinking,0
it,it,c,PrivateThinking,1
.,.,n,Question,0
How,how,s,Question,1
now,now,s,Immediacy,0
my,my,s,FirstPer,0
friends,friends,c,StandardsPos,0
",",",",s,,0
whom,whom,s,PersonPronoun,0
have,have,s,,0
ye,ye,s,OralCues,0
guarded,guarded,s,Resistance,0
hither,hither,c,SpaceRelation,0
.,.,nn,Request,0
So,so,s,Request,1
please,please,s,Request,2
your,your,s,DirectAddress,0
Grace,grace,s,StandardsPos,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
discovered,discovered,s,Curiosity,0
a,a,s,Curiosity,1
a,a,s,,0
villain,villain,s,Negativity,0
and,and,s,,0
a,a,s,,0
Traitor,traitor,c,StandardsNeg,0
:,:,s,,0
the,the,s,,0
Lord,lord,n,CommonAuthorities,0
Lucio,lucio,s,UNRECOGNIZED,0
has,has,s,,0
examined,examined,s,Curiosity,0
him,him,c,Curiosity,1
",",",",s,,0
and,and,s,,0
sent,sent,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Grace,grace,s,StandardsPos,0
for,for,s,,0
Judgment,judgment,nnn,PrivateThinking,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
absoule,absoule,s,UNRECOGNIZED,0
him,him,s,PersonPronoun,0
from,from,s,Generalization,0
all,all,s,Generalization,1
sin,sin,s,StandardsNeg,0
of,of,s,StandardsNeg,1
Treason,treason,c,StandardsNeg,0
:,:,s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
his,his,s,PersonPronoun,0
most,most,n,Comparison,0
ambitions,ambitions,s,ProjectAhead,0
is,is,s,Exceptions,0
but,but,s,Exceptions,1
a,a,s,SenseObject,0
dish,dish,s,SenseObject,1
of,of,s,,0
meat,meat,c,SenseObject,0
;,;,s,,0
which,which,s,,0
a'hath,a'hath,s,UNRECOGNIZED,0
hunted,hunted,c,ReportingStates,0
",",",",s,ReportingStates,1
with,with,s,,0
so,so,s,,0
true,true,s,Resistance,0
a,a,s,Resistance,1
sent,sent,c,ReportingStates,0
",",",",n,ReportingStates,1
that,that,s,,0
he,he,s,PersonPronoun,0
deserves,deserves,s,CommonAuthorities,0
the,the,s,CommonAuthorities,1
Collar,collar,c,SenseObject,0
",",",",s,,0
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
Halter,halter,nnn,SenseObject,0
Why,why,s,Curiosity,0
do,do,s,Curiosity,1
they,they,s,Curiosity,2
bring,bring,s,,0
him,him,s,PersonPronoun,0
thus,thus,s,ReasonForward,0
bound,bound,s,SubjectivePercept,0
up,up,c,SubjectivePercept,1
?,?,s,Question,0
the,the,s,PersonProperty,0
poor,poor,s,PersonProperty,1
man,man,s,PersonProperty,2
had,had,s,ProjectBack,0
more,more,s,Comparison,0
need,need,s,Insist,0
of,of,s,,0
some,some,n,Uncertainty,0
warm,warm,s,SenseProperty,0
meat,meat,c,SenseObject,0
",",",",s,,0
to,to,s,Positivity,0
comfort,comfort,s,Positivity,1
his,his,s,PersonPronoun,0
cold,cold,s,SenseProperty,0
stomach,stomach,nnn,SenseObject,0
Your,your,s,DirectAddress,0
grace,grace,s,StandardsPos,0
shall,shall,s,ProjectAhead,0
have,have,s,ReportingEvents,0
the,the,s,ReportingEvents,1
cause,cause,s,Cause,0
hereafter,hereafter,c,Immediacy,0
",",",",s,Immediacy,1
when,when,s,,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
may,may,s,Contingency,0
laugh,laugh,s,Positivity,0
more,more,n,Comparison,0
freely,freely,c,Disclosure,0
.,.,s,Resistance,0
But,but,s,Resistance,1
these,these,s,ReportingStates,0
are,are,s,ReportingStates,1
called,called,s,ReportingEvents,0
Informers,informers,c,PersonProperty,0
:,:,s,,0
men,men,s,PersonProperty,0
that,that,s,,0
live,live,s,,0
by,by,s,,0
Treason,treason,c,StandardsNeg,0
;,;,s,,0
as,as,n,,0
Rat-chatchers,rat-chatchers,s,UNRECOGNIZED,0
do,do,s,Intensity,0
by,by,s,,0
poison,poison,nnn,StandardsNeg,0
^^^,^^^,c,UNRECOGNIZED,0
ld,ld,s,AbstractConcepts,0
there,there,s,ProjectBack,0
were,were,s,ProjectBack,1
no,no,s,DenyDisclaim,0
heavier,heavier,s,Comparison,0
prodigies,prodigies,s,Positivity,0
hung,hung,s,SubjectivePercept,0
over,over,s,SubjectivePercept,1
us,us,c,Inclusive,0
",",",",s,,0
then,then,s,,0
this,this,s,,0
poor,poor,s,Negativity,0
fellow,fellow,c,PersonProperty,0
",",",",s,,0
I,i,n,FirstPer,0
durst,durst,s,SubjectivePercept,0
redeem,redeem,s,StandardsPos,0
all,all,s,,0
perils,perils,s,Negativity,0
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
power,power,s,AbstractConcepts,0
themselves,themselves,s,PersonPronoun,0
upon,upon,s,,0
this,this,s,,0
state,state,c,,0
",",",",s,,0
with,with,s,Specifiers,0
a,a,n,Specifiers,1
cold,cold,s,SenseProperty,0
Custard,custard,nnn,SenseObject,0
Your,your,s,DirectAddress,0
grace,grace,s,StandardsPos,0
might,might,s,Contingency,0
do,do,s,Contingency,1
it,it,c,,0
",",",",s,,0
without,without,s,Contingency,0
danger,danger,s,Fear,0
toy,toy,s,SenseObject,0
our,our,s,Inclusive,0
person,person,c,PersonProperty,0
.,.,nnn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
if,if,s,Contingency,0
ever,ever,s,Contingency,1
I,i,s,SelfDisclosure,0
intended,intended,s,SelfDisclosure,1
Treason,treason,s,StandardsNeg,0
against,against,s,,0
your,your,s,DirectAddress,0
person,person,c,PersonProperty,0
",",",",s,,0
or,or,s,,0
the,the,s,,0
state,state,c,,0
",",",",s,,0
unless,unless,n,Contingency,0
it,it,s,,0
were,were,s,ProjectBack,0
by,by,s,,0
wishing,wishing,s,SubjectivePercept,0
from,from,s,DirectAddress,0
your,your,s,DirectAddress,1
Table,table,c,SenseObject,0
",",",",s,,0
some,some,s,Uncertainty,0
dish,dish,s,SenseObject,0
of,of,s,,0
meat,meat,c,SenseObject,0
;,;,s,,0
which,which,s,,0
I,i,s,Insist,0
must,must,s,Insist,1
needs,needs,n,Insist,0
confess,confess,c,Disclosure,0
",",",",s,,0
was,was,s,ProjectBack,0
not,not,s,DenyDisclaim,0
a,a,s,DenyDisclaim,1
subjects,subjects,s,LangRef,0
part,part,c,,0
:,:,s,,0
or,or,s,,0
coveting,coveting,s,SubjectivePercept,0
by,by,s,SubjectivePercept,0
stealth,stealth,c,SubjectivePercept,1
",",",",s,,0
supp^,supp^,s,UNRECOGNIZED,0
from,from,s,,0
those,those,n,,0
noble,noble,s,StandardsPos,0
bottles,bottles,c,SenseObject,0
",",",",s,,0
that,that,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
mouth,mouth,s,SenseObject,0
keeping,keeping,s,TimeDuration,0
allegiance,allegiance,s,StandardsPos,0
true,true,c,Concessive,0
",",",",s,Concessive,1
should,should,s,Insist,0
dare,dare,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
taste,taste,c,SenseProperty,0
:,:,s,,0
I,i,n,Insist,0
must,must,s,Insist,1
confess,confess,s,Insist,2
with,with,s,,0
more,more,s,Comparison,0
then,then,s,,0
covetous,covetous,s,SubjectivePercept,0
eyes,eyes,c,SenseObject,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
be,be,s,ReportingStates,0
held,held,s,ReportingEvents,0
those,those,s,,0
dear,dear,n,Positivity,0
concealed,concealed,s,ReportingEvents,0
dishes,dishes,c,SenseObject,0
",",",",s,,0
that,that,s,,0
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
brought,brought,s,Transformation,0
in,in,c,Transformation,1
",",",",s,,0
by,by,s,,0
cunning,cunning,s,Negativity,0
equipage,equipage,c,SenseObject,0
",",",",s,,0
to,to,s,,0
wait,wait,s,ProjectAhead,0
upon,upon,n,DirectAddress,0
your,your,s,DirectAddress,1
graces,graces,s,StandardsPos,0
palate,palate,c,PersonProperty,0
:,:,s,,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
confess,confess,s,Disclosure,0
out,out,s,Specifiers,0
of,of,s,Specifiers,1
this,this,s,Specifiers,2
present,present,s,,0
heat,heat,c,SenseObject,0
",",",",s,,0
I,i,s,Autobio,0
have,have,s,Autobio,1
had,had,n,Autobio,2
stratagemes,stratagemes,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
ambuscadoes,ambuscadoes,c,UNRECOGNIZED,0
:,:,s,,0
but,but,s,Resistance,0
God,god,s,CommonAuthorities,0
be,be,s,ReportingStates,0
thanked,thanked,s,Acknowledge,0
they,they,s,,0
have,have,s,DenyDisclaim,0
never,never,s,DenyDisclaim,1
took,took,nnn,ReportingEvents,0
Count,count,c,AbstractConcepts,0
",",",",s,,0
this,this,s,,0
business,business,s,AbstractConcepts,0
is,is,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,c,ReportingEvents,0
;,;,s,,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,s,DirectAddress,2
done,done,c,ReportingStates,0
",",",",s,ReportingStates,1
repair,repair,s,SceneShift,0
to,to,s,SceneShift,1
us,us,c,Inclusive,0
.,.,nnn,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
attend,attend,s,SpaceRelation,0
your,your,s,SpaceRelation,1
grace,grace,c,StandardsPos,0
:,:,s,,0
Lazarello,lazarello,c,UNRECOGNIZED,0
",",",",s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
at,at,s,CommonAuthorities,0
liberty,liberty,c,CommonAuthorities,1
",",",",s,,0
be,be,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,s,DirectAddress,2
man,man,n,DirectAddress,3
again,again,c,RecurringEvents,0
;,;,s,,0
and,and,s,,0
if,if,s,Contingency,0
ye,ye,s,OralCues,0
can,can,s,Contingency,0
be,be,s,Contingency,1
master,master,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
your,your,s,DirectAddress,0
wishes,wishes,c,SubjectivePercept,0
",",",",s,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
it,it,s,Contingency,0
may,may,s,Contingency,1
be,be,s,Contingency,2
so,so,nnn,,0
I,i,s,FirstPer,0
humbly,humbly,s,SubjectivePercept,0
thank,thank,s,Acknowledge,0
your,your,s,Acknowledge,1
Lordship,lordship,c,CommonAuthorities,0
:,:,s,,0
I,i,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
unmannerly,unmannerly,c,StandardsNeg,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
some,some,s,Uncertainty,0
present,present,n,,0
business,business,c,AbstractConcepts,0
",",",",s,,0
once,once,s,RecurringEvents,0
more,more,s,RecurringEvents,1
I,i,s,FirstPer,0
heartily,heartily,s,Positivity,0
thank,thank,s,Acknowledge,0
your,your,s,Acknowledge,1
Lordship,lordship,nnn,CommonAuthorities,0
Now,now,s,Updates,0
even,even,s,Updates,1
a,a,s,LangRef,0
word,word,s,LangRef,1
or,or,s,,0
two,two,s,Numbers,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
farewell,farewell,c,SceneShift,0
;,;,s,,0
you,you,s,DirectAddress,0
think,think,s,DirectAddress,1
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
deserved,deserved,n,StandardsPos,0
much,much,s,Intensity,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
state,state,c,,0
",",",",s,,0
by,by,s,,0
this,this,s,,0
discovery,discovery,c,Innovations,0
:,:,s,,0
y,y,c,LangRef,0
',',s,,0
are,are,s,ReportingStates,0
a,a,s,ReportingStates,1
slavish,slavish,s,Anger,0
people,people,c,PersonProperty,0
",",",",s,,0
grown,grown,s,ReportingEvents,0
subject,subject,n,Contingency,0
to,to,s,Contingency,1
the,the,s,Contingency,2
common,common,s,AbstractConcepts,0
course,course,s,Sequence,0
of,of,s,Sequence,1
all,all,s,,0
men,men,c,PersonProperty,0
.,.,s,OpenQuery,0
How,how,s,OpenQuery,1
much,much,s,OpenQuery,2
unhappy,unhappy,s,Negativity,0
were,were,s,ProjectBack,0
that,that,s,,0
noble,noble,s,StandardsPos,0
spirit,spirit,c,SubjectivePercept,0
",",",",n,,0
could,could,s,Contingency,0
work,work,s,GenericEvents,0
by,by,s,,0
such,such,s,Intensity,0
baser,baser,s,Negativity,0
gains,gains,c,StandardsPos,0
?,?,s,Question,0
what,what,s,,0
misery,misery,s,StandardsNeg,0
would,would,s,Contingency,0
not,not,s,Contingency,1
a,a,s,Confidence,0
knowing,knowing,s,Confidence,1
man,man,s,PersonProperty,0
put,put,s,Transformation,0
on,on,c,Transformation,1
",",",",n,,0
with,with,s,,0
willingness,willingness,c,SubjectivePercept,0
",",",",s,,0
ere,ere,s,ProjectBack,0
he,he,s,PersonPronoun,0
see,see,s,SpaceRelation,0
him,him,s,SpaceRelation,1
self,self,s,SubjectivePercept,0
grown,grown,s,ReportingEvents,0
fat,fat,s,SenseProperty,0
and,and,s,,0
full,full,s,,0
fed,fed,c,ReportingStates,0
",",",",s,ReportingStates,1
by,by,s,,0
fall,fall,s,Negativity,0
of,of,s,Negativity,1
those,those,n,,0
you,you,s,DirectAddress,0
rise,rise,s,Motions,0
by,by,c,,0
?,?,s,Question,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
discharge,discharge,s,Negativity,0
ye,ye,s,OralCues,0
my,my,s,FirstPer,0
attendance,attendance,c,GenericEvents,0
;,;,s,,0
our,our,s,Inclusive,0
healthful,healthful,s,StandardsPos,0
state,state,s,,0
needs,needs,s,Insist,0
no,no,n,Insist,1
such,such,s,Intensity,0
Leeches,leeches,s,SenseObject,0
to,to,s,,0
suck,suck,s,Motions,0
out,out,s,Motions,1
her,her,s,PersonPronoun,0
blood,blood,nnn,SenseObject,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
beseech,beseech,s,Intensity,0
your,your,s,Intensity,1
Lordship,lordship,c,CommonAuthorities,0
.,.,nnn,,0
Good,good,s,,0
my,my,s,FirstPer,0
L,l,c,AbstractConcepts,0
.,.,nnn,AbstractConcepts,1
Go,go,s,ReportingEvents,0
learn,learn,s,ReportingEvents,0
to,to,s,ReportingEvents,1
be,be,s,ReportingStates,0
more,more,s,Comparison,0
honest,honest,c,StandardsPos,0
",",",",s,Autobio,0
when,when,s,Autobio,1
I,i,s,Autobio,2
see,see,s,DirectAddress,0
you,you,s,DirectAddress,1
work,work,s,GenericEvents,0
your,your,s,DirectAddress,0
means,means,s,AbstractConcepts,0
from,from,s,,0
honest,honest,n,StandardsPos,0
industry,industry,c,CommonAuthorities,0
",",",",n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
willing,willing,s,ProjectAhead,0
to,to,s,ProjectAhead,1
accept,accept,s,StandardsPos,0
your,your,s,DirectAddress,0
labors,labors,c,Negativity,0
:,:,n,,0
Till,till,s,TimeShift,0
then,then,s,TimeShift,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
keep,keep,s,SubjectivePercept,0
back,back,s,SubjectivePercept,1
my,my,s,FirstPer,0
promised,promised,s,StandardsPos,0
favors,favors,c,Positivity,0
:,:,n,,0
Here,here,s,Immediacy,0
comes,comes,s,Immediacy,1
an,an,s,Immediacy,2
other,other,s,Specifiers,0
remnant,remnant,s,ProjectBack,0
of,of,s,ProjectBack,1
folly,folly,c,StandardsNeg,0
:,:,n,,0
I,i,s,Insist,0
must,must,s,Insist,1
dispatch,dispatch,s,ReportingEvents,0
him,him,s,PersonPronoun,0
too,too,c,Metadiscourse,0
.,.,s,Metadiscourse,1
Now,now,s,StandardsPos,0
Lord,lord,s,StandardsPos,1
Lucio,lucio,c,UNRECOGNIZED,0
",",",",s,,0
what,what,s,,0
business,business,s,AbstractConcepts,0
bring,bring,s,DirectAddress,0
you,you,s,DirectAddress,1
hither,hither,c,SpaceRelation,0
?,?,nnn,Question,0
Faith,faith,s,StandardsPos,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
discovering,discovering,s,Curiosity,0
what,what,s,Curiosity,1
will,will,s,PredictedFuture,0
become,become,s,PredictedFuture,1
of,of,s,Specifiers,0
that,that,s,Specifiers,1
notable,notable,s,Positivity,0
piece,piece,s,SenseObject,0
of,of,s,SenseObject,1
Treason,treason,c,StandardsNeg,0
",",",",n,,0
intended,intended,s,ProjectAhead,0
by,by,s,,0
that,that,s,,0
varlet,varlet,s,PersonProperty,0
Lazarello,lazarello,c,UNRECOGNIZED,0
;,;,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
sent,sent,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
to,to,s,,0
the,the,s,,0
Duke,duke,s,CommonAuthorities,0
for,for,s,,0
judgment,judgment,nnn,PrivateThinking,0
Sir,sir,s,PersonProperty,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
performed,performed,s,ReportingEvents,0
the,the,s,ReportingEvents,1
part,part,s,ReportingEvents,2
of,of,s,,0
a,a,s,Intensity,0
most,most,s,Intensity,1
careful,careful,s,StandardsPos,0
statesman,statesman,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
say,say,n,Citations,0
it,it,s,,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
face,face,c,DirectAddress,2
",",",",s,,0
Sir,sir,s,PersonProperty,0
of,of,s,,0
a,a,s,StandardsPos,0
Father,father,s,StandardsPos,1
