Our,our,s,Inclusive,0
",",",",s,,0
poor,poor,s,Negativity,0
Wydowes,wydowes,s,UNRECOGNIZED,0
ye,ye,s,OralCues,0
devour,devour,n,Motions,0
By,by,s,,0
title,title,s,LangRef,0
of,of,s,,0
prayer,prayer,c,CommonAuthorities,0
*,*,s,,0
eternal,eternal,s,RecurringEvents,0
dampnacion,dampnacion,s,UNRECOGNIZED,0
is,is,s,DirectAddress,0
your,your,n,DirectAddress,1
Your,your,s,DirectAddress,0
own,own,s,DirectAddress,1
dreams,dreams,s,SubjectivePercept,0
ye,ye,s,OralCues,0
follow,follow,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
matter,matter,s,AbstractConcepts,0
much,much,s,Intensity,0
more,more,s,Comparison,0
wayghtye,wayghtye,n,UNRECOGNIZED,0
Ye,ye,s,OralCues,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
esteem,esteem,c,StandardsPos,0
",",",",s,,0
as,as,s,,0
judgment,judgment,c,PrivateThinking,0
",",",",s,,0
faith,faith,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
mercy,mercy,n,StandardsPos,0
Woe,woe,s,Sad,0
Pharyses,pharyses,s,UNRECOGNIZED,0
woe,woe,c,Sad,0
",",",",s,,0
ye,ye,s,OralCues,0
make,make,s,ReportingEvents,0
clean,clean,s,,0
outwardelye,outwardelye,n,UNRECOGNIZED,0
But,but,s,Resistance,0
inwardes,inwardes,s,UNRECOGNIZED,0
ye,ye,s,OralCues,0
are,are,s,ReportingStates,0
full,full,c,,0
",",",",s,,0
of,of,s,,0
coueytousues,coueytousues,s,UNRECOGNIZED,0
and,and,s,,0
bawdrye,bawdrye,c,UNRECOGNIZED,0
.,.,n,,0
Painted,painted,s,ReportingEvents,0
tumbes,tumbes,s,UNRECOGNIZED,0
are,are,s,ReportingStates,0
ye,ye,c,OralCues,0
",",",",s,,0
apryenge,apryenge,s,UNRECOGNIZED,0
tyght,tyght,s,UNRECOGNIZED,0
beautyfull,beautyfull,n,UNRECOGNIZED,0
But,but,s,Resistance,0
within,within,s,,0
ye,ye,s,OralCues,0
stynke,stynke,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
have,have,s,PrivateThinking,0
thoughts,thoughts,s,PrivateThinking,1
very,very,s,Intensity,0
shameful,shameful,n,Anger,0
Ye,ye,s,OralCues,0
slew,slew,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
prophets,prophets,c,ProjectAhead,0
",",",",s,,0
your,your,s,DirectAddress,0
doing,doing,s,,0
yet,yet,s,Resistance,0
bear,bear,s,SenseObject,0
wytnes,wytnes,c,UNRECOGNIZED,0
.,.,n,Question,0
How,how,s,Question,1
think,think,s,PrivateThinking,0
ye,ye,s,OralCues,0
to,to,s,,0
avoid,avoid,c,Resistance,0
",",",",s,,0
that,that,s,,0
point,point,s,AbstractConcepts,0
of,of,s,,0
unrighteousness,unrighteousness,n,StandardsNeg,0
Oh,oh,s,OralCues,0
ragynge,ragynge,s,UNRECOGNIZED,0
serpents,serpents,c,SenseObject,0
",",",",s,,0
and,and,s,,0
vyperouse,vyperouse,s,UNRECOGNIZED,0
generation,generation,n,AbstractConcepts,0
How,how,s,Curiosity,0
can,can,s,Curiosity,1
ye,ye,s,OralCues,0
escape,escape,c,SceneShift,0
",",",",s,,0
the,the,s,Fear,0
danger,danger,s,Fear,1
of,of,s,Fear,2
dampnacion,dampnacion,nn,UNRECOGNIZED,0
Who,who,s,,0
made,made,s,ReportingEvents,0
the,the,s,,0
so,so,s,Intensity,0
bold,bold,c,Intensity,1
",",",",s,,0
to,to,s,,0
meddle,meddle,s,Negative_Relation,0
within,within,s,,0
my,my,s,FirstPer,0
cure,cure,c,Positivity,0
?,?,n,Question,0
And,and,s,,0
teach,teach,s,ReportingEvents,0
new,new,s,,0
learning,learning,c,Curiosity,0
?,?,s,Question,0
an,an,s,,0
heretyke,heretyke,s,UNRECOGNIZED,0
art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
sure,sure,n,Confidence,0
If,if,s,Contingency,0
due,due,s,AbstractConcepts,0
search,search,s,SpaceRelation,0
were,were,s,ProjectBack,0
made,made,c,ReportingStates,0
",",",",s,ReportingStates,1
we,we,s,Insist,0
should,should,s,Insist,1
find,find,s,,0
the,the,s,,0
(,(,c,,0
I,i,s,SelfDisclosure,0
think,think,c,SelfDisclosure,1
),),s,,0
no,no,s,DenyDisclaim,0
pryest,pryest,nn,UNRECOGNIZED,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
anointed,anointed,s,StandardsPos,0
of,of,s,CommonAuthorities,0
God,god,c,CommonAuthorities,1
",",",",s,Resistance,0
but,but,s,Resistance,1
no,no,s,DenyDisclaim,0
popysshe,popysshe,s,UNRECOGNIZED,0
Antichrist,antichrist,c,Negative_Relation,0
.,.,nnn,DirectAddress,0
Let,let,s,DirectAddress,1
me,me,s,DirectAddress,2
se,se,c,AbstractConcepts,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
are,are,s,ReportingStates,0
the,the,s,ReportingStates,1
letters,letters,s,SenseObject,0
of,of,s,,0
thy,thy,s,DirectAddress,0
ordres,ordres,c,UNRECOGNIZED,0
?,?,nnn,Question,0
Where,where,s,,0
Christ,christ,s,AbstractConcepts,0
his,his,s,SubjectivePercept,0
self,self,s,SubjectivePercept,1
is,is,c,ReportingStates,0
",",",",s,,0
and,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
in,in,s,Comparison,0
the,the,s,Comparison,1
same,same,s,Comparison,2
borders,borders,n,SpaceRelation,0
No,no,s,DenyDisclaim,0
such,such,s,Intensity,0
pryest,pryest,s,UNRECOGNIZED,0
am,am,s,Question,0
I,i,c,Question,1
",",",",s,,0
as,as,s,Comparison,0
is,is,s,Comparison,1
anointed,anointed,s,StandardsPos,0
with,with,s,,0
oil,oil,n,SenseObject,0
But,but,s,Resistance,0
the,the,s,CommonAuthorities,0
holy,holy,s,CommonAuthorities,1
Ghost,ghost,c,CommonAuthorities,2
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
am,am,s,FirstPer,0
none,none,s,DenyDisclaim,0
of,of,s,DenyDisclaim,1
this,this,s,,0
soil,soil,c,SenseObject,0
.,.,nn,SpaceRelation,0
Here,here,s,SpaceRelation,1
I,i,s,FirstPer,0
attache,attache,s,PersonProperty,0
the,the,c,,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
a,a,s,,0
buysye,buysye,s,UNRECOGNIZED,0
scismatyke,scismatyke,n,UNRECOGNIZED,0
And,and,s,,0
will,will,s,PredictedFuture,0
the,the,s,,0
accuse,accuse,c,Negative_Relation,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
an,an,s,,0
haynouse,haynouse,s,UNRECOGNIZED,0
heretyke,heretyke,n,UNRECOGNIZED,0
Lay,lay,s,ReportingEvents,0
hands,hands,s,SenseObject,0
upon,upon,s,Immediacy,0
him,him,c,Immediacy,1
",",",",s,,0
and,and,s,,0
depryue,depryue,s,UNRECOGNIZED,0
him,him,s,PersonPronoun,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
apparel,apparel,n,SenseObject,0
H^c,h^c,s,UNRECOGNIZED,0
Best,best,s,Comparison,0
spotiatum,spotiatum,s,UNRECOGNIZED,0
sordidiori^us,sordidiori^us,s,UNRECOGNIZED,0
induunt,induunt,c,UNRECOGNIZED,0
.,.,nn,,0
Loo,loo,c,AbstractConcepts,0
",",",",s,,0
thus,thus,s,ReasonForward,0
will,will,s,PredictedFuture,0
I,i,s,FirstPer,0
handle,handle,s,SenseObject,0
al,al,s,,0
the^,the^,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
shall,shall,s,ProjectAhead,0
take,take,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
quarrel,quarrel,n,Negative_Relation,0
Hold,hold,s,,0
away,away,s,,0
with,with,s,Specifiers,0
this,this,s,Specifiers,1
gere,gere,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
lay,lay,s,ReportingEvents,0
it,it,s,,0
forth,forth,s,SpaceRelation,0
aside,aside,c,SpaceRelation,0
.,.,nn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
tarry,tarry,s,SubjectiveTime,0
brother,brother,s,PersonProperty,0
mine,mine,c,FirstPer,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
away,away,s,,0
shall,shall,s,ProjectAhead,0
thou,thou,s,DirectAddress,0
not,not,s,DenyDisclaim,0
slide,slide,nnn,Motions,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
going,going,c,ReportingEvents,0
",",",",s,,0
why,why,s,Curiosity,0
do,do,s,Curiosity,1
thou,thou,s,DirectAddress,0
slander,slander,s,Negative_Relation,0
me,me,c,FirstPer,0
?,?,nnn,Question,0
But,but,s,Resistance,0
ne,ne,s,,0
him,him,s,PersonPronoun,0
to,to,s,,0
ashes,ashes,s,SenseObject,0
and,and,s,,0
show,show,s,ReportingEvents,0
to,to,s,PersonPronoun,0
him,him,s,PersonPronoun,1
no,no,s,DenyDisclaim,0
pytie,pytie,c,UNRECOGNIZED,0
.,.,nnn,,0
Brent,brent,s,SenseObject,0
shall,shall,s,ProjectAhead,0
he,he,s,PersonPronoun,0
not,not,s,DenyDisclaim,0
be,be,c,ReportingStates,0
",",",",s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
will,will,s,PredictedFuture,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
do,do,s,Intensity,0
so,so,c,Intensity,1
.,.,n,,0
Fellow,fellow,s,PersonProperty,0
how,how,s,,0
say,say,s,Citations,0
thou,thou,c,DirectAddress,0
?,?,s,Question,0
wylt,wylt,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
here,here,s,SpaceRelation,0
abiute,abiute,s,UNRECOGNIZED,0
or,or,s,,0
no,no,c,DenyDisclaim,0
?,?,nn,Question,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
neither,neither,s,DenyDisclaim,0
abjure,abjure,c,Negativity,0
",",",",s,,0
nor,nor,s,SubjectiveTime,0
yet,yet,s,SubjectiveTime,1
recant,recant,s,Negativity,0
Gods,gods,s,CommonAuthorities,0
glory,glory,c,StandardsPos,0
.,.,nnn,,0
I,i,s,FirstPer,0
offered,offered,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
reason,reason,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
thereto,thereto,s,CommonAuthorities,0
thou,thou,s,DirectAddress,0
wylt,wylt,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
applyd,applyd,c,UNRECOGNIZED,0
",",",",n,OralCues,0
Well,well,s,OralCues,1
get,get,s,,0
the,the,s,,0
forewarde,forewarde,s,UNRECOGNIZED,0
for,for,s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
sure,sure,s,Confidence,0
dye,dye,n,SenseObject,0
The,the,s,,0
temporal,temporal,s,AbstractConcepts,0
power,power,c,AbstractConcepts,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
judge,judge,s,PrivateThinking,0
the,the,s,PrivateThinking,1
to,to,s,,0
the,the,s,SenseObject,0
fire,fire,n,SenseObject,1
At,at,s,SpaceRelation,0
our,our,s,SpaceRelation,1
Accusement,accusement,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
holy,holy,s,StandardsPos,0
relygyous,relygyous,s,UNRECOGNIZED,0
desire,desire,c,Positivity,0
.,.,nn,,0
Thought,thought,s,PrivateThinking,0
you,you,s,DirectAddress,0
for,for,s,DirectAddress,1
my,my,s,FirstPer,0
sake,sake,s,SenseObject,0
impryson,impryson,s,UNRECOGNIZED,0
men,men,s,PersonProperty,0
cruellye,cruellye,n,UNRECOGNIZED,0
Famysshe,famysshe,s,UNRECOGNIZED,0
them,them,c,,0
",",",",s,,0
stock,stock,s,ReportingEvents,0
them,them,c,ReportingEvents,1
",",",",s,,0
and,and,s,,0
them,them,s,,0
with,with,s,,0
fagots,fagots,s,SubjectivePercept,0
frye,frye,n,UNRECOGNIZED,0
Hurt,hurt,s,Sad,0
me,me,s,Sad,1
ye,ye,s,Insist,0
shall,shall,s,Insist,1
not,not,c,DenyDisclaim,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
can,can,s,Contingency,0
never,never,s,DenyDisclaim,0
dye,dye,n,SenseObject,0
And,and,s,,0
they,they,s,,0
for,for,s,,0
my,my,s,FirstPer,0
sake,sake,c,SenseObject,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
live,live,s,,0
perpetually^,perpetually^,c,UNRECOGNIZED,0
.,.,nn,Immediacy,0
Here,here,s,Immediacy,1
is,is,s,Immediacy,2
a,a,s,Immediacy,3
pratynge,pratynge,c,UNRECOGNIZED,0
",",",",s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
very,very,s,Intensity,0
vengeance,vengeance,s,Anger,0
he^nce,he^nce,c,UNRECOGNIZED,0
.,.,nnn,,0
This,this,s,,0
horrible,horrible,s,Negativity,0
hetetycke,hetetycke,c,UNRECOGNIZED,0
",",",",s,,0
now,now,s,Immediacy,0
shall,shall,s,Future_Question,0
we,we,s,Future_Question,1
well,well,s,SenseObject,0
recompense,recompense,nnn,RecurringEvents,0
Yea,yea,c,OralCues,0
",",",",s,OralCues,1
hurne,hurne,s,UNRECOGNIZED,0
him,him,s,PersonPronoun,0
well,well,s,SenseObject,0
fryre,fryre,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
no,no,s,Updates,0
longer,longer,s,Updates,1
reign,reign,n,CommonAuthorities,0
Lay,lay,s,SpaceRelation,0
on,on,s,SpaceRelation,1
grieve,grieve,s,Sad,0
faggottes,faggottes,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,,0
put,put,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
to,to,s,,0
more,more,s,Comparison,0
pain,pain,n,Negativity,0
By,by,s,,0
the,the,s,,0
mess,mess,s,Negativity,0
I,i,s,FirstPer,0
laugh,laugh,c,Positivity,0
",",",",s,,0
to,to,s,,0
se,se,s,AbstractConcepts,0
how,how,s,Curiosity,0
this,this,s,Curiosity,1
ge^e,ge^e,s,UNRECOGNIZED,0
does,does,s,ReportingEvents,0
wurke,wurke,n,UNRECOGNIZED,0
He,he,s,Updates,0
is,is,s,Updates,1
like,like,s,SubjectivePercept,0
of,of,s,,0
the^,the^,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,,0
have,have,s,,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
gra^r,gra^r,s,UNRECOGNIZED,0
than,than,s,Comparison,0
a,a,s,Comparison,1
turk,turk,n,PersonProperty,0
For,for,s,Specifiers,0
such,such,s,Specifiers,1
knaves,knaves,s,Negativity,0
they,they,s,ReportingStates,0
are,are,c,ReportingStates,1
",",",",s,,0
as,as,s,CommonAuthorities,0
a,a,s,CommonAuthorities,1
man,man,s,CommonAuthorities,2
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
lightly,lightly,s,SubjectivePercept,0
find,find,c,,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
take,take,s,Responsibility,0
over,over,s,Responsibility,1
hell,hell,c,OralCues,0
",",",",s,OralCues,1
companyons,companyons,s,UNRECOGNIZED,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
mind,mind,n,SelfDisclosure,2
My,my,s,FirstPer,0
business,business,s,AbstractConcepts,0
all,all,c,,0
",",",",s,,0
is,is,s,Immediacy,0
now,now,s,Immediacy,1
at,at,s,,0
good,good,s,,0
conclusion,conclusion,n,Sequence,0
That,that,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
brought,brought,s,ReportingEvents,0
these,these,c,Immediacy,0
.,.,s,,0
iii,iii,c,AbstractConcepts,0
.,.,s,,0
laws,laws,s,AbstractConcepts,0
to,to,s,,0
confusion,confusion,n,Negativity,0
Now,now,s,Immediacy,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
be,be,s,StandardsPos,0
able,able,c,StandardsPos,1
",",",",s,,0
to,to,s,,0
live,live,s,SpaceRelation,0
here,here,s,SpaceRelation,1
peaceablye,peaceablye,n,UNRECOGNIZED,0
And,and,s,,0
make,make,s,ReportingEvents,0
frowly^e,frowly^e,s,UNRECOGNIZED,0
chere,chere,c,,0
",",",",s,,0
with,with,s,,0
hey,hey,s,OralCues,0
how,how,s,,0
frysfa,frysfa,s,UNRECOGNIZED,0
Iolye,iolye,n,UNRECOGNIZED,0
The,the,s,CommonAuthorities,0
law,law,s,CommonAuthorities,1
of,of,s,CommonAuthorities,2
Nature,nature,c,AbstractConcepts,0
",",",",s,,0
I,i,s,FirstPer,0
cast,cast,s,ReportingEvents,0
first,first,s,Sequence,0
in,in,s,,0
a,a,s,,0
leprye,leprye,n,UNRECOGNIZED,0
By,by,s,,0
the,the,s,Disclosure,0
secret,secret,s,Disclosure,1
help,help,c,Positivity,0
",",",",s,,0
of,of,s,,0
ydolatrye,ydolatrye,s,UNRECOGNIZED,0
and,and,s,,0
sodomye,sodomye,c,UNRECOGNIZED,0
.,.,n,,0
The,the,s,CommonAuthorities,0
law,law,s,CommonAuthorities,1
of,of,s,CommonAuthorities,2
Moses,moses,c,,0
",",",",s,,0
I,i,s,FirstPer,0
made,made,s,ReportingEvents,0
a,a,s,,0
crypple,crypple,s,UNRECOGNIZED,0
blind,blind,n,Negativity,0
Auaryce,auaryce,s,UNRECOGNIZED,0
and,and,s,,0
Ambycion,ambycion,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,StandardsPos,0
help,help,s,StandardsPos,1
me,me,s,FirstPer,0
were,were,s,ProjectBack,0
not,not,s,DenyDisclaim,0
behind,behind,n,,0
And,and,s,Immediacy,0
now,now,s,Immediacy,1
Christ's,christ's,s,UNRECOGNIZED,0
law,law,c,AbstractConcepts,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
br^ut,br^ut,s,UNRECOGNIZED,0
for,for,s,,0
heresy^,heresy^,n,UNRECOGNIZED,0
By,by,s,,0
help,help,s,StandardsPos,0
of,of,s,StandardsPos,1
false,false,s,Negativity,0
doctrine,doctrine,c,Negativity,1
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
cosyn,cosyn,s,UNRECOGNIZED,0
hypocrysye,hypocrysye,n,UNRECOGNIZED,0
On,on,s,,0
these,these,s,Immediacy,0
same,same,s,Comparison,0
three,three,s,Numbers,0
laws,laws,c,AbstractConcepts,0
",",",",s,Generalization,0
all,all,s,Generalization,1
other,other,s,Specifiers,0
laws,laws,s,AbstractConcepts,0
depend,depend,n,Contingency,0
And,and,s,,0
can,can,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
prenayle,prenayle,c,UNRECOGNIZED,0
",",",",s,,0
now,now,s,Immediacy,0
these,these,s,ReportingStates,0
are,are,s,ReportingStates,1
at,at,s,Sequence,0
an,an,s,Sequence,1
end,end,c,Sequence,2
.,.,n,,0
If,if,s,Contingency,0
Christen,christen,s,ReportingEvents,0
gouerners,gouerners,c,UNRECOGNIZED,0
",",",",s,,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
these,these,s,Immediacy,0
laws,laws,s,AbstractConcepts,0
uphold,uphold,n,CommonAuthorities,0
Their,their,s,PersonPronoun,0
Cyuple,cyuple,s,UNRECOGNIZED,0
ordynaunces,ordynaunces,c,UNRECOGNIZED,0
",",",",s,,0
will,will,s,PredictedFuture,0
soon,soon,s,PredictedFuture,1
be,be,s,ReportingStates,0
very,very,s,Intensity,0
cold,cold,n,SenseProperty,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
this,this,s,,0
valeaunte,valeaunte,s,UNRECOGNIZED,0
George,george,c,,0
",",",",s,,0
has,has,s,,0
made,made,s,ReportingEvents,0
them,them,s,,0
all,all,s,,0
to,to,s,,0
stoop,stoop,c,ReportingStates,0
.,.,n,ReportingStates,1
Cheer,cheer,s,Positivity,0
now,now,s,Immediacy,0
may,may,s,Contingency,0
I,i,s,FirstPer,0
make,make,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
set,set,s,ReportingEvents,0
cock,cock,s,SenseObject,0
on,on,s,,0
the,the,s,,0
houpe,houpe,n,UNRECOGNIZED,0
Fill,fill,s,MoveBody,0
in,in,s,MoveBody,1
all,all,s,MoveBody,2
the,the,s,,0
pottes,pottes,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
bid,bid,s,ReportingEvents,0
me,me,s,FirstPer,0
welcome,welcome,s,Positivity,0
hostess,hostess,n,PersonProperty,0
And,and,s,,0
go,go,s,ReportingEvents,0
call,call,s,Request,0
me,me,s,Request,1
hither,hither,c,SpaceRelation,0
",",",",s,,0
mine,mine,s,FirstPer,0
own,own,s,ReportingEvents,0
sweet,sweet,s,SenseProperty,0
mynyon,mynyon,s,UNRECOGNIZED,0
Besse,besse,c,UNRECOGNIZED,0
*,*,nn,,0
QUid,quid,s,AbstractConcepts,0
gloriaris,gloriaris,s,UNRECOGNIZED,0
in,in,s,,0
malicia,malicia,c,UNRECOGNIZED,0
?,?,s,Question,0
qui,qui,s,AbstractConcepts,0
potens,potens,s,UNRECOGNIZED,0
es,es,s,UNRECOGNIZED,0
in,in,s,,0
iniquitate,iniquitate,c,UNRECOGNIZED,0
.,.,n,,0
Thou,thou,s,DirectAddress,0
vengeable,vengeable,s,UNRECOGNIZED,0
wretch,wretch,c,Negativity,0
",",",",s,,0
replete,replete,s,StandardsPos,0
with,with,s,StandardsPos,1
poison,poison,s,StandardsNeg,0
and,and,s,,0
vice,vice,n,AbstractConcepts,0
Why,why,s,Curiosity,0
do,do,s,Curiosity,1
thou,thou,s,DirectAddress,0
thus,thus,c,ReasonForward,0
",",",",s,,0
rejoice,rejoice,s,Positivity,0
in,in,s,Positivity,1
cruelty,cruelty,s,Anger,0
and,and,s,,0
maiyte,maiyte,c,UNRECOGNIZED,0
?,?,n,Question,0
Thynkest,thynkest,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
that,that,s,,0
God,god,s,CommonAuthorities,0
slepeth,slepeth,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
his,his,s,PersonPronoun,0
defend,defend,n,Resistance,0
And,and,s,,0
that,that,s,,0
thy,thy,s,DirectAddress,0
myschyefe,myschyefe,c,UNRECOGNIZED,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
never,never,s,Exceptions,0
have,have,s,Exceptions,1
an,an,s,Exceptions,2
end,end,n,TimeShift,0
The,the,s,TimeShift,1
blood,blood,s,SenseObject,0
of,of,s,,0
Innocents,innocents,c,SubjectivePercept,0
",",",",s,,0
to,to,s,PersonPronoun,0
him,him,s,PersonPronoun,1
for,for,s,,0
vengeance,vengeance,s,Anger,0
call,call,n,ReportingEvents,0
And,and,s,,0
therefore,therefore,s,ReasonForward,0
this,this,s,Immediacy,0
hour,hour,c,Immediacy,1
",",",",s,,0
must,must,s,Insist,0
I,i,s,FirstPer,0
fearcely,fearcely,s,UNRECOGNIZED,0
upon,upon,s,,0
the,the,s,TimeDuration,0
fall,fall,nn,TimeDuration,1
Thou,thou,s,DirectAddress,0
spyryte,spyryte,s,UNRECOGNIZED,0
of,of,s,SenseProperty,0
the,the,s,SenseProperty,1
air,air,c,SenseProperty,2
",",",",s,,0
I,i,s,FirstPer,0
straygtly,straygtly,s,UNRECOGNIZED,0
conjure,conjure,s,PrivateThinking,0
the,the,s,,0
here,here,n,SpaceRelation,0
By,by,s,,0
Panton,panton,s,UNRECOGNIZED,0
and,and,s,,0
Craton,craton,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
charge,charge,s,ReportingEvents,0
the,the,s,ReportingEvents,1
to,to,s,,0
come,come,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
nere,nere,c,UNRECOGNIZED,0
.,.,nn,,0
Thynkest,thynkest,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
to,to,s,,0
stop,stop,s,Resistance,0
me,me,c,FirstPer,0
",",",",s,,0
with,with,s,,0
thy,thy,s,DirectAddress,0
foolysshe,foolysshe,s,UNRECOGNIZED,0
co^suracion,co^suracion,n,UNRECOGNIZED,0
Whom,whom,s,PersonPronoun,0
God,god,s,CommonAuthorities,0
sends,sends,s,ReportingEvents,0
hither,hither,c,SpaceRelation,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
thy,thy,s,DirectAddress,0
abhomynacion,abhomynacion,c,UNRECOGNIZED,0
.,.,nn,Question,0
What,what,s,Question,1
art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
called,called,c,ReportingEvents,0
?,?,s,Question,0
thy,thy,s,DirectAddress,0
name,name,s,LangRef,0
to,to,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
rehearse,rehearse,c,ReportingEvents,0
.,.,nnn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Uindicta,uindicta,s,UNRECOGNIZED,0
Dei,dei,c,,0
",",",",s,,0
in,in,s,,0
punysshement,punysshement,s,UNRECOGNIZED,0
most,most,s,Comparison,0
fearce,fearce,c,UNRECOGNIZED,0
",",",",n,,0
With,with,s,,0
water,water,c,SenseObject,0
",",",",s,,0
with,with,s,,0
sooerde,sooerde,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
with,with,s,,0
fire,fire,s,SenseObject,0
I,i,s,Insist,0
must,must,s,Insist,1
thee,thee,s,DirectAddress,0
pearce,pearce,nn,UNRECOGNIZED,0
Be,be,s,ReportingStates,0
good,good,s,,0
in,in,s,,0
thy,thy,s,DirectAddress,0
office,office,c,SenseObject,0
",",",",s,,0
and,and,s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
have,have,s,StandardsPos,0
money,money,s,StandardsPos,1
and,and,s,,0
meat,meat,nnn,SenseObject,0
By,by,s,,0
fylthy,fylthy,s,UNRECOGNIZED,0
rewards,rewards,c,Positivity,0
",",",",s,,0
thou,thou,s,DirectAddress,0
can,can,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
me,me,s,FirstPer,0
entreat,entreat,n,Request,0
But,but,s,Resistance,0
that,that,s,Resistance,1
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
do,do,c,Metadiscourse,2
",",",",s,,0
as,as,s,,0
God,god,s,CommonAuthorities,0
has,has,s,Cause,0
me,me,s,Cause,1
commanded,commanded,n,ReportingEvents,0
For,for,s,Contingency,0
if,if,s,Contingency,1
worldely,worldely,s,UNRECOGNIZED,0
gifts,gifts,c,Positivity,0
",",",",s,,0
my,my,s,FirstPer,0
furye,furye,s,UNRECOGNIZED,0
might,might,s,Contingency,0
have,have,s,Contingency,1
changed,changed,n,Narrative_Verbs,0
The,the,s,Narrative_Verbs,1
buyuetfall,buyuetfall,s,UNRECOGNIZED,0
world,world,c,AbstractConcepts,0
",",",",s,,0
had,had,s,ProjectBack,0
been,been,s,ProjectBack,1
drownde,drownde,s,UNRECOGNIZED,0
with,with,s,,0
water,water,n,SenseObject,0
Nor,nor,s,DenyDisclaim,0
Sodom,sodom,s,UNRECOGNIZED,0
and,and,s,,0
Gomor,gomor,c,UNRECOGNIZED,0
",",",",s,,0
with,with,s,,0
so,so,s,,0
fyery,fyery,s,UNRECOGNIZED,0
fearful,fearful,s,Fear,0
