O^^,o^^,s,UNRECOGNIZED,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
share,share,s,ReportingEvents,2
in,in,s,,0
them,them,c,,0
:,:,s,,0
Fate,fate,c,SubjectivePercept,0
",",",",s,,0
to,to,n,,0
thy,thy,s,DirectAddress,0
mercy,mercy,s,StandardsPos,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
commit,commit,s,ReportingEvents,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
;,;,s,,0
who,who,s,,0
scapes,scapes,s,SpaceRelation,0
the,the,s,SenseObject,0
snare,snare,s,SenseObject,1
once,once,c,TimeShift,0
",",",",s,,0
has,has,s,ReportingEvents,0
a,a,s,ReportingEvents,1
certain,certain,n,Confidence,0
caution,caution,s,StandardsNeg,0
to,to,s,,0
beware,beware,c,Negativity,0
.,.,nnn,,0
Your,your,s,DirectAddress,0
Lord,lord,s,CommonAuthorities,0
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
returned,returned,s,ReportingEvents,0
yet,yet,c,Resistance,0
!,!,nnn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
good,good,s,,0
Madam,madam,c,PersonProperty,0
:,:,s,,0
pray,pray,s,Intensity,0
do,do,s,Intensity,1
not,not,s,DenyDisclaim,0
thus,thus,s,ReasonForward,0
torment,torment,s,Negativity,0
your,your,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",s,,0
the,the,s,,0
Prince,prince,s,PersonProperty,0
(,(,c,,0
I,i,s,FirstPer,0
warrant,warrant,s,CommonAuthorities,0
you,you,c,DirectAddress,0
),),n,,0
will,will,s,PredictedFuture,0
have,have,s,PredictedFuture,1
no,no,s,Reassure,0
injury,injury,s,Reassure,1
by,by,s,,0
saving,saving,s,StandardsPos,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
honor,honor,c,StandardsPos,0
;,;,s,,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
think,think,s,PrivateThinking,0
his,his,s,PrivateThinking,1
father,father,s,PersonProperty,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
so,so,n,PredictedFuture,2
extreme,extreme,s,Intensity,0
outrageous,outrageous,s,Anger,0
for,for,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,SenseObject,0
trifle,trifle,c,SenseObject,1
",",",",s,,0
as,as,s,Specifiers,0
to,to,s,Specifiers,1
force,force,s,,0
a,a,s,PersonProperty,0
woman,woman,s,PersonProperty,1
with,with,s,,0
her,her,s,PersonPronoun,0
good,good,s,,0
liking,liking,nnn,Positivity,0
My,my,s,FirstPer,0
ill,ill,s,Negativity,0
boding,boding,s,ProjectAhead,0
soul,soul,s,Disclosure,0
beats,beats,s,Motions,0
with,with,s,,0
presages,presages,s,ProjectAhead,0
ominous,ominous,c,Negativity,0
.,.,s,Future_Question,0
Would,would,s,Future_Question,1
heaven,heaven,s,Positivity,0
I,i,s,SelfDisclosure,0
Would,would,s,SelfDisclosure,1
stood,stood,s,Contingency,0
the,the,n,Contingency,1
hazard,hazard,s,Contingency,2
of,of,s,,0
my,my,s,FirstPer,0
incensed,incensed,s,Anger,0
Lords,lords,s,CommonAuthorities,0
fury,fury,c,Anger,0
",",",",s,,0
rather,rather,s,Resistance,0
then,then,s,Sequence,0
he,he,s,Sequence,1
had,had,s,ProjectBack,0
run,run,s,ReportingEvents,0
this,this,s,,0
imminent,imminent,s,Fear,0
danger,danger,c,Fear,0
.,.,n,Request,0
Could,could,s,Request,1
you,you,s,Request,2
never,never,s,DenyDisclaim,0
learn,learn,c,,0
",",",",s,Aside,0
which,which,s,Aside,1
of,of,s,,0
the,the,s,,0
slaves,slaves,s,PersonProperty,0
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
betrayed,betrayed,s,Anger,0
our,our,s,Inclusive,0
close,close,s,Motions,0
loves,loves,s,Positivity,0
to,to,n,Positivity,1
loathed,loathed,s,Negative_Relation,0
Mura's,mura's,s,UNRECOGNIZED,0
notice,notice,nnn,PrivateThinking,0
No,no,s,DenyDisclaim,0
indeed,indeed,s,Intensity,0
could,could,s,Contingency,0
I,i,s,FirstPer,0
not,not,c,DenyDisclaim,0
;,;,s,Resistance,0
but,but,s,Resistance,1
here,here,s,Immediacy,0
is,is,s,Immediacy,1
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
pray,pray,s,Intensity,0
Madam,madam,s,PersonProperty,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
grieve,grieve,s,Sad,0
so,so,c,,0
!,!,nnn,,0
My,my,s,FirstPer,0
Caropia,caropia,c,UNRECOGNIZED,0
",",",",s,,0
dress,dress,s,SenseProperty,0
up,up,s,SenseProperty,1
thy,thy,s,DirectAddress,0
looks,looks,s,SpaceRelation,0
in,in,s,SpaceRelation,1
their,their,s,SpaceRelation,2
accustomed,accustomed,s,ReportingEvents,0
beauties,beauties,c,StandardsPos,0
",",",",s,Imperative,0
call,call,s,Imperative,1
back,back,s,,0
the,the,n,,0
constant,constant,s,RecurringEvents,0
spring,spring,s,AbstractConcepts,0
into,into,s,,0
thy,thy,s,DirectAddress,0
cheeks,cheeks,c,SenseObject,0
",",",",s,,0
that,that,s,,0
droope,droope,s,UNRECOGNIZED,0
like,like,s,SubjectivePercept,0
lovely,lovely,s,Positivity,0
Violets,violets,c,SenseObject,0
",",",",s,,0
over,over,s,,0
charged,charged,n,ReportingEvents,0
with,with,s,ReportingEvents,1
too,too,s,Negativity,0
much,much,s,Negativity,1
mornings,mornings,s,,0
dew,dew,c,SenseObject,0
;,;,s,,0
shoot,shoot,s,ReportingEvents,0
from,from,s,,0
thy,thy,s,DirectAddress,0
eie^,eie^,s,UNRECOGNIZED,0
a,a,s,,0
thousand,thousand,s,Numbers,0
flames,flames,s,SenseObject,0
of,of,s,,0
joy,joy,c,Positivity,0
.,.,s,,0
The,the,n,,0
lustful,lustful,s,Intensity,0
Prince,prince,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
foul,foul,s,Negativity,0
thief,thief,c,Negative_Relation,0
",",",",s,,0
robbed,robbed,s,Negative_Relation,0
thee,thee,s,DirectAddress,0
of,of,s,,0
thy,thy,s,DirectAddress,0
honor,honor,s,StandardsPos,0
by,by,s,,0
his,his,n,PersonPronoun,0
ungracious,ungracious,s,StandardsNeg,0
violence,violence,c,StandardsNeg,0
*,*,s,,0
has,has,s,,0
met,met,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
roial,roial,s,UNRECOGNIZED,0
fathers,fathers,s,PersonProperty,0
Justice,justice,nnn,StandardsPos,0
Now,now,s,Immediacy,0
my,my,s,FirstPer,0
fears,fears,s,Fear,0
carry,carry,s,Motions,0
too,too,s,,0
sure,sure,s,Confidence,0
an,an,s,,0
augury,augury,c,ProjectAhead,0
!,!,s,,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
fain,fain,s,Positivity,0
sooth,sooth,s,Positivity,0
me,me,c,FirstPer,0
",",",",s,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
out,out,n,,0
of,of,s,,0
my,my,s,FirstPer,0
flood,flood,s,Motions,0
of,of,s,Sad,0
sorrows,sorrows,c,Sad,1
*,*,s,,0
what,what,s,,0
reparation,reparation,s,CommonAuthorities,0
can,can,s,Contingency,0
that,that,s,,0
make,make,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
honor,honor,c,StandardsPos,0
",",",",s,Concessive,0
though,though,s,Concessive,1
he,he,s,PersonPronoun,0
have,have,n,,0
tasted,tasted,s,SenseProperty,0
punishment,punishment,nnn,Negativity,0
His,his,s,Biographical_Time,0
life,life,s,Biographical_Time,1
is,is,s,ReportingStates,0
fallen,fallen,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
offspring,offspring,s,PersonProperty,0
of,of,s,,0
thy,thy,s,DirectAddress,0
chastity,chastity,c,CommonAuthorities,0
",",",",s,Aside,0
which,which,s,Aside,1
his,his,s,PersonPronoun,0
hot,hot,s,SenseProperty,0
lust,lust,s,Intensity,0
polluted,polluted,c,StandardsNeg,0
:,:,n,,0
nay,nay,c,OralCues,0
",",",",s,,0
Caropia,caropia,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,StandardsPos,0
save,save,s,StandardsPos,1
himself,himself,c,PersonPronoun,0
",",",",s,,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
but,but,s,Resistance,0
felt,felt,s,PrivateThinking,0
the,the,s,PrivateThinking,1
torment,torment,s,Negativity,0
applied,applied,s,ReportingEvents,0
to,to,s,ReportingEvents,1
his,his,n,PersonPronoun,0
lascivious,lascivious,s,SubjectivePercept,0
eyes,eyes,c,SenseObject,0
;,;,s,,0
although,although,s,Concessive,0
at,at,s,Sequence,0
first,first,s,Sequence,1
he,he,s,Intensity,0
did,did,s,Intensity,1
with,with,s,,0
impudence,impudence,s,StandardsNeg,0
acknowledge,acknowledge,s,Acknowledge,0
thy,thy,s,DirectAddress,0
rape,rape,c,Negative_Relation,0
",",",",n,,0
he,he,s,Intensity,0
did,did,s,Intensity,1
invade,invade,s,Negativity,0
thy,thy,s,DirectAddress,0
spotless,spotless,s,StandardsPos,0
virtue,virtue,c,StandardsPos,0
",",",",s,,0
protested,protested,c,ReportingStates,0
",",",",s,ReportingStates,1
only,only,s,SubjectivePercept,0
',',c,,0
twas,twas,s,ProjectBack,0
to,to,s,StandardsPos,0
save,save,s,StandardsPos,1
thy,thy,s,DirectAddress,0
honor,honor,c,StandardsPos,0
",",",",s,,0
he,he,n,Neutral_Attribution,0
took,took,s,Neutral_Attribution,1
on,on,s,,0
him,him,s,PersonPronoun,0
thy,thy,s,DirectAddress,0
rape,rape,c,Negative_Relation,0
",",",",s,,0
when,when,s,TimeShift,0
with,with,s,TimeShift,1
consent,consent,s,CommonAuthorities,0
and,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
constrained,constrained,c,Resistance,0
",",",",s,,0
thou,thou,s,DirectAddress,0
yeildedst,yeildedst,s,UNRECOGNIZED,0
to,to,n,,0
the,the,s,,0
looseness,looseness,s,AbstractConcepts,0
of,of,s,,0
his,his,s,PersonPronoun,0
wild,wild,s,Intensity,0
vicious,vicious,s,Anger,0
flames,flames,nnn,SenseObject,0
Could,could,s,Contingency,0
he,he,s,PersonPronoun,0
be,be,s,ReportingStates,0
so,so,s,,0
unjust,unjust,c,StandardsNeg,0
",",",",s,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
?,?,nnn,Question,0
He,he,s,PersonPronoun,0
was,was,c,ProjectBack,0
",",",",s,,0
and,and,s,,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
paid,paid,s,ReportingEvents,0
for,for,s,ReportingEvents,1
it,it,c,,0
;,;,s,,0
the,the,s,,0
malicious,malicious,s,StandardsNeg,0
Soldier,soldier,c,PersonProperty,0
",",",",s,,0
while,while,s,TimeDuration,0
he,he,s,TimeDuration,1
was,was,s,ProjectBack,0
a,a,s,ProjectBack,1
losing,losing,n,Negativity,0
his,his,s,Negativity,1
eyes,eyes,c,SenseObject,0
",",",",s,,0
made,made,s,ReportingEvents,0
violent,violent,s,StandardsNeg,0
head,head,s,SceneShift,0
to,to,s,SceneShift,1
bring,bring,s,,0
him,him,s,PersonPronoun,0
reskue,reskue,c,UNRECOGNIZED,0
",",",",s,Aside,0
which,which,s,Aside,1
pulled,pulled,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
ruin,ruin,s,Negativity,0
on,on,s,,0
him,him,c,PersonPronoun,0
.,.,n,Resistance,0
But,but,s,Resistance,1
no,no,s,Resistance,2
more,more,s,Comparison,0
of,of,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,,0
prodigy,prodigy,c,Positivity,0
;,;,s,Question,0
may,may,s,Question,1
his,his,s,PersonPronoun,0
black,black,s,SenseProperty,0
memory,memory,s,PrivateThinking,0
perish,perish,s,Negativity,0
even,even,s,Comparison,0
with,with,s,Comparison,1
his,his,n,PersonPronoun,0
ashes,ashes,c,SenseObject,0
.,.,s,,0
My,my,s,FirstPer,0
Caropia,caropia,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,StandardsPos,0
flourishing,flourishing,s,StandardsPos,1
trees,trees,s,SenseObject,0
widowed,widowed,s,Biographical_Time,0
by,by,s,,0
winters,winters,s,RecurringEvents,0
violence,violence,s,StandardsNeg,0
of,of,s,,0
their,their,n,PersonPronoun,0
fair,fair,s,StandardsPos,0
ornaments,ornaments,c,SenseObject,0
",",",",s,,0
when,when,s,Curiosity,0
it,it,s,Curiosity,1
is,is,s,Curiosity,2
expired,expired,s,TimeShift,0
once,once,c,TimeShift,0
",",",",s,,0
put,put,s,ReportingEvents,0
forth,forth,s,ReportingEvents,1
again,again,s,RecurringEvents,0
with,with,s,,0
new,new,s,,0
and,and,s,,0
virgin,virgin,n,PersonProperty,0
freshness,freshness,c,StandardsPos,0
",",",",s,,0
their,their,s,PersonPronoun,0
bushie,bushie,s,UNRECOGNIZED,0
beauties,beauties,c,StandardsPos,0
;,;,s,,0
it,it,s,Insist,0
should,should,s,Insist,1
be,be,s,Insist,2
thy,thy,s,DirectAddress,0
emblem,emblem,c,Example,0
.,.,s,Imperative,0
Display,display,s,Imperative,1
again,again,s,RecurringEvents,0
those,those,n,,0
chaste,chaste,s,StandardsPos,0
immaculate,immaculate,s,StandardsPos,0
glories,glories,c,StandardsPos,0
*,*,s,,0
which,which,s,,0
the,the,s,,0
harsh,harsh,s,SenseProperty,0
winter,winter,s,SenseProperty,1
of,of,s,,0
his,his,s,PersonPronoun,0
lust,lust,s,Intensity,0
had,had,s,ProjectBack,0
withered,withered,c,SenseProperty,0
;,;,s,,0
and,and,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
again,again,s,RecurringEvents,0
be,be,s,ReportingStates,0
wedded,wedded,s,Intensity,0
to,to,s,Intensity,1
thy,thy,s,DirectAddress,0
virtues,virtues,c,StandardsPos,0
",",",",s,,0
with,with,s,,0
as,as,s,Comparison,0
much,much,s,Comparison,1
joy,joy,c,Positivity,0
",",",",s,,0
as,as,s,TimeShift,0
when,when,s,TimeShift,1
thou,thou,s,DirectAddress,0
first,first,n,Sequence,0
enriched,enriched,s,StandardsPos,0
me,me,s,FirstPer,0
with,with,s,,0
their,their,s,PersonPronoun,0
pure,pure,s,StandardsPos,0
maiden,maiden,s,PersonProperty,0
beauties,beauties,c,StandardsPos,0
.,.,s,,0
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
dull,dull,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
do,do,s,DenyDisclaim,0
not,not,n,DenyDisclaim,1
gratulate,gratulate,s,Positivity,0
with,with,s,,0
happy,happy,s,Positivity,0
welcome,welcome,c,Positivity,0
*,*,s,,0
the,the,s,,0
triumphs,triumphs,s,Positivity,0
of,of,s,,0
thy,thy,s,DirectAddress,0
vengeance,vengeance,nnn,Anger,0
Are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
sure,sure,c,ConfirmedThght,0
",",",",s,ConfirmedThght,1
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
the,the,s,,0
Prince,prince,s,PersonProperty,0
is,is,s,ReportingStates,0
dead,dead,c,Negativity,0
?,?,nnn,Question,0
Pish,pish,c,Negativity,0
",",",",s,,0
I,i,s,FirstPer,0
beheld,beheld,s,SpaceRelation,0
him,him,s,PersonPronoun,0
breathless,breathless,c,Intensity,0
.,.,s,Imperative,0
Take,take,s,Imperative,1
comfort,comfort,s,Positivity,0
best,best,s,Comparison,0
Caropia,caropia,c,UNRECOGNIZED,0
",",",",s,,0
thy,thy,s,DirectAddress,0
disgrace,disgrace,s,StandardsNeg,0
did,did,n,ReportingEvents,0
with,with,s,ReportingEvents,1
his,his,s,PersonPronoun,0
loathed,loathed,s,Negative_Relation,0
breath,breath,s,SenseObject,0
vanish,vanish,nnn,SpaceRelation,0
I,i,s,Contingency,0
could,could,s,Contingency,1
wish,wish,s,SubjectivePercept,0
though,though,c,Concessive,0
",",",",s,,0
that,that,s,ProjectBack,0
he,he,s,ProjectBack,1
had,had,s,ProjectBack,2
fallen,fallen,s,ReportingEvents,0
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
particular,particular,s,Specifiers,0
vengance,vengance,c,UNRECOGNIZED,0
",",",",s,,0
rather,rather,n,Resistance,0
then,then,s,Sequence,0
by,by,s,Sequence,1
the,the,s,CommonAuthorities,0
laws,laws,s,CommonAuthorities,1
rigor,rigor,c,StandardsPos,0
;,;,s,,0
you're,you're,s,DirectAddress,0
a,a,s,,0
Soldier,soldier,s,PersonProperty,0
of,of,s,,0
glory,glory,c,StandardsPos,0
",",",",s,,0
great,great,s,Intensity,0
in,in,s,,0
war,war,s,ProjectAhead,0
for,for,s,ProjectAhead,1
brave,brave,n,StandardsPos,0
performance,performance,c,GenericEvents,0
:,:,s,,0
me,me,s,FirstPer,0
thinks,thinks,s,PrivateThinking,0
',',c,,0
t,t,s,AbstractConcepts,0
had,had,s,ProjectBack,0
been,been,s,ProjectBack,1
far,far,s,SpaceRelation,0
nobler,nobler,c,Comparison,0
",",",",s,,0
had,had,s,ProjectBack,0
you,you,s,DirectAddress,0
called,called,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
to,to,s,,0
personal,personal,n,SubjectivePercept,0
satisfaction,satisfaction,c,StandardsPos,0
:,:,s,,0
had,had,s,ProjectBack,0
I,i,s,ProjectBack,1
been,been,s,ProjectBack,2
your,your,s,DirectAddress,0
husband,husband,c,PersonProperty,0
",",",",s,,0
you,you,s,DirectAddress,0
my,my,s,FirstPer,0
wife,wife,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
ravished,ravished,s,Intensity,0
by,by,s,,0
him,him,c,PersonPronoun,0
;,;,s,,0
my,my,n,FirstPer,0
resolution,resolution,s,StandardsPos,0
would,would,s,Contingency,0
have,have,s,Contingency,1
armed,armed,s,SpaceRelation,0
my,my,s,FirstPer,0
courage,courage,s,StandardsPos,0
to,to,s,,0
have,have,s,,0
stroke,stroke,s,Motions,0
him,him,s,PersonPronoun,0
thus,thus,c,ReasonForward,0
:,:,s,,0
The,the,s,Negativity,0
dead,dead,s,Negativity,1
Prince,prince,n,PersonProperty,0
sends,sends,s,ReportingEvents,0
you,you,s,DirectAddress,0
that,that,nnn,,0
O,o,c,LangRef,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
slain,slain,c,ReportingEvents,0
!,!,nnn,,0
Would,would,s,Future_Question,0
it,it,s,Future_Question,1
were,were,s,ProjectBack,0
possible,possible,s,Contingency,0
to,to,s,,0
kill,kill,s,Negativity,0
even,even,s,SubjectivePercept,0
thy,thy,s,DirectAddress,0
eternity,eternity,c,SubjectiveTime,0
.,.,s,,0
Sweet,sweet,s,SenseProperty,0
Prince,prince,c,PersonProperty,0
",",",",s,,0
how,how,s,,0
shall,shall,s,Future_Question,0
I,i,n,Future_Question,1
satisfy,satisfy,s,StandardsPos,0
thy,thy,s,DirectAddress,0
unhappie,unhappie,s,UNRECOGNIZED,0
ruins,ruins,c,Negativity,0
!,!,s,,0
"Ha,^","ha,^",s,UNRECOGNIZED,0
not,not,s,Updates,0
yet,yet,s,Updates,1
breathless,breathless,c,Intensity,0
!,!,s,,0
To,to,s,ProjectAhead,0
increase,increase,s,ProjectAhead,1
thy,thy,s,DirectAddress,0
ang^ish,ang^ish,n,UNRECOGNIZED,0
even,even,s,SubjectivePercept,0
to,to,s,,0
despair,despair,c,Sad,0
",",",",s,,0
know,know,c,Confidence,0
",",",",s,,0
Abilqualit,abilqualit,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
more,more,s,Comparison,0
dear,dear,s,SelfDisclosure,0
to,to,s,SelfDisclosure,1
me,me,c,SelfDisclosure,2
",",",",s,,0
then,then,s,,0
thy,thy,s,DirectAddress,0
foul,foul,s,Negativity,0
self,self,s,SubjectivePercept,0
was,was,n,ProjectBack,0
odious,odious,c,Negativity,0
",",",",s,,0
and,and,s,,0
did,did,s,ReportingEvents,0
enjoy,enjoy,s,Positivity,0
me,me,s,FirstPer,0
freely,freely,nnn,Disclosure,0
That,that,s,,0
I,i,s,Autobio,0
had,had,s,Autobio,1
but,but,s,Resistance,0
breath,breath,s,SenseObject,0
enough,enough,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
blast,blast,s,Motions,0
thee,thee,c,DirectAddress,0
.,.,nnn,,0
',',c,,0
Twas,twas,s,ProjectBack,0
his,his,s,PersonPronoun,0
brother,brother,s,PersonProperty,0
(,(,c,,0
curse,curse,s,Negativity,0
on,on,s,,0
his,his,s,PersonPronoun,0
art,art,c,AbstractConcepts,0
),),s,,0
seduced,seduced,s,ReportingEvents,0
me,me,s,FirstPer,0
to,to,s,,0
accuse,accuse,s,Negative_Relation,0
him,him,s,PersonPronoun,0
of,of,s,,0
my,my,s,FirstPer,0
rape,rape,c,Negative_Relation,0
.,.,s,DirectAddress,0
Do,do,n,DirectAddress,1
you,you,s,DirectAddress,2
groan,groan,c,Negativity,0
",",",",s,,0
prodigy,prodigy,c,Positivity,0
!,!,s,,0
take,take,s,Responsibility,0
this,this,s,Responsibility,1
as,as,s,,0
my,my,s,FirstPer,0
last,last,s,Sequence,0
bounty,bounty,nnn,StandardsPos,0
O,o,s,LangRef,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
what,what,s,OpenQuery,0
shall,shall,s,OpenQuery,1
we,we,s,OpenQuery,2
do,do,c,Intensity,0
?,?,s,Question,0
the,the,s,SenseObject,0
house,house,s,SenseObject,1
is,is,s,ReportingStates,0
round,round,s,SenseProperty,0
beset,beset,s,Negativity,0
with,with,s,Negativity,1
Soldiers,soldiers,c,PersonProperty,0
;,;,n,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
they,they,s,,0
do,do,s,Intensity,0
swear,swear,s,Intensity,0
they,they,s,,0
will,will,s,PredictedFuture,0
tear,tear,s,Negativity,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
the,the,s,,0
sweet,sweet,s,SenseProperty,0
Princes,princes,s,PersonProperty,0
death,death,c,Negativity,0
",",",",s,,0
in,in,n,SenseProperty,0
pieces,pieces,nnn,SenseProperty,1
This,this,s,,0
hand,hand,s,SenseObject,0
has,has,s,,0
saved,saved,s,StandardsPos,0
their,their,s,PersonPronoun,0
fury,fury,s,Anger,0
that,that,s,,0
just,just,s,Intensity,0
labor,labor,c,AbstractConcepts,0
:,:,s,,0
yet,yet,s,Resistance,0
I,i,s,FirstPer,0
Will,will,s,StandardsPos,0
make,make,s,StandardsPos,1
use,use,s,StandardsPos,2
of,of,s,StandardsPos,3
their,their,n,PersonPronoun,0
malice,malice,c,StandardsNeg,0
",",",",s,,0
help,help,s,StandardsPos,0
to,to,s,StandardsPos,1
convey,convey,s,ReportingEvents,0
him,him,s,PersonPronoun,0
into,into,s,,0
',',c,,0
s,s,s,LangRef,0
Chamber,chamber,nnn,SenseObject,0
Where,where,s,Question,0
is,is,s,Question,1
this,this,s,,0
villain,villain,c,Negativity,0
",",",",s,,0
this,this,s,,0
traitor,traitor,s,StandardsNeg,0
Mura,mura,c,UNRECOGNIZED,0
?,?,nnn,Question,0
Heaven,heaven,s,Uncertainty,0
knows,knows,s,Uncertainty,1
what,what,s,Uncertainty,2
violence,violence,s,StandardsNeg,0
their,their,s,PersonPronoun,0
fury,fury,s,Anger,0
may,may,s,Contingency,0
assault,assault,s,Negative_Relation,0
me,me,s,FirstPer,0
with,with,c,,0
;,;,s,,0
be,be,s,ReportingStates,0
it,it,s,,0
death,death,c,Negativity,0
",",",",s,,0
',',c,,0
t,t,n,AbstractConcepts,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
as,as,s,,0
welcome,welcome,c,Positivity,0
",",",",s,,0
as,as,s,,0
sound,sound,s,SenseProperty,0
healthful,healthful,s,StandardsPos,0
sleeps,sleeps,s,Motions,0
to,to,s,,0
men,men,s,PersonProperty,0
oppressed,oppressed,s,StandardsNeg,0
with,with,s,,0
sickness,sickness,c,Negativity,0
.,.,n,Question,0
What,what,s,Question,1
Is,is,s,Question,2
the,the,s,,0
matter,matter,c,AbstractConcepts,0
?,?,s,Question,0
what,what,s,,0
means,means,s,AbstractConcepts,0
this,this,s,,0
outrage,outrage,nnn,Anger,0
Marry,marry,c,Positivity,0
",",",",s,,0
Lady,lady,s,PersonProperty,0
gay,gay,c,PersonProperty,0
",",",",s,,0
We,we,s,ReportingStates,0
Are,are,s,ReportingStates,1
come,come,s,ReportingEvents,0
to,to,s,,0
cut,cut,s,ReportingEvents,0
your,your,s,DirectAddress,0
little,little,s,SenseProperty,0
throat,throat,c,SenseObject,0
;,;,s,,0
pox,pox,s,StandardsNeg,0
on,on,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
and,and,s,Generalization,0
all,all,n,Generalization,1
your,your,s,DirectAddress,0
sex,sex,c,AbstractConcepts,0
;,;,s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
caused,caused,s,Cause,0
the,the,s,Cause,1
noble,noble,s,StandardsPos,0
Princes,princes,s,PersonProperty,0
death,death,c,Negativity,0
",",",",s,,0
wildfire,wildfire,s,SenseObject,0
take,take,s,ReportingEvents,0
you,you,s,DirectAddress,0
fort,fort,c,SenseObject,0
",",",",s,,0
weel,weel,n,UNRECOGNIZED,0
talk,talk,s,SpaceRelation,0
with,with,s,SpaceRelation,1
you,you,s,SpaceRelation,2
at,at,s,,0
better,better,s,Comparison,0
leisure,leisure,c,AbstractConcepts,0
:,:,s,,0
you,you,s,Insist,0
must,must,s,Insist,1
needs,needs,s,Insist,0
be,be,s,Insist,1
ravished,ravished,c,Intensity,0
!,!,s,,0
and,and,s,,0
could,could,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
like,like,n,Resemblances,0
an,an,s,Resemblances,1
honest,honest,s,StandardsPos,0
woman,woman,c,StandardsPos,1
",",",",s,,0
take,take,s,ReportingEvents,0
the,the,s,ReportingEvents,1
courtesy,courtesy,s,Positivity,0
in,in,s,,0
friendly,friendly,s,Positivity,0
sort,sort,nnn,AbstractConcepts,0
We,we,s,,0
trifle,trifle,c,SenseObject,0
:,:,s,,0
her,her,s,PersonPronoun,0
husband,husband,s,PersonProperty,0
may,may,s,Contingency,0
escape,escape,s,SceneShift,0
us,us,c,Inclusive,0
.,.,s,Imperative,0
Say,say,c,Imperative,1
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
is,is,s,Question,0
he,he,c,Question,1
?,?,s,Question,0
or,or,s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
die,die,c,AbstractConcepts,0
",",",",s,,0
ere,ere,n,ProjectBack,0
you,you,s,DirectAddress,0
can,can,s,Contingency,0
pra,pra,nnn,UNRECOGNIZED,0
Here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
here,here,s,SpaceRelation,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
found,found,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
vallain,vallain,c,UNRECOGNIZED,0
!,!,s,,0
what,what,c,,0
",",",",s,,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
sleep,sleep,s,Motions,0
so,so,s,,0
soundly,soundly,c,StandardsPos,0
?,?,s,Question,0
never,never,s,DenyDisclaim,0
wake,wake,n,ReportingEvents,0
more,more,c,Comparison,0
