WHy,why,s,Curiosity,0
ic,ic,s,OralCues,0
can,can,s,Contingency,0
be,be,s,Contingency,1
or,or,s,,0
bear,bear,s,SenseObject,0
droer^,droer^,n,UNRECOGNIZED,0
trust,trust,s,Confidence,0
see,see,s,,0
so,so,s,,0
pro^ide,pro^ide,s,UNRECOGNIZED,0
that,that,s,,0
wealth,wealth,s,Positivity,0
fromy^n,fromy^n,s,UNRECOGNIZED,0
have,have,s,Question,0
I,i,s,Question,1
shall,shall,nn,ProjectAhead,0
Ic,ic,s,OralCues,0
seg,seg,s,UNRECOGNIZED,0
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
dat,dat,s,,0
wealth,wealth,s,Positivity,0
is,is,s,ReportingStates,0
lopen,lopen,s,UNRECOGNIZED,0
in,in,s,,0
an,an,s,,0
a^der,a^der,s,UNRECOGNIZED,0
cont^y,cont^y,n,UNRECOGNIZED,0
wat,wat,s,SpaceRelation,0
he,he,s,PersonPronoun,0
beg^,beg^,s,UNRECOGNIZED,0
dar,dar,s,UNRECOGNIZED,0
brough,brough,c,UNRECOGNIZED,0
",",",",s,,0
for^tan,for^tan,s,UNRECOGNIZED,0
ye,ye,s,OralCues,0
net,net,c,SenseObject,0
",",",",s,,0
segt,segt,s,UNRECOGNIZED,0
me,me,nn,FirstPer,0
Ic,ic,s,OralCues,0
understand,understand,s,PrivateThinking,0
the,the,s,PrivateThinking,1
well,well,c,OralCues,0
",",",",s,OralCues,1
yet,yet,s,Resistance,0
thou,thou,s,DirectAddress,0
lie,lie,s,Motions,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
knave,knave,n,Negativity,0
wealth,wealth,s,Positivity,0
is,is,s,SpaceRelation,0
here,here,s,SpaceRelation,1
i^,i^,s,UNRECOGNIZED,0
England,england,c,,0
",",",",s,,0
and,and,s,,0
wealth,wealth,s,Positivity,0
still,still,s,Updates,0
i,i,s,FirstPer,0
trust,trust,s,Confidence,0
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
have,have,nn,,0
Ic,ic,s,OralCues,0
meant,meant,s,SubjectivePercept,0
no,no,s,DenyDisclaim,0
quad,quad,s,SpaceRelation,0
ic,ic,s,OralCues,0
love,love,s,Positivity,0
de,de,s,AbstractConcepts,0
english,english,s,AbstractConcepts,0
man,man,s,PersonProperty,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
min,min,s,TimeDuration,0
^,^,c,UNRECOGNIZED,0
ere,ere,n,ProjectBack,0
Cu^p,cu^p,s,UNRECOGNIZED,0
up,up,s,,0
sent,sent,s,ReportingEvents,0
Katrin,katrin,s,UNRECOGNIZED,0
and,and,s,,0
ic,ic,s,OralCues,0
shall,shall,s,DirectAddress,0
ye,ye,s,DirectAddress,1
given,given,s,ReportingStates,0
two,two,s,Numbers,0
^,^,c,UNRECOGNIZED,0
lope,lope,s,Motions,0
bear,bear,c,SenseObject,0
",",",",nn,,0
Get,get,s,,0
ye,ye,s,OralCues,0
hence,hence,s,ReasonForward,0
dro^ke^,dro^ke^,s,UNRECOGNIZED,0
^,^,c,UNRECOGNIZED,0
leming,leming,s,UNRECOGNIZED,0
you,you,s,Insist,0
shall,shall,s,Insist,1
tarry,tarry,s,SubjectiveTime,0
no,no,s,DenyDisclaim,0
le^ger,le^ger,s,UNRECOGNIZED,0
here,here,nn,SpaceRelation,0
Mor,mor,s,UNRECOGNIZED,0
it,it,s,,0
net,net,s,SenseObject,0
mare,mare,s,SenseObject,0
here,here,s,SpaceRelation,0
bin,bin,c,SenseObject,0
",",",",s,,0
woder,woder,s,UNRECOGNIZED,0
sal,sal,s,AbstractConcepts,0
ic,ic,s,OralCues,0
gewest,gewest,s,UNRECOGNIZED,0
kiskin,kiskin,n,UNRECOGNIZED,0
Ic,ic,s,OralCues,0
will,will,s,PredictedFuture,0
to,to,s,PredictedFuture,1
de,de,s,AbstractConcepts,0
Kaizer,kaizer,s,UNRECOGNIZED,0
began,began,c,Sequence,0
",",",",s,,0
dar,dar,s,UNRECOGNIZED,0
sall,sall,s,UNRECOGNIZED,0
ic,ic,s,OralCues,0
wall,wall,s,SenseObject,0
skinkin,skinkin,nn,UNRECOGNIZED,0
Is,is,s,Question,0
he,he,s,Question,1
gon^,gon^,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
god,god,s,CommonAuthorities,0
the,the,s,StandardsNeg,0
devil,devil,s,StandardsNeg,1
go,go,s,ReportingEvents,0
with,with,s,ReportingEvents,1
him,him,n,PersonPronoun,0
where,where,s,Question,0
is,is,s,Question,1
wealth,wealth,c,Positivity,0
",",",",s,,0
health,health,s,StandardsPos,0
and,and,s,,0
^,^,c,UNRECOGNIZED,0
iberty,iberty,c,UNRECOGNIZED,0
.,.,s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
see,see,s,,0
the^,the^,s,UNRECOGNIZED,0
come,come,s,ReportingEvents,0
i^,i^,nn,UNRECOGNIZED,0
Health,health,s,StandardsPos,0
comes,comes,s,ReportingEvents,0
in,in,s,ReportingEvents,1
with,with,s,ReportingEvents,2
a,a,s,ReportingEvents,3
kercher,kercher,s,UNRECOGNIZED,0
on,on,s,SpaceRelation,0
his,his,s,SpaceRelation,1
head,head,c,SpaceRelation,2
.,.,n,,0
O,o,s,LangRef,0
good,good,s,,0
lord,lord,s,CommonAuthorities,0
help,help,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",s,,0
by,by,s,,0
yonr,yonr,s,UNRECOGNIZED,0
license,license,s,CommonAuthorities,0
my,my,s,FirstPer,0
souerain,souerain,n,UNRECOGNIZED,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
homely,homely,s,Negativity,0
to,to,s,,0
com,com,s,,0
her,her,s,PersonPronoun,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
presence,presence,s,AbstractConcepts,0
thus,thus,s,ReasonForward,0
diseased,diseased,n,StandardsNeg,0
Need,need,s,Insist,0
constrains,constrains,s,Resistance,0
me,me,c,FirstPer,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
remedy,remedy,s,Positivity,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
have,have,s,SelfDisclosure,2
feign,feign,n,SubjectivePercept,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
i^fect,i^fect,s,UNRECOGNIZED,0
both,both,s,,0
body,body,s,SenseObject,0
and,and,s,,0
soul,soul,c,Disclosure,0
",",",",s,,0
I,i,s,FirstPer,0
prai,prai,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
be,be,s,DirectAddress,1
not,not,s,DenyDisclaim,0
displesed,displesed,nn,UNRECOGNIZED,0
Why,why,s,Question,0
what,what,s,,0
aile,aile,s,SenseProperty,0
you,you,s,DirectAddress,0
show,show,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
you,you,s,DirectAddress,0
I,i,s,FirstPer,0
do,do,s,Uncertainty,0
not,not,s,Uncertainty,1
know,know,n,Uncertainty,2
Glad,glad,s,Positivity,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
to,to,s,,0
remedy,remedy,s,Positivity,0
auy,auy,s,UNRECOGNIZED,0
man,man,c,PersonProperty,0
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
affirmity,affirmity,n,UNRECOGNIZED,0
I,i,s,FirstPer,0
perceive,perceive,s,PrivateThinking,0
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
phisnamy,phisnamy,c,UNRECOGNIZED,0
",",",",s,,0
yt,yt,s,UNRECOGNIZED,0
ye,ye,s,OralCues,0
ar,ar,s,,0
very,very,s,Intensity,0
weke,weke,s,UNRECOGNIZED,0
feeble,feeble,s,Negativity,0
and,and,s,,0
low,low,n,AbstractConcepts,0
yet,yet,s,Resistance,0
show,show,s,ReportingEvents,0
me,me,s,FirstPer,0
your,your,s,DirectAddress,0
g^iefe,g^iefe,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
will,will,s,DirectAddress,0
help,help,s,DirectAddress,1
you,you,s,DirectAddress,2
gladl^,gladl^,c,UNRECOGNIZED,0
.,.,nn,,0
Gracious,gracious,s,StandardsPos,0
remedi,remedi,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
tha^k,tha^k,s,UNRECOGNIZED,0
you,you,c,DirectAddress,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
half,half,s,Numbers,0
ashamed,ashamed,n,Sad,0
to,to,s,DirectAddress,0
show,show,s,DirectAddress,1
you,you,s,DirectAddress,2
mi,mi,s,SenseProperty,0
maladi,maladi,s,UNRECOGNIZED,0
and,and,s,,0
mi,mi,s,SenseProperty,0
name,name,c,LangRef,0
",",",",s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
cal^ed,cal^ed,s,UNRECOGNIZED,0
health,health,n,StandardsPos,0
Therefore,therefore,s,ReasonForward,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
well,well,s,SenseObject,0
worthi,worthi,s,UNRECOGNIZED,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
punished,punished,s,Negativity,0
and,and,s,,0
blamed,blamed,n,Anger,0
Because,because,s,ReasonBackward,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
followed,followed,s,ReportingEvents,0
your,your,s,DirectAddress,0
counsel,counsel,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
al,al,s,,0
thing,thing,n,Uncertainty,0
may,may,s,Contingency,0
be,be,s,Contingency,1
suffered,suffered,s,Negativity,0
save,save,s,StandardsPos,0
wealth,wealth,c,Positivity,0
.,.,nn,,0
Are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
health,health,c,StandardsPos,0
",",",",s,,0
this,this,s,,0
makes,makes,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
very,very,s,Intensity,0
pe^^i^e,pe^^i^e,s,UNRECOGNIZED,0
and,and,s,,0
sad,sad,n,Sad,0
yet,yet,s,Resistance,0
be,be,s,ReportingStates,0
of,of,s,,0
good,good,s,,0
chere,chere,c,,0
",",",",s,,0
and,and,s,,0
show,show,s,Curiosity,0
how,how,s,Curiosity,1
you,you,s,DirectAddress,0
were,were,s,ProjectBack,0
infect,infect,n,StandardsNeg,0
To,to,s,,0
remedy,remedy,s,StandardsPos,0
you,you,s,StandardsPos,1
and,and,s,,0
succor,succor,s,Positivity,0
you,you,s,DirectAddress,0
I,i,s,Autobio,0
would,would,s,Autobio,1
be,be,s,Autobio,2
very,very,s,Intensity,0
glad,glad,n,Positivity,0
For,for,s,,0
god,god,s,CommonAuthorities,0
will,will,s,PredictedFuture,0
pu^ish,pu^ish,s,UNRECOGNIZED,0
the,the,s,PersonProperty,0
people,people,s,PersonProperty,1
when,when,s,TimeShift,0
they,they,s,TimeShift,1
be,be,s,ReportingStates,0
de^elt,de^elt,nn,UNRECOGNIZED,0
Sir,sir,s,PersonProperty,0
I,i,s,FirstPer,0
thank,thank,s,Acknowledge,0
god,god,s,Acknowledge,1
thereof,thereof,s,CommonAuthorities,0
for,for,s,,0
well,well,s,SenseObject,0
worthy,worthy,s,StandardsPos,0
I,i,s,SelfDisclosure,0
am,am,n,SelfDisclosure,1
My,my,s,FirstPer,0
conscien^e,conscien^e,s,UNRECOGNIZED,0
does,does,s,ReportingEvents,0
judge,judge,c,PrivateThinking,0
",",",",s,,0
some,some,s,Uncertainty,0
trouble,trouble,s,Negativity,0
have,have,s,Question,0
I,i,s,Question,1
must,must,n,Insist,0
A,a,s,,0
me^des,me^des,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
make,make,s,ReportingEvents,0
to,to,s,ReportingEvents,1
god,god,s,CommonAuthorities,0
and,and,s,,0
if,if,s,Contingency,0
I,i,s,Contingency,1
can,can,n,Contingency,2
Will,will,s,PredictedFuture,0
and,and,s,,0
wit,wit,s,StandardsPos,0
has,has,s,,0
deceived,deceived,s,Anger,0
me,me,s,FirstPer,0
in,in,s,,0
them,them,s,,0
I,i,s,FirstPer,0
put,put,s,ReportingEvents,0
my,my,s,FirstPer,0
trust,trust,c,Confidence,0
.,.,nn,,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
have,have,s,,0
^,^,c,UNRECOGNIZED,0
oone,oone,s,UNRECOGNIZED,0
amiss,amiss,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
be,be,s,Negativity,0
sorry,sorry,s,Negativity,1
therefore,therefore,n,ReasonForward,0
Then,then,s,,0
helfe,helfe,s,UNRECOGNIZED,0
ame^des,ame^des,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
made,made,c,ReportingStates,0
",",",",s,ReportingStates,1
for,for,s,ReasonBackward,0
that,that,s,ReasonBackward,1
is,is,s,ReasonBackward,2
contrission,contrission,n,UNRECOGNIZED,0
Let,let,s,ReportingEvents,0
that,that,s,,0
pass,pass,c,ReportingEvents,0
",",",",s,,0
now,now,s,Updates,0
will,will,s,Updates,1
I,i,s,FirstPer,0
axe,axe,s,SenseObject,0
you,you,s,DirectAddress,0
one,one,s,Numbers,0
thing,thing,s,Uncertainty,0
more,more,n,Comparison,0
Where,where,s,,0
be,be,s,ReportingStates,0
wealth,wealth,s,Positivity,0
and,and,s,,0
Liberty,liberty,c,StandardsPos,0
",",",",s,,0
be,be,s,ReportingStates,0
they,they,s,,0
of,of,s,,0
good,good,s,,0
disposicio^,disposicio^,nn,UNRECOGNIZED,0
As,as,s,Specifiers,0
for,for,s,Specifiers,1
wealth,wealth,s,Positivity,0
is,is,s,ReportingStates,0
fallen,fallen,s,ReportingEvents,0
iu,iu,s,UNRECOGNIZED,0
decay,decay,c,Negativity,0
",",",",s,,0
and,and,s,,0
neces^itie,neces^itie,n,UNRECOGNIZED,0
By,by,s,,0
wast,wast,s,ProjectBack,0
and,and,s,,0
war,war,c,GenericEvents,0
",",",",s,,0
through,through,s,,0
ill,ill,s,Negativity,0
will,will,c,Negativity,1
",",",",s,,0
and,and,s,,0
^,^,c,UNRECOGNIZED,0
hrewd,hrewd,s,UNRECOGNIZED,0
wit,wit,n,StandardsPos,0
And,and,s,,0
liberty,liberty,s,StandardsPos,0
is,is,s,ReportingStates,0
kept,kept,s,TimeDuration,0
in,in,s,TimeDuration,1
duraunce,duraunce,s,UNRECOGNIZED,0
and,and,s,,0
captivity,captivity,n,AbstractConcepts,0
God,god,s,Negativity,0
help,help,s,Negativity,1
us,us,s,Negativity,2
all,all,c,,0
",",",",s,,0
and,and,s,,0
send,send,s,ReportingEvents,0
us,us,s,Inclusive,0
good,good,s,,0
remedy,remedy,s,Positivity,0
for,for,s,,0
it,it,nn,,0
For,for,s,ProjectAhead,0
to,to,s,ProjectAhead,1
hear,hear,s,DirectAddress,0
this,this,s,DirectAddress,1
tale,tale,s,LangRef,0
it,it,s,,0
makes,makes,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
heart,heart,s,SenseObject,0
heavy,heavy,n,SenseProperty,0
yet,yet,s,Resistance,0
be,be,s,ReportingStates,0
of,of,s,StandardsPos,0
good,good,s,StandardsPos,1
comfort,comfort,c,StandardsPos,2
",",",",s,,0
god,god,s,CommonAuthorities,0
is,is,s,ReportingStates,0
full,full,s,Specifiers,0
of,of,s,Specifiers,1
grace,grace,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
good,good,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
the^,the^,s,UNRECOGNIZED,0
I,i,s,Insist,0
beseech,beseech,s,Insist,1
you,you,s,DirectAddress,0
help,help,s,Positivity,0
us,us,s,Inclusive,0
in,in,s,Specifiers,0
the,the,s,Specifiers,1
way,way,s,Specifiers,2
of,of,s,Specifiers,3
charity,charity,nn,StandardsPos,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
feign,feign,s,SubjectivePercept,0
but,but,s,Resistance,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
tell,tell,s,,0
which,which,s,,0
way,way,s,AbstractConcepts,0
to,to,s,,0
begin,begin,n,Sequence,0
Except,except,s,Exceptions,0
I,i,s,FirstPer,0
might,might,s,Contingency,0
catch,catch,s,ReportingEvents,0
will,will,s,PredictedFuture,0
and,and,s,,0
wi^,wi^,c,UNRECOGNIZED,0
",",",",s,,0
then,then,s,Sequence,0
I,i,s,Sequence,1
trow,trow,s,SenseObject,0
I,i,s,Contingency,0
could,could,n,Contingency,1
Tie,tie,s,SenseObject,0
the^,the^,s,UNRECOGNIZED,0
shorter,shorter,c,Comparison,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
they,they,s,ReasonForward,2
destroy,destroy,s,Negativity,0
wealth,wealth,c,Positivity,0
",",",",s,,0
health,health,s,StandardsPos,0
and,and,s,,0
liberty,liberty,s,StandardsPos,0
by,by,s,,0
sin,sin,n,StandardsNeg,0
if,if,s,Contingency,0
I,i,s,Autobio,0
had,had,s,Autobio,1
ye,ye,s,OralCues,0
thieves,thieves,c,Negative_Relation,0
",",",",s,,0
puni^h,puni^h,s,UNRECOGNIZED,0
the^,the^,s,UNRECOGNIZED,0
extremly,extremly,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
wole,wole,c,UNRECOGNIZED,0
.,.,nn,,0
You,you,s,DirectAddress,0
may,may,s,DirectAddress,1
soon,soon,s,ProjectAhead,0
catch,catch,s,ReportingEvents,0
them,them,c,,0
",",",",s,,0
if,if,s,Contingency,0
ye,ye,s,OralCues,0
will,will,s,PredictedFuture,0
stand,stand,s,SpaceRelation,0
a,a,s,SpaceRelation,1
side,side,n,,0
From,from,s,SpaceRelation,0
this,this,s,SpaceRelation,1
place,place,s,SpaceRelation,2
they,they,s,,0
two,two,c,Numbers,0
",",",",s,,0
will,will,s,PredictedFuture,0
uot^onge,uot^onge,s,UNRECOGNIZED,0
abide,abide,c,ReportingEvents,0
.,.,nn,,0
Me,me,s,FirstPer,0
thinke^h,thinke^h,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
here,here,s,SpaceRelation,0
them,them,s,,0
com,com,c,,0
",",",",s,,0
help,help,s,StandardsPos,0
to,to,s,StandardsPos,1
hold,hold,s,,0
the^,the^,s,UNRECOGNIZED,0
fast,fast,s,SubjectiveTime,0
will,will,s,PredictedFuture,0
turns,turns,nn,,0
Cum,cum,s,SenseObject,0
in,in,s,,0
wit,wit,s,StandardsPos,0
for,for,s,,0
here,here,s,Immediacy,0
is,is,s,Immediacy,1
no,no,s,DenyDisclaim,0
body,body,n,SenseObject,0
We,we,s,,0
may,may,s,Contingency,0
ve,ve,s,UNRECOGNIZED,0
bold,bold,s,Confidence,0
and,and,s,,0
talk,talk,s,ReportingEvents,0
largely,largely,n,Metadiscourse,0
Our,our,s,Inclusive,0
hearts,hearts,s,SenseObject,0
to,to,s,,0
ease,ease,s,Reassure,0
and,and,s,,0
show,show,s,ReportingEvents,0
plainly,plainly,n,Confidence,0
What,what,s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
done,done,c,ReportingStates,0
.,.,nn,ReportingStates,1
I,i,s,Insist,0
must,must,s,Insist,1
needs,needs,s,Insist,0
laugh,laugh,s,Positivity,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
forbear,forbear,n,Reluctance,0
To,to,s,ProjectBack,0
remember,remember,s,ProjectBack,1
war^e,war^e,s,UNRECOGNIZED,0
that,that,s,,0
knave,knave,s,Negativity,0
will,will,s,PredictedFuture,0
ye,ye,s,OralCues,0
hear,hear,n,SenseProperty,0
The,the,s,SenseProperty,1
horson,horson,s,UNRECOGNIZED,0
fleming,fleming,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
be,be,s,ReportingStates,0
^^,^^,c,UNRECOGNIZED,0
itten,itten,s,UNRECOGNIZED,0
for,for,s,Fear,0
fear,fear,n,Fear,1
Because,because,s,ReasonBackward,0
he,he,s,Insist,0
should,should,s,Insist,1
boyde,boyde,s,UNRECOGNIZED,0
so,so,s,SubjectiveTime,0
soon,soon,c,SubjectiveTime,1
.,.,n,,0
Herke,herke,s,UNRECOGNIZED,0
now,now,s,Immediacy,0
do,do,s,Question,0
I,i,s,Question,1
marvel,marvel,s,Positivity,0
by,by,s,,0
this,this,s,,0
bread,bread,nn,SenseObject,0
For,for,s,,0
I,i,s,FirstPer,0
we^^,we^^,s,UNRECOGNIZED,0
surely,surely,s,Confidence,0
that,that,s,,0
h^lth,h^lth,s,UNRECOGNIZED,0
be,be,s,ReportingStates,0
dead,dead,n,Negativity,0
I,i,s,FirstPer,0
saw,saw,s,,0
saw,saw,s,,0
him,him,s,PersonPronoun,0
go,go,s,ReportingEvents,0
with,with,s,ReportingEvents,1
a,a,s,,0
kercher,kercher,s,UNRECOGNIZED,0
on,on,s,SpaceRelation,0
his,his,s,SpaceRelation,1
head,head,n,SpaceRelation,2
As,as,s,TimeDuration,0
he,he,s,TimeDuration,1
should,should,s,Insist,0
go,go,s,ReportingEvents,0
to,to,s,,0
hangyng,hangyng,c,UNRECOGNIZED,0
.,.,nn,Imperative,0
Hark,hark,s,Imperative,1
in,in,s,,0
thine,thine,s,UNRECOGNIZED,0
Ear,ear,c,SenseObject,0
",",",",s,,0
if,if,s,Contingency,0
t^^e,t^^e,s,UNRECOGNIZED,0
horson,horson,s,UNRECOGNIZED,0
hap,hap,n,AbstractConcepts,0
To,to,s,,0
complain,complain,s,Negative_Relation,0
to,to,s,Negative_Relation,1
him,him,s,PersonPronoun,0
that,that,s,,0
weres,weres,s,UNRECOGNIZED,0
the,the,s,,0
red,red,s,SenseObject,0
cap,cap,n,SenseObject,1
I,i,s,Fear,0
fear,fear,s,Fear,1
theu,theu,s,UNRECOGNIZED,0
shortly,shortly,s,SubjectiveTime,0
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
us,us,s,Inclusive,0
cla^,cla^,n,UNRECOGNIZED,0
By,by,s,,0
the,the,s,,0
heles,heles,s,SenseObject,0
from,from,s,,0
out,out,s,,0
liuing^,liuing^,nn,UNRECOGNIZED,0
Nay,nay,s,OralCues,0
nay,nay,c,OralCues,0
",",",",s,,0
there,there,s,Confidence,0
is,is,s,Confidence,1
no,no,s,Confidence,2
doubt,doubt,n,Confidence,3
By,by,s,,0
him,him,s,PersonPronoun,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
reported,reported,s,Citations,0
all,all,s,Generalization,0
about,about,n,Generalization,1
Tha^,tha^,s,UNRECOGNIZED,0
he,he,s,PersonPronoun,0
does,does,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
well,well,c,OralCues,0
",",",",s,OralCues,1
his,his,s,PersonPronoun,0
good,good,s,StandardsPos,0
name,name,s,StandardsPos,1
to,to,s,,0
put,put,s,Transformation,0
out,out,n,Transformation,1
ylwyl,ylwyl,s,UNRECOGNIZED,0
cannot,cannot,s,DenyDisclaim,0
say,say,s,Citations,0
well,well,c,OralCues,0
",",",",nn,OralCues,1
Friend,friend,s,StandardsPos,0
therein,therein,s,CommonAuthorities,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
the,the,s,Comparison,0
more,more,s,Comparison,1
to,to,s,,0
blam,blam,n,UNRECOGNIZED,0
Cos^au^der,cos^au^der,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
wrongfully,wrongfully,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
vudesr^ued,vudesr^ued,n,UNRECOGNIZED,0
But,but,s,Resistance,0
or,or,s,,0
thou,thou,s,DirectAddress,0
drpart,drpart,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
answer,answer,s,ReportingEvents,0
for,for,s,ReportingEvents,1
the,the,s,Comparison,0
same,same,c,Comparison,1
.,.,n,Question,0
where,where,s,Question,1
is,is,s,Question,2
Wealth,wealth,s,Positivity,0
and,and,s,,0
liberty,liberty,c,StandardsPos,0
",",",",s,,0
how,how,s,Question,0
have,have,s,Question,1
thou,thou,s,DirectAddress,0
the^,the^,s,UNRECOGNIZED,0
ordered,ordered,c,,0
?,?,nn,Question,0
Qury,qury,s,UNRECOGNIZED,0
cicis,cicis,s,UNRECOGNIZED,0
quest,quest,s,ProjectAhead,0
is,is,s,ReportingStates,0
un,un,s,,0
malt,malt,s,SenseObject,0
ombre,ombre,n,GenericEvents,0
Me,me,s,FirstPer,0
is,is,s,ReportingStates,0
un,un,s,,0
spy,spy,s,Negativity,0
and,and,s,,0
nardo,nardo,s,UNRECOGNIZED,0
compoco,compoco,s,UNRECOGNIZED,0
pa^lauere,pa^lauere,c,UNRECOGNIZED,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
folse,folse,s,UNRECOGNIZED,0
thief,thief,s,Negative_Relation,0
is,is,s,ReportingStates,0
thine,thine,s,UNRECOGNIZED,0
English,english,s,AbstractConcepts,0
tongue,tongue,s,SenseObject,0
gone,gone,n,ReportingEvents,0
as,as,s,,0
mischeuous,mischeuous,s,UNRECOGNIZED,0
il,il,s,,0
will,will,s,PredictedFuture,0
and,and,s,,0
shrewd,shrewd,s,StandardsPos,0
wit,wit,c,StandardsPos,0
",",",",s,,0
ye,ye,s,OralCues,0
have,have,s,,0
destroyed,destroyed,s,Negativity,0
mani,mani,s,,0
on,on,nn,,0
Sir,sir,s,PersonProperty,0
hurt,hurt,s,Negativity,0
not,not,s,DenyDisclaim,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
troth,troth,s,CommonAuthorities,0
anon,anon,n,ProjectAhead,0
This,this,s,,0
same,same,s,Comparison,0
i^,i^,s,UNRECOGNIZED,0
as,as,s,,0
false,false,s,StandardsNeg,0
a,a,s,Negativity,0
knave,knave,s,Negativity,1
as,as,s,ReceivedPOV,0
ever,ever,s,ReceivedPOV,1
came,came,s,ReportingEvents,0
wtin,wtin,s,UNRECOGNIZED,0
saint,saint,s,StandardsPos,0
Iohe^s,iohe^s,nn,UNRECOGNIZED,0
Per,per,s,CommonAuthorities,0
amorde,amorde,s,UNRECOGNIZED,0
my,my,s,FirstPer,0
as,as,s,,0
pi,pi,s,AbstractConcepts,0
ca,ca,s,AbstractConcepts,0
un,un,s,,0
poco,poco,n,SpaceRelation,0
Eo,eo,s,,0
queris,queris,s,UNRECOGNIZED,0
and,and,s,,0
a^,a^,s,UNRECOGNIZED,0
pour,pour,s,Motions,0
lag^^^n^,lag^^^n^,s,UNRECOGNIZED,0
creae,creae,s,UNRECOGNIZED,0
so,so,nn,ReasonForward,0
I,i,s,ReasonForward,1
can,can,s,ReasonForward,2
not,not,s,DenyDisclaim,0
tell,tell,s,DenyDisclaim,1
what,what,s,,0
thou,thou,s,DirectAddress,0
do,do,s,Intensity,0
m^ae,m^ae,s,UNRECOGNIZED,0
blabbler,blabbler,c,UNRECOGNIZED,0
:,:,n,,0
But,but,s,Resistance,0
you,you,s,Insist,0
shall,shall,s,Insist,1
speak,speak,s,ReportingEvents,0
English,english,s,AbstractConcepts,0
and,and,s,,0
confess,confess,s,Disclosure,0
an,an,s,Specifiers,0
other,other,s,Specifiers,1
matter,matter,c,AbstractConcepts,0
",",",",nn,,0
Sir,sir,s,PersonProperty,0
I,i,s,Insist,0
beseech,beseech,s,Insist,1
your,your,s,DirectAddress,0
lordship,lordship,c,CommonAuthorities,0
",",",",s,,0
in,in,s,Specifiers,0
