VIctorious,victorious,s,Positivity,0
not,not,s,DenyDisclaim,0
your,your,s,DirectAddress,0
selves,selves,s,SubjectivePercept,0
to,to,s,,0
cumbat,cumbat,s,UNRECOGNIZED,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
dog,dog,c,SenseObject,0
.,.,n,Imperative,0
Mount,mount,s,Imperative,1
on,on,s,DirectAddress,0
your,your,s,DirectAddress,1
coursers,coursers,c,SenseObject,0
",",",",s,,0
follow,follow,s,,0
those,those,s,AbstractConcepts,0
that,that,s,AbstractConcepts,1
fly,fly,c,Motions,0
",",",",n,,0
And,and,s,,0
let,let,s,ReportingEvents,0
your,your,s,DirectAddress,0
conquering,conquering,s,ReportingEvents,0
swoordes,swoordes,s,UNRECOGNIZED,0
be,be,s,ReportingStates,0
tainted,tainted,s,StandardsNeg,0
in,in,s,Specifiers,0
their,their,s,Specifiers,1
bloods,bloods,n,AbstractConcepts,0
Pass,pass,s,ReportingEvents,0
ye,ye,c,OralCues,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
him,him,s,PersonPronoun,0
he,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
combatted,combatted,c,Resistance,0
.,.,nn,Question,0
Why,why,s,Question,1
what,what,s,,0
art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
that,that,s,,0
brauest,brauest,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
thus,thus,c,ReasonForward,0
?,?,nn,Question,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
thou,thou,s,DirectAddress,0
see,see,s,,0
a,a,s,,0
mercenarie,mercenarie,s,UNRECOGNIZED,0
soldier,soldier,n,PersonProperty,0
Homely,homely,c,Negativity,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
of,of,s,Specifiers,0
such,such,s,Specifiers,1
haughty,haughty,s,Negativity,0
thoughts,thoughts,c,PrivateThinking,0
;,;,n,,0
As,as,s,,0
noght,noght,s,UNRECOGNIZED,0
can,can,s,Contingency,0
serve,serve,s,ProjectAhead,0
to,to,s,ProjectAhead,1
quench,quench,s,ReportingEvents,0
the,the,s,,0
aspiring,aspiring,s,ProjectAhead,0
thoghtes,thoghtes,n,UNRECOGNIZED,0
That,that,s,,0
burns,burns,s,SenseProperty,0
as,as,s,Resemblances,0
do,do,s,Resemblances,1
the,the,s,SenseObject,0
fires,fires,s,SenseObject,1
of,of,s,,0
Cicely,cicely,c,SenseObject,0
",",",",n,,0
Unless,unless,s,Contingency,0
I,i,s,FirstPer,0
win,win,s,ReportingEvents,0
that,that,s,,0
princely,princely,s,StandardsPos,0
diadem,diadem,c,SenseObject,0
",",",",n,,0
That,that,s,,0
seems,seems,s,Uncertainty,0
so,so,s,,0
ill,ill,s,Negativity,0
upon,upon,s,,0
thy,thy,s,DirectAddress,0
cowards,cowards,s,Anger,0
head,head,c,SenseObject,0
.,.,nn,,0
Coward,coward,c,Anger,0
.,.,s,,0
To,to,s,,0
arms,arms,s,SenseObject,0
sir,sir,s,PersonProperty,0
boy,boy,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
brook,brook,s,SenseObject,0
these,these,s,Immediacy,0
braues,braues,c,UNRECOGNIZED,0
",",",",n,,0
If,if,s,Contingency,0
Mars,mars,s,SenseObject,0
himself,himself,s,PersonPronoun,0
even,even,s,SubjectivePercept,0
from,from,s,SubjectivePercept,1
his,his,s,PersonPronoun,0
fiery,fiery,s,SenseProperty,0
throne,throne,c,SenseObject,0
",",",",n,,0
Came,came,s,ReportingEvents,0
armde,armde,s,UNRECOGNIZED,0
with,with,s,Generalization,0
all,all,s,Generalization,1
his,his,s,PersonPronoun,0
furnitures,furnitures,s,,0
of,of,s,AbstractConcepts,0
war,war,c,AbstractConcepts,1
.,.,n,,0
Oh,oh,s,OralCues,0
villain,villain,c,Negativity,0
",",",",s,,0
thou,thou,s,DirectAddress,0
have,have,s,,0
slain,slain,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
prince,prince,c,PersonProperty,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
may,may,s,Contingency,0
thou,thou,s,DirectAddress,0
think,think,s,PrivateThinking,0
that,that,s,PrivateThinking,1
Mars,mars,s,SenseObject,0
himself,himself,n,PersonPronoun,0
Came,came,s,Motions,0
down,down,s,Motions,1
to,to,s,,0
veil,veil,s,SenseObject,0
thy,thy,s,DirectAddress,0
plumes,plumes,c,SenseObject,0
",",",",s,,0
and,and,s,,0
heave,heave,s,Motions,0
thee,thee,s,DirectAddress,0
from,from,s,,0
thy,thy,s,DirectAddress,0
pomp,pomp,c,SenseProperty,0
.,.,n,,0
Proud,proud,s,StandardsPos,0
that,that,s,,0
thou,thou,s,DirectAddress,0
art,art,c,AbstractConcepts,0
",",",",s,,0
I,i,s,FirstPer,0
recke,recke,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
of,of,s,,0
thy,thy,s,DirectAddress,0
gree,gree,c,SenseObject,0
",",",",n,Resistance,0
But,but,s,Resistance,1
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
the,the,s,GenericEvents,0
conquest,conquest,s,GenericEvents,1
of,of,s,,0
my,my,s,FirstPer,0
sword,sword,c,SenseObject,0
",",",",n,Aside,0
Which,which,s,Aside,1
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
glory,glory,s,StandardsPos,0
of,of,s,,0
thy,thy,s,DirectAddress,0
diadem,diadem,c,SenseObject,0
.,.,nn,,0
These,these,s,Immediacy,0
words,words,s,LangRef,0
bewraie,bewraie,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
no,no,s,DenyDisclaim,0
base,base,s,AbstractConcepts,0
born,born,s,,0
moore,moore,c,UNRECOGNIZED,0
",",",",n,Resistance,0
But,but,s,Resistance,1
by,by,s,,0
descent,descent,s,SpaceRelation,0
sprung,sprung,s,ReportingEvents,0
from,from,s,ReportingEvents,1
some,some,s,Uncertainty,0
royal,royal,s,CommonAuthorities,0
line,line,c,SpaceRelation,0
",",",",n,,0
Then,then,s,,0
freely,freely,s,Disclosure,0
tell,tell,s,Citations,0
me,me,s,Citations,1
what,what,s,Question,0
is,is,s,Question,1
thy,thy,s,DirectAddress,0
name,name,c,LangRef,0
.,.,nn,,0
Nay,nay,s,OralCues,0
first,first,s,Sequence,0
let,let,s,Request,0
me,me,s,Request,1
know,know,s,Request,2
thine,thine,c,UNRECOGNIZED,0
?,?,nn,Question,0
Then,then,s,,0
know,know,s,Confidence,0
that,that,s,Confidence,1
thou,thou,s,DirectAddress,0
have,have,s,,0
slain,slain,s,ReportingEvents,0
Prince,prince,n,PersonProperty,0
Sacrepant,sacrepant,c,UNRECOGNIZED,0
.,.,nn,,0
Sacrepant,sacrepant,c,UNRECOGNIZED,0
.,.,s,Sequence,0
Then,then,s,Sequence,1
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
at,at,s,,0
thy,thy,s,DirectAddress,0
dying,dying,s,TimeDuration,0
day,day,s,TimeDuration,1
entreat,entreat,c,Request,0
",",",",n,,0
By,by,s,,0
that,that,s,,0
same,same,s,Comparison,0
sphere,sphere,s,SenseObject,0
wherein,wherein,s,CommonAuthorities,0
thy,thy,s,DirectAddress,0
soul,soul,s,Disclosure,0
shall,shall,s,ProjectAhead,0
rest,rest,c,,0
",",",",n,,0
If,if,s,Contingency,0
love,love,s,Positivity,0
deny,deny,s,Repair_Citation,0
not,not,s,DenyDisclaim,0
passage,passage,s,SenseObject,0
to,to,s,,0
thy,thy,s,DirectAddress,0
ghost,ghost,c,SenseProperty,0
",",",",n,,0
Thou,thou,s,DirectAddress,0
tell,tell,s,Citations,0
me,me,s,Citations,1
whether,whether,s,Contingency,0
thou,thou,s,DirectAddress,0
wrongdst,wrongdst,s,UNRECOGNIZED,0
Angelica,angelica,s,Positivity,0
or,or,s,,0
no,no,c,DenyDisclaim,0
.,.,nn,,0
O,o,s,LangRef,0
that's,that's,s,ReportingStates,0
the,the,s,ReportingStates,1
sting,sting,s,Negativity,0
that,that,s,,0
pricks,pricks,s,Negativity,0
my,my,s,FirstPer,0
conscience,conscience,n,StandardsPos,0
Oh,oh,s,OralCues,0
that's,that's,s,ReportingStates,0
the,the,s,ReportingStates,1
hell,hell,s,Negativity,0
my,my,s,SelfDisclosure,0
thoughts,thoughts,s,SelfDisclosure,1
abhor,abhor,s,Negativity,0
to,to,s,,0
think,think,c,PrivateThinking,0
",",",",n,,0
I,i,s,FirstPer,0
tell,tell,s,,0
thee,thee,s,DirectAddress,0
knight,knight,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
thou,thou,s,DirectAddress,0
do,do,s,Intensity,0
seem,seem,s,Uncertainty,0
no,no,s,Comparison,0
less,less,c,Comparison,1
",",",",n,,0
That,that,s,,0
I,i,s,FirstPer,0
ingravde,ingravde,s,UNRECOGNIZED,0
the,the,s,,0
rundelaies,rundelaies,s,UNRECOGNIZED,0
on,on,s,,0
the,the,s,SenseObject,0
trees,trees,c,SenseObject,1
",",",",n,,0
And,and,s,,0
hung,hung,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
sedulet,sedulet,s,UNRECOGNIZED,0
of,of,s,,0
poor,poor,s,Negativity,0
Medors,medors,s,UNRECOGNIZED,0
love,love,c,Positivity,0
",",",",n,,0
Intending,intending,s,ProjectAhead,0
so,so,s,,0
to,to,s,,0
breed,breed,s,AbstractConcepts,0
debate,debate,c,Resistance,0
",",",",n,,0
Between,between,s,,0
Orlando,orlando,s,UNRECOGNIZED,0
and,and,s,,0
Angelica,angelica,c,Positivity,0
",",",",n,,0
O,o,s,LangRef,0
thus,thus,s,ReasonForward,0
I,i,s,FirstPer,0
wronged,wronged,s,StandardsNeg,0
Orlando,orlando,s,UNRECOGNIZED,0
and,and,s,,0
Angelica,angelica,c,Positivity,0
.,.,n,,0
Now,now,s,Disclosure,0
tell,tell,s,Disclosure,1
me,me,s,FirstPer,0
what,what,s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
call,call,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
name,name,c,LangRef,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
dead,dead,s,Negativity,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
fatal,fatal,s,Negativity,0
author,author,s,CommunicatorRole,0
of,of,s,,0
my,my,s,FirstPer,0
ill,ill,c,Negativity,0
",",",",n,,0
Base,base,s,AbstractConcepts,0
villain,villain,c,Negativity,0
",",",",s,,0
vassal,vassal,c,PersonProperty,0
",",",",s,,0
unworthy,unworthy,s,StandardsNeg,0
of,of,s,StandardsNeg,1
a,a,s,SenseObject,0
crown,crown,c,SenseObject,1
",",",",n,,0
Know,know,s,Confidence,0
that,that,s,Confidence,1
the,the,s,PersonProperty,0
man,man,s,PersonProperty,1
that,that,s,,0
struck,struck,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
fatal,fatal,s,Negativity,0
stroke,stroke,c,Motions,0
",",",",n,,0
Is,is,s,ReportingStates,0
Orlando,orlando,s,UNRECOGNIZED,0
the,the,s,,0
County,county,s,PersonProperty,0
Palatine,palatine,c,PersonProperty,1
",",",",n,,0
Whom,whom,s,PersonPronoun,0
fortune,fortune,s,ProjectAhead,0
sent,sent,s,SceneShift,0
to,to,s,SceneShift,1
quittance,quittance,s,AbstractConcepts,0
all,all,s,Generalization,0
my,my,s,Generalization,1
wrongs,wrongs,n,StandardsNeg,0
Thou,thou,s,DirectAddress,0
foild,foild,s,UNRECOGNIZED,0
and,and,s,,0
slain,slain,c,ReportingStates,0
",",",",s,ReportingStates,1
it,it,s,,0
now,now,s,Immediacy,0
behoues,behoues,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
straight,straight,n,SpaceRelation,0
To,to,s,SpaceRelation,1
hie,hie,s,Motions,0
me,me,s,FirstPer,0
fast,fast,s,SubjectiveTime,0
to,to,s,,0
massacre,massacre,s,Negativity,0
thy,thy,s,DirectAddress,0
men,men,c,PersonProperty,0
",",",",n,ReasonForward,0
And,and,s,ReasonForward,1
so,so,s,ReasonForward,2
farewell,farewell,s,SceneShift,0
thou,thou,s,DirectAddress,0
devil,devil,s,AbstractConcepts,0
in,in,s,StandardsPos,0
shape,shape,s,StandardsPos,1
of,of,s,,0
man,man,c,PersonProperty,0
.,.,nn,Question,0
Has,has,s,Question,1
Demogorgon,demogorgon,s,UNRECOGNIZED,0
ruler,ruler,s,PersonProperty,0
of,of,s,PersonProperty,1
the,the,s,,0
fates,fates,c,SubjectivePercept,0
",",",",n,,0
Set,set,s,ReportingEvents,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
balefull,balefull,s,UNRECOGNIZED,0
period,period,s,,0
on,on,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
life,life,c,AbstractConcepts,0
",",",",n,,0
As,as,s,,0
none,none,s,DenyDisclaim,0
might,might,s,Contingency,0
end,end,s,TimeShift,0
the,the,s,TimeShift,1
days,days,s,TimeDuration,0
of,of,s,,0
Sacrepant,sacrepant,c,UNRECOGNIZED,0
",",",",n,Resistance,0
But,but,s,Resistance,1
mighty,mighty,s,Intensity,0
Orlando,orlando,s,UNRECOGNIZED,0
rival,rival,s,Resistance,0
of,of,s,,0
my,my,s,Positivity,0
love,love,c,Positivity,1
",",",",n,,0
Now,now,s,Immediacy,0
holds,holds,s,,0
the,the,s,,0
fatal,fatal,s,Negativity,0
murderers,murderers,s,Negativity,0
of,of,s,,0
men,men,c,PersonProperty,0
",",",",n,,0
The,the,s,,0
sharpened,sharpened,s,SenseProperty,0
knife,knife,s,SenseObject,0
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
cut,cut,s,ReportingEvents,0
my,my,s,FirstPer,0
thread,thread,c,SenseObject,0
",",",",n,,0
Ending,ending,s,TimeShift,0
the,the,s,TimeShift,1
scene,scene,s,AbstractConcepts,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
my,my,s,FirstPer,0
tragedy,tragedy,c,Negativity,0
",",",",n,,0
This,this,s,Immediacy,0
day,day,c,Immediacy,1
",",",",s,,0
this,this,s,Immediacy,0
hour,hour,c,Immediacy,1
",",",",s,,0
this,this,s,Immediacy,0
minute,minute,s,Immediacy,1
ends,ends,s,Sequence,0
the,the,s,,0
days,days,n,TimeDuration,0
Of,of,s,,0
him,him,s,PersonPronoun,0
that,that,s,,0
liude,liude,s,UNRECOGNIZED,0
worthy,worthy,s,StandardsPos,0
old,old,s,SenseProperty,0
Nestors,nestors,s,UNRECOGNIZED,0
age,age,c,Specifiers,0
.,.,n,,0
Phoebus,phoebus,s,UNRECOGNIZED,0
put,put,s,Transformation,0
on,on,s,Transformation,1
thy,thy,s,DirectAddress,0
fable,fable,s,LangRef,0
suited,suited,s,StandardsPos,0
wreath,wreath,c,SenseObject,0
",",",",n,,0
Cladde,cladde,s,UNRECOGNIZED,0
all,all,s,,0
thy,thy,s,DirectAddress,0
spheres,spheres,s,SenseObject,0
in,in,s,,0
dark,dark,s,SenseProperty,0
and,and,s,,0
mourning,mourning,s,Sad,0
weeds,weeds,c,SenseObject,0
.,.,n,,0
Parcht,parcht,s,UNRECOGNIZED,0
be,be,s,ReportingStates,0
the,the,s,ReportingStates,1
earth,earth,s,SpaceRelation,0
to,to,s,,0
drink,drink,s,Motions,0
up,up,s,Motions,1
every,every,s,RecurringEvents,0
spring,spring,c,RecurringEvents,1
",",",",n,,0
Let,let,s,ReportingEvents,0
corn,corn,s,SenseObject,0
and,and,s,,0
trees,trees,s,SenseObject,0
be,be,s,ReportingStates,0
blasted,blasted,s,Motions,0
from,from,s,SpaceRelation,0
above,above,c,SpaceRelation,1
",",",",n,,0
Heaven,heaven,s,Positivity,0
turn,turn,s,Transformation,0
to,to,s,Transformation,1
brass,brass,c,SenseObject,0
",",",",s,,0
and,and,s,,0
earth,earth,s,SpaceRelation,0
to,to,s,,0
wedge,wedge,s,Motions,0
of,of,s,,0
steel,steel,n,SenseObject,0
The,the,s,,0
world,world,s,AbstractConcepts,0
to,to,s,,0
cinders,cinders,c,SenseObject,0
",",",",s,,0
Mars,mars,s,SenseObject,0
come,come,s,ReportingEvents,0
thundering,thundering,s,SenseProperty,0
down,down,c,,0
",",",",n,,0
And,and,s,,0
never,never,s,DenyDisclaim,0
sheath,sheath,s,Motions,0
thy,thy,s,DirectAddress,0
swift,swift,s,SenseProperty,0
revenging,revenging,s,Resistance,0
swoorde,swoorde,c,UNRECOGNIZED,0
",",",",n,,0
Till,till,s,AbstractConcepts,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
deluge,deluge,s,Intensity,0
in,in,s,,0
Dewcalions,dewcalions,s,UNRECOGNIZED,0
days,days,c,TimeDuration,0
",",",",n,,0
The,the,s,,0
higgest,higgest,s,UNRECOGNIZED,0
mountains,mountains,s,SenseObject,0
swim,swim,s,Motions,0
in,in,s,,0
streams,streams,s,SenseObject,0
of,of,s,,0
blood,blood,c,SenseObject,0
.,.,n,,0
Heaven,heaven,c,Positivity,0
",",",",s,,0
earth,earth,c,SpaceRelation,0
",",",",s,,0
men,men,c,PersonProperty,0
",",",",s,,0
beasts,beasts,c,Negativity,0
",",",",s,,0
and,and,s,,0
every,every,s,Intensity,0
living,living,s,Intensity,1
thing,thing,n,Intensity,2
Consume,consume,s,ReportingEvents,0
and,and,s,,0
end,end,s,Sequence,0
with,with,s,Sequence,1
county,county,s,AbstractConcepts,0
Sacrepant,sacrepant,c,UNRECOGNIZED,0
.,.,nn,,0
Fought,fought,s,Resistance,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
field,field,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Sacrepant,sacrepant,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
slain,slain,c,ReportingStates,0
",",",",n,ReportingStates,1
With,with,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,Specifiers,2
massacre,massacre,s,Negativity,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
his,his,s,PersonPronoun,0
men,men,c,PersonProperty,0
",",",",n,,0
As,as,s,,0
Mars,mars,s,SenseObject,0
descending,descending,s,SpaceRelation,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
purple,purple,s,SenseProperty,0
robe,robe,c,SenseObject,0
",",",",n,,0
Vows,vows,s,Intensity,0
with,with,s,,0
Bellona,bellona,s,UNRECOGNIZED,0
in,in,s,,0
whole,whole,s,,0
heaps,heaps,s,SenseObject,0
of,of,s,,0
blood,blood,n,SenseObject,0
To,to,s,,0
banquet,banquet,s,Positivity,0
all,all,s,Generalization,0
the,the,s,Generalization,1
demie,demie,s,UNRECOGNIZED,0
gods,gods,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
war,war,c,GenericEvents,0
.,.,nn,Imperative,0
See,see,s,Imperative,1
where,where,s,SpaceRelation,0
he,he,s,SpaceRelation,1
lies,lies,s,,0
slaughtered,slaughtered,s,ReportingEvents,0
without,without,s,Contingency,0
the,the,s,Contingency,1
camp,camp,c,SenseObject,0
",",",",n,,0
And,and,s,,0
by,by,s,,0
a,a,s,,0
simple,simple,s,SubjectivePercept,0
swain,swain,c,PersonProperty,0
",",",",s,,0
a,a,s,,0
mercenarie,mercenarie,c,UNRECOGNIZED,0
",",",",n,,0
Who,who,s,,0
bravely,bravely,s,StandardsPos,0
took,took,s,ReportingEvents,0
the,the,s,ReportingEvents,1
combat,combat,s,Resistance,0
to,to,s,,0
himself,himself,c,PersonPronoun,0
",",",",n,Question,0
Might,might,s,Question,1
I,i,s,Question,2
but,but,s,Resistance,0
know,know,s,Confidence,0
the,the,s,Confidence,1
man,man,s,PersonProperty,0
that,that,s,,0
did,did,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
deed,deed,c,AbstractConcepts,0
",",",",n,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
eternize,eternize,s,Transformation,0
him,him,s,PersonPronoun,0
with,with,s,,0
fame,fame,c,StandardsPos,0
.,.,nn,,0
Leaving,leaving,s,ReportingEvents,0
the,the,s,ReportingEvents,1
factious,factious,s,StandardsNeg,0
county,county,s,AbstractConcepts,0
to,to,s,,0
his,his,s,Biographical_Time,0
death,death,c,Biographical_Time,1
",",",",n,,0
Command,command,s,CommonAuthorities,0
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
his,his,s,PersonPronoun,0
body,body,s,SenseObject,0
be,be,s,ReportingStates,0
conuaid,conuaid,n,UNRECOGNIZED,0
Unto,unto,s,CommonAuthorities,0
some,some,s,Uncertainty,0
place,place,s,SpaceRelation,0
as,as,s,,0
likes,likes,s,Positivity,0
your,your,s,DirectAddress,0
Highness,highness,s,CommonAuthorities,0
best,best,c,Comparison,0
",",",",n,,0
See,see,s,,0
Marsillus,marsillus,s,UNRECOGNIZED,0
poasting,poasting,s,UNRECOGNIZED,0
thorough,thorough,s,StandardsPos,0
Africa,africa,c,,0
",",",",n,,0
We,we,s,Inclusive,0
have,have,s,Inclusive,1
found,found,s,ReportingEvents,0
this,this,s,,0
straggling,straggling,s,Motions,0
girl,girl,s,PersonProperty,0
Angelica,angelica,c,Positivity,0
",",",",n,,0
Who,who,s,,0
for,for,s,,0
she,she,s,PersonPronoun,0
wronged,wronged,s,StandardsNeg,0
her,her,s,PersonPronoun,0
love,love,s,Positivity,0
Orlando,orlando,n,UNRECOGNIZED,0
Chiefest,chiefest,s,UNRECOGNIZED,0
of,of,s,,0
the,the,s,,0
Western,western,s,SpaceRelation,0
peers,peers,c,PersonProperty,0
",",",",n,,0
Conuersing,conuersing,s,UNRECOGNIZED,0
with,with,s,,0
so,so,s,,0
mean,mean,s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
as,as,s,,0
Medor,medor,s,UNRECOGNIZED,0
was,was,c,ProjectBack,0
",",",",n,,0
We,we,s,Metadiscourse,0
will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
her,her,s,PersonPronoun,0
punished,punished,s,Negativity,0
by,by,s,,0
the,the,s,CommonAuthorities,0
laws,laws,s,CommonAuthorities,1
of,of,s,CommonAuthorities,2
France,france,c,,0
",",",",n,,0
To,to,s,,0
end,end,s,Sequence,0
her,her,s,PersonPronoun,0
burning,burning,s,SenseProperty,0
lust,lust,s,Intensity,0
in,in,s,Negativity,0
flames,flames,s,Negativity,1
of,of,s,,0
fire,fire,c,SenseObject,0
.,.,nn,,0
Beshrew,beshrew,s,Negativity,0
you,you,s,DirectAddress,0
lordings,lordings,s,UNRECOGNIZED,0
but,but,s,Resistance,0
you,you,s,DirectAddress,0
do,do,s,DirectAddress,1
your,your,s,Confront,0
worst,worst,c,Confront,1
.,.,n,Imperative,0
Fire,fire,c,Imperative,1
",",",",s,,0
famine,famine,c,Negativity,0
",",",",s,,0
and,and,s,,0
as,as,s,,0
cruel,cruel,s,Anger,0
death,death,c,Negativity,0
",",",",n,,0
As,as,s,,0
fell,fell,s,Contingency,0
to,to,s,Contingency,1
Neros,neros,s,UNRECOGNIZED,0
mother,mother,s,PersonProperty,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
rage,rage,c,Anger,0
.,.,nn,,0
Father,father,c,PersonProperty,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
dare,dare,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
call,call,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
so,so,c,AbstractConcepts,0
",",",",n,AbstractConcepts,1
And,and,s,,0
Lords,lords,s,CommonAuthorities,0
of,of,s,,0
France,france,s,,0
come,come,s,SceneShift,0
from,from,s,SceneShift,1
the,the,s,SceneShift,2
Western,western,s,SpaceRelation,0
seas,seas,c,SenseObject,0
.,.,n,,0
In,in,s,,0
quest,quest,s,ProjectAhead,0
to,to,s,ProjectAhead,1
find,find,s,,0
mighty,mighty,s,Intensity,0
Orlando,orlando,s,UNRECOGNIZED,0
out,out,c,,0
",",",",n,Resistance,0
Yet,yet,s,Resistance,1
ere,ere,s,ProjectBack,0
I,i,s,FirstPer,0
die,die,s,AbstractConcepts,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
have,have,s,,0
leave,leave,s,SceneShift,0
to,to,s,SceneShift,1
say,say,c,Citations,0
",",",",n,,0
Angelica,angelica,s,Positivity,0
held,held,s,ReportingEvents,0
ever,ever,s,Biographical_Time,0
in,in,s,PrivateThinking,0
her,her,s,PrivateThinking,1
thoughts,thoughts,c,PrivateThinking,2
",",",",n,,0
Most,most,s,Comparison,0
dear,dear,s,Positivity,0
the,the,s,,0
love,love,s,StandardsPos,0
of,of,s,StandardsPos,1
County,county,s,PersonProperty,0
Palatine,palatine,c,PersonProperty,1
:,:,n,Question,0
What,what,s,Question,1
wretch,wretch,s,Negativity,0
has,has,s,,0
wronged,wronged,s,StandardsNeg,0
us,us,s,Inclusive,0
with,with,s,,0
suspect,suspect,s,Negativity,0
of,of,s,StandardsPos,0
love,love,c,StandardsPos,1
",",",",n,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
I,i,c,FirstPer,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
can,can,s,Contingency,0
accuse,accuse,s,Negative_Relation,0
the,the,s,PersonProperty,0
man,man,c,PersonProperty,1
:,:,n,,0
But,but,s,Resistance,0
by,by,s,,0
the,the,s,,0
heavens,heavens,s,Positivity,0
whereto,whereto,s,CommonAuthorities,0
my,my,s,SelfDisclosure,0
soul,soul,s,SelfDisclosure,1
shall,shall,s,ProjectAhead,0
fly,fly,c,Motions,0
",",",",n,,0
Angelica,angelica,s,Positivity,0
did,did,s,ReportingEvents,0
never,never,s,DenyDisclaim,0
wrong,wrong,s,StandardsNeg,0
Orlando,orlando,c,UNRECOGNIZED,0
.,.,n,,0
I,i,s,FirstPer,0
speak,speak,s,CommonAuthorities,0
not,not,s,CommonAuthorities,1
this,this,s,,0
as,as,s,,0
one,one,s,Specifiers,0
that,that,s,Specifiers,1
cares,cares,s,ProjectAhead,0
to,to,s,ProjectAhead,1
live,live,c,,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
why,why,c,Question,0
",",",",s,,0
my,my,s,SelfDisclosure,0
thoughts,thoughts,s,SelfDisclosure,1
are,are,s,ReportingStates,0
fully,fully,s,MatureProcess,0
malecontent,malecontent,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
I,i,s,FirstPer,0
conjure,conjure,s,PrivateThinking,0
you,you,s,DirectAddress,0
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
Chivalry,chivalry,c,StandardsPos,0
",",",",n,,0
You,you,s,DirectAddress,0
quit,quit,s,ReportingEvents,0
Orlandos,orlandos,s,UNRECOGNIZED,0
wrong,wrong,s,StandardsNeg,0
upon,upon,s,,0
Angelica,angelica,c,Positivity,0
.,.,nn,,0
Strumpet,strumpet,s,Negativity,0
fear,fear,s,Fear,0
not,not,c,DenyDisclaim,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
by,by,s,,0
fair,fair,s,StandardsPos,0
Mayas,mayas,s,PersonProperty,0
son,son,c,PersonProperty,0
",",",",n,,0
This,this,s,Immediacy,0
day,day,s,Immediacy,1
thy,thy,s,DirectAddress,0
soul,soul,s,Disclosure,0
shall,shall,s,ProjectAhead,0
vanish,vanish,s,SpaceRelation,0
up,up,s,SpaceRelation,0
in,in,s,SpaceRelation,1
fire,fire,c,SenseObject,0
",",",",n,,0
As,as,s,,0
