GRacious,gracious,s,StandardsPos,0
had,had,s,ProjectBack,1
any,any,s,CommonAuthorities,0
reason,reason,s,CommonAuthorities,1
to,to,s,,0
have,have,s,ReportingEvents,0
done,done,s,ReportingEvents,1
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
without,without,s,Contingency,0
underhand,underhand,s,Negativity,0
notice,notice,s,PrivateThinking,0
from,from,n,DirectAddress,0
you,you,c,DirectAddress,1
?,?,s,Question,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
deprive,deprive,s,StandardsNeg,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
of,of,s,,0
an,an,s,,0
hope,hope,s,ProjectAhead,0
of,of,s,ProjectAhead,1
pardon,pardon,s,Positivity,0
by,by,s,,0
an,an,s,,0
unjust,unjust,s,StandardsNeg,0
pretense,pretense,s,SubjectivePercept,0
of,of,n,,0
innocence,innocence,nnn,Disclosure,0
Good,good,s,,0
Polites,polites,c,UNRECOGNIZED,0
.,.,nnn,Question,0
What,what,s,Question,1
can,can,s,Contingency,0
thou,thou,s,DirectAddress,0
say,say,s,Citations,0
for,for,s,,0
thy,thy,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",s,,0
that,that,s,,0
judgment,judgment,s,PrivateThinking,0
should,should,s,Insist,0
not,not,s,Insist,1
proceed,proceed,s,Sequence,0
against,against,n,,0
thee,thee,nnn,DirectAddress,0
Honored,honored,s,StandardsPos,0
Polites,polites,c,UNRECOGNIZED,0
",",",",s,,0
vouchsafe,vouchsafe,s,ProjectAhead,0
to,to,s,ProjectAhead,1
hear,hear,s,SpaceRelation,0
me,me,s,FirstPer,0
speak,speak,c,Citations,0
:,:,s,Citations,1
with,with,s,Sad,0
grief,grief,s,Sad,1
I,i,s,Acknowledge,0
acknowledge,acknowledge,n,Acknowledge,1
mine,mine,s,FirstPer,0
offense,offense,c,SubjectivePercept,0
",",",",s,Resistance,0
but,but,s,Resistance,1
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
need,need,s,Insist,0
first,first,s,Sequence,0
made,made,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
bad,bad,c,Negativity,0
:,:,s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
at,at,s,TimeShift,0
the,the,s,TimeShift,1
first,first,s,TimeShift,2
an,an,n,,0
Apothecaries,apothecaries,s,SenseObject,0
man,man,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
keeping,keeping,s,TimeDuration,0
a,a,s,SenseObject,0
note,note,s,SenseObject,1
of,of,s,,0
Recipe's,recipe's,s,UNRECOGNIZED,0
that,that,s,,0
came,came,s,ReportingEvents,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Master,master,c,PersonProperty,0
",",",",s,,0
and,and,n,,0
inquiring,inquiring,s,Curiosity,0
of,of,s,Curiosity,1
the,the,s,,0
bearers,bearers,s,PersonProperty,0
the,the,s,,0
disease,disease,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
the,the,s,,0
Patient,patient,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
afterward,afterward,s,Sequence,0
turned,turned,n,ReportingEvents,0
Physician,physician,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,Autobio,0
never,never,s,Autobio,1
administered,administered,s,ReportingEvents,0
any,any,s,,0
Physic,physic,s,AbstractConcepts,0
but,but,s,Resistance,0
such,such,s,Specifiers,0
as,as,s,Specifiers,1
I,i,s,FirstPer,0
found,found,s,SpaceRelation,0
in,in,s,SpaceRelation,1
my,my,n,FirstPer,0
Papers,papers,c,,0
:,:,s,,0
and,and,s,Sequence,0
then,then,c,Sequence,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
fashion,fashion,c,SenseObject,0
",",",",s,,0
I,i,s,FirstPer,0
fell,fell,s,Contingency,0
to,to,s,Contingency,1
reading,reading,s,GenericEvents,0
some,some,s,Uncertainty,0
Physick-bookes,physick-bookes,c,UNRECOGNIZED,0
:,:,s,,0
and,and,n,,0
though,though,s,Concessive,0
I,i,s,Contingency,0
could,could,s,Contingency,1
not,not,s,DenyDisclaim,0
judge,judge,s,PrivateThinking,0
of,of,s,,0
them,them,c,,0
",",",",s,,0
and,and,s,,0
make,make,s,ReportingEvents,0
use,use,s,ReportingEvents,1
of,of,s,ReportingEvents,2
them,them,c,,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
I,i,s,FirstPer,0
by,by,s,,0
them,them,s,,0
did,did,n,ReportingEvents,0
learn,learn,s,ReportingEvents,0
to,to,s,ReportingEvents,1
talk,talk,s,SpaceRelation,0
with,with,s,SpaceRelation,1
my,my,s,FirstPer,0
Patients,patients,s,PersonProperty,0
in,in,s,Specifiers,0
their,their,s,Specifiers,1
sickness,sickness,nnn,Negativity,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
the,the,s,,0
confident,confident,s,StandardsPos,0
ignorance,ignorance,s,StandardsNeg,0
of,of,s,StandardsNeg,1
beggarly,beggarly,s,Negativity,0
Emperickes,emperickes,c,UNRECOGNIZED,0
!,!,s,,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
stand,stand,s,SpaceRelation,0
aside,aside,s,SpaceRelation,1
a,a,n,SubjectivePercept,0
little,little,c,SubjectivePercept,1
:,:,s,,0
Causidicus,causidicus,c,UNRECOGNIZED,0
",",",",s,,0
can,can,s,Contingency,0
thy,thy,s,DirectAddress,0
two,two,s,Numbers,0
tongues,tongues,c,SenseObject,0
",",",",s,,0
make,make,s,ReportingEvents,0
one,one,s,ReportingEvents,1
honest,honest,s,StandardsPos,0
defense,defense,s,AbstractConcepts,0
for,for,s,,0
the,the,n,,0
justifying,justifying,s,StandardsPos,0
of,of,s,,0
thy,thy,s,DirectAddress,0
self,self,c,SubjectivePercept,0
?,?,s,Question,0
what,what,s,,0
can,can,s,Contingency,0
thou,thou,s,DirectAddress,0
allege,allege,s,Neg_Citation,0
that,that,s,Neg_Citation,1
judgment,judgment,s,PrivateThinking,0
should,should,s,Insist,0
not,not,n,Insist,1
proceed,proceed,s,Sequence,0
against,against,s,,0
thee,thee,nnn,DirectAddress,0
My,my,s,FirstPer,0
Book,book,c,,0
",",",",s,,0
honored,honored,s,StandardsPos,0
Polites,polites,c,UNRECOGNIZED,0
.,.,nnn,,0
Thou,thou,s,DirectAddress,0
can,can,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
have,have,s,Cause,0
it,it,c,Cause,1
.,.,nnn,,0
H^nour'd,h^nour'd,s,UNRECOGNIZED,0
Polites,polites,s,UNRECOGNIZED,0
--,--,nnn,,0
Thou,thou,s,DirectAddress,0
can,can,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
have,have,s,Cause,0
it,it,c,Cause,1
.,.,nnn,Sequence,0
Then,then,s,Sequence,1
vouchsafe,vouchsafe,c,Negative_Relation,0
",",",",s,,0
I,i,s,Insist,0
beseech,beseech,s,Insist,1
you,you,c,DirectAddress,0
",",",",s,,0
to,to,s,,0
hear,hear,s,SpaceRelation,0
me,me,s,FirstPer,0
speak,speak,c,ReportingEvents,0
.,.,s,,0
I,i,s,FirstPer,0
likewise,likewise,s,Specifiers,0
must,must,s,Insist,0
accuse,accuse,n,Negative_Relation,0
Poverty,poverty,s,Negativity,0
of,of,s,,0
my,my,s,Autobio,0
first,first,s,Autobio,1
guilt,guilt,c,StandardsNeg,0
;,;,s,,0
',',c,,0
twas,twas,s,ProjectBack,0
need,need,s,Insist,0
also,also,s,,0
that,that,s,,0
first,first,s,Sequence,0
made,made,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
bad,bad,c,Negativity,0
:,:,s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
at,at,n,TimeShift,0
the,the,s,TimeShift,1
first,first,s,TimeShift,2
a,a,s,,0
Sumner,sumner,c,UNRECOGNIZED,0
",",",",s,,0
then,then,s,Sequence,0
got,got,s,Sequence,1
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
a,a,s,,0
Scriuener,scriuener,c,UNRECOGNIZED,0
",",",",s,,0
then,then,s,,0
a,a,s,,0
Lawyers,lawyers,s,PersonProperty,0
Clarke,clarke,c,UNRECOGNIZED,0
;,;,s,,0
and,and,n,,0
these,these,s,ProjectBack,0
were,were,s,ProjectBack,1
the,the,s,,0
first,first,s,Sequence,0
steps,steps,s,Sequence,1
of,of,s,,0
my,my,s,FirstPer,0
fortune,fortune,c,ProjectAhead,0
:,:,s,,0
and,and,s,ReasonForward,0
since,since,s,ReasonForward,1
I,i,s,Autobio,0
have,have,s,Autobio,1
been,been,s,Autobio,2
a,a,s,,0
Lawyer,lawyer,c,PersonProperty,0
",",",",n,,0
(,(,c,,0
alas,alas,c,Negativity,0
!,!,c,,0
),),s,,0
such,such,s,Intensity,0
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
my,my,s,FirstPer,0
wants,wants,c,PrivateThinking,0
",",",",s,,0
that,that,s,,0
having,having,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
Clyents,clyents,s,UNRECOGNIZED,0
to,to,s,StandardsPos,0
save,save,s,StandardsPos,1
my,my,s,FirstPer,0
credit,credit,c,StandardsPos,0
",",",",s,,0
I,i,n,SelfDisclosure,0
have,have,s,SelfDisclosure,1
pretended,pretended,s,PrivateThinking,0
business,business,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
gone,gone,s,ReportingEvents,0
up,up,s,Motions,0
and,and,s,Motions,1
down,down,s,Motions,2
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Pen,pen,s,SenseObject,0
and,and,s,,0
Inke-horne,inke-horne,s,UNRECOGNIZED,0
by,by,s,,0
my,my,n,FirstPer,0
side,side,c,,0
",",",",s,,0
as,as,s,,0
earnestly,earnestly,s,Disclosure,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
I,i,s,Autobio,0
had,had,s,Autobio,1
a,a,s,,0
dozen,dozen,s,AbstractConcepts,0
Causes,causes,s,Cause,0
to,to,s,Cause,1
plead,plead,c,SubjectivePercept,0
:,:,s,,0
when,when,s,,0
(,(,c,,0
alas,alas,c,Negativity,0
!,!,c,,0
),),s,,0
I,i,s,Autobio,0
had,had,n,Autobio,1
scarce,scarce,s,Negativity,0
bread,bread,s,SenseObject,0
to,to,s,,0
live,live,s,Biographical_Time,0
on,on,c,Biographical_Time,1
",",",",s,,0
that,that,c,,0
",",",",s,,0
I,i,s,FirstPer,0
protest,protest,s,Resistance,0
unto,unto,s,CommonAuthorities,0
your,your,s,DirectAddress,0
honor,honor,c,StandardsPos,0
",",",",s,,0
Fortune,fortune,s,ProjectAhead,0
had,had,s,ProjectBack,0
quite,quite,n,Intensity,0
out-lawed,out-lawed,s,UNRECOGNIZED,0
my,my,s,FirstPer,0
estate,estate,nnn,AbstractConcepts,0
Well,well,s,SenseObject,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
I,i,s,FirstPer,0
award,award,s,StandardsPos,0
thee,thee,s,DirectAddress,0
this,this,s,,0
merciful,merciful,s,StandardsPos,0
judgment,judgment,c,PrivateThinking,0
:,:,s,,0
because,because,c,ReasonBackward,0
",",",",s,,0
Causidicus,causidicus,c,UNRECOGNIZED,0
",",",",s,,0
after,after,n,TimeDuration,0
seven,seven,s,TimeDuration,1
years,years,s,TimeDuration,2
practice,practice,s,GenericEvents,0
of,of,s,GenericEvents,1
the,the,s,CommonAuthorities,0
Law,law,s,CommonAuthorities,1
(,(,c,,0
for,for,s,SubjectiveTime,0
so,so,s,SubjectiveTime,1
long,long,s,SubjectiveTime,2
thou,thou,s,DirectAddress,0
have,have,c,,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
how,how,s,Uncertainty,2
justly,justly,c,StandardsPos,0
",",",",n,,0
gone,gone,s,ReportingEvents,0
under,under,s,,0
that,that,s,,0
title,title,c,LangRef,0
),),s,,0
thou,thou,s,DirectAddress,0
have,have,s,,0
deserved,deserved,s,StandardsPos,0
to,to,s,,0
hold,hold,s,ReportingEvents,0
up,up,s,ReportingEvents,1
thy,thy,s,DirectAddress,0
hand,hand,s,SenseObject,0
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Bar,bar,c,SpaceRelation,2
",",",",n,,0
when,when,s,,0
thou,thou,s,DirectAddress,0
should,should,s,Insist,0
have,have,s,Insist,1
been,been,s,Insist,2
the,the,s,,0
defender,defender,s,StandardsPos,0
of,of,s,StandardsPos,1
Justice,justice,c,StandardsPos,0
",",",",s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
henceforth,henceforth,n,ProjectAhead,0
be,be,s,ReportingStates,0
called,called,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
Barrister,barrister,c,PersonProperty,0
;,;,s,,0
till,till,s,AbstractConcepts,0
by,by,s,,0
thy,thy,s,DirectAddress,0
honest,honest,s,StandardsPos,0
pleading,pleading,s,SubjectivePercept,0
you,you,s,DirectAddress,0
redeem,redeem,s,StandardsPos,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
from,from,n,Specifiers,0
that,that,s,Specifiers,1
name,name,c,LangRef,0
;,;,s,,0
and,and,s,,0
hereafter,hereafter,s,ProjectAhead,0
when,when,s,,0
any,any,s,Specifiers,0
of,of,s,Specifiers,1
thy,thy,s,DirectAddress,0
Profession,profession,s,CommonAuthorities,0
plead,plead,s,SubjectivePercept,0
Causes,causes,c,Cause,0
",",",",s,,0
they,they,s,,0
shall,shall,c,ProjectAhead,0
",",",",n,,0
in,in,s,,0
the,the,s,,0
admonishing,admonishing,s,Negative_Relation,0
remembrance,remembrance,s,PrivateThinking,0
of,of,s,,0
thy,thy,s,DirectAddress,0
crime,crime,c,StandardsNeg,0
",",",",s,,0
plead,plead,s,SubjectivePercept,0
at,at,s,SpaceRelation,0
a,a,s,SpaceRelation,1
Bar,bar,s,SpaceRelation,2
--,--,c,,0
;,;,s,,0
and,and,s,,0
that,that,s,,0
thy,thy,n,DirectAddress,0
pleading,pleading,s,SubjectivePercept,0
of,of,s,,0
two,two,s,Numbers,0
Causes,causes,s,Cause,0
may,may,s,Contingency,0
be,be,s,Contingency,1
remembered,remembered,c,ReportingStates,0
",",",",s,ReportingStates,1
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
wear,wear,c,SpaceRelation,0
",",",",s,,0
etc,etc,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
--,--,s,,0
For,for,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",n,,0
Medicus,medicus,c,,0
",",",",s,,0
because,because,s,ReasonBackward,0
you,you,s,DirectAddress,0
did,did,s,ReportingEvents,0
happily,happily,s,Positivity,0
recover,recover,s,ReportingEvents,0
Astronomia,astronomia,s,UNRECOGNIZED,0
--,--,nnn,,0
Indeed,indeed,s,Intensity,0
he,he,s,PersonPronoun,0
gave,gave,s,ReportingEvents,0
me,me,s,ReportingEvents,1
a,a,s,ReportingEvents,2
very,very,s,Positivity,0
good,good,s,Positivity,1
Clyster,clyster,c,GenericEvents,0
",",",",s,,0
Heaven,heaven,s,Uncertainty,0
knows,knows,c,Uncertainty,1
.,.,nnn,,0
We,we,s,,0
pardon,pardon,s,Reassure,0
your,your,s,Reassure,1
offense,offense,c,SubjectivePercept,0
:,:,s,,0
and,and,s,,0
thus,thus,s,ReasonForward,0
upon,upon,s,DirectAddress,0
your,your,s,DirectAddress,1
Good-behauiour,good-behauiour,s,UNRECOGNIZED,0
we,we,s,,0
will,will,s,Fear,0
suffer,suffer,s,Fear,1
you,you,n,DirectAddress,0
both,both,s,,0
in,in,s,,0
the,the,s,CommonAuthorities,0
Commonwealth,commonwealth,c,CommonAuthorities,1
;,;,s,Resistance,0
but,but,s,Resistance,1
with,with,s,Specifiers,0
this,this,s,Specifiers,1
caution,caution,c,StandardsNeg,0
",",",",s,,0
that,that,s,,0
if,if,s,Contingency,0
ever,ever,s,Contingency,1
you,you,s,DirectAddress,0
come,come,s,SceneShift,0
by,by,s,SceneShift,1
your,your,n,DirectAddress,0
Learning,learning,s,ReportingEvents,0
to,to,s,ReportingEvents,1
any,any,s,,0
degrees,degrees,s,AbstractConcepts,0
in,in,s,,0
the,the,s,,0
University,university,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
our,our,s,Inclusive,0
Commonwealth,commonwealth,c,CommonAuthorities,0
",",",",s,,0
(,(,c,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
may,may,n,Contingency,0
for,for,s,Intensity,0
ever,ever,s,Intensity,1
be,be,s,ReportingStates,0
distinguished,distinguished,s,StandardsPos,0
from,from,s,,0
other,other,s,Specifiers,0
men,men,c,PersonProperty,0
),),s,,0
because,because,s,ReasonBackward,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
not,not,s,DenyDisclaim,0
been,been,s,ProjectBack,0
found,found,n,ReportingEvents,0
Viri,viri,s,UNRECOGNIZED,0
quadrati,quadrati,c,UNRECOGNIZED,0
",",",",s,,0
Square,square,s,SenseProperty,0
and,and,s,,0
upright,upright,s,StandardsPos,0
men,men,c,PersonProperty,0
;,;,s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
be,be,s,ReportingStates,0
enioyn'd,enioyn'd,s,UNRECOGNIZED,0
to,to,s,,0
wear,wear,s,SpaceRelation,0
Round,round,n,SenseProperty,0
Caps,caps,nnn,ReportingEvents,0
A,a,s,ReportingEvents,1
like,like,s,SubjectivePercept,0
mercy,mercy,s,StandardsPos,0
still,still,s,Updates,0
attend,attend,s,SpaceRelation,0
Polites,polites,c,UNRECOGNIZED,0
.,.,nnn,,0
A,a,s,Resemblances,0
like,like,s,Resemblances,1
mercy,mercy,s,StandardsPos,0
still,still,s,Updates,0
attend,attend,s,SpaceRelation,0
Polites,polites,c,UNRECOGNIZED,0
.,.,nnn,Resistance,0
But,but,c,Resistance,1
",",",",s,,0
Medicus,medicus,c,,0
",",",",s,,0
see,see,s,DirectAddress,0
you,you,s,DirectAddress,1
love,love,s,Positivity,0
your,your,s,Positivity,0
man,man,s,Positivity,1
Sanguis,sanguis,c,UNRECOGNIZED,0
",",",",s,Concessive,0
though,though,s,Concessive,1
this,this,s,,0
your,your,s,DirectAddress,0
crime,crime,s,StandardsNeg,0
was,was,n,ProjectBack,0
detected,detected,s,ReportingEvents,0
by,by,s,,0
him,him,c,PersonPronoun,0
:,:,s,,0
I,i,s,FirstPer,0
say,say,c,Citations,0
",",",",s,,0
Sanguis,sanguis,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
an,an,s,ReportingStates,1
honest,honest,s,StandardsPos,0
servant,servant,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
more,more,s,Comparison,0
faithful,faithful,s,StandardsPos,0
to,to,s,,0
the,the,n,Specifiers,0
whole,whole,s,Specifiers,1
Body,body,s,SenseObject,0
of,of,s,SenseObject,1
the,the,s,CommonAuthorities,0
Commonwealth,commonwealth,c,CommonAuthorities,1
",",",",s,,0
then,then,s,,0
any,any,s,Contingency,0
one,one,s,Contingency,1
Corrupt,corrupt,s,StandardsNeg,0
Member,member,c,AbstractConcepts,0
.,.,s,Imperative,0
Depart,depart,c,Imperative,1
",",",",s,,0
and,and,n,,0
henceforth,henceforth,s,ProjectAhead,0
abuse,abuse,s,Negativity,0
not,not,s,DenyDisclaim,0
our,our,s,StandardsPos,0
mercy,mercy,nnn,StandardsPos,1
Long,long,s,SenseProperty,0
may,may,s,Contingency,0
Polites,polites,s,UNRECOGNIZED,0
live,live,s,,0
most,most,s,Comparison,0
honored,honored,c,StandardsPos,0
;,;,s,,0
long,long,s,SenseProperty,0
may,may,s,Contingency,0
Polites,polites,s,UNRECOGNIZED,0
live,live,s,,0
most,most,s,Comparison,0
honored,honored,c,StandardsPos,0
.,.,nnn,,0
Long,long,s,SenseProperty,0
may,may,s,Contingency,0
Polites,polites,s,UNRECOGNIZED,0
live,live,s,,0
most,most,s,Comparison,0
honored,honored,c,StandardsPos,0
;,;,s,,0
long,long,s,SenseProperty,0
may,may,s,Contingency,0
Polites,polites,s,UNRECOGNIZED,0
live,live,s,,0
most,most,s,Comparison,0
honored,honored,c,StandardsPos,0
.,.,nnn,,0
Thus,thus,c,ReasonForward,0
",",",",s,,0
as,as,s,Specifiers,0
in,in,s,Specifiers,1
a,a,s,Specifiers,2
natural,natural,s,AbstractConcepts,0
body,body,c,SenseObject,0
",",",",s,,0
the,the,s,,0
first,first,s,Sequence,0
way,way,s,AbstractConcepts,0
to,to,s,,0
health,health,c,StandardsPos,0
",",",",s,,0
is,is,s,ReportingStates,0
by,by,s,,0
remoouing,remoouing,s,UNRECOGNIZED,0
all,all,n,,0
more,more,s,Comparison,0
dangerous,dangerous,s,Fear,0
corruptions,corruptions,c,,0
;,;,s,,0
and,and,s,,0
the,the,s,,0
second,second,c,Sequence,0
",",",",s,Sequence,1
by,by,s,,0
reducing,reducing,s,Transformation,0
the,the,s,,0
humors,humors,s,Positivity,0
to,to,s,,0
a,a,n,,0
composed,composed,s,ReportingEvents,0
temperature,temperature,c,AbstractConcepts,0
:,:,s,,0
the,the,s,,0
first,first,s,Sequence,0
is,is,s,Updates,0
already,already,s,Updates,1
performed,performed,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,Immediacy,0
now,now,s,Immediacy,1
it,it,s,,0
remains,remains,s,TimeDuration,0
that,that,n,Inclusive,0
we,we,s,Inclusive,1
temper,temper,s,AbstractConcepts,0
our,our,s,Inclusive,0
selves,selves,c,SubjectivePercept,0
.,.,s,,0
Most,most,s,Comparison,0
honored,honored,s,StandardsPos,0
Citizens,citizens,c,CommonAuthorities,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
ignorant,ignorant,s,StandardsNeg,0
either,either,s,Metadiscourse,0
of,of,s,DirectAddress,0
your,your,n,DirectAddress,1
contentions,contentions,s,Resistance,0
or,or,s,,0
loves,loves,c,Positivity,0
:,:,s,,0
the,the,s,Sequence,0
first,first,s,Sequence,1
of,of,s,Sequence,2
which,which,c,,0
",",",",s,,0
as,as,s,Contingency,0
I,i,s,Contingency,1
would,would,s,Contingency,2
labor,labor,s,AbstractConcepts,0
to,to,s,,0
dissolve,dissolve,c,ReportingEvents,0
:,:,s,,0
so,so,s,,0
to,to,n,,0
unite,unite,s,Inclusive,0
the,the,s,,0
last,last,c,Sequence,0
;,;,s,,0
if,if,s,Contingency,0
your,your,s,DirectAddress,0
selves,selves,s,SubjectivePercept,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
pleased,pleased,s,Positivity,0
but,but,s,Resistance,0
to,to,s,Resistance,1
refer,refer,s,ReportingEvents,0
the,the,s,ReportingEvents,1
composing,composing,s,ReportingEvents,0
of,of,n,DirectAddress,0
your,your,s,DirectAddress,1
differences,differences,s,Comparison,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
impartial,impartial,s,StandardsPos,0
censure,censure,nnn,,0
We,we,s,ReportingStates,0
are,are,s,ReportingStates,1
pleased,pleased,c,Positivity,0
",",",",s,,0
Reverend,reverend,s,PersonProperty,0
Polites,polites,c,UNRECOGNIZED,0
.,.,nnn,,0
The,the,s,,0
gods,gods,s,CommonAuthorities,0
add,add,s,ReportingEvents,0
the,the,s,StandardsPos,0
happiness,happiness,s,StandardsPos,1
of,of,s,StandardsPos,2
success,success,s,StandardsPos,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
determinations,determinations,c,Confidence,0
.,.,s,Sequence,0
First,first,c,Sequence,1
",",",",s,Sequence,2
then,then,n,,0
Poeta,poeta,c,UNRECOGNIZED,0
",",",",s,,0
Logicus,logicus,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
Grammaticus,grammaticus,c,UNRECOGNIZED,0
",",",",s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
bury,bury,s,Motions,0
all,all,s,,0
former,former,s,ProjectBack,0
contentions,contentions,s,Resistance,0
in,in,s,,0
a,a,n,,0
perpetual,perpetual,s,SubjectiveTime,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),c,,0
",",",",s,,0
or,or,s,,0
oblivion,oblivion,c,Negativity,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
I,i,s,FirstPer,0
thus,thus,s,ReasonForward,0
proceed,proceed,c,Sequence,0
:,:,s,,0
For,for,s,DirectAddress,0
you,you,s,DirectAddress,1
Geometres,geometres,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,SelfReluctance,0
am,am,n,SelfReluctance,1
sorry,sorry,s,SelfReluctance,2
that,that,s,SelfReluctance,3
that,that,s,,0
Villain,villain,s,Negativity,0
Magus,magus,s,PersonProperty,0
did,did,s,Intensity,0
so,so,s,Intensity,1
far,far,s,SpaceRelation,0
seduce,seduce,s,SubjectivePercept,0
you,you,c,DirectAddress,0
;,;,s,Resistance,0
but,but,s,Resistance,1
we,we,s,Inclusive,0
all,all,s,Inclusive,1
rejoice,rejoice,s,Positivity,0
at,at,n,SpaceRelation,0
your,your,s,SpaceRelation,1
recovery,recovery,c,Positivity,0
:,:,s,,0
and,and,s,ReasonForward,0
since,since,s,ReasonForward,1
Geographus,geographus,s,UNRECOGNIZED,0
has,has,s,Updates,0
obtained,obtained,s,Updates,1
Astronomia,astronomia,c,UNRECOGNIZED,0
",",",",s,,0
embrace,embrace,s,Positivity,0
you,you,n,DirectAddress,0
courteously,courteously,s,Positivity,0
the,the,s,,0
love,love,s,StandardsPos,0
of,of,s,StandardsPos,1
Arithmitica,arithmitica,c,UNRECOGNIZED,0
.,.,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
sure,sure,s,Confidence,0
ever,ever,s,Immediacy,0
since,since,s,Immediacy,1
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
both,both,s,,0
been,been,s,ProjectBack,0
of,of,n,,0
years,years,s,TimeDuration,0
of,of,s,TimeDuration,1
discretion,discretion,c,Contingency,0
",",",",s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
been,been,s,ProjectBack,0
acquainted,acquainted,c,,0
:,:,s,,0
and,and,s,Intensity,0
besides,besides,c,Intensity,1
",",",",s,,0
Geometres,geometres,c,UNRECOGNIZED,0
",",",",s,,0
there,there,n,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
any,any,s,DenyDisclaim,3
man,man,s,PersonProperty,0
in,in,s,Intensity,0
the,the,s,Intensity,1
World,world,c,Intensity,2
",",",",s,Intensity,3
whom,whom,s,PersonProperty,0
she,she,s,PersonProperty,1
makes,makes,s,ReportingEvents,0
more,more,s,Comparison,0
account,account,s,AbstractConcepts,0
of,of,s,,0
then,then,s,,0
your,your,s,DirectAddress,0
self,self,c,SubjectivePercept,0
:,:,n,,0
and,and,s,,0
therefore,therefore,s,ReasonForward,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
say,say,c,Citations,0
",",",",s,,0
vt,vt,s,AbstractConcepts,0
ameris,ameris,s,,0
ama,ama,c,UNRECOGNIZED,0
",",",",s,,0
love,love,s,Positivity,0
her,her,c,PersonPronoun,0
",",",",s,,0
that,that,s,,0
she,she,s,PersonPronoun,0
may,may,s,Contingency,0
love,love,s,OralCues,0
you,you,c,OralCues,1
;,;,n,Resistance,0
but,but,s,Resistance,1
Quia,quia,s,UNRECOGNIZED,0
amaris,amaris,s,UNRECOGNIZED,0
ama,ama,c,UNRECOGNIZED,0
.,.,s,,0
Love,love,s,Positivity,0
because,because,s,ReasonBackward,0
you,you,s,DirectAddress,0
