OPen,open,s,,0
beyond,beyond,s,,0
him,him,s,PersonPronoun,0
quite,quite,c,Intensity,0
:,:,n,,0
The,the,s,,0
Prince,prince,s,PersonProperty,0
but,but,s,Resistance,0
studies,studies,s,Curiosity,0
his,his,s,Curiosity,1
Companions,companions,c,Positivity,0
",",",",n,,0
Like,like,s,Resemblances,0
a,a,s,Resemblances,1
strange,strange,s,SubjectivePercept,0
Tongue,tongue,c,SenseObject,0
:,:,s,,0
wherein,wherein,c,CommonAuthorities,0
",",",",s,,0
to,to,s,,0
gain,gain,s,,0
the,the,s,,0
Language,language,c,LangRef,0
",",",",n,,0
It,it,s,,0
Is,is,s,ReportingStates,0
needful,needful,c,SubjectivePercept,0
",",",",s,,0
that,that,s,,0
the,the,s,Intensity,0
most,most,s,Intensity,1
immodest,immodest,s,Confidence,0
word,word,n,LangRef,0
Be,be,s,ReportingStates,0
looked,looked,s,SubjectivePercept,0
upon,upon,c,SubjectivePercept,1
",",",",s,,0
and,and,s,,0
learned,learned,c,ReportingEvents,0
:,:,s,,0
which,which,s,,0
once,once,s,TimeShift,0
attayn'd,attayn'd,c,UNRECOGNIZED,0
",",",",n,,0
Your,your,s,DirectAddress,0
Highness,highness,s,CommonAuthorities,0
knows,knows,c,Confidence,0
",",",",s,,0
comes,comes,s,ReportingEvents,0
to,to,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
farther,farther,s,SpaceRelation,0
use,use,c,ReportingEvents,0
",",",",n,Resistance,0
But,but,s,Resistance,1
to,to,s,Biographical_Time,0
be,be,s,Biographical_Time,1
known,known,c,Biographical_Time,2
",",",",s,,0
and,and,s,,0
hated,hated,c,Negativity,0
.,.,s,ReasonForward,0
So,so,c,ReasonForward,1
",",",",s,,0
like,like,s,SubjectivePercept,0
gross,gross,s,AbstractConcepts,0
terms,terms,c,AbstractConcepts,0
",",",",n,,0
The,the,s,,0
Prince,prince,s,PersonProperty,0
will,will,c,PredictedFuture,0
",",",",s,,0
in,in,s,,0
the,the,s,,0
perfectness,perfectness,s,UNRECOGNIZED,0
of,of,s,SubjectiveTime,0
time,time,c,SubjectiveTime,1
",",",",n,,0
Cast,cast,s,Motions,0
off,off,s,Motions,1
his,his,s,Biographical_Time,0
followers,followers,c,Biographical_Time,1
:,:,s,,0
and,and,s,,0
their,their,s,PrivateThinking,0
memory,memory,n,PrivateThinking,1
Shall,shall,s,ProjectAhead,0
as,as,s,,0
a,a,s,,0
Pattern,pattern,c,AbstractConcepts,0
",",",",s,,0
or,or,s,,0
a,a,s,,0
Measure,measure,c,AbstractConcepts,0
",",",",s,,0
live,live,c,,0
",",",",n,,0
By,by,s,Specifiers,0
which,which,s,Specifiers,1
his,his,s,StandardsPos,0
Grace,grace,s,StandardsPos,1
must,must,s,Insist,0
mere,mere,s,SubjectivePercept,0
the,the,s,SubjectivePercept,0
lives,lives,s,SubjectivePercept,1
of,of,s,SubjectivePercept,2
others,others,c,Uncertainty,0
",",",",n,,0
Turning,turning,s,,0
past-euills,past-euills,s,UNRECOGNIZED,0
to,to,s,,0
advantages,advantages,c,StandardsPos,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
seldom,seldom,c,Exceptions,0
",",",",s,,0
when,when,s,,0
the,the,s,,0
Be,be,s,ReportingStates,0
does,does,s,ReportingEvents,0
leave,leave,s,SceneShift,0
her,her,s,SceneShift,1
Comb,comb,n,SenseObject,0
In,in,s,,0
the,the,s,Negativity,0
dead,dead,s,Negativity,1
Carrion,carrion,c,SenseObject,0
.,.,n,Question,0
Who,who,s,Question,1
Is,is,s,Question,2
here,here,c,SpaceRelation,0
?,?,s,Question,0
Westmerland,westmerland,c,UNRECOGNIZED,0
?,?,nn,Question,0
Health,health,s,StandardsPos,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Sovereign,sovereign,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
new,new,s,,0
happiness,happiness,n,Positivity,0
Added,added,s,ReportingEvents,0
to,to,s,ReportingEvents,1
that,that,c,,0
",",",",s,,0
that,that,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
to,to,s,,0
deliver,deliver,c,ReportingEvents,0
.,.,n,,0
Prince,prince,s,PersonProperty,0
John,john,c,PersonProperty,0
",",",",s,,0
your,your,s,DirectAddress,0
Son,son,c,PersonProperty,0
",",",",s,,0
does,does,s,ReportingEvents,0
kiss,kiss,s,Positivity,0
your,your,s,DirectAddress,0
Graces,graces,s,StandardsPos,0
Hand,hand,c,SenseObject,0
:,:,n,,0
Mowbray,mowbray,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,,0
Bishop,bishop,c,CommonAuthorities,0
",",",",s,,0
Scroope,scroope,c,UNRECOGNIZED,0
",",",",s,,0
Hastings,hastings,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,Generalization,0
all,all,c,Generalization,1
",",",",n,,0
Are,are,s,ReportingStates,0
brought,brought,s,Transformation,0
to,to,s,Transformation,1
the,the,s,,0
Correction,correction,s,AbstractConcepts,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Law,law,c,AbstractConcepts,0
.,.,n,ReportingStates,0
There,there,s,ReportingStates,1
is,is,s,ReportingStates,2
not,not,s,DenyDisclaim,0
now,now,s,DenyDisclaim,1
a,a,s,,0
Rebels,rebels,s,Resistance,0
Sword,sword,s,SenseObject,0
vnsheath'd,vnsheath'd,c,UNRECOGNIZED,0
",",",",n,Resistance,0
But,but,s,Resistance,1
Peace,peace,s,StandardsPos,0
puts,puts,s,ReportingEvents,0
forth,forth,s,ReportingEvents,1
her,her,s,PersonPronoun,0
Olive,olive,s,SenseObject,0
every,every,s,Generalization,0
where,where,c,,0
:,:,n,,0
The,the,s,,0
manner,manner,s,AbstractConcepts,0
how,how,s,Curiosity,0
this,this,s,Curiosity,1
Action,action,s,GenericEvents,0
has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
borne,borne,c,ReportingStates,0
",",",",n,ReportingStates,1
Here,here,s,SpaceRelation,0
(,(,c,,0
at,at,s,,0
more,more,s,Comparison,0
leisure,leisure,c,AbstractConcepts,0
),),s,,0
may,may,s,DirectAddress,0
your,your,s,DirectAddress,1
Highness,highness,s,CommonAuthorities,0
read,read,c,ReportingStates,0
",",",",n,ReportingStates,1
With,with,s,RecurringEvents,0
every,every,s,RecurringEvents,1
course,course,c,AbstractConcepts,0
",",",",s,,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
particular,particular,c,Specifiers,0
.,.,nn,,0
O,o,s,LangRef,0
Westmerland,westmerland,c,UNRECOGNIZED,0
",",",",s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
a,a,s,RecurringEvents,0
Summer,summer,s,RecurringEvents,1
Bird,bird,c,SenseObject,0
*,*,n,,0
Which,which,s,,0
ever,ever,s,Biographical_Time,0
in,in,s,,0
the,the,s,,0
haunch,haunch,s,SenseObject,0
of,of,s,,0
Winter,winter,s,AbstractConcepts,0
sings,sings,n,Motions,0
The,the,s,,0
lifting,lifting,s,ReportingEvents,0
up,up,s,,0
of,of,s,,0
day,day,c,TimeDuration,0
.,.,n,DirectAddress,0
Look,look,c,DirectAddress,1
",",",",s,DirectAddress,2
here,here,s,Immediacy,0
is,is,s,Immediacy,1
more,more,s,Comparison,0
news,news,c,Updates,0
.,.,nn,,0
From,from,s,,0
Enemies,enemies,c,Negativity,0
",",",",s,,0
Heaven,heaven,s,Positivity,0
keep,keep,s,DirectAddress,0
your,your,s,DirectAddress,1
Majesty,majesty,c,CommonAuthorities,0
:,:,n,,0
And,and,s,TimeDuration,0
when,when,s,TimeDuration,1
they,they,s,TimeDuration,2
stand,stand,s,Resistance,0
against,against,s,Resistance,1
you,you,c,DirectAddress,0
",",",",s,Question,0
may,may,s,Question,1
they,they,s,Question,2
fall,fall,c,,0
",",",",n,,0
As,as,s,,0
those,those,s,AbstractConcepts,0
that,that,s,AbstractConcepts,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
come,come,s,ReportingEvents,0
to,to,s,,0
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
of,of,c,,0
.,.,n,,0
The,the,s,,0
Earl,earl,s,PersonProperty,0
Northumberland,northumberland,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
Lord,lord,s,CommonAuthorities,0
Bardolfe,bardolfe,c,UNRECOGNIZED,0
",",",",n,,0
With,with,s,Specifiers,0
a,a,s,Specifiers,1
great,great,s,Intensity,0
Power,power,s,Intensity,1
of,of,s,,0
English,english,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
of,of,s,,0
Scots,scots,c,PersonProperty,0
",",",",n,,0
Are,are,s,ReportingStates,0
by,by,s,,0
the,the,s,,0
Sheriff,sheriff,s,CommonAuthorities,0
of,of,s,,0
Yorkshire,yorkshire,s,SpaceRelation,0
overthrown,overthrown,c,Negativity,0
:,:,n,,0
The,the,s,,0
manner,manner,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
true,true,s,StandardsPos,0
order,order,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
the,the,s,Resistance,0
fight,fight,c,Resistance,1
",",",",n,,0
This,this,s,,0
Packet,packet,s,SenseObject,0
(,(,c,,0
please,please,s,Positivity,0
it,it,s,,0
you,you,c,DirectAddress,0
),),s,,0
contains,contains,s,ReportingEvents,0
at,at,s,SpaceRelation,0
large,large,c,SpaceRelation,1
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
wherefore,wherefore,s,ReasonForward,0
should,should,s,Insist,0
these,these,s,Immediacy,0
good,good,s,Updates,0
news,news,n,Updates,1
Make,make,s,Negativity,0
me,me,s,Negativity,1
sick,sick,c,Negativity,2
?,?,n,Question,0
Will,will,s,PredictedFuture,0
Fortune,fortune,s,ProjectAhead,0
never,never,s,DenyDisclaim,0
come,come,s,ReportingEvents,0
with,with,s,SenseProperty,0
both,both,s,SenseProperty,1
hands,hands,s,SenseProperty,2
full,full,c,,0
",",",",n,Resistance,0
But,but,s,Resistance,1
write,write,s,ReportingEvents,0
her,her,s,ReportingEvents,1
fair,fair,s,StandardsPos,0
words,words,s,StandardsPos,1
still,still,s,Updates,0
in,in,s,Updates,1
foulest,foulest,s,Negative_Relation,0
Letters,letters,c,SenseObject,0
?,?,n,Question,0
She,she,s,PersonPronoun,0
either,either,s,Metadiscourse,0
gives,gives,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Stomach,stomach,c,SenseObject,0
",",",",s,,0
and,and,s,,0
no,no,s,DenyDisclaim,0
Food,food,c,SenseObject,0
",",",",n,,0
(,(,c,,0
Such,such,s,Confidence,0
are,are,s,Confidence,1
the,the,s,StandardsNeg,0
poor,poor,c,StandardsNeg,1
",",",",s,,0
in,in,s,StandardsPos,0
health,health,c,StandardsPos,1
),),s,,0
or,or,s,Contingency,0
else,else,s,Contingency,1
a,a,s,Positivity,0
Feast,feast,c,Positivity,1
",",",",n,,0
And,and,s,,0
takes,takes,s,ReportingEvents,0
away,away,s,ReportingEvents,1
the,the,s,SenseObject,0
Stomach,stomach,s,SenseObject,1
(,(,c,,0
such,such,s,Confidence,0
are,are,s,Confidence,1
the,the,s,,0
Rich,rich,c,Positivity,0
",",",",n,,0
That,that,s,,0
have,have,s,,0
abundance,abundance,c,Positivity,0
",",",",s,,0
and,and,s,,0
enjoy,enjoy,s,Positivity,0
it,it,s,,0
not,not,c,DenyDisclaim,0
.,.,c,,0
),),n,,0
I,i,s,Insist,0
should,should,s,Insist,1
rejoice,rejoice,s,Positivity,0
now,now,c,Updates,0
",",",",s,Updates,1
at,at,s,Immediacy,0
this,this,s,Immediacy,1
happy,happy,s,Positivity,0
news,news,c,Updates,0
",",",",n,,0
And,and,s,Immediacy,0
now,now,s,Immediacy,1
my,my,s,FirstPer,0
Sight,sight,s,SenseProperty,0
fayles,fayles,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
Brain,brain,s,SenseObject,0
is,is,s,ReportingStates,0
giddie,giddie,c,UNRECOGNIZED,0
.,.,n,,0
O,o,s,LangRef,0
me,me,c,FirstPer,0
",",",",s,,0
come,come,s,SpaceRelation,0
near,near,s,SpaceRelation,1
me,me,c,FirstPer,0
",",",",s,,0
now,now,s,Immediacy,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
much,much,s,Intensity,0
ill,ill,c,Citations,0
.,.,nn,Citations,1
Comfort,comfort,s,Reassure,0
your,your,s,Reassure,1
Majesty,majesty,c,CommonAuthorities,0
.,.,nnn,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
my,my,s,FirstPer,0
Royal,royal,s,CommonAuthorities,0
Father,father,c,PersonProperty,0
.,.,nnn,,0
My,my,s,FirstPer,0
Sovereign,sovereign,s,CommonAuthorities,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
cheer,cheer,s,Positivity,0
up,up,s,Positivity,1
your,your,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",s,,0
look,look,s,SpaceRelation,0
up,up,c,SpaceRelation,1
.,.,nnn,Procedures,0
Be,be,s,Procedures,1
patient,patient,s,Procedures,2
(,(,c,,0
Princes,princes,c,PersonProperty,0
),),s,,0
you,you,s,DirectAddress,0
do,do,s,DirectAddress,1
know,know,c,Confidence,0
",",",",s,,0
these,these,s,Immediacy,0
Fits,fits,n,ReportingEvents,0
Are,are,s,ReportingStates,0
with,with,s,,0
his,his,s,PersonPronoun,0
Highness,highness,s,CommonAuthorities,0
very,very,s,Intensity,0
ordinary,ordinary,c,PriorKnowledge,0
*,*,n,,0
Stand,stand,s,ReportingEvents,0
from,from,s,ReportingEvents,1
him,him,c,PersonPronoun,0
",",",",s,,0
give,give,s,,0
him,him,s,PersonPronoun,0
air,air,c,ReportingEvents,0
:,:,n,,0
He,he,s,PersonPronoun,0
Will,will,s,PredictedFuture,0
straight,straight,s,AbstractConcepts,0
be,be,s,ReportingStates,0
well,well,c,StandardsPos,0
.,.,nn,StandardsPos,1
No,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
he,he,s,PersonPronoun,0
cannot,cannot,s,DenyDisclaim,0
long,long,s,SenseProperty,0
hold,hold,s,ReportingEvents,0
out,out,c,ReportingEvents,1
:,:,s,,0
these,these,s,Immediacy,0
pangs,pangs,c,Negativity,0
",",",",n,,0
The,the,s,,0
incessant,incessant,s,StandardsNeg,0
care,care,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
labor,labor,s,AbstractConcepts,0
of,of,s,,0
his,his,s,PrivateThinking,0
Mind,mind,c,PrivateThinking,1
",",",",n,,0
Has,has,s,,0
wrought,wrought,s,ReportingEvents,0
the,the,s,,0
Mure,mure,c,SpaceRelation,0
",",",",s,,0
that,that,s,,0
should,should,s,Insist,0
confine,confine,s,StandardsNeg,0
it,it,s,,0
in,in,c,,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
thin,thin,c,SenseProperty,0
",",",",s,,0
that,that,s,,0
Life,life,s,AbstractConcepts,0
looks,looks,s,ReportingEvents,0
through,through,c,ReportingEvents,1
",",",",s,,0
and,and,s,,0
will,will,s,PredictedFuture,0
break,break,s,PredictedFuture,1
out,out,c,PredictedFuture,2
.,.,nn,,0
The,the,s,PersonProperty,0
people,people,s,PersonProperty,1
fear,fear,s,Fear,0
me,me,c,FirstPer,0
:,:,s,,0
for,for,s,,0
they,they,s,,0
do,do,s,Intensity,0
observe,observe,n,ReportingEvents,0
Vnfather'd,vnfather'd,s,UNRECOGNIZED,0
Heirs,heirs,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
loathly,loathly,s,Negative_Relation,0
Births,births,s,Sequence,0
of,of,s,Sequence,1
Nature,nature,c,AbstractConcepts,0
:,:,n,,0
The,the,s,,0
Seasons,seasons,s,RecurringEvents,0
change,change,s,Transformation,0
their,their,s,Transformation,1
manners,manners,c,StandardsPos,0
",",",",s,,0
as,as,s,,0
the,the,s,TimeDuration,0
Year,year,n,TimeDuration,1
Had,had,s,ProjectBack,0
found,found,s,ReportingEvents,0
some,some,s,TimeDuration,0
Months,months,s,TimeDuration,1
asleep,asleep,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
leaped,leaped,s,Narrative_Verbs,0
them,them,s,Narrative_Verbs,1
over,over,c,,0
.,.,nn,,0
The,the,s,SenseObject,0
River,river,s,SenseObject,1
has,has,s,,0
thrice,thrice,s,Numbers,0
flowed,flowed,c,ReportingStates,0
",",",",s,ReportingStates,1
no,no,s,DenyDisclaim,0
ebb,ebb,s,Motions,0
between,between,c,,0
:,:,n,,0
And,and,s,,0
the,the,s,,0
old,old,s,PersonProperty,0
folk,folk,s,PersonProperty,1
(,(,c,,0
Times,times,s,AbstractConcepts,0
doting,doting,s,Positivity,0
Chronicles,chronicles,c,Sequence,0
),),n,,0
Say,say,s,Citations,0
it,it,s,Intensity,0
did,did,s,Intensity,1
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
a,a,s,SubjectiveTime,0
little,little,s,SubjectiveTime,1
time,time,s,SubjectiveTime,2
before,before,n,Sequence,0
That,that,s,Sequence,1
our,our,s,Inclusive,0
great,great,s,Intensity,0
Grand-fire,grand-fire,s,UNRECOGNIZED,0
Edward,edward,s,UNRECOGNIZED,0
sick'd,sick'd,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
died,died,c,ReportingStates,0
.,.,nn,ReportingStates,1
Speak,speak,s,ReportingEvents,0
lower,lower,s,Comparison,0
(,(,c,,0
Princes,princes,c,PersonProperty,0
),),s,,0
for,for,s,,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
recouers,recouers,c,UNRECOGNIZED,0
.,.,nnn,,0
This,this,s,,0
Apoplexy,apoplexy,s,Negativity,0
will,will,s,PredictedFuture,0
(,(,c,,0
certain,certain,c,Confidence,0
),),s,,0
be,be,s,ReportingStates,0
his,his,s,PersonPronoun,0
end,end,c,Sequence,0
.,.,nnn,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
take,take,s,ReportingEvents,0
me,me,s,FirstPer,0
up,up,c,,0
",",",",s,,0
and,and,s,,0
bear,bear,s,SenseObject,0
me,me,s,FirstPer,0
hence,hence,n,ReasonForward,0
Into,into,s,,0
some,some,s,Specifiers,0
other,other,s,Specifiers,1
Chamber,chamber,c,SenseObject,0
:,:,s,,0
softly,softly,s,SenseProperty,0
',',c,,0
pray,pray,c,Intensity,0
.,.,n,Imperative,0
Let,let,s,Imperative,1
there,there,s,,0
be,be,s,ReportingStates,0
no,no,s,DenyDisclaim,0
noise,noise,s,SenseProperty,0
made,made,s,ReportingEvents,0
(,(,c,,0
my,my,s,FirstPer,0
gentle,gentle,s,Positivity,0
friends,friends,c,StandardsPos,0
),),n,,0
Unless,unless,s,Contingency,0
some,some,s,Uncertainty,0
dull,dull,s,SenseProperty,0
and,and,s,,0
favorable,favorable,s,Positivity,0
hand,hand,n,SenseObject,0
Will,will,s,PredictedFuture,0
whisper,whisper,s,Motions,0
Music,music,s,SenseProperty,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
weary,weary,s,Negativity,0
Spirit,spirit,c,SubjectivePercept,0
.,.,nn,,0
Ca^,ca^,s,UNRECOGNIZED,0
for,for,s,,0
the,the,s,,0
Music,music,s,SenseProperty,0
in,in,s,,0
the,the,s,Specifiers,0
other,other,s,Specifiers,1
Room,room,c,SenseObject,0
.,.,nnn,Imperative,0
Set,set,s,Imperative,1
me,me,s,FirstPer,0
the,the,s,SenseObject,0
Crown,crown,s,SenseObject,1
upon,upon,s,,0
my,my,s,FirstPer,0
Pillow,pillow,s,SenseObject,0
here,here,c,SpaceRelation,0
.,.,nnn,,0
His,his,s,PersonPronoun,0
eye,eye,s,SenseObject,0
is,is,s,ReportingStates,0
hollow,hollow,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
he,he,s,PersonPronoun,0
changes,changes,s,Transformation,0
much,much,c,Intensity,0
.,.,nnn,,0
Less,less,s,Comparison,0
noise,noise,c,SenseProperty,0
",",",",s,,0
less,less,s,Comparison,0
noise,noise,c,SenseProperty,0
.,.,nnn,Question,0
Who,who,s,Question,1
saw,saw,s,,0
the,the,s,,0
Duke,duke,s,CommonAuthorities,0
of,of,s,,0
Clarence,clarence,c,SenseObject,0
?,?,nnn,Question,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
here,here,s,SpaceRelation,0
(,(,c,,0
Brother,brother,c,PersonProperty,0
),),s,,0
full,full,s,Specifiers,0
of,of,s,Specifiers,1
heaviness,heaviness,c,AbstractConcepts,0
.,.,nnn,Question,0
How,how,s,Question,1
now,now,c,Immediacy,0
?,?,s,Question,0
Rain,rain,s,SenseObject,0
within,within,s,,0
doors,doors,c,SenseObject,0
",",",",s,,0
and,and,s,,0
none,none,s,DenyDisclaim,0
abroad,abroad,c,SceneShift,0
?,?,s,Question,0
How,how,s,Question,0
does,does,s,Question,1
the,the,s,SenseObject,0
King,king,c,SenseObject,1
?,?,nnn,Question,0
Exceeding,exceeding,s,Intensity,0
ill,ill,c,Citations,0
.,.,nnn,Citations,1
Heard,heard,s,Updates,0
he,he,s,PersonPronoun,0
the,the,s,Positivity,0
good,good,s,Positivity,1
news,news,s,Updates,0
yet,yet,c,Resistance,0
?,?,n,Question,0
Tell,tell,s,,0
it,it,s,,0
him,him,c,PersonPronoun,0
.,.,nn,,0
He,he,s,PersonPronoun,0
altered,altered,s,ReportingEvents,0
much,much,c,Intensity,0
",",",",s,,0
upon,upon,s,,0
the,the,s,GenericEvents,0
hearing,hearing,s,GenericEvents,1
it,it,c,,0
.,.,nnn,,0
If,if,s,Contingency,0
he,he,s,Contingency,1
be,be,s,ReportingStates,0
sick,sick,s,Negativity,0
with,with,s,Positivity,0
Joy,joy,c,Positivity,1
",",",",n,,0
He,he,s,PersonPronoun,0
Will,will,s,PredictedFuture,0
recover,recover,s,ReportingEvents,0
without,without,s,Contingency,0
Physic,physic,c,AbstractConcepts,0
.,.,nn,,0
Not,not,s,DenyDisclaim,0
so,so,s,DenyDisclaim,1
much,much,s,DenyDisclaim,2
noise,noise,s,SenseProperty,0
(,(,c,,0
my,my,s,FirstPer,0
Lords,lords,c,CommonAuthorities,0
),),n,,0
Sweet,sweet,s,SenseProperty,0
Prince,prince,s,PersonProperty,0
speak,speak,s,ReportingEvents,0
low,low,c,AbstractConcepts,0
.,.,n,,0
The,the,s,SenseObject,0
King,king,c,SenseObject,1
",",",",s,,0
your,your,s,DirectAddress,0
Father,father,c,PersonProperty,0
",",",",s,,0
is,is,s,ReportingStates,0
disposed,disposed,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
sleep,sleep,c,Motions,0
.,.,nn,DirectAddress,0
Let,let,s,DirectAddress,1
us,us,s,DirectAddress,2
withdraw,withdraw,s,ReportingEvents,0
into,into,s,Transformation,0
the,the,s,Transformation,1
other,other,s,Specifiers,0
Room,room,c,SenseObject,0
.,.,nnn,Future_Question,0
Will,will,s,Future_Question,1
It,it,s,Future_Question,2
please,please,s,Positivity,0
your,your,s,DirectAddress,0
Grace,grace,s,StandardsPos,0
to,to,s,ProjectAhead,0
go,go,s,ProjectAhead,1
along,along,s,ProjectAhead,2
with,with,s,ProjectAhead,3
us,us,c,Inclusive,0
?,?,nnn,Question,0
No,no,c,DenyDisclaim,0
:,:,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
sit,sit,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
watch,watch,s,,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
by,by,s,,0
the,the,s,SenseObject,0
King,king,c,SenseObject,1
.,.,n,Question,0
Why,why,s,Question,1
does,does,s,ReportingEvents,0
the,the,s,SenseObject,0
Crown,crown,s,SenseObject,1
lie,lie,s,Motions,0
there,there,c,SpaceRelation,0
",",",",s,SpaceRelation,1
upon,upon,s,,0
his,his,s,PersonPronoun,0
Pillow,pillow,c,SenseObject,0
",",",",n,,0
Being,being,s,ReportingStates,0
so,so,s,,0
troublesome,troublesome,s,Negativity,0
a,a,s,,0
Bedfellow,bedfellow,c,StandardsPos,0
?,?,n,Question,0
O,o,s,LangRef,0
pollish'd,pollish'd,s,UNRECOGNIZED,0
Perturbation,perturbation,c,Transformation,0
!,!,s,,0
Golden,golden,s,SenseProperty,0
Care,care,c,StandardsPos,0
!,!,n,,0
That,that,s,,0
keep'st,keep'st,s,UNRECOGNIZED,0
the,the,s,,0
Ports,ports,s,SenseObject,0
of,of,s,SenseProperty,0
Slumber,slumber,s,SenseProperty,1
open,open,s,SpaceRelation,0
wide,wide,c,SpaceRelation,1
",",",",n,,0
To,to,s,,0
many,many,s,,0
a,a,s,,0
watchful,watchful,s,SubjectivePercept,0
Night,night,c,,0
:,:,s,,0
sleep,sleep,s,Motions,0
with,with,s,Motions,1
it,it,s,,0
now,now,c,Updates,0
",",",",n,Updates,1
Yet,yet,s,Resistance,0
not,not,s,Resistance,0
so,so,s,Resistance,1
sound,sound,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
halte,halte,s,UNRECOGNIZED,0
so,so,s,,0
deeply,deeply,s,Intensity,0
sweet,sweet,c,SenseProperty,0
",",",",n,,0
As,as,s,TimeDuration,0
he,he,s,TimeDuration,1
whose,whose,s,PersonPronoun,0
Brow,brow,s,SenseObject,0
(,(,c,,0
with,with,s,,0
homely,homely,s,Negativity,0
Biggen,biggen,s,Transformation,0
bound,bound,c,ReportingEvents,0
),),n,,0
Snores,snores,s,Motions,0
out,out,s,Negativity,0
the,the,s,Negativity,1
Watch,watch,s,,0
of,of,s,SenseProperty,0
Night,night,c,SenseProperty,1
.,.,s,,0
O,o,s,LangRef,0
Majesty,majesty,c,CommonAuthorities,0
!,!,n,,0
When,when,s,,0
thou,thou,s,DirectAddress,0
do,do,s,Intensity,0
pinch,pinch,s,Motions,0
thy,thy,s,DirectAddress,0
Bearer,bearer,c,PersonProperty,0
",",",",s,,0
thou,thou,s,DirectAddress,0
do,do,s,Intensity,0
sit,sit,n,SenseProperty,0
Like,like,s,Resemblances,0
a,a,s,Resemblances,1
rich,rich,s,Positivity,0
Armor,armor,c,SenseObject,0
",",",",s,,0
worn,worn,s,ReportingEvents,0
in,in,s,Intensity,0
heat,heat,s,Intensity,1
of,of,s,,0
day,day,c,TimeDuration,0
",",",",n,,0
That,that,s,,0
scald'st,scald'st,s,UNRECOGNIZED,0
with,with,s,StandardsPos,0
safety,safety,c,StandardsPos,1
:,:,s,,0
by,by,s,,0
his,his,s,PersonPronoun,0
Gates,gates,s,SenseObject,0
of,of,s,SenseObject,0
breath,breath,c,SenseObject,1
",",",",n,,0
There,there,s,SpaceRelation,0
lies,lies,s,SpaceRelation,1
a,a,s,,0
dowlney,dowlney,s,UNRECOGNIZED,0
feather,feather,c,SenseObject,0
",",",",s,Aside,0
which,which,s,Aside,1
stirs,stirs,s,Motions,0
not,not,c,DenyDisclaim,0
:,:,n,Question,0
Did,did,s,Question,1
he,he,s,PersonPronoun,0
suspit^,suspit^,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
light,light,s,SenseProperty,0
and,and,s,,0
weightlesse,weightlesse,s,UNRECOGNIZED,0
dowlne,dowlne,n,UNRECOGNIZED,0
Perforce,perforce,s,Insist,0
must,must,s,Insist,0
move,move,c,Motions,0
.,.,s,,0
My,my,s,FirstPer,0
gracious,gracious,s,StandardsPos,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
my,my,s,Autobio,0
Father,father,c,Autobio,1
",",",",n,,0
This,this,s,,0
