LOrd,lord,c,CommonAuthorities,0
to,to,s,ProjectAhead,0
get,get,s,ProjectAhead,1
a,a,s,,0
Player,player,s,PersonProperty,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
Mistress,mistress,nnn,PersonProperty,0
repertee,repertee,s,UNRECOGNIZED,0
in,in,s,StandardsPos,0
faith,faith,c,StandardsPos,1
.,.,nnn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
one,one,s,Specifiers,0
of,of,s,Specifiers,1
those,those,s,Specifiers,2
that,that,s,,0
applaud,applaud,s,Positivity,0
our,our,s,Inclusive,0
Country,country,s,Inclusive,1
Plays,plays,c,ReportingEvents,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
drums,drums,c,SenseObject,0
",",",",s,,0
and,and,n,,0
trumpets,trumpets,c,SenseObject,0
",",",",s,,0
and,and,s,,0
blood,blood,c,SenseObject,0
",",",",s,,0
and,and,s,,0
wounds,wounds,c,Negativity,0
",",",",s,,0
are,are,s,ReportingStates,0
wit,wit,nnn,StandardsPos,0
Again,again,c,RecurringEvents,0
",",",",s,,0
my,my,s,Positivity,0
Boy,boy,c,Positivity,1
?,?,s,Question,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
kiss,kiss,s,Positivity,0
thee,thee,s,DirectAddress,0
most,most,s,Comparison,0
abundantly,abundantly,c,Positivity,0
.,.,nnn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
an,an,s,DirectAddress,2
admirer,admirer,s,Positivity,0
of,of,s,Positivity,1
the,the,s,,0
dull,dull,s,SenseProperty,0
French,french,s,AbstractConcepts,0
Poetry,poetry,c,LangRef,0
",",",",s,Aside,0
which,which,s,Aside,1
is,is,s,Intensity,0
so,so,s,Intensity,1
thin,thin,c,SenseProperty,0
",",",",s,,0
that,that,s,,0
it,it,s,,0
is,is,s,Intensity,0
the,the,n,Intensity,1
very,very,s,Intensity,2
Leaf-gold,leaf-gold,s,SenseProperty,0
of,of,s,,0
Wit,wit,c,StandardsPos,0
",",",",s,,0
the,the,s,Intensity,0
very,very,s,Intensity,1
Wafers,wafers,s,SenseObject,0
and,and,s,,0
whipped,whipped,s,SenseObject,0
Cream,cream,s,SenseObject,1
of,of,s,,0
sense,sense,c,AbstractConcepts,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
which,which,s,,0
a,a,n,PersonProperty,0
man,man,s,PersonProperty,1
opens,opens,s,Motions,0
his,his,s,Motions,1
mouth,mouth,s,Motions,2
and,and,s,,0
gapes,gapes,c,Motions,0
",",",",s,,0
to,to,s,,0
swallow,swallow,s,Motions,0
nothing,nothing,c,DenyDisclaim,0
:,:,s,,0
and,and,s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
an,an,s,,0
admirer,admirer,s,Positivity,0
of,of,s,Positivity,1
such,such,n,Intensity,0
profound,profound,s,StandardsPos,0
dullness,dullness,c,Negativity,0
",",",",s,,0
one,one,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
endowed,endowed,s,StandardsPos,0
with,with,s,StandardsPos,1
a,a,s,Intensity,0
great,great,s,Intensity,1
perfection,perfection,s,StandardsPos,0
of,of,s,StandardsPos,1
impudence,impudence,s,StandardsNeg,0
and,and,n,,0
ignorance,ignorance,nnn,StandardsNeg,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
embrace,embrace,s,Positivity,0
thee,thee,s,DirectAddress,0
most,most,s,Comparison,0
vehemently,vehemently,c,Anger,0
.,.,nnn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
sacrifice,sacrifice,s,StandardsPos,0
my,my,s,StandardsPos,1
life,life,s,StandardsPos,2
for,for,s,,0
French,french,s,AbstractConcepts,0
Poetry,poetry,c,LangRef,0
.,.,nnn,,0
I,i,s,FirstPer,0
Will,will,s,Fear,0
die,die,s,Fear,1
upon,upon,s,,0
the,the,s,SpaceRelation,0
spot,spot,s,SpaceRelation,1
for,for,s,Inclusive,0
our,our,s,Inclusive,1
Country,country,s,Inclusive,2
Wit,wit,c,StandardsPos,0
.,.,nnn,,0
Mars,mars,c,SenseObject,0
:,:,s,,0
Palamede,palamede,c,UNRECOGNIZED,0
",",",",s,,0
draw,draw,s,Motions,0
back,back,s,Motions,1
your,your,s,DirectAddress,0
Hero,hero,c,StandardsPos,0
.,.,nnn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
time,time,c,,0
;,;,s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
be,be,s,ReportingStates,0
drawn,drawn,s,ReportingEvents,0
in,in,s,ReportingEvents,1
for,for,s,,0
a,a,s,,0
Second,second,s,Sequence,0
else,else,s,Contingency,0
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
wrong,wrong,s,StandardsNeg,0
weapon,weapon,c,AbstractConcepts,0
.,.,nnn,,0
O,o,s,LangRef,0
that,that,s,,0
I,i,s,FirstPer,0
were,were,s,ProjectBack,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
for,for,s,,0
thy,thy,s,DirectAddress,0
sake,sake,c,SenseObject,0
!,!,nnn,,0
You,you,s,Confidence,0
Will,will,s,Confidence,1
be,be,s,Confidence,2
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
as,as,s,Autobio,0
soon,soon,s,Autobio,1
as,as,s,Autobio,2
I,i,s,Autobio,3
shall,shall,c,ProjectAhead,0
.,.,nnn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
has,has,s,,0
instant,instant,s,Immediacy,0
business,business,s,AbstractConcepts,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,n,,0
I,i,s,FirstPer,0
saw,saw,s,,0
the,the,s,PersonProperty,0
Guard,guard,s,PersonProperty,1
drawn,drawn,s,ReportingEvents,0
up,up,s,ReportingEvents,1
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
Lieutenant,lieutenant,n,PersonProperty,0
Before,before,s,Sequence,0
the,the,s,,0
Palace-gate,palace-gate,c,UNRECOGNIZED,0
*,*,s,,0
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
march,march,c,AbstractConcepts,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
somewhat,somewhat,s,Uncertainty,0
sudden,sudden,c,SubjectiveTime,0
;,;,s,,0
say,say,s,Citations,0
that,that,s,Citations,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
coming,coming,n,GenericEvents,0
Now,now,c,Updates,0
",",",",s,Updates,1
Palamede,palamede,c,UNRECOGNIZED,0
",",",",s,,0
what,what,s,DirectAddress,0
think,think,s,DirectAddress,1
you,you,s,DirectAddress,2
of,of,s,Specifiers,0
this,this,s,Specifiers,1
sport,sport,c,AbstractConcepts,0
?,?,n,Question,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
some,some,s,Uncertainty,0
sudden,sudden,s,SubjectiveTime,0
tumult,tumult,c,Negativity,0
:,:,s,,0
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
along,along,c,SpaceRelation,0
?,?,nn,Question,0
Yes,yes,c,ConfirmedThght,0
",",",",s,ConfirmedThght,1
yes,yes,c,ConfirmedThght,2
",",",",s,,0
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
go,go,c,Metadiscourse,2
;,;,s,Resistance,0
but,but,s,Resistance,1
the,the,s,StandardsNeg,0
devil,devil,s,StandardsNeg,1
take,take,s,ReportingEvents,0
me,me,s,FirstPer,0
if,if,s,Contingency,0
ever,ever,s,Contingency,1
I,i,s,Autobio,0
was,was,s,Autobio,1
less,less,s,Comparison,0
in,in,s,Comparison,1
humor,humor,c,Positivity,0
.,.,s,Question,0
Why,why,c,Question,1
",",",",n,Question,2
the,the,s,,0
pox,pox,c,StandardsNeg,0
",",",",s,,0
could,could,s,Contingency,0
they,they,s,,0
not,not,s,DenyDisclaim,0
have,have,s,DenyDisclaim,1
staid,staid,s,StandardsPos,0
their,their,s,PersonPronoun,0
tumult,tumult,s,Negativity,0
till,till,s,AbstractConcepts,0
to,to,s,,0
morrow,morrow,c,ProjectAhead,0
?,?,s,Question,0
then,then,s,Sequence,0
I,i,s,Sequence,1
had,had,s,ProjectBack,0
done,done,n,GenericEvents,0
my,my,s,GenericEvents,1
business,business,c,GenericEvents,2
",",",",s,,0
and,and,s,,0
been,been,s,ProjectBack,0
ready,ready,s,ProjectAhead,0
for,for,s,ProjectAhead,1
',',c,,0
em,em,c,SpaceRelation,0
.,.,s,,0
Truth,truth,s,Confidence,0
is,is,c,Confidence,1
",",",",s,Confidence,2
I,i,s,Autobio,0
had,had,s,Autobio,1
a,a,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
transitory,transitory,s,AbstractConcepts,0
crime,crime,n,StandardsNeg,0
to,to,s,,0
have,have,s,Updates,0
committed,committed,s,Updates,1
first,first,c,Sequence,0
;,;,s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
the,the,s,SelfDisclosure,2
worst,worst,s,Negativity,0
man,man,s,PersonProperty,0
in,in,s,Intensity,0
the,the,s,Intensity,1
world,world,s,Intensity,2
at,at,s,,0
repenting,repenting,c,Negative_Relation,0
",",",",s,,0
till,till,n,Motions,0
a,a,s,Motions,1
sin,sin,s,StandardsNeg,0
be,be,s,ReportingStates,0
thoroughly,thoroughly,s,Intensity,0
done,done,c,ReportingStates,0
:,:,s,,0
but,but,s,Resistance,0
what,what,s,Resistance,1
shall,shall,s,Future_Question,0
we,we,s,Future_Question,1
do,do,s,ReportingEvents,0
with,with,s,ReportingEvents,1
the,the,s,,0
two,two,s,Numbers,0
Boys,boys,nnn,PersonProperty,0
Let,let,s,ReportingEvents,0
them,them,s,ReportingEvents,1
take,take,s,ReportingEvents,0
a,a,s,ReportingEvents,1
lodging,lodging,s,SpaceRelation,0
in,in,s,SpaceRelation,1
the,the,s,SenseObject,0
house,house,s,SenseObject,1
till,till,s,Motions,0
the,the,s,Motions,1
business,business,s,AbstractConcepts,0
be,be,s,Sequence,0
over,over,c,Sequence,1
.,.,nnn,Sequence,2
What,what,c,,0
",",",",s,,0
lie,lie,s,SpaceRelation,0
with,with,s,SpaceRelation,1
a,a,s,PersonProperty,0
Boy,boy,c,PersonProperty,1
?,?,s,Question,0
for,for,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
part,part,c,SelfDisclosure,2
",",",",s,,0
I,i,s,FirstPer,0
own,own,s,ReportingEvents,0
it,it,c,,0
",",",",s,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
endure,endure,s,Resistance,0
to,to,s,,0
lie,lie,s,SpaceRelation,0
with,with,s,SpaceRelation,1
a,a,s,PersonProperty,0
Boy,boy,c,PersonProperty,1
.,.,nnn,,0
The,the,s,,0
more's,more's,s,UNRECOGNIZED,0
my,my,s,Sad,0
sorrow,sorrow,c,Sad,1
",",",",s,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
accommodate,accommodate,s,StandardsPos,0
you,you,s,DirectAddress,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
better,better,s,Comparison,0
bedfellow,bedfellow,c,StandardsPos,0
.,.,nnn,DirectAddress,0
Let,let,s,DirectAddress,1
me,me,s,DirectAddress,2
die,die,c,AbstractConcepts,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,SceneShift,0
enter,enter,s,SceneShift,1
into,into,s,Transformation,0
a,a,s,Transformation,1
pair,pair,s,SenseObject,0
of,of,s,SenseObject,1
sheets,sheets,s,SenseObject,0
with,with,s,,0
him,him,s,PersonPronoun,0
that,that,s,,0
hates,hates,s,Negativity,0
the,the,s,,0
French,french,c,AbstractConcepts,0
.,.,nnn,,0
Pish,pish,c,Negativity,0
",",",",s,,0
take,take,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
care,care,s,Positivity,0
for,for,s,Positivity,1
us,us,c,Inclusive,0
",",",",s,Resistance,0
but,but,s,Resistance,1
leave,leave,s,,0
us,us,s,Inclusive,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
streets,streets,c,SpaceRelation,2
;,;,s,,0
I,i,s,FirstPer,0
warrant,warrant,s,CommonAuthorities,0
you,you,c,DirectAddress,0
",",",",s,,0
as,as,s,SubjectiveTime,0
late,late,n,SubjectiveTime,1
as,as,s,SubjectiveTime,2
it,it,s,,0
is,is,c,ReportingStates,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
find,find,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
lodging,lodging,s,Motions,0
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
any,any,s,,0
drunken,drunken,s,ReportingEvents,0
Bully,bully,s,Negative_Relation,0
of,of,s,,0
',',c,,0
em,em,s,SpaceRelation,0
all,all,nnn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
fight,fight,s,Resistance,0
in,in,s,,0
mere,mere,s,SubjectivePercept,0
revenge,revenge,c,Resistance,0
",",",",s,,0
and,and,s,,0
wreak,wreak,s,Negative_Relation,0
my,my,s,SelfDisclosure,0
passion,passion,nnn,SelfDisclosure,1
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
sure,sure,s,Confidence,0
we,we,s,,0
fight,fight,s,Resistance,0
in,in,s,StandardsPos,0
a,a,s,StandardsPos,1
good,good,s,StandardsPos,2
quarrel,quarrel,c,Negative_Relation,0
:,:,n,,0
Rogues,rogues,s,Negativity,0
may,may,s,Resemblances,0
pretend,pretend,s,Resemblances,1
Religion,religion,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
the,the,s,CommonAuthorities,0
Laws,laws,c,CommonAuthorities,1
;,;,n,Resistance,0
But,but,s,Resistance,1
a,a,s,,0
kind,kind,s,Positivity,0
Mistress,mistress,s,PersonProperty,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
Good,good,s,SubjectiveTime,0
old,old,s,SubjectiveTime,1
Cause,cause,c,Cause,0
.,.,nn,,0
You,you,s,DirectAddress,0
tell,tell,s,Citations,0
me,me,s,Citations,1
wonders,wonders,c,Curiosity,0
;,;,s,,0
that,that,s,,0
Leonidas,leonidas,n,UNRECOGNIZED,0
Is,is,s,ReportingStates,0
Prince,prince,s,PersonProperty,0
Theagenes,theagenes,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,TimeShift,0
late,late,s,TimeShift,1
King's,king's,s,PersonProperty,0
Son,son,c,PersonProperty,0
.,.,nn,,0
It,it,s,PrivateThinking,0
seemed,seemed,s,PrivateThinking,1
as,as,s,,0
strange,strange,s,Curiosity,0
to,to,s,Curiosity,1
him,him,c,PersonPronoun,0
",",",",s,,0
as,as,s,Immediacy,0
now,now,s,Immediacy,1
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",n,,0
Before,before,s,Sequence,0
I,i,s,Autobio,0
had,had,s,Autobio,1
convinced,convinced,s,Confidence,0
him,him,c,Confidence,1
;,;,s,Resistance,0
But,but,c,Resistance,1
",",",",s,,0
besides,besides,n,Specifiers,0
His,his,s,PersonPronoun,0
great,great,s,Intensity,0
resemblance,resemblance,s,Resemblances,0
to,to,s,,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
his,his,s,PersonPronoun,0
Father,father,c,PersonProperty,0
",",",",n,,0
The,the,s,,0
Queen,queen,s,PersonProperty,0
his,his,s,PersonPronoun,0
Mother,mother,s,PersonProperty,0
lives,lives,c,,0
",",",",s,,0
secured,secured,s,StandardsPos,0
by,by,s,StandardsPos,1
me,me,n,FirstPer,0
In,in,s,,0
a,a,s,,0
Religious,religious,s,AbstractConcepts,0
House,house,c,AbstractConcepts,1
;,;,s,,0
to,to,s,PersonProperty,0
whom,whom,s,PersonProperty,1
each,each,s,RecurringEvents,0
year,year,n,RecurringEvents,1
I,i,s,FirstPer,0
brought,brought,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
news,news,s,Updates,0
of,of,s,Updates,1
his,his,s,PersonPronoun,0
increasing,increasing,s,Transformation,0
virtues,virtues,c,StandardsPos,0
.,.,n,,0
My,my,s,FirstPer,0
last,last,s,SubjectiveTime,0
long,long,s,SubjectiveTime,1
absence,absence,s,Negativity,0
from,from,s,DirectAddress,0
you,you,s,DirectAddress,1
both,both,c,,0
",",",",s,,0
was,was,s,ProjectBack,0
caused,caused,n,Cause,0
By,by,s,Cause,1
wounds,wounds,s,Negativity,0
which,which,c,,0
",",",",s,,0
in,in,s,,0
my,my,s,FirstPer,0
journey,journey,c,SceneShift,0
",",",",s,,0
I,i,s,FirstPer,0
received,received,c,ReportingStates,0
",",",",n,ReportingStates,1
When,when,s,,0
set,set,s,Immediacy,0
upon,upon,s,Immediacy,1
by,by,s,,0
thieves,thieves,c,Negative_Relation,0
;,;,s,,0
I,i,s,Sad,0
lost,lost,s,Sad,1
those,those,s,,0
Jewels,jewels,n,SenseObject,0
And,and,s,,0
Letters,letters,c,SenseObject,0
",",",",s,Aside,0
which,which,s,Aside,1
your,your,s,DirectAddress,0
dying,dying,s,Negativity,0
Mother,mother,s,PersonProperty,0
left,left,c,ReportingStates,0
.,.,nn,ReportingStates,1
The,the,s,Comparison,0
same,same,s,Comparison,1
he,he,s,PersonPronoun,0
means,means,c,Definition,0
",",",",s,Definition,1
which,which,c,,0
",",",",s,ReasonForward,0
since,since,c,ReasonForward,1
",",",",s,,0
brought,brought,s,Transformation,0
to,to,s,Transformation,1
the,the,s,SenseObject,0
King,king,c,SenseObject,1
",",",",n,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
him,him,s,PersonPronoun,0
first,first,s,Sequence,0
know,know,s,Confidence,0
he,he,s,ProjectBack,0
had,had,s,ProjectBack,1
a,a,s,PersonProperty,0
Child,child,s,PersonProperty,1
alive,alive,c,Positivity,0
:,:,n,,0
',',c,,0
Twas,twas,s,ProjectBack,0
then,then,s,,0
my,my,s,FirstPer,0
care,care,s,Positivity,0
of,of,s,Positivity,1
Prince,prince,s,PersonProperty,0
Leonidas,leonidas,n,UNRECOGNIZED,0
Caused,caused,s,Cause,0
me,me,s,FirstPer,0
to,to,s,,0
say,say,s,Citations,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
th'Usurpers,th'usurpers,s,UNRECOGNIZED,0
Son,son,c,PersonProperty,0
;,;,n,,0
Till,till,c,AbstractConcepts,0
",",",",s,,0
after,after,s,Sequence,0
forced,forced,s,ReportingEvents,0
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
apparent,apparent,s,Confidence,0
danger,danger,c,Fear,0
",",",",n,,0
I,i,s,FirstPer,0
made,made,s,ReportingEvents,0
the,the,s,Confidence,0
true,true,s,Confidence,1
discovery,discovery,s,Innovations,0
of,of,s,Innovations,1
your,your,s,DirectAddress,0
birth,birth,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
once,once,s,RecurringEvents,0
more,more,s,RecurringEvents,1
hid,hid,s,ReportingEvents,0
my,my,s,FirstPer,0
Prince's,prince's,c,,0
.,.,nn,,0
Hermogenes,hermogenes,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
Eubulus,eubulus,c,UNRECOGNIZED,0
",",",",s,,0
retire,retire,c,ReportingEvents,0
;,;,n,,0
Those,those,s,,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
party,party,c,GenericEvents,0
",",",",s,,0
whom,whom,s,PersonPronoun,0
I,i,s,FirstPer,0
left,left,s,SceneShift,0
without,without,c,Contingency,0
",",",",n,,0
Expect,expect,s,ProjectAhead,0
your,your,s,DirectAddress,0
aid,aid,s,Positivity,0
and,and,s,,0
counsel,counsel,c,PersonProperty,0
.,.,nn,,0
I,i,s,Insist,0
should,should,c,Insist,1
",",",",s,,0
Leonidas,leonidas,c,UNRECOGNIZED,0
",",",",s,,0
congratulate,congratulate,n,Positivity,0
This,this,s,,0
happy,happy,s,Positivity,0
change,change,s,Transformation,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
exalted,exalted,s,StandardsPos,0
fate,fate,c,SubjectivePercept,0
;,;,n,Resistance,0
But,but,c,Resistance,1
",",",",s,,0
as,as,s,,0
my,my,s,FirstPer,0
joy,joy,c,Positivity,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
you,you,s,DirectAddress,0
my,my,s,FirstPer,0
wonder,wonder,s,Curiosity,0
move,move,c,Motions,0
;,;,n,,0
Your,your,s,DirectAddress,0
looks,looks,s,ReportingEvents,0
have,have,s,,0
more,more,s,Comparison,0
of,of,s,,0
Business,business,c,AbstractConcepts,0
",",",",s,,0
then,then,s,,0
of,of,s,StandardsPos,0
Love,love,c,StandardsPos,1
:,:,n,,0
And,and,s,,0
your,your,s,DirectAddress,0
last,last,s,SubjectiveTime,0
words,words,s,SubjectiveTime,1
some,some,s,Uncertainty,0
great,great,s,Intensity,0
design,design,s,AbstractConcepts,0
did,did,s,ReportingEvents,0
show,show,c,ReportingEvents,0
.,.,nn,,0
I,i,s,FirstPer,0
frame,frame,s,SenseObject,0
not,not,s,DenyDisclaim,0
any,any,s,DenyDisclaim,1
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
hid,hid,s,SubjectivePercept,0
from,from,s,SubjectivePercept,1
you,you,c,DirectAddress,0
.,.,n,,0
You,you,c,DirectAddress,0
",",",",s,,0
in,in,s,,0
my,my,s,Positivity,0
love,love,c,Positivity,1
",",",",s,Generalization,0
all,all,s,Generalization,1
my,my,s,FirstPer,0
designs,designs,s,AbstractConcepts,0
may,may,s,Contingency,0
see,see,c,,0
;,;,n,Resistance,0
But,but,s,Resistance,1
what,what,s,Resistance,2
have,have,s,,0
love,love,s,Positivity,0
and,and,s,,0
you,you,s,DirectAddress,0
designed,designed,s,AbstractConcepts,0
for,for,s,AbstractConcepts,1
me,me,c,FirstPer,0
?,?,n,Question,0
Fortune,fortune,c,ProjectAhead,0
",",",",s,,0
once,once,s,RecurringEvents,0
more,more,c,RecurringEvents,1
",",",",s,,0
has,has,s,,0
set,set,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
balance,balance,s,AbstractConcepts,0
right,right,n,,0
First,first,c,Sequence,0
",",",",s,Sequence,1
equaled,equaled,s,ReportingEvents,0
us,us,c,Inclusive,0
",",",",s,,0
in,in,s,,0
lowness,lowness,c,Negativity,0
;,;,s,,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
in,in,s,Specifiers,0
height,height,c,Specifiers,1
.,.,n,,0
Both,both,s,Inclusive,0
of,of,s,Inclusive,1
us,us,s,Inclusive,2
have,have,s,,0
so,so,s,SubjectiveTime,0
long,long,c,SubjectiveTime,1
",",",",s,,0
like,like,s,SubjectivePercept,0
Gamesters,gamesters,c,PersonProperty,0
",",",",s,,0
thrown,thrown,c,ReportingStates,0
",",",",n,ReportingStates,1
Till,till,s,AbstractConcepts,0
Fate,fate,s,SubjectivePercept,0
comes,comes,s,ReportingEvents,0
round,round,c,ReportingEvents,1
",",",",s,,0
and,and,s,,0
gives,gives,s,ReportingEvents,0
to,to,s,ReportingEvents,1
each,each,s,Specifiers,0
his,his,s,SubjectivePercept,0
own,own,c,SubjectivePercept,1
.,.,n,,0
As,as,s,Contingency,0
Fate,fate,s,Contingency,1
is,is,s,ReportingStates,0
equal,equal,c,Comparison,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
may,may,s,Contingency,0
Love,love,s,Positivity,0
appear,appear,c,SubjectivePercept,0
:,:,n,,0
Tell,tell,s,Citations,0
me,me,c,Citations,1
",",",",s,,0
at,at,s,SubjectivePercept,0
least,least,c,SubjectivePercept,1
",",",",s,Autobio,0
what,what,s,Autobio,1
I,i,s,Autobio,2
must,must,s,Insist,0
hope,hope,c,Positivity,0
",",",",s,,0
or,or,s,,0
fear,fear,c,Fear,0
.,.,nn,,0
After,after,s,Sequence,0
so,so,s,Intensity,0
many,many,s,Intensity,1
proofs,proofs,c,Confidence,0
",",",",s,,0
how,how,s,Curiosity,0
can,can,s,Curiosity,1
you,you,s,DirectAddress,0
call,call,n,DirectAddress,1
My,my,s,Positivity,0
love,love,s,Positivity,1
in,in,s,Uncertainty,0
doubt,doubt,c,Uncertainty,1
?,?,s,Question,0
Fear,fear,s,Fear,0
nothing,nothing,c,DenyDisclaim,0
;,;,s,,0
and,and,s,,0
hope,hope,c,Positivity,0
",",",",s,Generalization,0
all,all,c,Generalization,1
.,.,n,Imperative,0
Think,think,s,Imperative,1
what,what,s,,0
a,a,s,,0
Prince,prince,c,PersonProperty,0
",",",",s,,0
with,with,s,StandardsPos,0
honor,honor,c,StandardsPos,1
",",",",s,,0
may,may,s,Contingency,0
receive,receive,c,ReportingEvents,0
",",",",n,,0
Or,or,s,,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
give,give,s,,0
without,without,s,Contingency,0
a,a,s,Contingency,1
Parents,parents,s,PersonProperty,0
leave,leave,c,,0
.,.,nn,,0
You,you,s,DirectAddress,0
give,give,c,,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
restrain,restrain,s,Resistance,0
the,the,s,Resistance,1
grace,grace,s,StandardsPos,0
you,you,s,DirectAddress,0
show,show,c,ReportingEvents,0
;,;,n,,0
As,as,s,,0
ostentatious,ostentatious,s,Negativity,0
Priests,priests,c,PersonProperty,0
",",",",s,,0
when,when,s,,0
Souls,souls,s,Disclosure,0
they,they,s,,0
woo,woo,c,Positivity,0
",",",",n,,0
Promise,promise,s,StandardsPos,0
their,their,s,PersonPronoun,0
Heaven,heaven,s,Positivity,0
to,to,s,Generalization,0
all,all,c,Generalization,1
",",",",s,Resistance,0
but,but,s,Resistance,1
grant,grant,s,CommonAuthorities,0
to,to,s,,0
few,few,c,SubjectivePercept,0
.,.,n,Resistance,0
But,but,s,Resistance,1
do,do,s,Positivity,0
for,for,s,Positivity,1
me,me,c,FirstPer,0
",",",",s,Autobio,0
what,what,s,Autobio,1
I,i,s,Autobio,2
have,have,s,,0
dared,dared,s,SubjectivePercept,0
for,for,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,n,,0
I,i,s,FirstPer,0
did,did,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
argument,argument,s,LangRef,0
from,from,s,,0
duty,duty,s,StandardsPos,0
bring,bring,c,,0
:,:,n,,0
Duty's,duty's,s,UNRECOGNIZED,0
a,a,s,,0
Name,name,c,LangRef,0
;,;,s,,0
and,and,s,,0
Love's,love's,s,AbstractConcepts,0
a,a,s,StandardsPos,0
Real,real,s,StandardsPos,1
thing,thing,c,StandardsPos,2
.,.,nn,,0
Man's,man's,s,PersonProperty,0
love,love,s,Positivity,0
may,may,c,Contingency,0
",",",",s,,0
like,like,s,SubjectivePercept,0
wild,wild,s,Intensity,0
torrents,torrents,c,SpaceRelation,0
",",",",s,,0
overflow,overflow,c,Negativity,0
;,;,n,,0
Woman's,woman's,s,PersonProperty,0
as,as,s,,0
deep,deep,c,AbstractConcepts,0
",",",",s,Resistance,0
but,but,s,Resistance,1
in,in,s,,0
its,its,s,,0
banks,banks,s,SenseObject,0
must,must,s,Insist,0
go,go,c,ReportingEvents,0
.,.,n,,0
My,my,s,Positivity,0
love,love,s,Positivity,1
is,is,s,SelfDisclosure,0
mine,mine,c,SelfDisclosure,1
;,;,s,,0
and,and,s,,0
that,that,s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
impart,impart,c,ReportingEvents,0
;,;,n,Resistance,0
But,but,s,Resistance,1
cannot,cannot,s,DenyDisclaim,0
give,give,s,,0
my,my,s,FirstPer,0
person,person,c,PersonProperty,0
",",",",s,,0
