CIcero,cicero,s,AbstractConcepts,0
all,all,c,,0
:,:,n,,0
that,that,s,Specifiers,0
are,are,s,Specifiers,1
either,either,c,Intensity,0
",",",",s,Intensity,1
^^,^^,c,UNRECOGNIZED,0
uious,uious,s,UNRECOGNIZED,0
or,or,s,Contingency,0
else,else,s,Contingency,1
partial,partial,c,SubjectivePercept,0
.,.,nn,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
up,up,s,,0
good,good,s,,0
sir,sir,s,PersonProperty,0
for,for,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
got,got,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
fall,fall,c,,0
.,.,nnn,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
^,^,c,UNRECOGNIZED,0
au^e,au^e,s,UNRECOGNIZED,0
have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
my,my,s,FirstPer,0
friend,friend,s,StandardsPos,0
thus,thus,s,ReasonForward,0
beauily,beauily,s,UNRECOGNIZED,0
to,to,s,,0
groan,groan,nnn,Negativity,0
O^,o^,s,UNRECOGNIZED,0
sir,sir,s,PersonProperty,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
good,good,s,StandardsPos,0
cause,cause,s,StandardsPos,1
to,to,s,,0
make,make,s,ReportingEvents,0
great,great,s,Intensity,0
moan,moan,c,SenseProperty,0
.,.,n,SpaceRelation,0
Here,here,s,SpaceRelation,1
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
too,too,s,,0
^,^,c,UNRECOGNIZED,0
ellow^s,ellow^s,s,UNRECOGNIZED,0
but,but,s,Resistance,0
right,right,s,Immediacy,0
now,now,c,Immediacy,1
:,:,n,Question,0
What,what,s,Question,1
^,^,s,UNRECOGNIZED,0
think,think,s,PrivateThinking,0
have,have,s,,0
killed,killed,s,Negativity,0
me,me,s,Negativity,1
I,i,s,FirstPer,0
make,make,s,ReportingEvents,0
God,god,s,CommonAuthorities,0
a,a,s,,0
vow,vow,c,Intensity,0
.,.,n,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
alive,alive,s,Positivity,0
or,or,s,,0
am,am,s,Question,0
I,i,s,Question,1
dead,dead,c,Negativity,0
?,?,nn,Question,0
Fellow,fellow,s,PersonProperty,0
it,it,s,,0
is,is,s,ReportingStates,0
more,more,s,Comparison,0
need,need,s,Insist,0
for,for,s,,0
thee,thee,s,DirectAddress,0
to,to,s,ProjectAhead,0
be,be,s,ProjectAhead,1
in,in,s,ProjectAhead,2
thy,thy,s,DirectAddress,0
bed,bed,c,SenseObject,0
.,.,n,Sequence,0
Then,then,s,Sequence,1
to,to,s,,0
lie,lie,s,Motions,0
here,here,s,SpaceRelation,0
in,in,s,SpaceRelation,1
such,such,s,Intensity,0
so^^,so^^,s,UNRECOGNIZED,0
as,as,s,,0
thou,thou,s,DirectAddress,0
do,do,c,Intensity,0
:,:,nn,,0
In,in,s,StandardsPos,0
faith,faith,s,StandardsPos,1
I,i,s,Insist,0
should,should,s,Insist,1
have,have,s,Insist,2
laid,laid,s,ReportingEvents,0
some,some,s,Specifiers,0
of,of,s,Specifiers,1
the,the,s,Specifiers,2
knaves,knaves,s,Negativity,0
in,in,s,,0
the,the,s,SenseObject,0
dust,dust,c,SenseObject,1
.,.,n,,0
If,if,s,Contingency,0
I,i,s,Autobio,0
had,had,s,Autobio,1
your,your,s,DirectAddress,0
sword,sword,s,SenseObject,0
right,right,s,Immediacy,0
now,now,s,Immediacy,1
in,in,s,,0
presence,presence,c,AbstractConcepts,0
:,:,n,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
hrue,hrue,s,UNRECOGNIZED,0
had,had,s,ProjectBack,0
a,a,s,SenseObject,0
leg,leg,s,SenseObject,1
or,or,s,,0
an,an,s,,0
arm,arm,s,SenseObject,0
ere,ere,s,ProjectBack,0
they,they,s,ProjectBack,0
had,had,s,ProjectBack,1
gone,gone,s,ReportingEvents,0
hence,hence,c,ReasonForward,0
.,.,nn,Curiosity,0
Who,who,s,Curiosity,1
is,is,s,Curiosity,2
it,it,s,Curiosity,3
that,that,s,Curiosity,4
has,has,s,ReportingEvents,0
done,done,s,ReportingEvents,1
thee,thee,s,DirectAddress,0
this,this,s,,0
injury,injury,c,StandardsNeg,0
?,?,nnn,Question,0
A,a,s,Positivity,0
couple,couple,s,Positivity,1
of,of,s,,0
beggars,beggars,s,PersonProperty,0
have,have,s,ReportingEvents,0
done,done,s,ReportingEvents,1
me,me,s,FirstPer,0
this,this,s,,0
vilary,vilary,c,UNRECOGNIZED,0
.,.,nnn,,0
I,i,s,FirstPer,0
see,see,s,Contingency,0
if,if,s,Contingency,1
severity,severity,s,Negativity,0
should,should,s,Insist,0
not,not,s,Insist,1
be,be,s,Insist,2
executed,executed,c,ReportingStates,0
",",",",n,ReportingStates,1
One,one,s,Numbers,0
man,man,s,Numbers,1
should,should,s,Insist,0
not,not,s,Insist,1
live,live,s,,0
by,by,s,,0
another,another,c,Specifiers,0
:,:,n,,0
If,if,s,Contingency,0
such,such,s,Intensity,0
injuries,injuries,s,StandardsNeg,0
should,should,s,Insist,0
not,not,s,Insist,1
be,be,s,Insist,2
con^uted,con^uted,c,UNRECOGNIZED,0
.,.,n,,0
The,the,s,PersonProperty,0
Child,child,s,PersonProperty,1
would,would,s,Contingency,0
not,not,s,Contingency,1
regard,regard,s,PrivateThinking,0
Father,father,s,PersonProperty,0
nor,nor,s,DenyDisclaim,0
mother,mother,c,PersonProperty,0
.,.,n,Imperative,0
Give,give,s,Imperative,1
me,me,s,FirstPer,0
thy,thy,s,DirectAddress,0
hand,hand,s,SenseObject,0
and,and,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
help,help,s,PredictedFuture,1
thee,thee,c,DirectAddress,0
",",",",nn,,0
Hold,hold,s,SubjectivePercept,0
fast,fast,s,SubjectivePercept,1
your,your,s,DirectAddress,0
sword,sword,s,SenseObject,0
then,then,s,Sequence,0
I,i,s,Sequence,1
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
heartily,heartily,c,Positivity,0
.,.,nnn,,0
Now,now,s,Immediacy,0
friend,friend,s,StandardsPos,0
it,it,s,,0
appears,appears,s,SubjectivePercept,0
unto,unto,s,CommonAuthorities,0
me,me,c,FirstPer,0
:,:,n,,0
That,that,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
a,a,s,,0
trauailer,trauailer,s,UNRECOGNIZED,0
of,of,s,,0
the,the,s,,0
Cuntrie,cuntrie,c,UNRECOGNIZED,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
such,such,s,Specifiers,0
as,as,s,Specifiers,1
do,do,s,Intensity,0
travail,travail,s,Negativity,0
do,do,s,Intensity,0
hear,hear,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
things,things,s,GenericEvents,0
done,done,c,GenericEvents,1
:,:,n,,0
As,as,s,,0
Well,well,s,SenseObject,0
in,in,s,,0
the,the,s,,0
cuntrie,cuntrie,s,UNRECOGNIZED,0
as,as,s,Specifiers,0
in,in,s,Specifiers,1
the,the,s,Specifiers,2
City,city,s,CommonAuthorities,0
of,of,s,,0
London,london,c,,0
.,.,n,Question,0
How,how,s,Question,1
say,say,s,Citations,0
you,you,s,DirectAddress,0
my,my,s,FirstPer,0
friend,friend,s,StandardsPos,0
can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
tell,tell,s,,0
any,any,s,,0
news,news,c,Updates,0
?,?,nn,Question,0
That,that,s,Contingency,0
can,can,s,Contingency,1
I,i,c,FirstPer,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
came,came,s,ReportingEvents,0
lately,lately,s,Updates,0
from,from,s,,0
the,the,s,,0
stews,stews,c,SenseObject,0
.,.,n,ReportingStates,0
There,there,s,ReportingStates,1
are,are,s,ReportingStates,2
knaves,knaves,s,Negativity,0
abroad,abroad,s,SceneShift,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
believe,believe,s,PrivateThinking,0
me,me,c,FirstPer,0
.,.,n,,0
As,as,s,Resemblances,0
in,in,s,Resemblances,1
this,this,s,SceneShift,0
place,place,s,SceneShift,1
shortly,shortly,s,SubjectiveTime,0
you,you,s,Insist,0
shall,shall,s,Insist,1
see,see,c,,0
.,.,n,,0
No,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
words,words,s,LangRef,0
but,but,s,Resistance,0
mum,mum,s,PersonProperty,0
and,and,s,,0
stand,stand,s,SpaceRelation,0
a,a,s,SpaceRelation,1
while,while,s,TimeDuration,0
aside,aside,c,SpaceRelation,0
:,:,n,,0
Yonder,yonder,s,SpaceRelation,0
comes,comes,s,ReportingEvents,0
two,two,s,Numbers,0
knaves,knaves,s,Negativity,0
therefore,therefore,s,ReasonForward,0
abide,abide,c,ReportingEvents,0
.,.,nn,,0
By,by,s,,0
gogs,gogs,s,UNRECOGNIZED,0
wounds,wounds,s,Negativity,0
if,if,s,Contingency,0
he,he,s,Contingency,1
help,help,s,Positivity,0
not,not,s,DenyDisclaim,0
now,now,s,DenyDisclaim,1
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
undone,undone,c,Negativity,0
",",",",n,,0
By,by,s,,0
the,the,s,,0
mas,mas,s,UNRECOGNIZED,0
for,for,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
part,part,s,SelfDisclosure,2
I,i,s,FirstPer,0
wot,wot,s,Confidence,0
not,not,s,DenyDisclaim,0
where,where,s,DenyDisclaim,1
to,to,s,ProjectAhead,0
run,run,c,ProjectAhead,1
.,.,n,,0
We,we,s,,0
be,be,s,ReportingStates,0
so,so,s,,0
pursued,pursued,s,ReportingEvents,0
on,on,s,Generalization,0
every,every,s,Generalization,1
side,side,c,Generalization,2
:,:,n,,0
that,that,s,,0
by,by,s,,0
gogs,gogs,s,UNRECOGNIZED,0
heart,heart,s,SenseObject,0
I,i,s,FirstPer,0
wot,wot,s,Confidence,0
not,not,s,DenyDisclaim,0
where,where,s,DenyDisclaim,1
to,to,s,,0
abide,abide,c,ReportingEvents,0
.,.,n,,0
Every,every,s,Generalization,0
Constable,constable,s,PersonProperty,0
is,is,s,ReportingStates,0
charged,charged,s,ReportingEvents,0
to,to,s,,0
make,make,s,ReportingEvents,0
privy,privy,s,Disclosure,0
search,search,c,SpaceRelation,0
:,:,n,,0
So,so,s,ReasonForward,0
that,that,s,ReasonForward,1
if,if,s,Contingency,0
we,we,s,,0
may,may,s,Contingency,0
be,be,s,Contingency,1
got,got,c,ReportingStates,0
",",",",s,ReportingStates,1
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
be,be,s,ReportingStates,0
thrown,thrown,s,Negativity,0
over,over,s,Negativity,1
the,the,s,,0
perch,perch,c,SpaceRelation,0
.,.,nn,,0
If,if,s,Contingency,0
F^ichol,f^ichol,s,UNRECOGNIZED,0
newfangle,newfangle,s,UNRECOGNIZED,0
help,help,s,Positivity,0
not,not,s,DenyDisclaim,0
now,now,s,DenyDisclaim,1
in,in,s,Inclusive,0
our,our,s,Inclusive,1
need,need,c,Insist,0
:,:,n,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
like,like,s,SubjectivePercept,0
in,in,s,Inclusive,0
our,our,s,Inclusive,1
business,business,s,AbstractConcepts,0
full,full,s,,0
evil,evil,s,StandardsNeg,0
to,to,s,,0
speed,speed,c,AbstractConcepts,0
.,.,n,,0
therefore,therefore,s,ReasonForward,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
make,make,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
delay,delay,c,Resistance,0
",",",",n,Resistance,0
But,but,s,Resistance,1
seek,seek,s,ProjectAhead,0
him,him,s,PersonPronoun,0
out,out,s,Negativity,0
of,of,s,Negativity,1
hand,hand,s,Negativity,2
and,and,s,,0
be,be,s,ReportingStates,0
gone,gone,s,SceneShift,0
away,away,c,SceneShift,1
",",",",nn,,0
Soft,soft,s,SenseProperty,0
my,my,s,FirstPer,0
masters,masters,s,StandardsPos,0
a,a,s,StandardsPos,1
while,while,s,TimeDuration,0
I,i,s,FirstPer,0
you,you,s,DirectAddress,0
pray,pray,c,Intensity,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
I,i,s,ReasonForward,2
am,am,s,FirstPer,0
here,here,s,SpaceRelation,0
for,for,s,PersonProperty,0
whom,whom,s,PersonProperty,1
you,you,s,DirectAddress,0
do,do,s,DirectAddress,1
seek,seek,c,ProjectAhead,0
:,:,n,,0
For,for,s,DirectAddress,0
you,you,s,DirectAddress,1
know,know,s,Confidence,0
that,that,s,Confidence,1
like,like,s,SubjectivePercept,0
will,will,s,PredictedFuture,0
never,never,s,PredictedFuture,1
from,from,s,,0
like,like,c,SubjectivePercept,0
.,.,n,,0
I,i,s,FirstPer,0
promised,promised,s,StandardsPos,0
you,you,s,DirectAddress,0
of,of,s,Immediacy,0
late,late,s,Immediacy,1
a,a,s,,0
piece,piece,s,SpaceRelation,0
of,of,s,SpaceRelation,1
land,land,c,SpaceRelation,2
:,:,n,,0
Which,which,s,,0
by,by,s,TimeShift,0
and,and,s,TimeShift,1
by,by,s,TimeShift,2
shall,shall,s,ProjectAhead,0
fall,fall,s,ReportingEvents,0
into,into,s,ReportingEvents,1
your,your,s,DirectAddress,0
hand,hand,c,SenseObject,0
.,.,nn,Question,0
What,what,s,Question,1
master,master,s,PersonProperty,0
Nichol,nichol,c,UNRECOGNIZED,0
",",",",s,,0
how,how,s,DirectAddress,0
do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
to,to,s,,0
day,day,c,TimeDuration,0
?,?,nnn,Question,0
For,for,s,,0
the,the,s,,0
passion,passion,s,SubjectivePercept,0
of,of,s,CommonAuthorities,0
God,god,s,CommonAuthorities,1
master,master,s,PersonProperty,0
Nichol,nichol,s,UNRECOGNIZED,0
help,help,s,StandardsPos,0
to,to,s,StandardsPos,1
rid,rid,s,Resistance,0
us,us,s,Inclusive,0
away,away,c,,0
",",",",n,,0
And,and,s,StandardsPos,0
help,help,s,StandardsPos,1
us,us,s,Inclusive,0
to,to,s,,0
the,the,s,SenseObject,0
land,land,s,SenseObject,1
whereof,whereof,s,CommonAuthorities,0
you,you,s,DirectAddress,0
did,did,s,ReportingEvents,0
say,say,c,Citations,0
.,.,n,,0
that,that,s,Inclusive,0
we,we,s,Inclusive,1
might,might,s,Contingency,0
make,make,s,Contingency,1
money,money,s,AbstractConcepts,0
of,of,s,,0
it,it,s,,0
by,by,s,TimeShift,0
and,and,s,TimeShift,1
by,by,c,TimeShift,2
:,:,n,,0
For,for,s,,0
out,out,s,,0
of,of,s,,0
the,the,s,,0
Realm,realm,s,AbstractConcepts,0
we,we,s,,0
purpose,purpose,s,ProjectAhead,0
to,to,s,,0
flee,flee,c,SceneShift,0
.,.,nn,,0
Mary,mary,s,PersonProperty,0
I,i,s,FirstPer,0
will,will,s,DirectAddress,0
help,help,s,DirectAddress,1
you,you,s,DirectAddress,2
I,i,s,Self_Promise,0
swear,swear,s,Self_Promise,1
by,by,s,,0
allhallowes,allhallowes,c,UNRECOGNIZED,0
:,:,n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
part,part,s,SceneShift,0
from,from,s,SceneShift,1
you,you,s,DirectAddress,0
till,till,s,AbstractConcepts,0
you,you,s,DirectAddress,0
come,come,s,Transformation,0
to,to,s,Transformation,1
the,the,s,Transformation,2
gallows,gallows,c,Negativity,0
.,.,n,,0
Lo,lo,s,DirectAddress,0
noble,noble,s,StandardsPos,0
Severity,severity,s,Negativity,0
these,these,s,Immediacy,0
be,be,s,ReportingStates,0
they,they,s,,0
without,without,s,Confidence,0
doubt,doubt,c,Confidence,1
",",",",n,,0
On,on,s,PersonProperty,0
whom,whom,s,PersonProperty,1
this,this,s,,0
rumor,rumor,s,In_Media,0
of,of,s,,0
the,the,s,,0
every,every,s,Generalization,0
is,is,s,ReportingStates,0
gone,gone,s,ReportingEvents,0
about,about,c,,0
.,.,n,,0
Therefore,therefore,s,ReasonForward,0
my,my,s,FirstPer,0
masters,masters,s,StandardsPos,0
here,here,s,DirectAddress,0
is,is,s,DirectAddress,1
the,the,s,DirectAddress,2
snare,snare,c,SenseObject,0
:,:,n,,0
that,that,s,,0
shall,shall,s,ProjectAhead,0
lead,lead,s,DirectAddress,0
you,you,s,DirectAddress,1
to,to,s,DirectAddress,2
the,the,s,SenseObject,0
land,land,s,SenseObject,1
called,called,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
two,two,s,Numbers,0
legged,legged,s,SenseProperty,0
mare,mare,c,SenseObject,0
.,.,nn,,0
My,my,s,FirstPer,0
friend,friend,s,StandardsPos,0
hold,hold,s,,0
them,them,s,,0
fast,fast,s,SubjectiveTime,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
plight,plight,c,Negativity,0
:,:,nnn,,0
Then,then,s,Sequence,0
come,come,s,Sequence,1
and,and,s,StandardsPos,0
help,help,s,StandardsPos,1
me,me,s,FirstPer,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
sword,sword,c,SenseObject,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
fear,fear,s,Fear,0
they,they,s,,0
will,will,s,PredictedFuture,0
fight,fight,c,Resistance,0
.,.,nnn,Imperative,0
Strive,strive,s,Imperative,1
not,not,s,DenyDisclaim,0
my,my,s,FirstPer,0
masters,masters,s,StandardsPos,0
for,for,s,,0
it,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
not,not,s,DenyDisclaim,0
avail,avail,c,StandardsPos,0
:,:,n,,0
But,but,s,Resistance,0
a,a,s,TimeDuration,0
while,while,s,TimeDuration,1
give,give,s,,0
care,care,s,StandardsPos,0
unto,unto,s,CommonAuthorities,0
my,my,s,FirstPer,0
counsel,counsel,c,PersonProperty,0
.,.,n,,0
Your,your,s,DirectAddress,0
own,own,s,DirectAddress,1
words,words,s,LangRef,0
have,have,s,,0
condemned,condemned,s,Negative_Relation,0
you,you,s,DirectAddress,0
for,for,s,DirectAddress,1
to,to,s,,0
dye,dye,c,SenseObject,0
:,:,n,,0
therefore,therefore,s,ReasonForward,0
to,to,s,ReasonForward,1
God,god,s,CommonAuthorities,0
make,make,s,DirectAddress,0
you,you,s,DirectAddress,1
your,your,s,DirectAddress,0
selves,selves,s,SubjectivePercept,0
ready,ready,c,ProjectAhead,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
by,by,s,TimeShift,0
and,and,s,TimeShift,1
by,by,s,TimeShift,2
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
send,send,s,ReportingEvents,0
one,one,s,Numbers,0
which,which,s,,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
abusion,abusion,c,UNRECOGNIZED,0
",",",",n,,0
Shall,shall,s,ProjectAhead,0
lead,lead,s,DirectAddress,0
you,you,s,DirectAddress,1
to,to,s,DirectAddress,2
the,the,s,SpaceRelation,0
place,place,s,SpaceRelation,1
of,of,s,SpaceRelation,2
execution,execution,c,Negative_Relation,0
.,.,nn,,0
Help,help,s,StandardsPos,0
to,to,s,StandardsPos,1
tie,tie,s,Negativity,0
their,their,s,Negativity,1
hands,hands,s,Negativity,2
before,before,s,Sequence,0
ye,ye,s,OralCues,0
be,be,s,ReportingStates,0
gone,gone,c,ReportingStates,0
.,.,nnn,ReportingStates,1
Now,now,s,Updates,0
they,they,s,Updates,1
are,are,s,Updates,2
bound,bound,s,ReportingEvents,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
send,send,s,ReportingEvents,0
one,one,s,Numbers,0
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
anon,anon,c,ProjectAhead,0
.,.,nnn,,0
Ah,ah,s,OralCues,0
my,my,s,FirstPer,0
masters,masters,s,StandardsPos,0
how,how,s,,0
like,like,s,SubjectivePercept,0
you,you,s,DirectAddress,0
this,this,s,,0
play,play,c,ReportingEvents,0
?,?,n,Question,0
You,you,s,Insist,0
shall,shall,s,Insist,1
take,take,s,Responsibility,0
possession,possession,s,Responsibility,1
of,of,s,Responsibility,2
your,your,s,DirectAddress,0
land,land,s,SceneShift,0
to,to,s,SceneShift,1
day,day,c,TimeDuration,0
.,.,n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
help,help,s,PredictedFuture,1
to,to,s,,0
bridle,bridle,s,ReportingEvents,0
the,the,s,ReportingEvents,1
two,two,s,Numbers,0
legged,legged,s,SenseProperty,0
mare,mare,c,SenseObject,0
",",",",n,,0
And,and,s,,0
both,both,s,,0
you,you,s,DirectAddress,0
for,for,s,DirectAddress,1
to,to,s,,0
ride,ride,s,,0
need,need,s,Insist,0
not,not,s,Insist,1
to,to,s,ProjectAhead,0
spare,spare,c,ProjectAhead,1
.,.,n,,0
Now,now,s,Immediacy,0
so,so,s,,0
God,god,s,CommonAuthorities,0
help,help,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
I,i,s,Self_Promise,0
swear,swear,s,Self_Promise,1
by,by,s,,0
this,this,s,,0
Bread,bread,c,SenseObject,0
",",",",n,,0
I,i,s,FirstPer,0
marvel,marvel,s,Positivity,0
who,who,s,,0
shall,shall,s,ProjectAhead,0
play,play,s,ReportingEvents,0
the,the,s,Negativity,0
knave,knave,s,Negativity,1
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
twain,twain,s,AbstractConcepts,0
be,be,s,ReportingStates,0
dead,dead,c,Negativity,0
.,.,nn,,0
Oh,oh,s,OralCues,0
cursed,cursed,s,ReportingEvents,0
caitiue,caitiue,s,UNRECOGNIZED,0
borne,borne,s,ReportingEvents,0
in,in,s,,0
an,an,s,Negativity,0
ill,ill,s,Negativity,1
hour,hour,c,TimeDuration,0
",",",",n,,0
VVoe,vvoe,s,UNRECOGNIZED,0
unto,unto,s,CommonAuthorities,0
me,me,s,FirstPer,0
that,that,s,,0
ever,ever,s,Biographical_Time,0
I,i,s,FirstPer,0
did,did,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
know,know,c,Confidence,0
:,:,n,,0
For,for,s,,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
iniquity,iniquity,s,StandardsNeg,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
the,the,s,,0
bower,bower,c,SenseObject,0
",",",",n,,0
the,the,s,Sequence,0
seed,seed,s,Sequence,1
of,of,s,Sequence,2
Satan,satan,s,,0
thou,thou,s,DirectAddress,0
do,do,s,Intensity,0
always,always,s,SubjectiveTime,0
sow,sow,c,Motions,0
.,.,n,,0
thou,thou,s,DirectAddress,0
only,only,s,SubjectivePercept,0
have,have,s,,0
given,given,s,ReportingStates,0
me,me,s,FirstPer,0
the,the,s,,0
overthrow,overthrow,c,Negativity,0
.,.,n,,0
VVoe,vvoe,s,UNRECOGNIZED,0
worth,worth,s,StandardsPos,0
the,the,s,StandardsPos,1
house,house,s,SenseObject,0
wherein,wherein,s,CommonAuthorities,0
I,i,s,Autobio,0
was,was,s,Autobio,1
borne,borne,c,ReportingStates,0
",",",",n,ReportingStates,1
woe,woe,s,Sad,0
worth,worth,s,StandardsPos,0
the,the,s,StandardsPos,1
time,time,s,,0
that,that,s,,0
ever,ever,s,Biographical_Time,0
I,i,s,SelfDisclosure,0
knew,knew,s,SelfDisclosure,1
thee,thee,c,DirectAddress,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
now,now,s,Updates,0
in,in,s,Updates,1
misery,misery,s,StandardsNeg,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
forlorn,forlorn,c,Sad,0
.,.,n,,0
Oh,oh,s,OralCues,0
all,all,s,,0
youth,youth,s,AbstractConcepts,0
take,take,s,ReportingEvents,0
example,example,s,AbstractConcepts,0
by,by,s,Cause,0
me,me,c,Cause,1
.,.,n,Imperative,0
Flee,flee,s,Imperative,1
from,from,s,,0
evil,evil,s,StandardsNeg,0
company,company,s,AbstractConcepts,0
as,as,s,Comparison,0
from,from,s,Comparison,1
Serpent,serpent,s,SenseObject,0
ye,ye,s,OralCues,0
would,would,s,ProjectBack,0
flee,flee,c,SceneShift,0
:,:,n,,0
For,for,s,,0
I,i,s,FirstPer,0
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
all,all,s,,0
a,a,s,,0
mirror,mirror,s,SenseObject,0
may,may,s,Contingency,0
be,be,c,Contingency,1
.,.,n,,0
I,i,s,Autobio,0
have,have,s,Autobio,1
been,been,s,Autobio,2
daintily,daintily,s,PersonProperty,0
and,and,s,,0
delicately,delicately,s,SubjectivePercept,0
bred,bred,c,ReportingEvents,0
",",",",n,Resistance,0
But,but,s,Resistance,1
nothing,nothing,s,DenyDisclaim,0
at,at,s,DenyDisclaim,1
all,all,s,DenyDisclaim,2
in,in,s,,0
virtues,virtues,s,StandardsPos,0
lore,lore,c,AbstractConcepts,0
:,:,n,,0
And,and,s,Immediacy,0
now,now,s,Immediacy,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
but,but,s,Resistance,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
dead,dead,c,Negativity,0
",",",",n,,0
Hanged,hanged,s,SpaceRelation,0
I,i,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
which,which,s,,0
greeueth,greeueth,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
full,full,s,,0
sore,sore,c,Negativity,0
.,.,n,Imperative,0
Note,note,s,Imperative,1
well,well,s,SenseObject,0
the,the,s,Sequence,0
end,end,s,Sequence,1
of,of,s,Sequence,2
me,me,s,FirstPer,0
therefore,therefore,c,ReasonForward,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
you,you,s,DirectAddress,0
that,that,s,,0
fathers,fathers,s,PersonProperty,0
and,and,s,,0
Mothers,mothers,s,PersonProperty,0
be,be,c,ReportingStates,0
:,:,n,,0
Bring,bring,s,,0
not,not,s,DenyDisclaim,0
up,up,s,DirectAddress,0
your,your,s,DirectAddress,1
Children,children,s,PersonProperty,0
in,in,s,,0
to,to,s,,0
much,much,s,Intensity,0
liberty,liberty,c,StandardsPos,0
",",",",nn,ReasonForward,0
Since,since,s,ReasonForward,1
that,that,s,,0
by,by,s,,0
the,the,s,CommonAuthorities,0
law,law,s,CommonAuthorities,1
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
condemned,condemned,c,Negative_Relation,0
",",",",n,,0
Let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
call,call,s,GenericEvents,0
to,to,s,GenericEvents,1
God,god,s,CommonAuthorities,0
for,for,s,,0
his,his,s,PersonPronoun,0
mercy,mercy,s,StandardsPos,0
and,and,s,,0
grace,grace,c,StandardsPos,0
:,:,n,,0
And,and,s,,0
exhort,exhort,s,Insist,0
that,that,s,Generalization,0
all,all,s,Generalization,1
vice,vice,s,AbstractConcepts,0
may,may,s,Contingency,0
be,be,s,Contingency,1
amended,amended,c,ReportingEvents,0
",",",",n,,0
while,while,s,TimeDuration,0
we,we,s,,0
in,in,s,,0
this,this,s,Immediacy,0
world,world,s,Immediacy,1
have,have,s,SubjectiveTime,0
time,time,s,SubjectiveTime,1
and,and,s,,0
space,space,c,AbstractConcepts,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
though,though,s,Concessive,0
our,our,s,Biographical_Time,0
lives,lives,s,Biographical_Time,1
have,have,s,,0
licenciously,licenciously,s,UNRECOGNIZED,0
been,been,s,ProjectBack,0
spent,spent,c,ReportingStates,0
",",",",n,ReportingStates,1
