DVnston,dvnston,c,UNRECOGNIZED,0
that,that,s,CommonAuthorities,1
was,was,s,ProjectBack,0
proud,proud,s,StandardsPos,0
love,love,s,Positivity,0
to,to,s,Positivity,1
Troylus,troylus,c,UNRECOGNIZED,0
.,.,n,,0
Great,great,s,Intensity,0
Alexanders,alexanders,s,SenseObject,0
love,love,c,Positivity,0
",",",",s,,0
Queen,queen,s,PersonProperty,0
of,of,s,,0
Amazons,amazons,c,SenseObject,0
",",",",n,,0
Was,was,s,ProjectBack,0
not,not,s,Resistance,0
so,so,s,Resistance,1
fair,fair,s,StandardsPos,0
as,as,s,Comparison,0
is,is,s,Comparison,1
fair,fair,s,StandardsPos,0
Alfrida,alfrida,c,UNRECOGNIZED,0
.,.,n,Resistance,0
But,but,s,Resistance,1
perin,perin,c,UNRECOGNIZED,0
",",",",s,,0
be,be,s,ReportingStates,0
thou,thou,s,DirectAddress,0
secret,secret,s,AbstractConcepts,0
to,to,s,,0
the,the,s,SenseObject,0
King,king,c,SenseObject,1
",",",",n,,0
And,and,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
sound,sound,s,SenseProperty,0
these,these,s,Immediacy,0
subtle,subtle,s,SubjectivePercept,0
practizes,practizes,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
Ethenwald,ethenwald,c,UNRECOGNIZED,0
",",",",s,,0
be,be,s,Confidence,0
sure,sure,s,Confidence,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
quittance,quittance,s,AbstractConcepts,0
thee,thee,c,DirectAddress,0
",",",",n,,0
And,and,s,,0
teach,teach,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
how,how,s,Curiosity,0
to,to,s,Curiosity,1
dally,dally,s,Motions,0
with,with,s,,0
thy,thy,s,DirectAddress,0
King,king,c,PersonProperty,0
",",",",n,Resistance,0
But,but,s,Resistance,1
perin,perin,s,UNRECOGNIZED,0
lets,lets,s,ReportingEvents,0
to,to,s,,0
Court,court,s,AbstractConcepts,0
until,until,s,TimeDuration,0
to,to,s,,0
morn,morn,c,TimeDuration,0
",",",",n,,0
And,and,s,Sequence,0
then,then,s,Sequence,1
we,we,s,,0
will,will,s,PredictedFuture,0
take,take,s,Responsibility,0
horse,horse,s,Responsibility,1
and,and,s,,0
away,away,c,,0
.,.,nn,,0
Now,now,s,Metadiscourse,0
let,let,s,Metadiscourse,1
us,us,s,Inclusive,0
constult,constult,s,UNRECOGNIZED,0
among,among,s,Inclusive,0
our,our,s,Inclusive,1
selves,selves,c,SubjectivePercept,0
",",",",n,Curiosity,0
How,how,s,Curiosity,1
to,to,s,Curiosity,2
misbehaue,misbehaue,s,UNRECOGNIZED,0
our,our,s,Inclusive,0
selves,selves,s,SubjectivePercept,0
to,to,s,,0
the,the,s,SenseObject,0
Kings,kings,s,SenseObject,1
worship,worship,c,Positivity,0
",",",",n,,0
Jesus,jesus,s,PersonProperty,0
bless,bless,s,StandardsPos,0
him,him,c,StandardsPos,1
:,:,s,,0
and,and,s,TimeDuration,0
when,when,s,TimeDuration,1
he,he,s,TimeDuration,2
comes,comes,c,ReportingEvents,0
",",",",s,,0
to,to,s,,0
deliver,deliver,s,ReportingEvents,0
him,him,s,ReportingEvents,1
this,this,s,,0
petition,petition,n,AbstractConcepts,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
the,the,s,,0
Smith,smith,s,PersonProperty,0
were,were,s,ProjectBack,0
best,best,s,StandardsPos,0
to,to,s,StandardsPos,1
do,do,s,ReportingEvents,0
it,it,c,ReportingEvents,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
he,he,s,ReasonForward,2
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
wise,wise,s,StandardsPos,0
man,man,c,StandardsPos,1
.,.,nn,,0
Naighbor,naighbor,c,UNRECOGNIZED,0
",",",",s,,0
he,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
do,do,s,ProjectAhead,2
it,it,c,,0
",",",",s,,0
as,as,s,TimeDuration,0
long,long,s,TimeDuration,1
as,as,s,TimeDuration,2
Iefferay,iefferay,s,UNRECOGNIZED,0
the,the,n,,0
Translater,translater,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
Mayor,mayor,s,PersonProperty,0
of,of,s,,0
the,the,s,,0
town,town,c,SpaceRelation,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
why,why,c,Question,0
",",",",s,,0
I,i,s,FirstPer,0
pray,pray,c,Intensity,0
",",",",s,,0
because,because,s,ReasonBackward,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
have,have,s,SelfDisclosure,2
put,put,s,ReportingEvents,0
yo^,yo^,s,UNRECOGNIZED,0
from,from,s,,0
the,the,s,,0
Mace,mace,c,SenseObject,0
?,?,nn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
not,not,s,DenyDisclaim,0
for,for,s,Specifiers,0
that,that,c,Specifiers,1
",",",",s,Resistance,0
but,but,s,Resistance,1
because,because,s,ReasonBackward,0
he,he,s,Updates,0
is,is,s,Updates,1
no,no,s,Negativity,0
good,good,s,Negativity,1
fellow,fellow,c,PersonProperty,0
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
spend,spend,s,ReportingEvents,0
his,his,s,ReportingEvents,1
pot,pot,s,SenseObject,0
for,for,s,,0
company,company,c,AbstractConcepts,0
.,.,nn,Question,0
Why,why,s,Question,1
(,(,c,,0
sir,sir,c,PersonProperty,0
),),s,,0
there,there,s,ProjectBack,0
was,was,s,ProjectBack,1
a,a,s,ProjectBack,2
god,god,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
our,our,s,Inclusive,0
occupation,occupation,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
charge,charge,s,AbstractConcepts,0
you,you,s,DirectAddress,0
by,by,s,Specifiers,0
virtue,virtue,s,Specifiers,1
of,of,s,Specifiers,2
his,his,n,PersonPronoun,0
godhed,godhed,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,ProjectAhead,0
let,let,s,ProjectAhead,1
me,me,s,FirstPer,0
deliver,deliver,s,ReportingEvents,0
the,the,s,ReportingEvents,1
petition,petition,nnn,AbstractConcepts,0
But,but,s,Resistance,0
soft,soft,s,SenseProperty,0
you,you,c,DirectAddress,0
",",",",s,,0
your,your,s,DirectAddress,0
God,god,s,CommonAuthorities,0
was,was,s,ProjectBack,0
a,a,s,ProjectBack,1
Cuckold,cuckold,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
his,his,s,PersonPronoun,0
Godhead,godhead,s,CommonAuthorities,0
was,was,s,ProjectBack,0
the,the,s,ProjectBack,1
horn,horn,c,SenseObject,0
",",",",s,,0
and,and,s,,0
that's,that's,n,ReportingStates,0
the,the,s,ReportingStates,1
Arms,arms,s,SenseObject,0
of,of,s,,0
the,the,s,StandardsPos,0
Godhead,godhead,s,StandardsPos,1
you,you,s,DirectAddress,0
call,call,s,DirectAddress,1
upon,upon,c,,0
.,.,s,Imperative,0
Go,go,c,Imperative,1
",",",",s,,0
your,your,s,DirectAddress,0
are,are,s,DirectAddress,1
put,put,s,Motions,0
down,down,s,Motions,1
with,with,s,DirectAddress,0
your,your,n,DirectAddress,1
occupation,occupation,c,AbstractConcepts,0
",",",",s,,0
and,and,s,Immediacy,0
now,now,s,Immediacy,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
grace,grace,s,StandardsPos,0
you,you,s,DirectAddress,0
so,so,s,DirectAddress,1
much,much,s,Resemblances,0
as,as,s,Resemblances,1
to,to,s,,0
deliver,deliver,s,ReportingEvents,0
the,the,s,ReportingEvents,1
petition,petition,c,AbstractConcepts,0
",",",",s,ReasonForward,0
for,for,n,ReasonForward,1
you,you,nnn,DirectAddress,0
What,what,c,,0
",",",",s,,0
dispraise,dispraise,s,StandardsNeg,0
our,our,s,Inclusive,0
trade,trade,c,AbstractConcepts,0
?,?,nn,Question,0
Nay,nay,c,OralCues,0
",",",",s,,0
neighbor,neighbor,c,PersonProperty,0
",",",",s,,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
angry,angry,c,DenyDisclaim,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
Will,will,s,PredictedFuture,0
stand,stand,s,ProjectAhead,0
to,to,s,ProjectAhead,1
nothing,nothing,n,DenyDisclaim,0
only,only,s,SubjectivePercept,0
but,but,s,Resistance,0
this,this,c,Immediacy,0
.,.,nn,Immediacy,1
But,but,s,Resistance,0
what,what,c,Resistance,1
?,?,s,Question,0
bear,bear,s,ReportingEvents,0
witness,witness,s,ReportingEvents,1
a,a,s,,0
gives,gives,s,ReportingEvents,0
me,me,s,ReportingEvents,1
the,the,s,ReportingEvents,2
But,but,c,Resistance,0
",",",",s,Resistance,1
and,and,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
willing,willing,s,ProjectAhead,0
to,to,s,ProjectAhead,1
shoot,shoot,c,ReportingEvents,0
:,:,n,,0
Cobbler,cobbler,c,SenseObject,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
talk,talk,s,SpaceRelation,0
with,with,s,SpaceRelation,1
you,you,c,SpaceRelation,2
:,:,s,,0
nay,nay,c,OralCues,0
",",",",s,,0
my,my,s,FirstPer,0
bellows,bellows,c,SenseProperty,0
",",",",s,,0
my,my,s,FirstPer,0
coletrough,coletrough,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
water,water,n,SenseObject,0
shall,shall,s,ProjectAhead,0
enter,enter,s,ReportingEvents,0
arms,arms,s,SenseObject,0
with,with,s,DirectAddress,0
you,you,s,DirectAddress,1
for,for,s,Inclusive,0
our,our,s,Inclusive,1
trade,trade,c,AbstractConcepts,0
:,:,s,,0
O,o,s,LangRef,0
neighbor,neighbor,c,PersonProperty,0
",",",",s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
not,not,s,DenyDisclaim,0
bear,bear,s,DenyDisclaim,1
it,it,c,,0
",",",",s,,0
nor,nor,n,DenyDisclaim,0
I,i,s,FirstPer,0
will,will,s,Fear,0
not,not,s,Fear,1
bear,bear,s,Fear,2
it,it,nnn,,0
Hear,hear,s,SpaceRelation,0
you,you,c,DirectAddress,0
",",",",s,,0
neighbor,neighbor,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
co^swade,co^swade,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
and,and,s,,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
wilful,wilful,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
let,let,s,ReportingEvents,0
the,the,n,ReportingEvents,1
Cobbler,cobbler,s,SenseObject,0
deliver,deliver,s,ReportingEvents,0
it,it,c,,0
",",",",s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
see,see,s,SpaceRelation,0
him,him,s,SpaceRelation,1
mar,mar,s,SenseObject,0
all,all,nnn,,0
At,at,s,FollowUp,0
your,your,s,FollowUp,1
request,request,s,FollowUp,2
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
commit,commit,s,ReportingEvents,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",n,,0
And,and,s,,0
lay,lay,s,ReportingEvents,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
open,open,s,Sequence,0
to,to,s,Sequence,1
you,you,c,DirectAddress,0
",",",",s,,0
like,like,s,Resemblances,0
an,an,s,Resemblances,1
Oyster,oyster,c,SenseObject,0
.,.,nn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
tell,tell,s,,0
him,him,s,PersonPronoun,0
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
say,say,c,DirectAddress,2
:,:,s,,0
Hear,hear,s,SpaceRelation,0
you,you,s,DirectAddress,0
naighbor,naighbor,c,UNRECOGNIZED,0
",",",",s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
cons^ulted,cons^ulted,s,UNRECOGNIZED,0
to,to,s,ProjectAhead,0
let,let,s,ProjectAhead,1
you,you,n,DirectAddress,0
deliver,deliver,s,ReportingEvents,0
the,the,s,ReportingEvents,1
petition,petition,c,AbstractConcepts,0
",",",",s,Imperative,0
do,do,s,Imperative,1
it,it,s,Imperative,2
wisely,wisely,s,StandardsPos,0
for,for,s,,0
the,the,s,,0
credit,credit,s,StandardsPos,0
of,of,s,,0
the,the,s,,0
t^wne,t^wne,nnn,UNRECOGNIZED,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
alone,alone,c,SpaceRelation,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
the,the,s,SenseObject,0
Kings,kings,s,SenseObject,1
Carminger,carminger,s,UNRECOGNIZED,0
was,was,s,SpaceRelation,0
here,here,c,SpaceRelation,1
",",",",s,,0
He,he,s,Citations,0
says,says,s,Citations,1
the,the,s,SenseObject,0
King,king,s,SenseObject,1
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
here,here,n,SpaceRelation,0
anon,anon,nn,ProjectAhead,0
But,but,s,Resistance,0
hark,hark,c,Immediacy,0
",",",",s,,0
by,by,s,,0
the,the,s,,0
Mas,mas,s,UNRECOGNIZED,0
he,he,s,PersonPronoun,0
comes,comes,c,ReportingEvents,0
.,.,nn,Question,0
How,how,s,Question,1
now,now,s,Immediacy,0
Perin,perin,c,UNRECOGNIZED,0
",",",",s,,0
who,who,s,Curiosity,0
have,have,s,Curiosity,1
we,we,s,Curiosity,2
here,here,c,Curiosity,3
?,?,nn,Question,0
We,we,s,,0
the,the,s,,0
towns,towns,s,SpaceRelation,0
men,men,s,PersonProperty,0
of,of,s,PersonProperty,1
Goteham,goteham,c,UNRECOGNIZED,0
",",",",n,,0
Hearing,hearing,s,SpaceRelation,0
your,your,s,DirectAddress,0
Grace,grace,s,StandardsPos,0
would,would,s,ProjectBack,0
come,come,s,ReportingEvents,0
this,this,s,Immediacy,0
way,way,c,Immediacy,1
",",",",n,,0
Did,did,s,ReportingEvents,0
think,think,s,PrivateThinking,0
it,it,s,,0
good,good,s,Reinforce,0
for,for,s,Reinforce,1
you,you,s,Reinforce,2
to,to,s,,0
stay,stay,c,TimeDuration,0
",",",",n,Resistance,0
But,but,s,Resistance,1
hear,hear,s,SpaceRelation,0
you,you,c,DirectAddress,0
",",",",s,,0
neighbors,neighbors,c,PersonProperty,0
",",",",s,,0
bid,bid,s,ReportingEvents,0
somebody,somebody,s,Uncertainty,0
ring,ring,s,SpaceRelation,0
the,the,s,SpaceRelation,1
bells,bells,c,SenseObject,0
",",",",n,,0
And,and,s,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
come,come,s,DirectAddress,0
to,to,s,DirectAddress,1
you,you,s,DirectAddress,2
alone,alone,s,SpaceRelation,0
to,to,s,,0
deliver,deliver,s,ReportingEvents,0
our,our,s,Inclusive,0
petition,petition,c,AbstractConcepts,0
",",",",nn,Specifiers,0
What,what,s,Specifiers,1
is,is,s,Specifiers,2
it,it,s,,0
Perin,perin,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
thee,thee,s,DirectAddress,0
read,read,c,ReportingStates,0
.,.,nn,ReportingStates,1
Nothing,nothing,s,Intensity,0
but,but,s,Intensity,1
to,to,s,,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
license,license,s,CommonAuthorities,0
to,to,s,,0
brew,brew,s,SenseObject,0
strong,strong,s,Intensity,0
Ale,ale,s,SenseObject,0
thrice,thrice,s,Numbers,0
a,a,s,,0
we^k,we^k,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
he,he,s,CommonAuthorities,0
that,that,n,CommonAuthorities,1
comes,comes,s,ReportingEvents,0
to,to,s,,0
Goteham,goteham,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
spend,spend,s,ReportingEvents,0
a,a,s,ReportingEvents,1
penie,penie,s,UNRECOGNIZED,0
on,on,s,,0
a,a,s,SenseObject,0
pot,pot,s,SenseObject,1
of,of,s,,0
Ale,ale,c,SenseObject,0
",",",",s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
dry,dry,c,SenseProperty,0
",",",",n,,0
that,that,s,,0
he,he,s,PersonPronoun,0
may,may,s,Contingency,0
fast,fast,nnn,SubjectiveTime,0
Well,well,s,SenseObject,0
sirs,sirs,c,PersonProperty,0
",",",",s,,0
we,we,s,,0
grant,grant,s,CommonAuthorities,0
your,your,s,DirectAddress,0
petition,petition,c,AbstractConcepts,0
.,.,nn,,0
We,we,s,,0
humbly,humbly,s,SubjectivePercept,0
thank,thank,s,Acknowledge,0
your,your,s,Acknowledge,1
royal,royal,s,CommonAuthorities,0
Maie^^y,maie^^y,c,UNRECOGNIZED,0
.,.,nn,Imperative,0
Come,come,s,Imperative,1
Dunston,dunston,c,UNRECOGNIZED,0
",",",",s,,0
lets,lets,s,ReportingEvents,0
away,away,c,,0
.,.,nn,,0
Ethenwald,ethenwald,c,UNRECOGNIZED,0
",",",",s,,0
be,be,s,ReportingStates,0
advised,advised,c,ReportingStates,0
",",",",s,ReportingStates,1
the,the,s,SenseObject,0
King,king,s,SenseObject,1
has,has,s,,0
sent,sent,s,SceneShift,0
to,to,s,SceneShift,1
thee,thee,c,DirectAddress,0
",",",",n,,0
Nay,nay,c,OralCues,0
",",",",s,,0
more,more,c,Comparison,0
",",",",s,,0
he,he,s,PersonPronoun,0
means,means,s,ProjectAhead,0
to,to,s,ProjectAhead,1
come,come,s,ReportingEvents,0
and,and,s,,0
visit,visit,s,SceneShift,0
thee,thee,c,DirectAddress,0
",",",",n,Resistance,0
But,but,s,Resistance,1
why,why,c,Question,0
",",",",s,,0
I,i,s,FirstPer,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,ReportingStates,2
question,question,c,AbstractConcepts,0
?,?,n,Question,0
Why,why,s,Curiosity,0
it,it,s,Curiosity,1
is,is,s,ProjectAhead,0
for,for,s,ProjectAhead,1
this,this,c,Immediacy,0
",",",",s,Immediacy,1
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
if,if,s,ProjectAhead,2
he,he,s,ProjectAhead,3
can,can,s,StandardsPos,0
find,find,c,StandardsPos,1
",",",",n,,0
A,a,s,SenseProperty,0
front,front,s,SenseProperty,1
whereon,whereon,s,CommonAuthorities,0
to,to,s,,0
graft,graft,s,Motions,0
a,a,s,Motions,1
pair,pair,s,SenseObject,0
of,of,s,SenseObject,1
horns,horns,c,SenseObject,0
*,*,n,,0
But,but,s,Resistance,0
in,in,s,Specifiers,0
plain,plain,s,Specifiers,1
terms,terms,c,Specifiers,2
",",",",s,,0
he,he,s,PersonPronoun,0
comes,comes,s,ReportingEvents,0
to,to,s,,0
Cu^kold,cu^kold,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
",",",",n,,0
And,and,s,,0
for,for,s,,0
he,he,s,PersonPronoun,0
means,means,s,ProjectAhead,0
to,to,s,ProjectAhead,1
do,do,s,ReportingEvents,0
it,it,s,ReportingEvents,1
without,without,s,Contingency,0
suspect,suspect,c,Negativity,0
",",",",n,,0
He,he,s,Neutral_Attribution,0
sends,sends,s,Neutral_Attribution,1
me,me,s,FirstPer,0
word,word,s,LangRef,0
he,he,s,PersonPronoun,0
means,means,s,ProjectAhead,0
to,to,s,ProjectAhead,1
visit,visit,s,SceneShift,0
me,me,c,FirstPer,0
:,:,n,,0
The,the,s,SenseObject,0
King,king,s,SenseObject,1
is,is,s,ReportingStates,0
amorous,amorous,c,Positivity,0
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
wife,wife,s,PersonProperty,0
is,is,s,ReportingStates,0
kind,kind,c,Positivity,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
kind,kind,s,Positivity,0
(,(,c,,0
I,i,s,Fear,0
fear,fear,c,Fear,1
),),s,,0
that,that,s,PredictedFuture,0
she,she,s,PredictedFuture,1
will,will,s,PredictedFuture,2
quickly,quickly,s,SubjectiveTime,0
yield,yield,n,ReportingEvents,0
To,to,s,ReportingEvents,1
any,any,s,,0
motion,motion,s,Motions,0
that,that,s,,0
the,the,s,SenseObject,0
king,king,s,SenseObject,1
shall,shall,s,ProjectAhead,0
make,make,c,ReportingEvents,0
:,:,n,,0
Especially,especially,s,Specifiers,0
if,if,s,Contingency,0
the,the,s,Contingency,1
motion,motion,s,Motions,0
be,be,s,ReportingStates,0
of,of,s,StandardsPos,0
love,love,c,StandardsPos,1
:,:,n,,0
For,for,s,,0
Pliny,pliny,s,UNRECOGNIZED,0
writes,writes,c,ReportingEvents,0
",",",",s,,0
women,women,s,PersonProperty,0
are,are,s,ReportingStates,0
made,made,s,ReportingEvents,0
like,like,s,ReportingEvents,1
wax^,wax^,c,UNRECOGNIZED,0
",",",",n,,0
Apt,apt,s,ProjectAhead,0
to,to,s,ProjectAhead,1
receive,receive,s,ReportingEvents,0
any,any,s,,0
impression,impression,c,AbstractConcepts,0
:,:,n,,0
Whose,whose,s,PersonPronoun,0
minds,minds,s,SubjectivePercept,0
are,are,s,Resemblances,0
like,like,s,Resemblances,1
the,the,s,Resemblances,2
Ianamy^^,ianamy^^,c,UNRECOGNIZED,0
",",",",n,,0
That,that,s,,0
eats,eats,c,ReportingEvents,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
cries,cries,c,Motions,0
",",",",s,,0
and,and,s,,0
never,never,s,DenyDisclaim,0
is,is,s,ReportingStates,0
satisfied,satisfied,c,StandardsPos,0
:,:,n,,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
be,be,s,ReportingStates,0
as,as,s,ReasonBackward,0
it,it,s,ReasonBackward,1
is,is,c,ReasonBackward,2
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
sure,sure,s,Confidence,0
of,of,s,Confidence,1
this,this,c,Immediacy,0
",",",",n,Immediacy,1
It,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
be,be,s,ProjectAhead,2
no,no,s,DenyDisclaim,0
ways,ways,s,AbstractConcepts,0
prejudice,prejudice,s,StandardsNeg,0
to,to,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
:,:,n,,0
For,for,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
set,set,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
skreene,skreene,s,UNRECOGNIZED,0
before,before,s,Sequence,0
the,the,s,SenseObject,0
fire,fire,c,SenseObject,1
",",",",n,ReasonForward,0
And,and,s,ReasonForward,1
so,so,s,ReasonForward,2
prevent,prevent,s,Resistance,0
what,what,s,,0
otherwise,otherwise,s,Contingency,0
would,would,s,ProjectBack,0
ensue,ensue,c,Sequence,0
:,:,n,,0
Twere,twere,s,UNRECOGNIZED,0
good,good,s,,0
I,i,s,FirstPer,0
q^estioned,q^estioned,s,UNRECOGNIZED,0
with,with,s,,0
my,my,s,Autobio,0
father,father,s,Autobio,1
first,first,c,Sequence,0
",",",",n,Sequence,1
To,to,s,,0
hear,hear,s,SpaceRelation,0
how,how,s,,0
he,he,s,PersonPronoun,0
affected,affected,s,ReportingEvents,0
toward,toward,s,SpaceRelation,0
the,the,s,SpaceRelation,1
King,king,c,PersonProperty,0
.,.,n,Question,0
What,what,s,Question,1
ho,ho,c,OralCues,0
.,.,nn,,0
Ethenwald,ethenwald,c,UNRECOGNIZED,0
",",",",s,,0
my,my,s,FirstPer,0
son,son,c,PersonProperty,0
",",",",s,,0
what,what,s,,0
news,news,c,Updates,0
?,?,nn,Question,0
Why,why,s,Question,0
ask,ask,s,DirectAddress,0
you,you,c,DirectAddress,1
?,?,s,Question,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
sure,sure,s,Confidence,0
you,you,s,PriorKnowledge,0
have,have,s,PriorKnowledge,1
heard,heard,s,PriorKnowledge,2
the,the,s,Updates,0
news,news,c,Updates,1
.,.,nn,,0
Not,not,s,DenyDisclaim,0
yer,yer,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,Self_Promise,0
promise,promise,s,Self_Promise,1
you,you,s,Self_Promise,2
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nn,Question,0
Why,why,s,Question,1
then,then,s,,0
it,it,s,ReasonForward,0
is,is,s,ReasonForward,1
thus,thus,c,ReasonForward,2
",",",",s,,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
does,does,s,ReportingEvents,0
mean,mean,s,ProjectAhead,0
to,to,s,ProjectAhead,1
come,come,s,ReportingEvents,0
and,and,s,,0
visit,visit,s,SceneShift,0
you,you,c,DirectAddress,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
welcome,welcome,s,Positivity,0
shall,shall,s,ProjectAhead,0
his,his,s,PersonPronoun,0
Majesty,majesty,s,CommonAuthorities,0
be,be,s,Intensity,0
to,to,s,Intensity,1
me,me,c,FirstPer,0
",",",",n,,0
That,that,s,,0
in,in,s,,0
the,the,s,,0
wane,wane,s,Negativity,0
of,of,s,,0
my,my,s,FirstPer,0
decreasing,decreasing,s,Transformation,0
years,years,c,TimeDuration,0
",",",",n,,0
Uouchsafes,uouchsafes,s,UNRECOGNIZED,0
this,this,s,,0
honor,honor,s,StandardsPos,0
to,to,s,,0
Earl,earl,s,PersonProperty,0
Osricks,osricks,s,UNRECOGNIZED,0
house,house,c,SenseObject,0
.,.,nn,ReasonForward,0
So,so,s,ReasonForward,1
then,then,c,Sequence,0
",",",",s,Sequence,1
you,you,s,Sequence,2
mean,mean,s,ProjectAhead,0
to,to,s,ProjectAhead,1
entertain,entertain,s,Positivity,0
him,him,s,PersonPronoun,0
well,well,c,SenseObject,0
?,?,nn,Question,0
What,what,s,Question,0
else,else,s,Question,1
my,my,s,FirstPer,0
Son,son,c,PersonProperty,0
?,?,nn,Question,0
Nay,nay,c,OralCues,0
",",",",s,,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
will,will,c,PredictedFuture,0
",",",",s,Resistance,0
but,but,s,Resistance,1
hear,hear,s,SpaceRelation,0
you,you,s,DirectAddress,0
wife,wife,c,PersonProperty,0
",",",",s,,0
what,what,s,OpenQuery,0
do,do,s,OpenQuery,1
you,you,s,OpenQuery,2
think,think,s,OpenQuery,3
in,in,s,,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
that,that,s,,0
Edgar,edgar,n,UNRECOGNIZED,0
means,means,s,ProjectAhead,0
to,to,s,ProjectAhead,1
come,come,s,ReportingEvents,0
and,and,s,,0
be,be,s,ReportingStates,0
your,your,s,DirectAddress,0
guest,guest,nnn,PersonProperty,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
he,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
welcome,welcome,s,Positivity,0
then,then,c,TimeShift,0
",",",",n,TimeShift,1
And,and,s,,0
I,i,s,DirectAddress,0
hope,hope,s,DirectAddress,1
that,that,s,DirectAddress,2
you,you,s,DirectAddress,3
will,will,s,PredictedFuture,0
entertain,entertain,s,Positivity,0
