MOst,most,s,Comparison,0
Eumenides,eumenides,c,UNRECOGNIZED,0
",",",",s,,0
stand,stand,s,SpaceRelation,0
still,still,c,SpaceRelation,1
.,.,nnn,,0
Ah,ah,c,OralCues,0
",",",",s,OralCues,1
I,i,s,FirstPer,0
see,see,s,,0
his,his,s,PersonPronoun,0
eyes,eyes,s,SenseObject,0
almost,almost,s,SubjectivePercept,0
open,open,c,,0
.,.,nnn,,0
I,i,s,FirstPer,0
command,command,s,CommonAuthorities,0
thee,thee,s,DirectAddress,0
once,once,s,RecurringEvents,0
again,again,s,RecurringEvents,1
stir,stir,s,Motions,0
not,not,c,DenyDisclaim,0
:,:,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
stand,stand,s,Positivity,0
behind,behind,s,Positivity,1
him,him,c,Positivity,2
.,.,nnn,Question,0
What,what,s,Question,1
do,do,s,Question,2
I,i,s,FirstPer,0
see,see,c,,0
",",",",s,,0
Endimion,endimion,s,UNRECOGNIZED,0
almost,almost,s,SubjectivePercept,0
awake,awake,c,SenseProperty,0
?,?,nnn,Question,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
deaf,deaf,s,AbstractConcepts,0
or,or,s,,0
dumb,dumb,c,Negativity,0
?,?,s,Question,0
or,or,s,,0
has,has,s,Updates,0
this,this,s,Updates,1
long,long,s,SenseProperty,0
sleep,sleep,s,Motions,0
taken,taken,n,ReportingStates,0
away,away,s,ReportingStates,1
thy,thy,s,DirectAddress,0
memory,memory,c,PrivateThinking,0
?,?,s,Question,0
Ah,ah,s,OralCues,0
my,my,s,FirstPer,0
sweet,sweet,s,SenseProperty,0
Eudimion,eudimion,c,UNRECOGNIZED,0
",",",",s,,0
see,see,s,,0
thou,thou,s,DirectAddress,0
not,not,s,DenyDisclaim,0
Eumenides,eumenides,c,UNRECOGNIZED,0
?,?,s,Question,0
thy,thy,s,DirectAddress,0
faithful,faithful,n,StandardsPos,0
friend,friend,c,StandardsPos,1
",",",",s,,0
thy,thy,s,DirectAddress,0
faithful,faithful,s,StandardsPos,0
Eumenides,eumenides,c,UNRECOGNIZED,0
",",",",s,,0
who,who,s,,0
for,for,s,,0
thy,thy,s,DirectAddress,0
saftie,saftie,s,UNRECOGNIZED,0
has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
careless,careless,s,Negativity,0
of,of,n,SubjectivePercept,0
his,his,s,SubjectivePercept,1
own,own,s,SubjectivePercept,2
content,content,c,AbstractConcepts,0
.,.,s,Imperative,0
Speak,speak,s,Imperative,1
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
Endimion,endimion,nnn,UNRECOGNIZED,0
Endimion,endimion,c,UNRECOGNIZED,0
?,?,s,Question,0
I,i,s,FirstPer,0
call,call,s,PrivateThinking,0
to,to,s,PrivateThinking,1
mind,mind,s,PrivateThinking,2
such,such,s,Specifiers,0
a,a,s,Specifiers,1
name,name,c,LangRef,0
.,.,nnn,Question,0
Have,have,s,Question,1
thou,thou,s,DirectAddress,0
forgotten,forgotten,s,Negativity,0
thy,thy,s,DirectAddress,0
self,self,s,SubjectivePercept,0
Endimion,endimion,c,UNRECOGNIZED,0
?,?,s,Question,0
then,then,s,Sequence,0
do,do,s,Sequence,1
I,i,s,FirstPer,0
not,not,s,DenyDisclaim,0
marvel,marvel,s,Positivity,0
thou,thou,s,DirectAddress,0
remembrest,remembrest,n,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
thy,thy,s,DirectAddress,0
friend,friend,c,StandardsPos,0
.,.,s,,0
I,i,s,FirstPer,0
tell,tell,s,,0
thee,thee,s,DirectAddress,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
Eumenides,eumenides,c,UNRECOGNIZED,0
:,:,s,,0
behold,behold,s,SpaceRelation,0
also,also,n,,0
Cynthia,cynthia,c,UNRECOGNIZED,0
",",",",s,,0
by,by,s,,0
whose,whose,s,PersonPronoun,0
favor,favor,s,Positivity,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
awaked,awaked,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
by,by,s,,0
whose,whose,s,PersonPronoun,0
virtue,virtue,s,StandardsPos,0
thou,thou,s,DirectAddress,0
shall,shall,n,ProjectAhead,0
continue,continue,s,Updates,0
thy,thy,s,DirectAddress,0
natural,natural,s,AbstractConcepts,0
course,course,nnn,AbstractConcepts,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
speak,speak,s,ReportingEvents,0
sweet,sweet,s,SenseProperty,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
know,know,s,Confidence,0
thou,thou,s,DirectAddress,0
not,not,s,DenyDisclaim,0
Cynthia,cynthia,c,UNRECOGNIZED,0
?,?,nnn,Question,0
O,o,s,LangRef,0
heavens,heavens,c,Positivity,0
",",",",s,,0
whom,whom,s,PersonPronoun,0
do,do,s,Question,0
I,i,s,Question,1
behold,behold,c,SpaceRelation,0
",",",",s,,0
fair,fair,s,StandardsPos,0
Cynthia,cynthia,c,UNRECOGNIZED,0
",",",",s,,0
divine,divine,s,StandardsPos,0
Cynthia,cynthia,c,UNRECOGNIZED,0
?,?,nnn,Question,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Cynthia,cynthia,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
thou,thou,s,DirectAddress,0
Endimion,endimion,c,UNRECOGNIZED,0
.,.,nnn,,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
What,what,s,Question,0
do,do,s,Question,1
I,i,s,Question,2
here,here,c,SpaceRelation,0
?,?,s,Question,0
What,what,c,,0
",",",",s,,0
a,a,s,,0
gray,gray,s,SenseProperty,0
beard,beard,c,SenseObject,0
?,?,s,Question,0
hollow,hollow,s,SenseProperty,0
eyes,eyes,c,SenseObject,0
?,?,s,Question,0
withered,withered,s,SenseProperty,0
body,body,c,SenseObject,0
:,:,n,,0
decayed,decayed,s,SenseProperty,0
lymbes,lymbes,c,UNRECOGNIZED,0
?,?,s,Question,0
and,and,s,Generalization,0
all,all,s,Generalization,1
in,in,s,,0
one,one,s,TimeShift,0
night,night,nnn,TimeShift,1
One,one,s,TimeShift,0
night,night,c,TimeShift,1
?,?,s,Question,0
thou,thou,s,DirectAddress,0
have,have,s,,0
here,here,s,SpaceRelation,0
slept,slept,s,ReportingEvents,0
forty,forty,s,TimeDuration,0
years,years,c,TimeDuration,1
",",",",s,,0
by,by,s,Uncertainty,0
what,what,s,Uncertainty,1
Enchauntresse,enchauntresse,s,UNRECOGNIZED,0
as,as,s,SubjectiveTime,0
yet,yet,n,SubjectiveTime,1
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
known,known,c,CommonAuthorities,0
:,:,s,,0
and,and,s,,0
behold,behold,s,SpaceRelation,0
the,the,s,SenseObject,0
twig,twig,s,SenseObject,1
to,to,s,,0
which,which,s,,0
thou,thou,s,DirectAddress,0
laiedst,laiedst,s,UNRECOGNIZED,0
thy,thy,s,DirectAddress,0
head,head,c,SenseObject,0
",",",",s,,0
is,is,s,Immediacy,0
now,now,n,Immediacy,1
become,become,s,Transformation,0
a,a,s,Transformation,1
tree,tree,c,SenseObject,0
",",",",s,Imperative,0
call,call,s,Imperative,1
thou,thou,s,DirectAddress,0
not,not,s,DenyDisclaim,0
Eumenides,eumenides,s,UNRECOGNIZED,0
to,to,s,,0
remembrance,remembrance,nnn,PrivateThinking,0
Thy,thy,s,DirectAddress,0
name,name,s,LangRef,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
remember,remember,s,ProjectBack,0
by,by,s,,0
the,the,s,,0
sound,sound,c,SenseProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
thy,thy,s,DirectAddress,0
favor,favor,s,Positivity,0
I,i,s,FirstPer,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
yet,yet,s,Resistance,0
call,call,s,PrivateThinking,0
to,to,n,PrivateThinking,1
mind,mind,c,PrivateThinking,2
",",",",s,,0
only,only,s,SubjectivePercept,0
divine,divine,s,StandardsPos,0
Cynthia,cynthia,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,PersonProperty,0
whom,whom,s,PersonProperty,1
time,time,c,,0
",",",",s,,0
fortune,fortune,c,ProjectAhead,0
",",",",s,,0
destiny,destiny,c,ProjectAhead,0
",",",",s,,0
and,and,s,,0
death,death,c,Negativity,0
",",",",s,,0
are,are,n,ReportingStates,0
subject,subject,c,LangRef,0
",",",",s,,0
I,i,s,FirstPer,0
see,see,s,,0
and,and,s,,0
remember,remember,c,DirectAddress,0
",",",",s,DirectAddress,1
and,and,s,,0
in,in,s,Generalization,0
all,all,s,Generalization,1
humility,humility,c,SubjectivePercept,0
",",",",s,,0
I,i,s,FirstPer,0
regard,regard,s,PrivateThinking,0
and,and,s,,0
reverence,reverence,nnn,StandardsPos,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
good,good,s,StandardsPos,0
cause,cause,s,StandardsPos,1
to,to,s,ProjectBack,0
remember,remember,s,ProjectBack,1
Eumenides,eumenides,c,UNRECOGNIZED,0
",",",",s,,0
who,who,s,Question,0
has,has,s,Question,1
for,for,s,,0
thy,thy,s,DirectAddress,0
safety,safety,s,StandardsPos,0
forsaken,forsaken,n,Resistance,0
his,his,s,Resistance,1
own,own,s,ReportingEvents,0
solace,solace,nnn,StandardsPos,0
Am,am,s,Question,0
I,i,s,Question,1
that,that,s,,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
who,who,s,ProjectBack,0
was,was,s,ProjectBack,1
wont,wont,s,SubjectivePercept,0
in,in,s,CommonAuthorities,0
Court,court,s,CommonAuthorities,1
to,to,s,,0
lead,lead,s,,0
my,my,s,Autobio,0
life,life,c,Autobio,1
",",",",s,,0
and,and,s,,0
in,in,s,,0
Iustes,iustes,c,UNRECOGNIZED,0
",",",",n,,0
turneys,turneys,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
arms,arms,s,SenseObject,0
to,to,s,,0
exercise,exercise,s,GenericEvents,0
my,my,s,Autobio,0
youth,youth,c,Autobio,1
?,?,s,Question,0
am,am,s,Question,0
I,i,s,Question,1
that,that,s,,0
Endimion,endimion,nnn,UNRECOGNIZED,0
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
that,that,s,,0
Endimion,endimion,s,UNRECOGNIZED,0
and,and,s,,0
I,i,s,FirstPer,0
Eumenides,eumenides,c,UNRECOGNIZED,0
",",",",s,,0
will,will,s,PredictedFuture,0
thou,thou,s,DirectAddress,0
not,not,s,Updates,0
yet,yet,s,Updates,1
call,call,s,Request,0
me,me,s,Request,1
to,to,n,,0
remembrance,remembrance,nnn,PrivateThinking,0
Ah,ah,s,OralCues,0
sweet,sweet,s,SenseProperty,0
Eumenides,eumenides,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
now,now,s,Immediacy,0
perceive,perceive,s,PrivateThinking,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
he,he,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
that,that,s,,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
have,have,s,ReportingEvents,0
the,the,n,ReportingEvents,1
name,name,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,Resistance,0
but,but,s,Resistance,1
that,that,s,Resistance,2
this,this,s,Insist,0
should,should,s,Insist,1
be,be,s,Insist,2
my,my,s,FirstPer,0
body,body,s,SenseObject,0
I,i,s,FirstPer,0
doubt,doubt,c,Uncertainty,0
:,:,s,,0
for,for,s,Specifiers,0
how,how,s,Specifiers,1
could,could,s,Contingency,0
my,my,n,FirstPer,0
curled,curled,s,ReportingEvents,0
locks,locks,s,ReportingEvents,0
be,be,s,ReportingStates,0
turned,turned,s,Transformation,0
to,to,s,Transformation,1
gray,gray,s,SenseObject,0
hairs,hairs,c,SenseObject,1
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
strong,strong,s,SenseProperty,0
body,body,s,SenseProperty,1
to,to,s,,0
a,a,s,,0
dying,dying,n,Negativity,0
weakness,weakness,c,Negativity,0
",",",",s,,0
having,having,s,ReportingEvents,0
waxed,waxed,s,SenseProperty,0
old,old,c,SenseProperty,0
",",",",s,,0
and,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
kowing,kowing,s,UNRECOGNIZED,0
it,it,nnn,,0
Well,well,s,SenseObject,0
Endimion,endimion,s,UNRECOGNIZED,0
arise,arise,c,ReportingEvents,0
",",",",s,,0
a,a,s,TimeDuration,0
while,while,s,TimeDuration,1
sit,sit,s,SpaceRelation,0
down,down,c,SpaceRelation,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
that,that,s,,0
thy,thy,s,DirectAddress,0
limbs,limbs,s,SenseObject,0
are,are,s,ReportingStates,0
stiff,stiff,c,Negativity,0
",",",",s,,0
and,and,n,DenyDisclaim,0
not,not,s,DenyDisclaim,1
able,able,s,StandardsPos,0
to,to,s,StandardsPos,1
stay,stay,s,TimeDuration,0
thee,thee,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
tell,tell,s,,0
what,what,s,Question,0
have,have,s,Question,1
thou,thou,s,DirectAddress,0
seen,seen,s,SpaceRelation,0
in,in,s,,0
thy,thy,s,DirectAddress,0
sleep,sleep,s,Motions,0
all,all,s,Generalization,0
this,this,n,Generalization,1
while,while,c,TimeDuration,0
?,?,s,Question,0
What,what,s,,0
dreams,dreams,c,SubjectivePercept,0
",",",",s,,0
visions,visions,c,SubjectivePercept,0
",",",",s,,0
thoughts,thoughts,c,PrivateThinking,0
",",",",s,,0
and,and,s,,0
fortunes,fortunes,c,ProjectAhead,0
?,?,s,Question,0
For,for,s,ReasonBackward,0
it,it,s,ReasonBackward,1
is,is,s,ReasonBackward,2
impossible,impossible,c,StandardsNeg,0
",",",",s,Resistance,0
but,but,n,Resistance,1
in,in,s,,0
so,so,s,SubjectiveTime,0
long,long,s,SubjectiveTime,1
time,time,c,,0
",",",",s,,0
thou,thou,s,DirectAddress,0
should,should,s,Insist,0
see,see,s,PrivateThinking,0
things,things,s,PrivateThinking,1
strange,strange,nnn,SubjectivePercept,0
Fair,fair,s,StandardsPos,0
Cynthia,cynthia,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
rehearse,rehearse,s,ReportingEvents,0
what,what,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
seen,seen,c,ReportingStates,0
",",",",s,ReportingStates,1
humbly,humbly,s,SubjectivePercept,0
desiring,desiring,c,Positivity,0
",",",",s,,0
that,that,s,TimeShift,0
when,when,s,TimeShift,1
I,i,n,FirstPer,0
exceed,exceed,s,Intensity,0
in,in,s,Specifiers,0
length,length,c,Specifiers,1
",",",",s,,0
you,you,s,DirectAddress,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
warning,warning,c,Negative_Relation,0
",",",",s,,0
that,that,s,,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
end,end,c,Sequence,0
:,:,s,,0
for,for,s,ProjectAhead,0
to,to,s,ProjectAhead,1
utter,utter,s,Negativity,0
all,all,s,,0
I,i,n,SelfReluctance,0
have,have,s,SelfReluctance,1
to,to,s,SelfReluctance,2
speak,speak,s,ReportingEvents,0
would,would,s,Contingency,0
be,be,s,Contingency,1
troublesome,troublesome,c,Negativity,0
",",",",s,,0
although,although,s,Concessive,0
happily,happily,s,Positivity,0
the,the,s,,0
strangeness,strangeness,s,Uncertainty,0
may,may,n,Contingency,0
somewhat,somewhat,s,Uncertainty,0
abate,abate,s,ReportingEvents,0
the,the,s,,0
tediousness,tediousness,nnn,Negativity,0
Well,well,s,SenseObject,0
Endimion,endimion,s,UNRECOGNIZED,0
begin,begin,c,Sequence,0
.,.,nnn,,0
Me,me,s,FirstPer,0
thought,thought,s,PrivateThinking,0
I,i,s,FirstPer,0
saw,saw,s,,0
a,a,s,PersonProperty,0
Lady,lady,s,PersonProperty,1
passing,passing,s,Intensity,0
fair,fair,c,Intensity,1
",",",",s,Resistance,0
but,but,s,Resistance,1
very,very,s,Intensity,0
mischeeuous,mischeeuous,c,UNRECOGNIZED,0
",",",",s,,0
who,who,s,,0
in,in,s,,0
the,the,s,Specifiers,0
one,one,n,Specifiers,1
hand,hand,s,SenseObject,0
carried,carried,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
knife,knife,c,SenseObject,0
",",",",s,,0
with,with,s,Specifiers,0
which,which,s,Specifiers,1
she,she,s,Neutral_Attribution,0
offered,offered,s,Neutral_Attribution,1
to,to,s,,0
cut,cut,s,ReportingEvents,0
my,my,s,FirstPer,0
throat,throat,c,SenseObject,0
:,:,s,,0
and,and,s,,0
in,in,s,,0
the,the,n,Specifiers,0
other,other,s,Specifiers,1
a,a,s,,0
looking-glass,looking-glass,c,SenseObject,0
",",",",s,,0
wherein,wherein,s,CommonAuthorities,0
seeing,seeing,s,Curiosity,0
how,how,s,Curiosity,1
ill,ill,s,Negativity,0
anger,anger,s,Anger,0
became,became,s,Transformation,0
Ladies,ladies,c,PersonProperty,0
",",",",s,,0
she,she,n,PersonPronoun,0
refrained,refrained,s,Resistance,0
from,from,s,Resistance,1
intended,intended,s,ProjectAhead,0
violence,violence,c,StandardsNeg,0
.,.,s,,0
She,she,s,PersonPronoun,0
was,was,s,ProjectBack,0
accompanied,accompanied,s,SpaceRelation,0
with,with,s,SpaceRelation,1
other,other,s,Specifiers,0
Damsels,damsels,c,SenseObject,0
",",",",s,,0
one,one,n,Specifiers,0
of,of,s,Specifiers,1
which,which,s,Specifiers,2
with,with,s,Specifiers,0
a,a,s,Specifiers,1
stern,stern,s,SenseObject,0
countenance,countenance,c,SenseObject,0
",",",",s,,0
and,and,s,,0
as,as,s,Metadiscourse,0
it,it,s,Metadiscourse,1
were,were,s,Metadiscourse,2
with,with,s,Specifiers,0
a,a,s,Specifiers,1
settled,settled,s,ReportingEvents,0
malice,malice,n,StandardsNeg,0
engraven,engraven,s,UNRECOGNIZED,0
in,in,s,SpaceRelation,0
her,her,s,SpaceRelation,1
eyes,eyes,c,SpaceRelation,2
",",",",s,Resistance,0
provoked,provoked,s,Resistance,1
her,her,s,PersonPronoun,0
to,to,s,,0
execute,execute,s,ReportingEvents,0
mischief,mischief,c,StandardsNeg,0
:,:,s,,0
an,an,s,Specifiers,0
other,other,s,Specifiers,1
with,with,s,,0
visage,visage,n,SenseObject,0
sad,sad,s,Sad,0
and,and,s,,0
constant,constant,s,RecurringEvents,0
only,only,s,SubjectivePercept,0
in,in,s,,0
sorrow,sorrow,c,Sad,0
",",",",s,,0
with,with,s,,0
her,her,s,PersonPronoun,0
arms,arms,s,SenseObject,0
crossed,crossed,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
watery,watery,s,SenseProperty,0
eyes,eyes,c,SenseObject,0
",",",",n,,0
seemed,seemed,s,PrivateThinking,0
to,to,s,PrivateThinking,1
lament,lament,s,Sad,0
my,my,s,FirstPer,0
fortune,fortune,c,ProjectAhead,0
",",",",s,Resistance,0
but,but,s,Resistance,1
durst,durst,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
offer,offer,s,ProjectAhead,0
to,to,s,ProjectAhead,1
prevent,prevent,s,Resistance,0
the,the,s,Resistance,1
force,force,c,,0
.,.,s,,0
I,i,n,Autobio,0
started,started,s,Autobio,1
in,in,s,,0
my,my,s,FirstPer,0
sleep,sleep,c,Motions,0
",",",",s,,0
feeling,feeling,s,PrivateThinking,0
my,my,s,FirstPer,0
very,very,s,Intensity,0
veins,veins,s,SenseObject,0
to,to,s,,0
swell,swell,c,Transformation,0
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
sinews,sinews,s,SenseObject,0
to,to,n,,0
stretch,stretch,s,Motions,0
with,with,s,Fear,0
fear,fear,c,Fear,1
",",",",s,,0
and,and,s,,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
cold,cold,s,SenseProperty,0
sweat,sweat,s,SenseProperty,1
bedewed,bedewed,s,Transformation,0
all,all,s,Generalization,0
my,my,s,Generalization,1
body,body,c,SenseObject,0
",",",",s,,0
that,that,s,,0
death,death,s,Negativity,0
it,it,n,,0
self,self,s,SubjectivePercept,0
could,could,s,Contingency,0
not,not,s,Contingency,1
be,be,s,Contingency,2
so,so,s,Anger,0
terrible,terrible,c,Anger,1
",",",",s,,0
as,as,s,,0
the,the,s,,0
vision,vision,nnn,AbstractConcepts,0
A,a,s,SubjectivePercept,0
strange,strange,s,SubjectivePercept,1
sight,sight,c,SenseProperty,0
.,.,s,,0
Giptes,giptes,s,UNRECOGNIZED,0
at,at,s,SpaceRelation,0
our,our,s,SpaceRelation,1
better,better,s,Comparison,0
leisure,leisure,s,AbstractConcepts,0
shall,shall,s,ProjectAhead,0
expound,expound,s,Authoritative_Citation,0
it,it,c,,0
.,.,nnn,,0
After,after,s,Sequence,0
long,long,s,SenseProperty,0
debating,debating,s,Resistance,0
with,with,s,Resistance,1
her,her,s,SubjectivePercept,0
self,self,c,SubjectivePercept,1
",",",",s,,0
mercy,mercy,s,StandardsPos,0
overcame,overcame,s,StandardsPos,0
anger,anger,c,Anger,0
",",",",s,,0
and,and,s,,0
there,there,s,,0
appeared,appeared,n,SpaceRelation,0
in,in,s,SpaceRelation,1
her,her,s,PersonPronoun,0
heavenly,heavenly,s,Positivity,0
face,face,s,SenseObject,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
divine,divine,s,StandardsPos,0
Majesty,majesty,c,CommonAuthorities,0
",",",",s,,0
mingled,mingled,s,SpaceRelation,0
with,with,s,SpaceRelation,1
a,a,s,,0
sweet,sweet,s,SenseProperty,0
mildenes,mildenes,c,UNRECOGNIZED,0
",",",",n,,0
that,that,s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
ravished,ravished,s,Intensity,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
sight,sight,s,SenseProperty,0
above,above,s,SpaceRelation,0
measure,measure,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
wished,wished,s,ProjectAhead,0
that,that,s,,0
I,i,s,FirstPer,0
might,might,s,Contingency,0
have,have,n,Contingency,1
enioied,enioied,s,UNRECOGNIZED,0
the,the,s,,0
sight,sight,s,SenseProperty,0
without,without,s,SubjectiveTime,0
end,end,c,SubjectiveTime,1
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
she,she,s,PersonPronoun,0
departed,departed,s,SceneShift,0
with,with,s,SceneShift,1
the,the,s,Specifiers,0
other,other,s,Specifiers,1
Ladies,ladies,c,PersonProperty,0
",",",",s,,0
of,of,n,Specifiers,0
which,which,s,Specifiers,1
the,the,s,Specifiers,0
one,one,s,Specifiers,1
retained,retained,s,ReportingEvents,0
still,still,s,Updates,0
an,an,s,,0
immovable,immovable,s,Negativity,0
cruelty,cruelty,c,Anger,0
",",",",s,,0
the,the,s,Specifiers,0
other,other,s,Specifiers,1
a,a,s,,0
constant,constant,n,RecurringEvents,0
pity,pity,nnn,Sad,0
Poor,poor,s,Negativity,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
how,how,s,,0
wast,wast,s,ProjectBack,0
thou,thou,s,DirectAddress,0
affrighted,affrighted,c,Fear,0
?,?,s,Question,0
What,what,s,Question,0
else,else,c,Question,1
?,?,nnn,Question,0
After,after,s,Sequence,0
her,her,s,PersonPronoun,0
immediately,immediately,s,Immediacy,0
appeared,appeared,s,Narrative_Verbs,0
an,an,s,Narrative_Verbs,1
aged,aged,s,SenseProperty,0
man,man,c,PersonProperty,0
",",",",s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
beard,beard,s,SenseObject,0
as,as,s,,0
white,white,s,Resemblances,0
as,as,s,Resemblances,1
snow,snow,c,Resemblances,2
",",",",n,,0
crying,crying,s,Motions,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
hand,hand,s,SenseObject,0
a,a,s,,0
book,book,s,,0
with,with,s,SpaceRelation,0
three,three,s,SpaceRelation,1
leaves,leaves,c,,0
",",",",s,,0
and,and,s,,0
speaking,speaking,s,ReportingEvents,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
remember,remember,s,ProjectBack,0
these,these,n,Immediacy,0
words,words,c,LangRef,0
.,.,s,,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
receive,receive,s,ReportingEvents,0
this,this,s,,0
book,book,s,,0
with,with,s,SpaceRelation,0
three,three,s,SpaceRelation,1
leaves,leaves,c,,0
",",",",s,,0
in,in,s,Specifiers,0
which,which,s,Specifiers,1
are,are,s,ReportingStates,0
contained,contained,n,ReportingEvents,0
counsels,counsels,c,PersonProperty,0
",",",",s,,0
policies,policies,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
pictures,pictures,c,SenseObject,0
",",",",s,,0
and,and,s,,0
with,with,s,Specifiers,0
that,that,s,Specifiers,1
he,he,s,Neutral_Attribution,0
offered,offered,s,Neutral_Attribution,1
me,me,s,FirstPer,0
the,the,s,,0
book,book,c,,0
",",",",s,Aside,0
which,which,n,Aside,1
I,i,s,FirstPer,0
rejected,rejected,c,Resistance,0
:,:,s,,0
wherewith,wherewith,s,CommonAuthorities,0
moved,moved,s,ReportingEvents,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
disdainefull,disdainefull,s,UNRECOGNIZED,0
pity,pity,c,Sad,0
",",",",s,,0
he,he,s,PersonPronoun,0
rent,rent,s,ReportingEvents,0
the,the,s,ReportingEvents,1
first,first,s,Sequence,0
leaf,leaf,n,SenseObject,0
in,in,s,,0
a,a,s,,0
thousand,thousand,s,Numbers,0
shiuers,shiuers,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,Sequence,0
second,second,s,Sequence,1
time,time,s,Sequence,2
he,he,s,Neutral_Attribution,0
offered,offered,s,Neutral_Attribution,1
it,it,c,,0
",",",",s,Aside,0
which,which,s,Aside,1
I,i,s,FirstPer,0
refused,refused,s,Resistance,0
also,also,c,,0
:,:,s,,0
at,at,n,Specifiers,0
which,which,s,Specifiers,1
bending,bending,s,SpaceRelation,0
his,his,s,PersonPronoun,0
brows,brows,c,SenseObject,0
",",",",s,,0
and,and,s,,0
pitching,pitching,s,Motions,0
his,his,s,PersonPronoun,0
eyes,eyes,s,SenseObject,0
fast,fast,s,SubjectiveTime,0
to,to,s,SpaceRelation,0
the,the,s,SpaceRelation,1
ground,ground,c,SpaceRelation,2
",",",",s,,0
as,as,s,SubjectivePercept,0
though,though,n,SubjectivePercept,1
they,they,s,SubjectivePercept,2
were,were,s,ProjectBack,0
fixed,fixed,s,ProjectAhead,0
to,to,s,ProjectAhead,1
the,the,s,SpaceRelation,0
earth,earth,c,SpaceRelation,1
",",",",s,,0
and,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
again,again,s,RecurringEvents,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
removed,removed,c,ReportingEvents,0
:,:,s,,0
then,then,s,,0
suddenly,suddenly,n,Immediacy,0
casting,casting,s,ReportingEvents,0
them,them,s,ReportingEvents,1
up,up,s,SpaceRelation,0
to,to,s,SpaceRelation,1
the,the,s,SpaceRelation,2
heavens,heavens,c,Positivity,0
",",",",s,,0
