DEar,dear,s,Positivity,0
but,but,s,Resistance,1
sorrow,sorrow,s,Sad,0
there,there,c,SpaceRelation,0
.,.,nn,SpaceRelation,1
Trust,trust,s,Confidence,0
me,me,s,FirstPer,0
thou,thou,s,DirectAddress,0
weepst,weepst,c,UNRECOGNIZED,0
;,;,s,Future_Question,0
would,would,s,Future_Question,1
I,i,s,Contingency,0
could,could,s,Contingency,1
do,do,s,Intensity,0
so,so,s,Intensity,1
too,too,c,Metadiscourse,0
",",",",n,Metadiscourse,1
That,that,s,,0
I,i,s,FirstPer,0
might,might,s,Contingency,0
be,be,s,Contingency,1
less,less,s,Comparison,0
angry,angry,c,Anger,0
;,;,n,,0
And,and,s,,0
silence,silence,s,SenseProperty,0
best,best,s,Comparison,0
expresses,expresses,s,Citations,0
grief,grief,c,Sad,0
:,:,n,,0
But,but,s,Resistance,0
thine's,thine's,s,UNRECOGNIZED,0
a,a,s,,0
saw^y,saw^y,s,UNRECOGNIZED,0
sorrow,sorrow,s,Sad,0
dares,dares,s,SubjectivePercept,0
approach,approach,n,AbstractConcepts,0
A,a,s,SenseObject,0
face,face,s,SenseObject,1
so,so,s,,0
fair,fair,s,StandardsPos,0
and,and,s,,0
young,young,c,SenseProperty,0
.,.,nn,,0
If,if,s,Contingency,0
the,the,s,Contingency,1
ingrate,ingrate,s,StandardsNeg,0
for,for,s,PersonProperty,0
whom,whom,s,PersonProperty,1
I,i,s,FirstPer,0
grieve,grieve,s,Sad,0
had,had,s,ProjectBack,0
thought,thought,s,ProjectBack,1
so,so,n,,0
I,i,s,FirstPer,0
might,might,s,Contingency,0
have,have,s,Contingency,1
spared,spared,s,Positivity,0
my,my,s,Sad,0
tears,tears,c,Sad,1
.,.,s,,0
Farewell,farewell,c,SceneShift,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,Imperative,0
Stay,stay,c,Imperative,1
",",",",s,,0
have,have,s,,0
thou,thou,s,DirectAddress,0
been,been,s,ProjectBack,0
a,a,s,,0
Lover,lover,c,Positivity,0
?,?,nn,Question,0
A,a,s,Intensity,0
very,very,c,Intensity,1
",",",",s,Intensity,0
very,very,s,Intensity,1
passionate,passionate,s,Positivity,0
one,one,c,Numbers,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
were,were,s,ProjectBack,0
thou,thou,s,DirectAddress,0
not,not,s,DenyDisclaim,0
beloved,beloved,c,StandardsPos,0
?,?,nn,Question,0
At,at,s,Sequence,0
first,first,s,Sequence,1
to,to,s,,0
draw,draw,s,Motions,0
me,me,s,FirstPer,0
in,in,c,,0
",",",",s,,0
the,the,s,Negativity,0
cunning,cunning,s,Negativity,1
Artist,artist,c,PersonProperty,0
",",",",n,,0
Made,made,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
believe,believe,s,PrivateThinking,0
I,i,s,Autobio,0
was,was,c,Autobio,1
.,.,nn,,0
Oh,oh,c,OralCues,0
!,!,s,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
kiss,kiss,s,Positivity,0
thee,thee,s,DirectAddress,0
now,now,s,Immediacy,0
for,for,s,,0
the,the,s,,0
alliance,alliance,n,Positivity,0
Between,between,s,Positivity,1
thy,thy,s,DirectAddress,0
grief,grief,s,Sad,0
and,and,s,,0
mine,mine,c,FirstPer,0
.,.,n,Question,0
Had,had,s,Question,1
thou,thou,s,DirectAddress,0
a,a,s,,0
loose,loose,s,AbstractConcepts,0
and,and,s,,0
wanton,wanton,s,StandardsNeg,0
Sister,sister,s,PersonProperty,0
too,too,c,,0
?,?,n,Question,0
Then,then,s,,0
thou,thou,s,DirectAddress,0
were,were,s,ProjectBack,0
perfect,perfect,s,StandardsPos,0
wretched,wretched,c,Negativity,0
",",",",s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,c,FirstPer,0
.,.,n,Resistance,0
But,but,s,Resistance,1
prithee,prithee,s,DirectAddress,0
leave,leave,s,,0
me,me,c,FirstPer,0
",",",",s,,0
now,now,s,Immediacy,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
of,of,s,SelfDisclosure,2
it,it,c,,0
:,:,n,,0
For,for,s,,0
should,should,s,Insist,0
thou,thou,s,DirectAddress,0
stay,stay,c,TimeDuration,0
",",",",s,,0
thou,thou,s,DirectAddress,0
would,would,s,ProjectBack,0
rob,rob,s,Negative_Relation,0
me,me,s,Negative_Relation,1
of,of,s,Negative_Relation,2
my,my,s,FirstPer,0
anger,anger,c,Anger,0
:,:,n,,0
For,for,s,,0
since,since,s,,0
a,a,s,,0
youth,youth,s,AbstractConcepts,0
like,like,s,SubjectivePercept,0
thee,thee,s,DirectAddress,0
can,can,s,Contingency,0
be,be,s,Contingency,1
unhappy,unhappy,c,Negativity,0
",",",",n,,0
With,with,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,Specifiers,2
shape,shape,c,AbstractConcepts,0
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
divine,divine,s,PrivateThinking,0
a,a,s,PrivateThinking,1
face,face,c,SenseObject,0
",",",",n,,0
Methinks,methinks,s,SelfDisclosure,0
I,i,s,Insist,0
should,should,s,Insist,1
not,not,s,Insist,2
quarrel,quarrel,s,Negative_Relation,0
with,with,s,,0
my,my,s,FirstPer,0
star,star,c,SenseObject,0
",",",",n,Resistance,0
But,but,s,Resistance,1
bow,bow,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
all,all,s,Generalization,0
my,my,s,Generalization,1
faithless,faithless,s,StandardsNeg,0
Mistress,mistress,s,PersonProperty,0
scorns,scorns,c,Negative_Relation,0
.,.,n,,0
Hollowing,hollowing,s,Motions,0
within,within,c,,0
.,.,s,ReasonForward,0
So,so,s,ReasonForward,1
ho,ho,c,OralCues,0
",",",",s,,0
ho,ho,c,OralCues,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
ho,ho,c,OralCues,0
",",",",s,,0
ho,ho,s,OralCues,0
--,--,nn,,0
So,so,s,,0
ho,ho,c,OralCues,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
ho,ho,c,OralCues,0
",",",",s,,0
ho,ho,c,OralCues,0
",",",",s,,0
ho,ho,s,OralCues,0
--,--,s,,0
It,it,s,,0
Is,is,s,ReportingStates,0
my,my,s,FirstPer,0
false,false,s,StandardsNeg,0
Rival,rival,c,Resistance,0
.,.,n,,0
Now,now,s,Immediacy,0
leave,leave,s,,0
me,me,c,FirstPer,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
to,to,s,,0
reassume,reassume,s,RecurringEvents,0
my,my,s,FirstPer,0
anger,anger,c,Anger,0
.,.,nn,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
obey,obey,s,CommonAuthorities,0
--,--,s,,0
farewell,farewell,s,SceneShift,0
--,--,n,,0
My,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
despair,despair,s,Sad,0
makes,makes,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
neglect,neglect,s,Negativity,0
his,his,s,Biographical_Time,0
life,life,c,Biographical_Time,1
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
Silvio,silvio,c,UNRECOGNIZED,0
.,.,nn,,0
You,you,s,DirectAddress,0
see,see,s,DirectAddress,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
obeyed,obeyed,s,CommonAuthorities,0
you,you,c,DirectAddress,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,Imperative,0
Come,come,c,Imperative,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
your,your,s,DirectAddress,0
sword,sword,c,SenseObject,0
.,.,nn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
my,my,s,FirstPer,0
Brother,brother,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
',',c,,0
twere,twere,s,UNRECOGNIZED,0
an,an,s,,0
impious,impious,s,StandardsNeg,0
action,action,n,GenericEvents,0
To,to,s,Resistance,0
fight,fight,s,Resistance,1
you,you,s,DirectAddress,0
unprovoked,unprovoked,c,Anger,0
:,:,s,,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
a,a,s,ReportingEvents,2
cause,cause,c,Cause,0
",",",",n,,0
Nay,nay,c,OralCues,0
",",",",s,,0
and,and,s,,0
a,a,s,StandardsPos,0
just,just,s,StandardsPos,1
one,one,s,Numbers,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
or,or,s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
find,find,s,SubjectivePercept,0
it,it,s,SubjectivePercept,1
hard,hard,c,,0
",",",",n,,0
--,--,s,,0
To,to,s,,0
wound,wound,s,Negativity,0
Cleontes,cleontes,s,UNRECOGNIZED,0
brother,brother,c,PersonProperty,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
came,came,s,ReportingEvents,0
prepared,prepared,s,ProjectAhead,0
to,to,s,ProjectAhead,1
talk,talk,c,ReportingEvents,0
",",",",s,,0
and,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
to,to,s,Resistance,0
fight,fight,c,Resistance,1
.,.,n,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
blame,blame,s,Anger,0
thee,thee,c,DirectAddress,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
were,were,s,Contingency,0
I,i,s,Contingency,1
Silvio,silvio,c,UNRECOGNIZED,0
",",",",n,,0
Thus,thus,s,ReasonForward,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
do,do,s,Intensity,0
to,to,s,StandardsPos,0
save,save,s,StandardsPos,1
a,a,s,SubjectivePercept,0
life,life,s,SubjectivePercept,1
beloved,beloved,c,StandardsPos,0
:,:,n,,0
But,but,s,Resistance,0
',',c,,0
twill,twill,s,SenseObject,0
not,not,s,DenyDisclaim,0
serve,serve,s,ReportingEvents,0
you,you,s,DirectAddress,0
now,now,c,Immediacy,0
.,.,nn,,0
Your,your,s,DirectAddress,0
reason,reason,c,StandardsPos,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
ready,ready,c,ProjectAhead,0
",",",",s,,0
if,if,s,Contingency,0
it,it,s,Contingency,1
be,be,s,ReportingStates,0
just,just,c,Intensity,0
.,.,nn,,0
Oh,oh,s,OralCues,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
urge,urge,s,Intensity,0
me,me,s,FirstPer,0
to,to,s,Metadiscourse,0
repeat,repeat,s,Metadiscourse,1
my,my,s,FirstPer,0
wrongs,wrongs,c,StandardsNeg,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
do,do,c,GenericEvents,0
",",",",s,GenericEvents,1
I,i,s,FirstPer,0
hardly,hardly,s,DenyDisclaim,0
shall,shall,s,ProjectAhead,0
have,have,s,,0
man,man,s,PersonProperty,0
enough,enough,s,SubjectivePercept,0
remain,remain,n,TimeDuration,0
To,to,s,Resistance,0
fight,fight,s,Resistance,1
thee,thee,s,DirectAddress,0
fairly,fairly,c,StandardsPos,0
.,.,nn,,0
Surely,surely,s,Confidence,0
he,he,s,Neutral_Attribution,0
knows,knows,s,Neutral_Attribution,1
my,my,s,SelfDisclosure,0
passion,passion,s,SelfDisclosure,1
for,for,s,,0
Cleonte,cleonte,s,UNRECOGNIZED,0
--,--,n,,0
I,i,s,Insist,0
Urge,urge,s,Insist,1
the,the,s,Support,0
reason,reason,s,Support,1
still,still,c,Updates,0
.,.,nn,Question,0
Have,have,s,Question,1
thou,thou,s,DirectAddress,0
forgot,forgot,s,Negativity,0
thy,thy,s,DirectAddress,0
last,last,s,Sequence,0
nights,nights,s,,0
treachery,treachery,c,Anger,0
?,?,s,Question,0
how,how,s,,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
thief,thief,s,Negative_Relation,0
thou,thou,s,DirectAddress,0
stol'st,stol'st,s,UNRECOGNIZED,0
into,into,n,Transformation,0
her,her,s,Transformation,1
lodging,lodging,nnn,Motions,0
It,it,s,ReportingStates,0
Is,is,s,ReportingStates,1
so,so,s,ReportingStates,2
--,--,s,,0
it,it,s,ConfirmedThght,0
is,is,s,ConfirmedThght,1
true,true,s,ConfirmedThght,2
Marcel,marcel,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
rudely,rudely,s,Negative_Relation,0
did,did,s,ReportingEvents,0
intrude,intrude,s,Negativity,0
--,--,nn,,0
Oh,oh,s,OralCues,0
quickly,quickly,s,SubjectiveTime,0
haste,haste,s,Negativity,0
--,--,s,,0
this,this,s,,0
looks,looks,s,Resemblances,0
like,like,s,Resemblances,1
women's,women's,s,PersonProperty,0
jangling,jangling,c,Motions,0
.,.,nn,,0
Oh,oh,s,OralCues,0
is,is,s,Question,0
it,it,s,Question,1
bravely,bravely,s,StandardsPos,0
done,done,s,ReportingStates,0
Marcel,marcel,s,PersonProperty,0
to,to,s,,0
punish,punish,c,Negativity,0
",",",",n,,0
A,a,s,,0
passion,passion,s,SubjectivePercept,0
which,which,s,,0
you,you,s,Insist,0
ought,ought,s,Insist,1
to,to,s,Insist,2
pity,pity,s,Sad,0
rather,rather,c,Resistance,0
?,?,n,Question,0
It,it,s,,0
Is,is,s,ReportingStates,0
what,what,s,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
reconcile,reconcile,s,StandardsPos,0
nor,nor,s,DenyDisclaim,0
justify,justify,c,StandardsPos,0
",",",",n,ReasonForward,0
And,and,s,ReasonForward,1
so,so,s,ReasonForward,2
distracted,distracted,s,Negativity,0
it,it,s,Updates,0
has,has,s,Updates,1
made,made,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
too,too,s,,0
--,--,n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
fight,fight,s,Resistance,0
in,in,s,,0
so,so,s,,0
unjust,unjust,s,StandardsNeg,0
a,a,s,,0
cause,cause,n,Cause,0
Kill,kill,s,Negativity,0
me,me,c,Negativity,1
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
embrace,embrace,s,Positivity,0
you,you,s,DirectAddress,0
whilst,whilst,s,TimeDuration,0
I,i,s,FirstPer,0
dye,dye,c,SenseObject,0
;,;,n,,0
A,a,s,,0
thousand,thousand,s,Numbers,0
wounds,wounds,s,Negativity,0
imprinted,imprinted,s,SenseProperty,0
on,on,s,SenseProperty,1
this,this,s,,0
body,body,c,SenseObject,0
",",",",n,,0
Will,will,s,PredictedFuture,0
bring,bring,s,,0
less,less,s,Comparison,0
pain,pain,s,Negativity,0
than,than,s,Comparison,0
that,that,s,,0
her,her,s,PersonPronoun,0
eyes,eyes,s,SenseObject,0
have,have,s,Cause,0
caused,caused,c,Cause,1
.,.,n,SpaceRelation,0
Here,here,s,SpaceRelation,1
strike,strike,s,Negativity,0
--,--,s,,0
Pity,pity,s,Sad,0
my,my,s,FirstPer,0
pain,pain,s,Negativity,0
and,and,s,,0
ease,ease,s,Reassure,0
me,me,c,FirstPer,0
.,.,nn,,0
I,i,s,Metadiscourse,0
find,find,s,Metadiscourse,1
thou,thou,s,DirectAddress,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
charm,charm,s,Positivity,0
about,about,s,,0
the,the,s,SenseObject,0
tongue,tongue,c,SenseObject,1
",",",",n,,0
And,and,s,,0
thou,thou,s,DirectAddress,0
implor'st,implor'st,s,UNRECOGNIZED,0
thy,thy,s,DirectAddress,0
death,death,s,Negativity,0
in,in,s,Specifiers,0
such,such,s,Specifiers,1
away,away,n,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
hurt,hurt,s,Negativity,0
thee,thee,c,DirectAddress,0
;,;,s,,0
and,and,s,,0
it,it,s,,0
gives,gives,s,ReportingEvents,0
me,me,s,ReportingEvents,1
hopes,hopes,n,Positivity,0
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
not,not,s,Updates,0
yet,yet,s,Updates,1
so,so,s,,0
blessed,blessed,s,StandardsPos,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
beloved,beloved,c,StandardsPos,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
then,then,s,,0
thou,thou,s,DirectAddress,0
would,would,s,ProjectAhead,0
not,not,s,ProjectAhead,1
be,be,s,ProjectAhead,2
thus,thus,s,ReasonForward,0
desperate,desperate,c,Negativity,0
.,.,nn,,0
Oh,oh,s,OralCues,0
yes,yes,c,OralCues,1
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
beloved,beloved,c,StandardsPos,0
.,.,nn,,0
Oh,oh,s,OralCues,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
say,say,s,Citations,0
thou,thou,s,DirectAddress,0
art,art,c,AbstractConcepts,0
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
take,take,s,ReportingEvents,0
me,me,s,FirstPer,0
from,from,s,,0
a,a,s,,0
calmness,calmness,c,Positivity,0
",",",",s,,0
that,that,s,Uncertainty,0
may,may,s,Uncertainty,1
spare,spare,s,SenseProperty,0
thee,thee,c,DirectAddress,0
.,.,nn,,0
Not,not,s,DenyDisclaim,0
say,say,s,Citations,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
beloved,beloved,c,StandardsPos,0
!,!,s,,0
thou,thou,s,DirectAddress,0
can,can,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
hire,hire,s,ReportingEvents,0
me,me,n,FirstPer,0
With,with,s,StandardsPos,0
life,life,s,StandardsPos,1
or,or,s,,0
fuller,fuller,s,Comparison,0
joy,joy,c,Positivity,0
",",",",s,,0
to,to,s,,0
say,say,s,Citations,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,c,DenyDisclaim,0
.,.,n,,0
If,if,s,Contingency,0
there,there,s,Contingency,1
be,be,s,Contingency,2
truth,truth,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
love,love,c,Positivity,0
",",",",s,,0
in,in,s,,0
innocence,innocence,c,Disclosure,0
",",",",s,,0
she,she,s,PersonPronoun,0
loves,loves,s,Positivity,0
me,me,c,FirstPer,0
.,.,nn,Resistance,0
Yet,yet,c,Resistance,1
",",",",s,Resistance,0
yet,yet,s,Resistance,1
ye,ye,s,OralCues,0
Gods,gods,s,CommonAuthorities,0
I,i,s,Contingency,0
can,can,s,Contingency,1
endure,endure,s,Resistance,0
--,--,s,,0
say,say,s,Citations,0
but,but,s,Resistance,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
not,not,c,DenyDisclaim,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
I,i,s,ReasonForward,2
would,would,s,ProjectBack,0
yet,yet,s,Resistance,0
preserve,preserve,s,ProjectAhead,0
thee,thee,c,DirectAddress,0
.,.,nn,,0
Oh,oh,s,OralCues,0
can,can,s,Contingency,0
thou,thou,s,DirectAddress,0
wish,wish,s,SubjectivePercept,0
that,that,s,Insist,0
I,i,s,Insist,1
should,should,s,Insist,2
fall,fall,s,,0
so,so,s,,0
low,low,c,AbstractConcepts,0
",",",",n,,0
To,to,s,StandardsPos,0
save,save,s,StandardsPos,1
my,my,s,Autobio,0
life,life,s,Autobio,1
with,with,s,,0
lies,lies,c,,0
;,;,s,,0
the,the,s,,0
poorest,poorest,s,StandardsNeg,0
sin,sin,s,StandardsNeg,0
of,of,s,StandardsNeg,1
all,all,s,Generalization,0
the,the,s,Generalization,1
number,number,c,AbstractConcepts,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
once,once,s,RecurringEvents,0
again,again,s,RecurringEvents,1
thou,thou,s,DirectAddress,0
have,have,s,,0
debauched,debauched,s,Negativity,0
my,my,s,FirstPer,0
pity,pity,c,Sad,0
.,.,nn,,0
Her,her,s,PersonPronoun,0
passion,passion,s,SubjectivePercept,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
justify,justify,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
not,not,s,DenyDisclaim,0
my,my,s,SelfDisclosure,0
own,own,c,SelfDisclosure,1
;,;,n,,0
Here,here,s,Immediacy,0
Is,is,s,Immediacy,1
as,as,s,,0
pure,pure,s,Resemblances,0
as,as,s,Resemblances,1
prayers,prayers,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
penitence,penitence,c,Negativity,0
;,;,n,Resistance,0
But,but,s,Resistance,1
mine,mine,s,FirstPer,0
--,--,s,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
give,give,s,ReportingEvents,0
a,a,s,ReportingEvents,1
name,name,s,LangRef,0
to,to,c,,0
.,.,nn,Question,0
How,how,s,Question,1
now,now,c,Updates,0
",",",",s,Updates,1
what,what,s,Question,0
is,is,s,Question,1
here,here,s,SpaceRelation,0
to,to,s,SpaceRelation,1
do,do,s,Intensity,0
Marcel,marcel,c,PersonProperty,0
?,?,nn,Question,0
Alonzo,alonzo,c,UNRECOGNIZED,0
!,!,s,,0
the,the,s,Exceptions,0
only,only,s,Exceptions,1
man,man,s,PersonProperty,0
I,i,s,FirstPer,0
wish,wish,s,ProjectAhead,0
to,to,s,ProjectAhead,1
shun,shun,c,Negative_Relation,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
glad,glad,s,Positivity,0
who,who,s,,0
ever,ever,s,Biographical_Time,0
thou,thou,s,DirectAddress,0
be'^t,be'^t,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
have,have,s,,0
prevented,prevented,s,Resistance,0
us,us,c,Resistance,1
.,.,nn,,0
Thou,thou,s,DirectAddress,0
have,have,s,,0
more,more,s,Comparison,0
wit,wit,s,StandardsPos,0
than,than,s,Comparison,0
he,he,s,Sequence,0
then,then,s,Sequence,1
I,i,s,Metadiscourse,0
find,find,c,Metadiscourse,1
:,:,s,,0
Your,your,s,DirectAddress,0
quarrel,quarrel,c,Negative_Relation,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
may,may,s,Request,0
a,a,s,Request,1
man,man,s,PersonProperty,0
have,have,n,,0
leave,leave,s,SceneShift,0
to,to,s,SceneShift,1
inqui^e,inqui^e,s,UNRECOGNIZED,0
into,into,s,,0
it,it,nnn,,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
that,that,s,,0
Silvio,silvio,c,UNRECOGNIZED,0
;,;,s,,0
that,that,s,,0
Noble,noble,s,StandardsPos,0
Youth,youth,s,AbstractConcepts,0
my,my,s,FirstPer,0
Brother,brother,c,PersonProperty,0
",",",",s,,0
whom,whom,s,PersonPronoun,0
thou,thou,s,DirectAddress,0
have,have,s,GenericEvents,0
often,often,s,GenericEvents,1
heard,heard,n,Updates,0
me,me,s,FirstPer,0
name,name,nnn,ReportingEvents,0
An,an,s,ReportingEvents,1
excellant,excellant,c,UNRECOGNIZED,0
*,*,s,,0
character,character,s,LangRef,0
for,for,s,,0
an,an,s,Negative_Relation,0
enemy,enemy,c,Negative_Relation,1
",",",",s,,0
Noble,noble,s,StandardsPos,0
and,and,s,,0
Brother,brother,c,PersonProperty,0
:,:,s,,0
for,for,s,,0
shame,shame,s,StandardsNeg,0
put,put,s,ReportingEvents,0
up,up,s,ReportingEvents,1
your,your,n,DirectAddress,0
swords,swords,c,SenseObject,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
judge,judge,s,PrivateThinking,0
betweeen,betweeen,s,UNRECOGNIZED,0
ye,ye,nnn,OralCues,0
The,the,s,,0
case,case,s,AbstractConcepts,0
is,is,s,ProjectAhead,0
soon,soon,s,ProjectAhead,1
decided,decided,c,ReportingStates,0
;,;,s,ReportingStates,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
t^ll,t^ll,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
with,with,s,,0
how,how,s,,0
tedious,tedious,s,Negativity,0
a,a,s,,0
courtship,courtship,s,Positivity,0
I,i,n,FirstPer,0
won,won,s,Positivity,0
the,the,s,Positivity,1
heart,heart,c,Positivity,2
",",",",s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
thought,thought,c,PrivateThinking,0
",",",",s,,0
of,of,s,,0
a,a,s,,0
young,young,s,SenseProperty,0
beauty,beauty,s,StandardsPos,0
in,in,s,,0
this,this,s,,0
Town,town,s,SpaceRelation,0
--,--,s,,0
And,and,s,,0
y^^terday,y^^terday,n,UNRECOGNIZED,0
received,received,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
Billet,billet,s,SenseObject,0
from,from,s,,0
her,her,c,PersonPronoun,0
",",",",s,,0
to,to,s,,0
wait,wait,s,SpaceRelation,0
on,on,s,SpaceRelation,1
her,her,s,PersonPronoun,0
at,at,s,RecurringEvents,0
night,night,c,RecurringEvents,1
",",",",s,,0
to,to,s,,0
receive,receive,s,ReportingEvents,0
the,the,s,,0
r^compence,r^compence,n,UNRECOGNIZED,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
my,my,s,FirstPer,0
pains,pains,s,SenseProperty,0
and,and,s,,0
sufferings,sufferings,s,Sad,0
--,--,s,,0
In,in,s,,0
this,this,s,,0
ecstasy,ecstasy,s,Positivity,0
of,of,s,,0
joy,joy,s,Positivity,0
I,i,s,FirstPer,0
showed,showed,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
the,the,n,,0
paper,paper,c,,0
;,;,s,,0
and,and,s,,0
he,he,s,PersonPronoun,0
getting,getting,s,,0
thither,thither,s,SpaceRelation,0
before,before,s,Sequence,0
me,me,c,FirstPer,0
",",",",s,,0
robbed,robbed,s,Negative_Relation,0
me,me,s,Negative_Relation,1
of,of,s,Negative_Relation,2
my,my,s,FirstPer,0
prize,prize,nnn,Positivity,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
so,so,s,Positivity,0
pleased,pleased,s,Positivity,1
at,at,s,Immediacy,0
this,this,s,Immediacy,1
mistake,mistake,s,Negativity,0
of,of,s,,0
thine,thine,c,UNRECOGNIZED,0
",",",",n,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
forgive,forgive,s,Reassure,0
it,it,s,,0
freely,freely,c,Disclosure,0
.,.,nn,,0
Not,not,s,DenyDisclaim,0
content,content,s,Positivity,0
with,with,s,Positivity,1
this,this,c,Immediacy,0
",",",",s,Immediacy,1
most,most,s,Comparison,0
treacherosly,treacherosly,c,UNRECOGNIZED,0
",",",",s,,0
hid,hid,s,SpaceRelation,0
in,in,s,SpaceRelation,1
the,the,s,SenseProperty,0
shades,shades,s,SenseProperty,1
of,of,s,SenseProperty,2
night,night,c,,0
",",",",s,,0
he,he,s,PersonPronoun,0
met,met,n,ReportingEvents,0
me,me,s,FirstPer,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Hall,hall,s,SpaceRelation,2
of,of,s,Specifiers,0
this,this,s,Specifiers,1
false,false,s,StandardsNeg,0
woman,woman,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
stabbed,stabbed,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",s,Aside,0
which,which,s,Aside,1
did,did,s,ReportingEvents,0
secure,secure,s,StandardsPos,0
his,his,s,PersonPronoun,0
flight,flight,n,SenseProperty,0
with,with,s,,0
her,her,c,PersonPronoun,0
;,;,s,,0
and,and,s,,0
would,would,s,ProjectBack,0
thou,thou,s,DirectAddress,0
