PLays,plays,s,ReportingEvents,0
Gentleman,gentleman,s,Positivity,0
Usher,usher,c,PersonProperty,0
",",",",s,,0
Monsieur,monsieur,s,PersonProperty,0
Meander,meander,c,Motions,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
what,what,s,Question,0
are,are,s,Question,1
they,they,s,Question,2
about,about,c,,0
?,?,nnn,Question,0
They,they,s,ReportingStates,0
are,are,s,ReportingStates,1
private,private,s,AbstractConcepts,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
Brother's,brother's,s,PersonProperty,0
Closet,closet,c,SenseObject,0
.,.,nnn,,0
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
well,well,c,StandardsPos,0
.,.,nnn,StandardsPos,1
I,i,s,FirstPer,0
came,came,s,Transformation,0
to,to,s,Transformation,1
know,know,s,Transformation,2
when,when,s,DirectAddress,0
your,your,s,DirectAddress,1
Eminence,eminence,s,StandardsPos,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
at,at,s,GenericEvents,0
leisure,leisure,s,GenericEvents,1
to,to,s,,0
speak,speak,s,SpaceRelation,0
with,with,s,SpaceRelation,1
Orlinus,orlinus,c,UNRECOGNIZED,0
.,.,nnn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
wait,wait,s,ProjectAhead,0
upon,upon,s,,0
Orlinus,orlinus,s,UNRECOGNIZED,0
at,at,s,Intensity,0
all,all,s,Intensity,1
times,times,c,Intensity,2
;,;,s,Resistance,0
but,but,s,Resistance,1
I,i,s,FirstPer,0
suspect,suspect,s,Negativity,0
his,his,s,PersonPronoun,0
Business,business,s,AbstractConcepts,0
with,with,n,,0
me,me,s,FirstPer,0
is,is,s,SubjectivePercept,0
concerning,concerning,s,SubjectivePercept,1
my,my,s,FirstPer,0
Niece,niece,c,PersonProperty,0
",",",",s,Aside,0
which,which,s,Aside,1
is,is,s,Sequence,0
over,over,c,Sequence,1
",",",",s,,0
she,she,s,PersonPronoun,0
intending,intending,c,ProjectAhead,0
",",",",s,,0
after,after,s,Sequence,0
her,her,s,PersonPronoun,0
late,late,s,SubjectiveTime,0
great,great,n,Intensity,0
Affront,affront,c,Negative_Relation,0
",",",",s,,0
to,to,s,ProjectAhead,0
run,run,s,ProjectAhead,1
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
hazards,hazards,s,Negativity,0
of,of,s,,0
danger,danger,c,Fear,0
",",",",s,Resistance,0
but,but,s,Resistance,1
make,make,s,ReportingEvents,0
choice,choice,s,ReportingEvents,1
of,of,s,ReportingEvents,2
a,a,s,Exceptions,0
single,single,s,Exceptions,1
and,and,n,,0
solitary,solitary,s,SpaceRelation,0
Life,life,s,AbstractConcepts,0
in,in,s,,0
a,a,s,,0
Nunnery,nunnery,nnn,SpaceRelation,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
acquaint,acquaint,s,ReportingEvents,0
him,him,s,ReportingEvents,1
with,with,s,ReportingEvents,2
what,what,s,DirectAddress,0
your,your,s,DirectAddress,1
Eminence,eminence,s,StandardsPos,0
says,says,c,Citations,0
.,.,nnn,Intensity,0
I,i,s,Intensity,1
do,do,s,Intensity,2
not,not,s,DenyDisclaim,0
like,like,s,DenyDisclaim,1
that,that,s,,0
Orlinus,orlinus,s,UNRECOGNIZED,0
and,and,s,,0
Meander,meander,s,Motions,0
should,should,s,Insist,0
be,be,s,ReportingStates,0
shut,shut,s,Negativity,0
up,up,s,Negativity,1
in,in,s,Negativity,2
a,a,s,SenseObject,0
Closet,closet,c,SenseObject,1
:,:,s,,0
Orlinus,orlinus,n,UNRECOGNIZED,0
is,is,s,ReportingStates,0
an,an,s,ReportingStates,1
insinuating,insinuating,s,StandardsNeg,0
Man,man,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
may,may,s,ProjectAhead,0
soon,soon,s,ProjectAhead,1
draw,draw,s,ReportingEvents,0
out,out,s,ReportingEvents,1
of,of,s,,0
Meander,meander,s,Motions,0
that,that,s,Specifiers,0
which,which,s,Specifiers,1
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
not,not,n,DenyDisclaim,0
have,have,s,DenyDisclaim,1
the,the,s,,0
World,world,s,AbstractConcepts,0
to,to,s,,0
know,know,s,Confidence,0
for,for,s,,0
the,the,s,,0
Pope's,pope's,s,,0
Triple,triple,s,AbstractConcepts,0
Crown,crown,c,AbstractConcepts,1
",",",",s,,0
and,and,s,,0
my,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
Red,red,s,SenseObject,0
Hat,hat,nnn,SenseObject,1
Heavens,heavens,s,Positivity,0
forbid,forbid,c,Resistance,0
;,;,s,,0
then,then,s,Sequence,0
I,i,s,Sequence,1
were,were,s,ProjectBack,0
ruined,ruined,s,Negativity,0
for,for,s,Intensity,0
ever,ever,c,Intensity,1
.,.,nnn,OralCues,0
Well,well,c,OralCues,1
;,;,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
pump,pump,s,Motions,0
him,him,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
know,know,s,Confidence,0
the,the,s,Confidence,1
Design,design,c,AbstractConcepts,0
.,.,s,,0
of,of,s,,0
the,the,s,SenseObject,0
Closet,closet,c,SenseObject,1
.,.,nnn,Question,0
Do,do,c,Question,1
;,;,s,,0
and,and,s,,0
let,let,s,Request,0
me,me,s,Request,1
know,know,c,Request,2
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
find,find,s,,0
an,an,s,,0
Antidote,antidote,s,StandardsPos,0
against,against,s,,0
Taletelling,taletelling,c,UNRECOGNIZED,0
.,.,nnn,DirectAddress,0
Now,now,c,DirectAddress,1
",",",",s,DirectAddress,2
Arnusius,arnusius,c,UNRECOGNIZED,0
",",",",s,,0
what,what,s,,0
says,says,s,Citations,0
the,the,s,Citations,1
Cardinal,cardinal,s,SenseObject,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
proposal,proposal,s,LangRef,0
of,of,s,,0
Marriage,marriage,s,CommonAuthorities,0
with,with,s,,0
his,his,n,PersonPronoun,0
Niece,niece,nnn,PersonProperty,0
He,he,s,Updates,0
is,is,s,Updates,1
much,much,s,Intensity,0
averse,averse,s,Negative_Relation,0
from,from,s,,0
it,it,s,,0
now,now,c,Updates,0
",",",",s,Updates,1
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
was,was,s,ProjectBack,0
when,when,s,ProjectBack,1
you,you,s,DirectAddress,0
box'd,box'd,s,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
Ears,ears,c,SenseObject,0
.,.,nnn,,0
Sure,sure,s,Confidence,0
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
so,so,s,DenyDisclaim,3
bad,bad,s,Negativity,0
with,with,s,,0
him,him,c,PersonPronoun,0
.,.,nnn,,0
I,i,s,Reassure,0
assure,assure,s,Reassure,1
you,you,s,Reassure,2
it,it,s,,0
is,is,c,ReportingStates,0
;,;,s,,0
for,for,s,,0
he,he,s,PersonPronoun,0
gives,gives,s,DirectAddress,0
you,you,s,DirectAddress,1
an,an,s,DirectAddress,2
absolute,absolute,s,Confidence,0
denial,denial,c,DenyDisclaim,0
",",",",s,,0
under,under,s,,0
color,color,s,AbstractConcepts,0
of,of,n,,0
sending,sending,s,ReportingEvents,0
her,her,s,PersonPronoun,0
to,to,s,,0
a,a,s,,0
Nunnery,nunnery,nnn,SpaceRelation,0
Does,does,s,ReportingEvents,0
Rome's,rome's,s,UNRECOGNIZED,0
proud,proud,s,StandardsPos,0
Fop,fop,c,PersonProperty,0
",",",",s,,0
the,the,s,,0
juggling,juggling,s,Motions,0
Fiend,fiend,s,Negative_Relation,0
of,of,s,,0
France,france,c,,0
",",",",n,,0
Slight,slight,s,Negativity,0
me,me,c,Negativity,1
",",",",s,,0
who,who,s,,0
strives,strives,s,ProjectAhead,0
his,his,s,PersonPronoun,0
Priest-ship,priest-ship,s,UNRECOGNIZED,0
to,to,s,,0
advance,advance,c,ReportingEvents,0
?,?,n,Question,0
Farewell,farewell,s,SceneShift,0
his,his,s,PersonPronoun,0
Niece,niece,c,PersonProperty,0
;,;,s,,0
for,for,s,,0
she,she,s,PersonPronoun,0
will,will,s,PredictedFuture,0
never,never,s,PredictedFuture,1
be,be,n,ReportingStates,0
Courted,courted,s,Positivity,0
again,again,s,RecurringEvents,0
by,by,s,,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Prince,prince,s,PersonProperty,0
as,as,s,,0
me,me,c,FirstPer,0
.,.,nn,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
inform,inform,s,ReportingEvents,0
you,you,s,DirectAddress,0
more,more,c,Comparison,0
:,:,s,,0
The,the,s,Uncertainty,0
uncertain,uncertain,s,Uncertainty,1
Report,report,s,LangRef,0
of,of,s,,0
the,the,s,,0
Queen's,queen's,s,PersonProperty,0
being,being,s,Inclusive,0
with,with,s,Inclusive,1
Child,child,c,PersonProperty,0
",",",",n,,0
is,is,s,Confidence,0
certainly,certainly,s,Confidence,1
true,true,c,StandardsPos,0
;,;,s,,0
for,for,s,,0
though,though,s,Concessive,0
she,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
concealed,concealed,s,ReportingEvents,0
it,it,s,Generalization,0
all,all,s,Generalization,1
this,this,s,Immediacy,0
time,time,c,Immediacy,1
",",",",s,,0
she,she,s,Updates,0
is,is,s,Updates,1
now,now,n,Immediacy,0
almost,almost,s,SubjectivePercept,0
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
lie,lie,s,ReportingEvents,0
in,in,nnn,ReportingEvents,1
Sure,sure,s,Confidence,0
the,the,s,StandardsNeg,0
Devil,devil,s,StandardsNeg,1
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
so,so,s,Positivity,0
great,great,s,Positivity,1
with,with,s,,0
her,her,c,PersonPronoun,0
",",",",s,,0
as,as,s,Specifiers,0
to,to,s,Specifiers,1
make,make,s,ReportingEvents,0
her,her,s,SubjectivePercept,0
self,self,s,SubjectivePercept,1
a,a,s,,0
Whore,whore,c,Negativity,0
",",",",s,,0
my,my,n,FirstPer,0
Brother,brother,s,PersonProperty,0
a,a,s,,0
Cuckold,cuckold,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
put,put,s,ReportingEvents,0
me,me,s,FirstPer,0
by,by,s,,0
the,the,s,SenseObject,0
Crown,crown,nnn,SenseObject,1
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
no,no,s,DenyDisclaim,0
need,need,s,Insist,0
to,to,s,Insist,1
doubt,doubt,s,Uncertainty,0
but,but,s,Resistance,0
she,she,s,Neutral_Attribution,0
is,is,s,Neutral_Attribution,1
with,with,s,Neutral_Attribution,2
Child,child,c,PersonProperty,0
;,;,s,Resistance,0
but,but,s,Resistance,1
all,all,s,Generalization,0
the,the,s,Generalization,1
doubt,doubt,s,Uncertainty,0
lies,lies,s,ReportingEvents,0
in,in,n,ReportingEvents,1
whose,whose,s,PersonPronoun,0
it,it,s,Confidence,0
is,is,nnn,Confidence,1
That,that,s,Confidence,2
cursed,cursed,s,ReportingEvents,0
vindictive,vindictive,s,StandardsNeg,0
Fury,fury,s,Intensity,0
of,of,s,Intensity,1
the,the,s,,0
Cardinal,cardinal,s,SenseObject,0
has,has,s,,0
contrived,contrived,s,SubjectivePercept,0
this,this,s,,0
Mischief,mischief,s,StandardsNeg,0
for,for,n,,0
the,the,s,,0
Affront,affront,s,Negative_Relation,0
I,i,s,FirstPer,0
gave,gave,s,ReportingEvents,0
to,to,s,ReportingEvents,1
him,him,s,PersonPronoun,0
and,and,s,,0
his,his,s,PersonPronoun,0
Niece,niece,nnn,PersonProperty,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
nothing,nothing,s,Uncertainty,1
of,of,s,Uncertainty,2
that,that,c,,0
;,;,s,Resistance,0
but,but,s,Resistance,1
this,this,s,,0
Monsieur,monsieur,s,PersonProperty,0
Meander,meander,s,Motions,0
and,and,s,,0
she,she,s,Updates,0
are,are,s,Updates,1
mighty,mighty,s,Intensity,0
familiar,familiar,c,PriorKnowledge,0
;,;,n,,0
and,and,s,,0
some,some,s,Uncertainty,0
talk,talk,s,ReportingEvents,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
they,they,s,,0
were,were,s,ProjectBack,0
too,too,s,Negativity,0
familiar,familiar,nnn,Negativity,1
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
find,find,s,Confidence,0
that,that,s,Confidence,1
out,out,c,,0
.,.,nnn,,0
Brother,brother,c,PersonProperty,0
",",",",s,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
come,come,s,ReportingEvents,0
to,to,s,,0
pay,pay,s,DirectAddress,0
you,you,s,DirectAddress,1
a,a,s,,0
Visit,visit,c,SceneShift,0
.,.,nnn,,0
Your,your,s,DirectAddress,0
Majesty's,majesty's,s,UNRECOGNIZED,0
are,are,s,ReportingStates,0
heartily,heartily,s,Positivity,0
welcome,welcome,c,Positivity,0
;,;,s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
glad,glad,c,Positivity,0
",",",",s,,0
Brother,brother,c,PersonProperty,0
",",",",s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
done,done,n,ProjectBack,0
that,that,s,ProjectBack,1
the,the,s,Specifiers,0
whole,whole,s,Specifiers,1
Nation,nation,s,CommonAuthorities,0
has,has,s,,0
so,so,s,SubjectiveTime,0
long,long,s,SubjectiveTime,1
wished,wished,s,ProjectAhead,0
for,for,nnn,ProjectAhead,1
What,what,s,Question,0
Is,is,s,Question,1
that,that,c,,0
?,?,nnn,Question,0
Got,got,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
Queen,queen,s,PersonProperty,0
with,with,s,AbstractConcepts,0
Child,child,c,AbstractConcepts,1
.,.,nnn,,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
Brother,brother,c,PersonProperty,0
;,;,s,Resistance,0
but,but,s,Resistance,1
I,i,s,Autobio,0
have,have,s,Autobio,1
been,been,s,Autobio,2
a,a,s,SubjectiveTime,0
long,long,s,SubjectiveTime,1
while,while,s,SubjectiveTime,2
about,about,s,,0
it,it,c,,0
.,.,nnn,,0
No,no,s,DenyDisclaim,0
matter,matter,c,DenyDisclaim,1
;,;,s,,0
a,a,s,Specifiers,0
thing,thing,s,Specifiers,1
well,well,s,StandardsPos,0
done,done,c,StandardsPos,1
",",",",s,,0
is,is,s,ProjectAhead,0
soon,soon,s,ProjectAhead,1
done,done,c,ReportingStates,0
.,.,nnn,ReportingStates,1
You,you,s,DirectAddress,0
look,look,c,DirectAddress,1
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
your,your,s,SubjectiveTime,0
Time,time,s,SubjectiveTime,1
were,were,s,ProjectBack,0
nigh,nigh,c,SenseProperty,0
.,.,nnn,ReasonForward,0
So,so,s,ReasonForward,1
nigh,nigh,c,SenseProperty,0
",",",",s,,0
that,that,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
an,an,s,DenyDisclaim,1
hour,hour,s,TimeDuration,0
to,to,s,,0
reckon,reckon,s,PrivateThinking,0
on,on,c,PrivateThinking,1
;,;,s,,0
neither,neither,s,DenyDisclaim,0
dare,dare,s,Curiosity,0
I,i,s,Curiosity,1
hazard,hazard,s,Negativity,0
to,to,s,,0
stay,stay,n,TimeDuration,0
long,long,s,SenseProperty,0
from,from,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Chamber,chamber,nnn,SenseObject,0
Do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
stay,stay,s,TimeDuration,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
but,but,s,Resistance,0
go,go,s,ReportingEvents,0
and,and,s,ReportingEvents,1
wait,wait,s,ProjectAhead,0
for,for,s,ProjectAhead,1
the,the,s,ProjectAhead,2
good,good,s,,0
Hour,hour,c,TimeDuration,0
.,.,nnn,,0
I,i,s,FirstPer,0
will,will,nnn,PredictedFuture,0
Brother,brother,c,PersonProperty,0
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
great,great,s,Intensity,0
talking,talking,s,GenericEvents,0
concerning,concerning,s,Specifiers,0
this,this,s,Specifiers,1
Birth,birth,s,AbstractConcepts,0
before,before,s,Sequence,0
it,it,s,Sequence,1
be,be,s,ReportingStates,0
brought,brought,n,Transformation,0
forth,forth,nnn,Transformation,1
What,what,s,,0
talking,talking,c,GenericEvents,0
?,?,nnn,Question,0
Some,some,s,Uncertainty,0
talk,talk,s,ReportingEvents,0
as,as,s,Comparison,0
is,is,s,Comparison,1
you,you,s,DirectAddress,0
had,had,s,DirectAddress,1
got,got,s,ReportingEvents,0
help,help,s,Positivity,0
in,in,s,,0
begetting,begetting,s,Consequence,0
the,the,s,Consequence,1
Queen,queen,s,PersonProperty,0
with,with,s,AbstractConcepts,0
Child,child,c,AbstractConcepts,1
.,.,nnn,,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
so,so,s,,0
I,i,s,FirstPer,0
did,did,c,ReportingStates,0
;,;,s,ReportingStates,1
for,for,s,,0
my,my,s,FirstPer,0
Wife,wife,s,PersonProperty,0
helped,helped,s,StandardsPos,0
me,me,c,FirstPer,0
.,.,nnn,,0
Brother,brother,c,PersonProperty,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
have,have,s,PredictedFuture,1
it,it,s,,0
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
it,it,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
so,so,c,Intensity,0
.,.,nnn,Intensity,1
Let,let,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
your,your,s,DirectAddress,0
Majesty,majesty,s,CommonAuthorities,0
take,take,s,Anger,0
offense,offense,s,Anger,1
at,at,s,Anger,2
your,your,s,DirectAddress,0
Brother's,brother's,s,PersonProperty,0
Discourse,discourse,c,AbstractConcepts,0
;,;,s,,0
for,for,s,,0
he,he,s,PersonPronoun,0
intends,intends,n,ProjectAhead,0
only,only,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
make,make,s,Positivity,0
merry,merry,nnn,Positivity,1
No,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
Cardinal,cardinal,c,SenseObject,0
;,;,s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
that,that,c,Confidence,1
.,.,nnn,,0
The,the,s,,0
Queen's,queen's,s,PersonProperty,0
a,a,s,Comparison,0
more,more,s,Comparison,1
virtuous,virtuous,s,StandardsPos,0
Lady,lady,s,PersonProperty,0
than,than,s,Comparison,0
to,to,s,Comparison,1
give,give,s,,0
occasion,occasion,s,AbstractConcepts,0
of,of,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,,0
black,black,c,SenseProperty,0
",",",",n,,0
disgraceful,disgraceful,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
undeserved,undeserved,s,StandardsNeg,0
Suspicion,suspicion,nnn,Negativity,0
And,and,s,,0
especially,especially,s,Specifiers,0
when,when,s,Question,0
it,it,s,Question,1
brings,brings,s,,0
along,along,s,Specifiers,0
with,with,s,Specifiers,1
it,it,s,,0
so,so,s,Intensity,0
high,high,s,Intensity,1
and,and,s,,0
heinous,heinous,s,Negativity,0
a,a,s,,0
Reflection,reflection,n,AbstractConcepts,0
and,and,s,,0
Disparagement,disparagement,s,Negative_Relation,0
on,on,s,,0
his,his,s,PersonPronoun,0
Majesty,majesty,nnn,CommonAuthorities,0
I,i,s,SelfDisclosure,0
desire,desire,c,SelfDisclosure,1
",",",",s,,0
Brother,brother,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
neither,neither,s,DenyDisclaim,0
in,in,s,Positivity,0
jest,jest,s,Positivity,1
nor,nor,s,DenyDisclaim,0
earnest,earnest,s,SubjectivePercept,0
you,you,s,SpaceRelation,0
talk,talk,s,SpaceRelation,1
to,to,s,SpaceRelation,2
me,me,s,FirstPer,0
of,of,s,,0
so,so,n,,0
impertinent,impertinent,s,StandardsNeg,0
a,a,s,,0
Subject,subject,c,LangRef,0
",",",",s,,0
under,under,s,SpaceRelation,0
the,the,s,SpaceRelation,1
pain,pain,s,Negativity,0
of,of,s,,0
my,my,s,FirstPer,0
eternal,eternal,s,RecurringEvents,0
Displeasure,displeasure,nnn,Negativity,0
Let,let,s,ReportingEvents,0
it,it,s,,0
so,so,s,,0
rest,rest,c,,0
",",",",s,,0
Brother,brother,c,PersonProperty,0
;,;,s,,0
what,what,s,Confront,0
is,is,s,Confront,1
your,your,s,Confront,2
Will,will,s,PredictedFuture,0
I,i,s,Insist,0
must,must,s,Insist,1
submit,submit,s,CommonAuthorities,0
to,to,c,CommonAuthorities,1
.,.,nnn,Question,0
What,what,s,Question,1
good,good,s,Updates,0
News,news,s,Updates,1
now,now,c,Immediacy,0
?,?,nnn,Question,0
The,the,s,,0
Queen,queen,s,PersonProperty,0
is,is,s,SpaceRelation,0
in,in,s,SpaceRelation,1
Labor,labor,c,SpaceRelation,2
.,.,nnn,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
her,her,s,PersonPronoun,0
a,a,s,Positivity,0
happy,happy,s,Positivity,1
Delivery,delivery,c,GenericEvents,0
.,.,nnn,,0
',',c,,0
Pray,pray,s,Intensity,0
Heavens,heavens,s,Positivity,0
she,she,s,PersonPronoun,0
may,may,c,Contingency,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
we'll,we'll,s,ProjectAhead,0
go,go,s,ReportingEvents,0
and,and,s,ReportingEvents,1
see,see,s,Curiosity,0
how,how,s,Curiosity,1
it,it,s,Curiosity,2
fares,fares,s,ReportingEvents,0
with,with,s,ReportingEvents,1
her,her,c,PersonPronoun,0
.,.,nnn,Imperative,0
Go,go,s,Imperative,1
then,then,c,TimeShift,0
",",",",s,TimeShift,1
without,without,s,Immediacy,0
further,further,s,Immediacy,1
delay,delay,c,Immediacy,2
.,.,nnn,,0
The,the,s,Sequence,0
Birth,birth,s,Sequence,1
of,of,s,Sequence,2
a,a,s,,0
Royal,royal,s,CommonAuthorities,0
Heir,heir,s,PersonProperty,0
is,is,s,ReportingStates,0
of,of,s,ReportingStates,1
great,great,s,Intensity,0
weight,weight,c,AbstractConcepts,0
.,.,nnn,Question,0
What,what,s,Question,1
meant,meant,s,SubjectivePercept,0
my,my,s,FirstPer,0
Brother,brother,s,PersonProperty,0
by,by,s,,0
this,this,s,,0
impertinent,impertinent,s,StandardsNeg,0
Discourse,discourse,c,AbstractConcepts,0
",",",",s,,0
Cardinal,cardinal,c,SenseObject,0
?,?,nnn,Question,0
Some,some,s,Uncertainty,0
Fop,fop,s,PersonProperty,0
has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
buzzing,buzzing,s,SenseProperty,0
him,him,s,PersonPronoun,0
in,in,s,,0
the,the,s,SenseObject,0
ear,ear,s,SenseObject,1
with,with,s,Specifiers,0
an,an,s,Specifiers,1
idle,idle,s,SenseProperty,0
Discourse,discourse,c,AbstractConcepts,0
",",",",s,,0
and,and,s,Immediacy,0
now,now,s,Immediacy,1
he,he,n,PersonPronoun,0
casts,casts,s,Motions,0
up,up,s,Motions,1
the,the,s,SenseObject,0
Froth,froth,s,SenseObject,1
of,of,s,,0
a,a,s,,0
groundless,groundless,s,StandardsNeg,0
Suspicion,suspicion,nnn,Negativity,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
advise,advise,s,ReportingEvents,0
him,him,s,PersonPronoun,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
more,more,s,Comparison,0
cautious,cautious,s,Negativity,0
both,both,s,,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
Words,words,s,LangRef,0
and,and,s,,0
Actions,actions,c,GenericEvents,0
",",",",s,,0
lest,lest,s,Contingency,0
he,he,n,Contingency,1
run,run,s,ReportingEvents,0
himself,himself,s,PersonPronoun,0
headlong,headlong,s,Motions,0
in,in,s,,0
an,an,s,,0
evitable,evitable,s,AbstractConcepts,0
Danger,danger,nnn,Fear,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
but,but,s,Resistance,0
highly,highly,s,Intensity,0
commend,commend,s,StandardsPos,0
your,your,s,DirectAddress,0
Majesty,majesty,s,CommonAuthorities,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
Patience,patience,c,StandardsPos,0
",",",",s,,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
so,so,s,Updates,0
far,far,n,Updates,1
encroach'd,encroach'd,s,UNRECOGNIZED,0
on,on,s,DirectAddress,0
your,your,s,DirectAddress,1
Majesty's,majesty's,s,UNRECOGNIZED,0
Honor,honor,s,StandardsPos,0
and,and,s,,0
Manhood,manhood,c,TimeDuration,0
.,.,s,Resistance,0
But,but,s,Resistance,1
to,to,s,,0
speak,speak,s,ReportingEvents,0
without,without,s,Contingency,0
Guile,guile,s,Negativity,0
or,or,n,,0
Dissimulation,dissimulation,c,Transformation,0
",",",",s,,0
your,your,s,DirectAddress,0
Brother,brother,s,PersonProperty,0
is,is,s,SenseProperty,0
swelled,swelled,s,SenseProperty,1
to,to,s,,0
that,that,s,,0
magnitude,magnitude,c,AbstractConcepts,0
",",",",s,,0
that,that,s,,0
he,he,s,Resemblances,0
seems,seems,s,Resemblances,1
to,to,n,,0
eclipse,eclipse,s,SenseObject,0
both,both,s,,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
and,and,s,,0
Queen,queen,c,PersonProperty,0
",",",",s,,0
the,the,s,,0
two,two,s,Numbers,0
celestial,celestial,s,SenseProperty,0
Orbs,orbs,s,SenseObject,0
that,that,s,,0
illuminate,illuminate,s,StandardsPos,0
this,this,n,,0
flourishing,flourishing,s,Positivity,0
Nation,nation,nnn,CommonAuthorities,0
He,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
henceforth,henceforth,s,ProjectAhead,0
find,find,s,DirectAddress,0
me,me,s,DirectAddress,1
so,so,s,,0
patient,patient,c,PersonProperty,0
.,.,nnn,,0
Your,your,s,DirectAddress,0
Majesty,majesty,s,CommonAuthorities,0
is,is,s,Positive_Attribution,0
to,to,s,Positive_Attribution,1
be,be,s,Positive_Attribution,2
commended,commended,c,Positive_Attribution,3
",",",",s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
either,either,s,Metadiscourse,0
King,king,s,PersonProperty,0
or,or,s,,0
no,no,s,DenyDisclaim,0
King,king,c,PersonProperty,0
.,.,nnn,Question,0
What,what,s,Question,1
good,good,s,Updates,0
News,news,c,Updates,1
?,?,nnn,Question,0
Good,good,s,Updates,0
News,news,s,Updates,1
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
Majesty,majesty,s,CommonAuthorities,0
and,and,s,Generalization,0
all,all,s,Generalization,1
your,your,s,DirectAddress,0
Subjects,subjects,c,LangRef,0
.,.,nnn,,0
A,a,s,,0
Prince,prince,c,PersonProperty,0
!,!,s,,0
a,a,s,,0
Prince,prince,c,PersonProperty,0
!,!,nnn,,0
Heavens,heavens,s,Positivity,0
be,be,s,ReportingStates,0
praised,praised,c,StandardsPos,0
.,.,nnn,Imperative,0
Come,come,c,Imperative,1
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
see,see,s,SpaceRelation,0
