OBonny,obonny,s,UNRECOGNIZED,0
was,was,s,ProjectBack,1
my,my,s,FirstPer,0
masterpiece,masterpiece,s,StandardsPos,0
of,of,s,,0
valor,valor,nnn,StandardsPos,0
What,what,s,ProjectBack,0
was,was,s,ProjectBack,1
that,that,s,,0
J,j,s,LangRef,0
pray,pray,c,Intensity,0
?,?,nnn,Question,0
Why,why,s,Question,0
sir,sir,c,PersonProperty,0
",",",",s,,0
J,j,s,LangRef,0
fought,fought,s,Resistance,0
courageously,courageously,c,StandardsPos,0
;,;,s,,0
J,j,s,LangRef,0
was,was,s,ProjectBack,0
in,in,s,Generalization,0
all,all,s,Generalization,1
the,the,s,,0
dangerous,dangerous,s,Fear,0
services,services,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
had,had,n,ProjectBack,0
misfortunes,misfortunes,s,StandardsNeg,0
in,in,s,Generalization,0
all,all,c,Generalization,1
.,.,s,Sequence,0
First,first,s,Sequence,1
sir,sir,c,PersonProperty,0
",",",",s,,0
J,j,s,LangRef,0
was,was,s,ProjectBack,0
drowned,drowned,s,Negativity,0
in,in,s,,0
the,the,s,SenseObject,0
landing,landing,c,SenseObject,1
",",",",s,,0
had,had,s,ProjectBack,0
both,both,s,,0
my,my,s,FirstPer,0
Legs,legs,n,SenseObject,0
shot,shot,s,ReportingEvents,0
off,off,s,ReportingEvents,1
in,in,s,,0
the,the,s,,0
assault,assault,c,Negative_Relation,0
",",",",s,,0
and,and,s,,0
ran,ran,s,SceneShift,0
away,away,s,SceneShift,1
in,in,s,,0
the,the,s,SenseObject,0
retreat,retreat,s,SenseObject,1
as,as,s,Generalization,0
all,all,s,Generalization,1
the,the,s,,0
rest,rest,s,,0
did,did,nnn,Curiosity,0
How,how,c,Curiosity,1
?,?,s,Question,0
when,when,s,DirectAddress,0
your,your,s,DirectAddress,1
Legs,legs,s,SenseObject,0
were,were,s,ProjectBack,0
shot,shot,s,ReportingEvents,0
off,off,s,ReportingEvents,1
in,in,s,,0
the,the,s,,0
assault,assault,c,Negative_Relation,0
?,?,nnn,Question,0
What,what,s,DirectAddress,0
of,of,s,DirectAddress,1
that,that,c,,0
?,?,s,Question,0
have,have,s,,0
J,j,s,LangRef,0
not,not,s,DenyDisclaim,0
VVings,vvings,s,UNRECOGNIZED,0
on,on,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Doublet,doublet,c,LangRef,0
?,?,nnn,Question,0
Why,why,s,Question,0
the^,the^,c,UNRECOGNIZED,0
",",",",s,,0
you,you,s,DirectAddress,0
did,did,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
run,run,c,ReportingEvents,0
",",",",s,,0
you,you,s,DirectAddress,0
did,did,s,ReportingEvents,0
but,but,s,Resistance,0
fly,fly,c,Motions,0
.,.,nnn,,0
Flying,flying,s,Motions,0
is,is,s,ReportingStates,0
running,running,s,SceneShift,0
away,away,s,SceneShift,1
by,by,s,,0
a,a,s,,0
Metaphore,metaphore,c,UNRECOGNIZED,0
.,.,nnn,Imperative,0
Come,come,s,Imperative,1
thou,thou,s,DirectAddress,0
will,will,s,PredictedFuture,0
get,get,s,DenyDisclaim,0
nothing,nothing,s,DenyDisclaim,1
by,by,s,,0
this,this,s,,0
lying,lying,s,Negativity,0
warfare,warfare,c,GenericEvents,0
.,.,s,DirectAddress,0
Let,let,s,DirectAddress,1
me,me,s,DirectAddress,2
try,try,s,ProjectAhead,0
the,the,s,ProjectAhead,1
Gypsy,gypsy,c,PersonProperty,0
.,.,nnn,,0
From,from,s,,0
Egypt,egypt,s,,0
have,have,s,,0
J,j,s,LangRef,0
come,come,n,ReportingEvents,0
With,with,s,,0
Solomon,solomon,s,,0
for,for,s,,0
my,my,s,FirstPer,0
guide,guide,c,AbstractConcepts,0
:,:,n,,0
By,by,s,,0
C^iromanties,c^iromanties,s,UNRECOGNIZED,0
J,j,s,LangRef,0
can,can,s,Contingency,0
tell,tell,n,,0
What,what,s,,0
fortunes,fortunes,s,ProjectAhead,0
thee,thee,s,DirectAddress,0
betide,betide,c,Negativity,0
.,.,n,,0
A,a,s,,0
Chaldee,chaldee,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
begot,begot,c,ReportingStates,0
",",",",n,ReportingStates,1
Old,old,s,SenseProperty,0
Talmud,talmud,s,CommonAuthorities,0
was,was,s,ProjectBack,0
his,his,s,ProjectBack,1
name,name,c,LangRef,0
;,;,n,,0
In,in,s,,0
Hieroglyphics,hieroglyphics,s,AbstractConcepts,0
he,he,s,PersonPronoun,0
excelled,excelled,c,StandardsPos,0
",",",",n,,0
Through,through,s,,0
Nilus,nilus,s,UNRECOGNIZED,0
ran,ran,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
fame,fame,c,StandardsPos,0
.,.,n,Imperative,0
Come,come,s,Imperative,1
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
see,see,s,,0
thy,thy,s,DirectAddress,0
hand,hand,c,SenseObject,0
",",",",n,,0
Thou,thou,s,DirectAddress,0
Wives,wives,s,PersonProperty,0
have,have,s,Updates,0
yet,yet,s,Updates,1
had,had,s,DenyDisclaim,0
none,none,c,DenyDisclaim,1
;,;,n,Resistance,0
But,but,s,Resistance,1
Bastinadoes,bastinadoes,s,UNRECOGNIZED,0
at,at,s,TimeShift,0
a,a,s,TimeShift,1
time,time,n,TimeShift,2
About,about,s,,0
threescore,threescore,s,TimeDuration,0
and,and,s,,0
one,one,c,Numbers,0
.,.,nn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
an,an,s,Negativity,0
arrant,arrant,s,Negativity,1
Gypsy,gypsy,c,PersonProperty,0
:,:,s,,0
at,at,s,AbstractConcepts,0
what,what,s,AbstractConcepts,1
neighbors,neighbors,s,PersonProperty,0
house,house,s,SenseObject,0
did,did,s,ReportingEvents,0
thou,thou,s,DirectAddress,0
learn,learn,n,,0
this,this,c,,0
?,?,s,Question,0
S'foot,s'foot,c,UNRECOGNIZED,0
",",",",s,,0
how,how,s,,0
came,came,s,ReportingEvents,0
thou,thou,s,DirectAddress,0
to,to,s,,0
know,know,s,Confidence,0
it,it,c,,0
?,?,s,Question,0
I,i,s,Autobio,0
had,had,s,Autobio,1
just,just,s,Intensity,0
threescore,threescore,s,TimeDuration,0
and,and,s,,0
one,one,s,Numbers,0
indeed,indeed,c,Intensity,0
.,.,n,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
give,give,s,,0
thee,thee,s,DirectAddress,0
something,something,c,Uncertainty,0
:,:,s,,0
But,but,s,Resistance,0
O,o,s,LangRef,0
Mercury,mercury,c,SenseObject,0
",",",",s,,0
my,my,s,FirstPer,0
Purse,purse,c,SenseObject,0
!,!,s,,0
I'lutus,i'lutus,s,UNRECOGNIZED,0
his,his,n,PersonPronoun,0
blessing,blessing,s,StandardsPos,0
is,is,s,ReportingStates,0
run,run,s,Negativity,0
out,out,s,Negativity,1
of,of,s,Negativity,2
my,my,s,FirstPer,0
Pockets,pockets,c,SenseObject,0
.,.,s,,0
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
you,you,s,DirectAddress,0
hanged,hanged,c,SpaceRelation,0
",",",",s,,0
you,you,s,DirectAddress,0
rogue,rogue,c,Negativity,0
.,.,s,,0
There,there,n,ProjectBack,0
were,were,s,ProjectBack,1
seven,seven,s,Numbers,0
thirteen-pence-half-penies,thirteen-pence-half-penies,c,UNRECOGNIZED,0
",",",",s,,0
would,would,s,Contingency,0
have,have,s,Contingency,1
paid,paid,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
Hangman,hangman,s,Negativity,0
for,for,s,,0
above,above,n,SpaceRelation,0
half,half,s,Numbers,0
a,a,s,Numbers,1
dozen,dozen,s,Numbers,2
of,of,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,s,,0
Good,good,s,,0
Mercury,mercury,c,SenseObject,0
",",",",s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
so^,so^,s,UNRECOGNIZED,0
what,what,s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
do,do,s,Metadiscourse,2
for,for,s,,0
thee,thee,nnn,DirectAddress,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
if,if,s,Contingency,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
entertain,entertain,s,Positivity,0
me,me,s,FirstPer,0
into,into,s,DirectAddress,0
your,your,s,DirectAddress,1
family,family,c,,0
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
your,your,s,DirectAddress,0
Purse,purse,s,SenseObject,0
again,again,c,RecurringEvents,0
",",",",n,,0
and,and,s,,0
take,take,s,SubjectivePercept,0
heed,heed,s,SubjectivePercept,1
how,how,s,DirectAddress,0
you,you,s,DirectAddress,1
meet,meet,s,SpaceRelation,0
with,with,s,SpaceRelation,1
Gypsies,gypsies,nnn,PersonProperty,0
Entertain,entertain,s,Positivity,0
thee,thee,c,DirectAddress,0
?,?,s,Question,0
Why,why,c,Question,0
",",",",s,,0
what,what,s,,0
can,can,s,Contingency,0
thou,thou,s,DirectAddress,0
do,do,c,Intensity,0
?,?,nnn,Question,0
Why,why,c,Question,0
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
be,be,s,ReportingStates,0
your,your,s,DirectAddress,0
Porter,porter,c,PersonProperty,0
.,.,s,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Ianus,ianus,s,UNRECOGNIZED,0
heart,heart,c,SenseObject,0
",",",",s,Concessive,0
though,though,s,Concessive,1
not,not,s,DenyDisclaim,0
two,two,s,Numbers,0
faces,faces,c,SenseObject,0
.,.,nnn,,0
A,a,s,,0
Porter,porter,c,PersonProperty,0
!,!,s,,0
can,can,s,Contingency,0
thou,thou,s,DirectAddress,0
grumble,grumble,s,Anger,0
soundly,soundly,s,StandardsPos,0
at,at,s,SpaceRelation,0
a,a,s,SpaceRelation,1
rich,rich,s,Positivity,0
man's,man's,s,PersonProperty,0
gate,gate,s,ProjectAhead,0
to,to,s,ProjectAhead,1
keep,keep,s,TimeDuration,0
out,out,s,TimeDuration,1
the,the,s,StandardsNeg,0
poor,poor,n,StandardsNeg,1
Almsmen,almsmen,c,PersonProperty,0
?,?,s,Question,0
can,can,s,Contingency,0
thou,thou,s,DirectAddress,0
bark,bark,s,SenseObject,0
like,like,s,SubjectivePercept,0
grisly,grisly,s,Negativity,0
C^rberus,c^rberus,c,UNRECOGNIZED,0
?,?,s,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
',',c,,0
twill,twill,s,SenseObject,0
not,not,s,DenyDisclaim,0
do,do,c,DenyDisclaim,1
",",",",s,,0
my,my,s,FirstPer,0
Master,master,n,PersonProperty,0
needs,needs,s,Insist,0
no,no,s,Insist,1
surley,surley,s,UNRECOGNIZED,0
Bandogs,bandogs,c,SenseObject,0
",",",",s,,0
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
keep,keep,s,TimeDuration,0
open,open,s,TimeDuration,1
house,house,c,TimeDuration,2
.,.,s,,0
The,the,s,SenseObject,0
office,office,s,SenseObject,1
of,of,s,,0
Porter,porter,s,PersonProperty,0
is,is,n,ReportingStates,0
thrust,thrust,s,SceneShift,0
out,out,s,SceneShift,1
of,of,s,SceneShift,2
doors,doors,nnn,SenseObject,0
Make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
your,your,s,DirectAddress,0
Merchant,merchant,c,PersonProperty,0
.,.,nnn,,0
We,we,s,,0
dare,dare,s,SubjectivePercept,0
not,not,c,DenyDisclaim,0
:,:,s,,0
Get,get,s,Consequence,0
you,you,s,Consequence,1
to,to,s,Consequence,2
the,the,s,,0
streights,streights,s,UNRECOGNIZED,0
of,of,s,,0
Gibraltar,gibraltar,c,,0
",",",",s,,0
we,we,s,Insist,0
need,need,s,Insist,1
no,no,s,DenyDisclaim,0
busy,busy,n,SubjectiveTime,0
Factors,factors,c,AbstractConcepts,0
",",",",s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
wealth,wealth,s,Positivity,0
enough,enough,c,SubjectivePercept,0
:,:,s,,0
we,we,s,Metadiscourse,0
will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
no,no,s,DenyDisclaim,0
Merchants,merchants,c,PersonProperty,0
",",",",s,,0
we,we,s,Insist,0
shall,shall,s,Insist,1
not,not,s,Insist,2
sleep,sleep,n,Motions,0
for,for,s,SubjectivePercept,0
them,them,s,SubjectivePercept,1
at,at,s,,0
nights,nights,c,,0
",",",",s,,0
They,they,s,,0
will,will,s,PredictedFuture,0
dream,dream,s,PrivateThinking,0
of,of,s,PrivateThinking,1
nothing,nothing,s,Intensity,0
but,but,s,Intensity,1
new,new,s,,0
America's,america's,c,AbstractConcepts,0
",",",",s,,0
drink,drink,s,Motions,0
the,the,n,,0
Canaries,canaries,c,SenseObject,0
",",",",s,,0
snort,snort,s,Motions,0
out,out,s,,0
Terra,terra,s,SenseObject,0
Incognita's,incognita's,c,UNRECOGNIZED,0
",",",",s,,0
nose,nose,s,SenseObject,0
the,the,s,,0
Bermudas,bermudas,c,UNRECOGNIZED,0
",",",",s,,0
ravish,ravish,s,Intensity,0
Virginia,virginia,c,,0
",",",",s,,0
talk,talk,n,Citations,0
of,of,s,Citations,1
the,the,s,Positivity,0
fortunate,fortunate,s,Positivity,1
Islands,islands,c,SenseObject,0
",",",",s,,0
or,or,s,,0
choke,choke,s,Negativity,0
us,us,s,Inclusive,0
up,up,s,,0
with,with,s,,0
Terra,terra,s,SenseObject,0
del,del,s,,0
Fogo's,fogo's,c,UNRECOGNIZED,0
.,.,s,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
I,i,s,Metadiscourse,0
will,will,n,Metadiscourse,1
have,have,s,Metadiscourse,2
none,none,s,DenyDisclaim,0
of,of,s,DenyDisclaim,1
our,our,s,Inclusive,0
family,family,s,,0
walk,walk,s,Motions,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
Antipodes,antipodes,s,AbstractConcepts,0
with,with,s,,0
his,his,s,Neutral_Attribution,0
heels,heels,s,Neutral_Attribution,1
upwards,upwards,c,AbstractConcepts,0
;,;,s,,0
if,if,s,Contingency,0
he,he,n,Contingency,1
should,should,s,Contingency,2
fall,fall,s,SpaceRelation,0
headlong,headlong,s,SpaceRelation,1
into,into,s,,0
heaven,heaven,c,Positivity,0
",",",",s,,0
he,he,s,PersonPronoun,0
might,might,s,Contingency,0
put,put,s,Transformation,0
out,out,s,Transformation,1
the,the,s,Transformation,2
Man,man,s,PersonProperty,0
in,in,s,,0
the,the,s,,0
moon's,moon's,n,,0
candle,candle,c,SenseObject,0
",",",",s,,0
and,and,s,,0
leave,leave,s,SceneShift,0
him,him,s,SceneShift,1
to,to,s,,0
find,find,s,SceneShift,0
his,his,s,SceneShift,1
way,way,s,SceneShift,2
to,to,s,SceneShift,3
bed,bed,s,Motions,0
in,in,s,Motions,1
the,the,s,SenseProperty,0
dark,dark,nnn,SenseProperty,1
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
be,be,s,ReportingStates,0
your,your,s,DirectAddress,0
Fool,fool,s,Negativity,0
to,to,s,,0
make,make,s,DirectAddress,0
you,you,s,DirectAddress,1
merry,merry,c,Positivity,0
.,.,nnn,,0
A,a,s,Negativity,0
Fool,fool,c,Negativity,1
!,!,s,,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
see,see,c,,0
:,:,s,,0
we,we,s,Inclusive,0
are,are,s,Inclusive,1
all,all,s,Inclusive,2
rich,rich,c,Positivity,0
",",",",s,,0
and,and,s,,0
therefore,therefore,s,ReasonForward,0
likely,likely,s,Confidence,0
we,we,s,Insist,0
must,must,s,Insist,1
have,have,s,Insist,2
some,some,n,Uncertainty,0
fools,fools,s,Negativity,0
amongst,amongst,s,SpaceRelation,0
us,us,c,Inclusive,0
.,.,s,Resistance,0
But,but,s,Resistance,1
what,what,s,,0
need,need,s,Insist,0
that,that,c,,0
",",",",s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
as,as,s,,0
good,good,c,,0
",",",",s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
some,some,s,Specifiers,0
of,of,s,Specifiers,1
them,them,n,Specifiers,2
that,that,s,,0
fortune,fortune,s,ProjectAhead,0
favors,favors,nnn,Positivity,0
Then,then,s,Sequence,0
let,let,s,Sequence,1
me,me,s,FirstPer,0
be,be,s,ReportingStates,0
your,your,s,DirectAddress,0
Jugler,jugler,c,UNRECOGNIZED,0
.,.,nnn,,0
Not,not,s,DenyDisclaim,0
for,for,s,,0
Zorobabels,zorobabels,s,UNRECOGNIZED,0
nightcap,nightcap,c,GenericEvents,0
.,.,s,,0
These,these,s,Immediacy,0
Hocus-Pocusses,hocus-pocusses,s,UNRECOGNIZED,0
seldom,seldom,s,Exceptions,0
come,come,s,ReportingEvents,0
aloft,aloft,s,SpaceRelation,0
for,for,n,,0
their,their,s,PersonPronoun,0
masters,masters,s,StandardsPos,0
advantage,advantage,c,StandardsPos,0
.,.,s,,0
You,you,s,DirectAddress,0
think,think,s,DirectAddress,1
to,to,s,,0
pick,pick,s,Negativity,0
our,our,s,Negativity,1
pockets,pockets,s,Negativity,2
by,by,s,,0
sleight,sleight,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
hand,hand,c,AbstractConcepts,2
",",",",s,,0
and,and,n,,0
show,show,s,ReportingEvents,0
us,us,s,Inclusive,0
a,a,s,,0
trick,trick,s,SubjectivePercept,0
for,for,s,Inclusive,0
our,our,s,Inclusive,1
money,money,c,AbstractConcepts,0
:,:,s,,0
J,j,s,LangRef,0
do,do,s,Negative_Relation,0
not,not,s,Negative_Relation,1
like,like,s,Negative_Relation,2
these,these,s,Immediacy,0
feats,feats,s,StandardsPos,0
of,of,s,,0
activity,activity,c,GenericEvents,0
;,;,s,,0
therefore,therefore,n,ReasonForward,0
Presto,presto,s,Immediacy,0
be,be,s,ReportingStates,0
gone,gone,c,ReportingStates,0
",",",",s,ReportingStates,1
we,we,s,Metadiscourse,0
will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
no,no,s,DenyDisclaim,0
Juglers,juglers,nnn,UNRECOGNIZED,0
Then,then,s,Sequence,0
let,let,s,Sequence,1
me,me,s,FirstPer,0
be,be,s,ReportingStates,0
your,your,s,DirectAddress,0
Poet,poet,c,PersonProperty,0
:,:,s,,0
J'le,j'le,s,UNRECOGNIZED,0
make,make,s,DirectAddress,0
you,you,s,DirectAddress,1
Shows,shows,s,ReportingEvents,0
and,and,s,,0
Masks,masks,c,SenseObject,0
",",",",s,,0
Comedies,comedies,s,Positivity,0
and,and,n,,0
Tragedies,tragedies,c,SubjectivePercept,0
",",",",s,,0
Pastorals,pastorals,c,SenseProperty,0
",",",",s,,0
Piscatorial,piscatorial,s,AbstractConcepts,0
Sonnets,sonnets,c,LangRef,0
",",",",s,,0
Canto's,canto's,c,UNRECOGNIZED,0
",",",",s,,0
Madrigals,madrigals,s,SenseProperty,0
and,and,s,,0
Ballads,ballads,c,LangRef,0
",",",",s,,0
till,till,n,AbstractConcepts,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
so,so,s,,0
tickled,tickled,s,Motions,0
with,with,s,Positivity,0
laughter,laughter,c,Positivity,1
",",",",s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
cannot,cannot,s,Negativity,0
stand,stand,nnn,Negativity,1
A,a,s,,0
Poet,poet,c,PersonProperty,0
!,!,s,,0
no,no,c,OralCues,0
",",",",s,OralCues,1
it,it,s,,0
is,is,s,Negativity,0
a,a,s,Negativity,1
little,little,s,Negativity,2
too,too,s,Negativity,3
beggarly,beggarly,s,Negativity,0
a,a,s,,0
trade,trade,c,AbstractConcepts,0
;,;,s,,0
and,and,s,ReportingStates,0
it,it,s,ReportingStates,1
is,is,s,ReportingStates,2
a,a,s,,0
soloecisme,soloecisme,s,UNRECOGNIZED,0
if,if,s,Contingency,0
wit,wit,n,StandardsPos,0
should,should,s,Insist,0
meet,meet,s,SpaceRelation,0
with,with,s,SpaceRelation,1
wealth,wealth,s,Positivity,0
in,in,s,Immediacy,0
these,these,s,Immediacy,1
days,days,c,Immediacy,2
.,.,s,,0
Fie,fie,s,Negativity,0
upon,upon,s,,0
it,it,c,,0
",",",",s,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
endure,endure,s,Resistance,0
jestings,jestings,c,Positivity,0
",",",",n,,0
Poetical,poetical,s,StandardsPos,0
furies,furies,c,Anger,0
",",",",s,,0
J,j,s,LangRef,0
had,had,s,ProjectBack,0
as,as,s,,0
lieve,lieve,s,UNRECOGNIZED,0
they,they,s,Insist,0
should,should,s,Insist,1
break,break,s,Motions,0
wind,wind,s,Motions,1
backward,backward,c,SpaceRelation,0
.,.,s,,0
Your,your,s,DirectAddress,0
rank,rank,s,,0
wits,wits,n,StandardsPos,0
will,will,s,PredictedFuture,0
abuse,abuse,s,Negativity,0
their,their,s,Neutral_Attribution,0
betters,betters,c,Neutral_Attribution,1
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
for,for,s,,0
shows,shows,c,ReportingEvents,0
",",",",s,,0
rascally,rascally,s,Negativity,0
shows,shows,c,ReportingEvents,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
pity,pity,s,Sad,0
they,they,s,ReportingStates,0
are,are,n,ReportingStates,1
not,not,s,DenyDisclaim,0
hanged,hanged,s,Negativity,0
for,for,s,Negativity,1
their,their,s,PersonPronoun,0
impudence,impudence,c,StandardsNeg,0
:,:,s,,0
There,there,s,,0
cannot,cannot,s,DenyDisclaim,0
be,be,s,DenyDisclaim,1
a,a,s,DenyDisclaim,2
gross,gross,s,AbstractConcepts,0
sin,sin,s,StandardsNeg,0
in,in,s,,0
a,a,s,,0
Congregation,congregation,c,PersonProperty,0
",",",",n,Resistance,0
but,but,s,Resistance,1
some,some,s,Uncertainty,0
men's,men's,s,PersonProperty,0
vinegar-brains,vinegar-brains,s,UNRECOGNIZED,0
must,must,s,Insist,0
be,be,s,Insist,1
a,a,s,Insist,2
rubbing,rubbing,s,Motions,0
of,of,s,,0
it,it,c,,0
.,.,s,,0
J,j,s,LangRef,0
warrant,warrant,s,CommonAuthorities,0
if,if,s,Contingency,0
J,j,s,LangRef,0
should,should,s,Insist,0
but,but,n,Resistance,0
marry,marry,s,Positivity,0
a,a,s,,0
Townsmans,townsmans,s,,0
daughter,daughter,s,PersonProperty,0
to,to,s,,0
day,day,c,TimeDuration,0
",",",",s,,0
they,they,s,Biographical_Time,0
would,would,s,Biographical_Time,1
make,make,s,ReportingEvents,0
an,an,s,,0
Actaeon,actaeon,s,UNRECOGNIZED,0
of,of,s,,0
me,me,s,FirstPer,0
by,by,s,,0
to,to,s,,0
morrow,morrow,c,ProjectAhead,0
",",",",n,,0
dub,dub,s,AbstractConcepts,0
me,me,s,FirstPer,0
Knight,knight,s,PersonProperty,0
of,of,s,,0
the,the,s,,0
forked,forked,s,SenseProperty,0
Order,order,c,AbstractConcepts,0
.,.,s,,0
Poor,poor,s,Negativity,0
shallow,shallow,s,SenseProperty,0
scundrels,scundrels,s,UNRECOGNIZED,0
there,there,s,,0
be,be,s,ReportingStates,0
that,that,s,DenyDisclaim,0
never,never,n,DenyDisclaim,1
drank,drank,s,ReportingEvents,0
any,any,s,,0
Helicon,helicon,s,SenseObject,0
above,above,s,SpaceRelation,0
a,a,s,SpaceRelation,1
penny,penny,s,SenseObject,0
a,a,s,,0
quart,quart,c,AbstractConcepts,0
",",",",s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
venture,venture,s,ProjectAhead,0
to,to,s,ProjectAhead,1
make,make,s,ReportingEvents,0
Ballads,ballads,s,LangRef,0
as,as,n,,0
lousie,lousie,s,UNRECOGNIZED,0
as,as,s,,0
themselves,themselves,c,PersonPronoun,0
.,.,s,,0
Wry-mouthed,wry-mouthed,s,SenseProperty,0
villains,villains,c,Negativity,0
",",",",s,,0
who,who,s,,0
cannot,cannot,s,DenyDisclaim,0
answer,answer,s,CommonAuthorities,0
to,to,s,CommonAuthorities,1
the,the,s,Curiosity,0
question,question,c,Curiosity,1
",",",",n,,0
if,if,s,Contingency,0
they,they,s,Contingency,1
should,should,s,Contingency,2
be,be,s,ReportingStates,0
asked,asked,s,Curiosity,0
how,how,s,Curiosity,1
many,many,s,,0
of,of,s,,0
their,their,s,PersonPronoun,0
empty,empty,s,SenseProperty,0
Noddles,noddles,s,SenseObject,0
go,go,s,ReportingEvents,0
to,to,s,ReportingEvents,1
the,the,s,ReportingEvents,2
making,making,s,ReportingEvents,0
up,up,s,ReportingEvents,1
of,of,n,ReportingEvents,2
a,a,s,ReportingEvents,3
complete,complete,s,Sequence,0
Coxcomb,coxcomb,c,Negativity,0
.,.,s,Resistance,0
But,but,s,Resistance,1
yet,yet,s,Resistance,0
J,j,s,LangRef,0
do,do,s,Intensity,0
love,love,s,Positivity,0
a,a,s,Positivity,1
show,show,c,ReportingEvents,0
",",",",s,,0
if,if,s,Contingency,0
it,it,s,Contingency,1
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
merry,merry,s,Positivity,0
one,one,c,Numbers,0
.,.,s,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
thou,thou,n,DirectAddress,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
our,our,s,Inclusive,0
houshold-Poet,houshold-poet,c,UNRECOGNIZED,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
houshold-Chaplains,houshold-chaplains,s,UNRECOGNIZED,0
are,are,s,Immediacy,0
now,now,s,Immediacy,1
out,out,s,StandardsNeg,0
of,of,s,StandardsNeg,1
date,date,s,StandardsNeg,2
like,like,s,SubjectivePercept,0
old,old,n,SenseProperty,0
Almanacks,almanacks,c,UNRECOGNIZED,0
;,;,s,,0
every,every,s,Inclusive,0
man,man,s,Inclusive,1
can,can,s,Updates,0
now,now,s,Updates,1
say,say,s,GenericEvents,0
grace,grace,c,GenericEvents,1
",",",",s,,0
and,and,s,,0
preach,preach,c,Intensity,0
",",",",s,,0
and,and,s,,0
say,say,s,Citations,0
prayers,prayers,s,CommonAuthorities,0
to,to,n,,0
themselves,themselves,c,PersonPronoun,0
",",",",s,,0
or,or,s,,0
(,(,c,,0
which,which,s,,0
is,is,s,Positivity,0
better,better,c,Positivity,1
),),s,,0
forget,forget,s,Negativity,0
to,to,s,Negativity,1
say,say,s,Citations,0
any,any,s,Intensity,0
at,at,s,Intensity,1
all,all,c,Intensity,2
.,.,s,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
get,get,s,,0
thee,thee,s,DirectAddress,0
in,in,c,,0
",",",",n,,0
prepare,prepare,s,ProjectAhead,0
things,things,s,Uncertainty,0
fitting,fitting,s,StandardsPos,0
for,for,s,StandardsPos,1
the,the,s,StandardsPos,2
sacrifice,sacrifice,c,StandardsPos,0
.,.,s,,0
If,if,s,Contingency,0
this,this,s,,0
fellow,fellow,s,PersonProperty,0
had,had,s,ProjectBack,0
not,not,s,ProjectBack,1
good,good,s,,0
store,store,s,SenseObject,0
of,of,n,AbstractConcepts,0
trades,trades,c,AbstractConcepts,1
",",",",s,,0
he,he,s,ProjectBack,0
had,had,s,ProjectBack,1
missed,missed,s,StandardsNeg,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
preserment,preserment,c,UNRECOGNIZED,0
