DVke,dvke,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
seek,seek,s,ProjectAhead,0
the,the,s,ProjectAhead,1
safety,safety,s,StandardsPos,0
of,of,s,,0
my,my,s,FirstPer,0
friends,friends,c,StandardsPos,0
",",",",n,,0
Rodorick,rodorick,s,UNRECOGNIZED,0
shall,shall,s,ProjectAhead,0
lose,lose,s,Negativity,0
his,his,s,Negativity,1
blood,blood,c,SenseObject,0
",",",",s,,0
e're,e're,s,SubjectivePercept,0
this,this,s,,0
fight,fight,s,Resistance,0
ends,ends,c,Sequence,0
.,.,nn,Imperative,0
Struggle,struggle,s,Imperative,1
not,not,c,DenyDisclaim,0
",",",",s,,0
strive,strive,s,ProjectAhead,0
not,not,c,DenyDisclaim,0
",",",",s,,0
your,your,s,DirectAddress,0
sweet,sweet,s,SenseProperty,0
heart,heart,s,SenseObject,0
Bowyer,bowyer,s,PersonProperty,0
cannot,cannot,s,DenyDisclaim,0
save,save,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,s,Contingency,0
Without,without,n,Contingency,1
prolixity,prolixity,c,StandardsNeg,0
",",",",s,,0
you,you,s,Insist,0
must,must,s,Insist,1
go,go,s,ReportingEvents,0
with,with,s,ReportingEvents,1
me,me,nnn,FirstPer,0
Help,help,c,Positivity,0
",",",",s,,0
help,help,c,Positivity,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
the,the,s,CommonAuthorities,0
God,god,s,CommonAuthorities,1
of,of,s,CommonAuthorities,2
war,war,s,GenericEvents,0
come,come,s,ReportingEvents,0
in,in,s,ReportingEvents,1
thy,thy,s,DirectAddress,0
defense,defense,c,AbstractConcepts,0
",",",",s,,0
my,my,s,FirstPer,0
humor,humor,s,Positivity,0
is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
kill,kill,s,Negativity,0
him,him,c,PersonPronoun,0
.,.,s,Imperative,0
Come,come,s,Imperative,1
away,away,c,,0
.,.,nnn,,0
By,by,s,,0
Jesus,jesus,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
you,you,s,DirectAddress,0
go,go,s,ReportingEvents,0
this,this,s,Immediacy,0
way,way,c,Immediacy,1
",",",",s,,0
you,you,s,Insist,0
must,must,s,Insist,1
pay,pay,s,ReportingEvents,0
custom,custom,c,CommonAuthorities,0
.,.,s,,0
Zounds,zounds,c,OralCues,0
",",",",s,,0
you,you,s,DirectAddress,0
pickt-hatch,pickt-hatch,n,UNRECOGNIZED,0
Caualiero,caualiero,s,UNRECOGNIZED,0
petticote-monger,petticote-monger,c,UNRECOGNIZED,0
",",",",s,,0
can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
find,find,s,SubjectiveTime,0
time,time,s,SubjectiveTime,1
now,now,s,ProjectAhead,0
to,to,s,ProjectAhead,1
be,be,s,ProjectAhead,2
catching,catching,s,ReportingEvents,0
Thomasin,thomasin,c,UNRECOGNIZED,0
?,?,n,Question,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
deliver,deliver,c,ReportingEvents,0
",",",",s,,0
or,or,s,,0
by,by,s,,0
Zenacrib,zenacrib,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
the,the,s,SubjectivePercept,0
life,life,s,SubjectivePercept,1
of,of,s,SubjectivePercept,2
king,king,s,PersonProperty,0
Charlemayne,charlemayne,c,UNRECOGNIZED,0
",",",",s,,0
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
thrash,thrash,n,Motions,0
your,your,s,DirectAddress,0
coxcombe,coxcombe,c,UNRECOGNIZED,0
",",",",s,,0
as,as,s,TimeDuration,0
they,they,s,TimeDuration,1
do,do,s,Intensity,0
hens,hens,s,SenseObject,0
at,at,s,,0
Shrouetyde,shrouetyde,c,UNRECOGNIZED,0
:,:,s,,0
no,no,c,OralCues,0
",",",",s,OralCues,1
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
not,not,s,DenyDisclaim,0
do,do,c,DenyDisclaim,1
",",",",s,,0
you,you,n,DirectAddress,0
Tan-fat,tan-fat,c,UNRECOGNIZED,0
?,?,s,Question,0
zounds,zounds,c,OralCues,0
",",",",s,,0
then,then,s,,0
have,have,s,Negativity,0
at,at,s,Negativity,1
you,you,nnn,Negativity,2
Are,are,s,ReportingStates,0
the,the,s,ReportingStates,1
Kings,kings,s,PersonProperty,0
seuerd,seuerd,c,UNRECOGNIZED,0
?,?,s,Question,0
will,will,s,PredictedFuture,0
they,they,s,,0
bow,bow,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
peace,peace,c,StandardsPos,0
?,?,nn,Question,0
Peace,peace,s,StandardsPos,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
welcome,welcome,s,Positivity,0
ghest,ghest,s,UNRECOGNIZED,0
unto,unto,s,CommonAuthorities,0
their,their,s,PersonPronoun,0
hearts,hearts,c,SenseObject,0
:,:,n,,0
But,but,s,Resistance,0
Rodoricke,rodoricke,c,UNRECOGNIZED,0
",",",",s,,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
greedy,greedy,s,Negativity,0
envious,envious,s,Negative_Relation,0
churl,churl,c,Negativity,0
",",",",n,,0
Fearing,fearing,s,Fear,0
to,to,s,,0
spend,spend,s,ReportingEvents,0
his,his,s,ReportingEvents,1
wealth,wealth,c,Positivity,0
",",",",s,,0
still,still,s,Updates,0
keeps,keeps,s,Updates,1
them,them,s,,0
back,back,c,,0
",",",",n,,0
It,it,s,,0
Is,is,s,Question,0
he,he,s,Question,1
exasperates,exasperates,s,Negative_Relation,0
the,the,s,,0
Princes,princes,s,PersonProperty,0
hate,hate,c,Negativity,0
:,:,n,,0
And,and,s,,0
when,when,s,,0
our,our,s,Inclusive,0
Trumpets,trumpets,s,SenseObject,0
call,call,s,ReportingEvents,0
them,them,s,,0
to,to,s,,0
retire,retire,c,ReportingEvents,0
",",",",n,,0
He,he,s,PersonPronoun,0
with,with,s,,0
wars,wars,s,GenericEvents,0
clang,clang,s,SenseProperty,0
or,or,s,,0
sets,sets,s,,0
them,them,s,,0
on,on,s,,0
again,again,c,RecurringEvents,0
.,.,n,,0
Unless,unless,s,Contingency,0
he,he,s,PersonPronoun,0
be,be,s,ReportingStates,0
remoou'd,remoou'd,c,UNRECOGNIZED,0
",",",",s,,0
our,our,s,Inclusive,0
labor's,labor's,s,UNRECOGNIZED,0
lost,lost,c,ReportingStates,0
.,.,nn,ReportingStates,1
It,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
not,not,c,DenyDisclaim,0
;,;,s,,0
for,for,s,,0
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
seek,seek,s,ProjectAhead,0
him,him,s,PersonPronoun,0
through,through,s,,0
the,the,s,,0
Host,host,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
with,with,s,Specifiers,0
this,this,s,Specifiers,1
sword,sword,s,SenseObject,0
pare,pare,s,Motions,0
off,off,s,Negativity,0
the,the,s,Negativity,1
Traitors,traitors,s,StandardsNeg,0
head,head,c,SenseObject,0
.,.,nn,Question,0
Do,do,c,Question,1
",",",",s,,0
and,and,s,,0
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
scowre,scowre,s,UNRECOGNIZED,0
these,these,s,Immediacy,0
ranks,ranks,c,,0
:,:,s,,0
if,if,s,Contingency,0
Pembroks,pembroks,s,UNRECOGNIZED,0
eye,eye,n,SenseObject,0
Encounters,encounters,s,SceneShift,0
his,his,c,PersonPronoun,0
",",",",s,,0
he,he,s,Neutral_Attribution,0
meets,meets,s,Neutral_Attribution,1
his,his,s,PersonPronoun,0
Tragedy,tragedy,c,Negativity,0
.,.,nn,Imperative,0
Stay,stay,c,Imperative,1
",",",",s,,0
warlike,warlike,s,SubjectivePercept,0
friends,friends,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
aid,aid,s,Positivity,0
me,me,s,FirstPer,0
in,in,s,Negative_Relation,0
revenge,revenge,c,Negative_Relation,1
.,.,nn,,0
That,that,s,Specifiers,0
is,is,s,Specifiers,1
Rodoricke,rodoricke,c,UNRECOGNIZED,0
.,.,nn,Immediacy,0
Here,here,s,Immediacy,1
Is,is,s,Immediacy,2
the,the,s,Immediacy,3
Traitor,traitor,c,StandardsNeg,0
",",",",s,,0
strike,strike,s,Negativity,0
him,him,s,Negativity,1
down,down,c,Negativity,2
.,.,nn,Question,0
Who,who,s,Question,1
lifts,lifts,s,ReportingEvents,0
his,his,s,ReportingEvents,1
arm,arm,s,SenseObject,0
at,at,s,,0
him,him,c,PersonPronoun,0
",",",",s,,0
strikes,strikes,s,Intensity,0
at,at,s,Intensity,1
my,my,s,FirstPer,0
breast,breast,c,PersonProperty,0
.,.,nn,Question,0
Why,why,s,Question,1
have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
thus,thus,s,ReasonForward,0
ring'd,ring'd,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
about,about,s,SpaceRelation,0
with,with,s,SpaceRelation,1
swords,swords,c,SenseObject,0
?,?,nn,Question,0
To,to,s,,0
show,show,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
thou,thou,s,DirectAddress,0
must,must,s,Insist,0
dye,dye,c,SenseObject,0
.,.,nn,Question,0
What,what,s,Question,1
have,have,s,Question,0
I,i,s,Question,1
done,done,c,ReportingStates,0
",",",",n,ReportingStates,1
That,that,s,,0
thus,thus,s,ReasonForward,0
you,you,s,DirectAddress,0
labor,labor,s,AbstractConcepts,0
my,my,s,FirstPer,0
destruction,destruction,c,Negativity,0
?,?,nn,Question,0
Thou,thou,s,DirectAddress,0
were,were,s,ProjectBack,0
a,a,s,,0
party,party,s,GenericEvents,0
in,in,s,Generalization,0
all,all,s,Generalization,1
Burbons,burbons,s,UNRECOGNIZED,0
wrongs,wrongs,c,StandardsNeg,0
.,.,nn,,0
Falsely,falsely,s,StandardsNeg,0
termed,termed,s,Definition,0
Ferdinand,ferdinand,s,UNRECOGNIZED,0
a,a,s,,0
Rauisher,rauisher,c,UNRECOGNIZED,0
.,.,nn,Imperative,0
Set,set,s,Imperative,1
discord,discord,s,Negative_Relation,0
',',c,,0
twixt,twixt,s,SpaceRelation,0
these,these,s,Immediacy,0
Kings,kings,c,PersonProperty,0
.,.,nn,,0
Practiced,practiced,s,ReportingEvents,0
my,my,s,FirstPer,0
death,death,c,Negativity,0
.,.,nn,,0
Villayne,villayne,c,UNRECOGNIZED,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
this,this,c,Immediacy,0
",",",",s,Immediacy,1
our,our,s,Inclusive,0
swords,swords,s,SenseObject,0
shall,shall,s,ProjectAhead,0
stop,stop,s,Resistance,0
thy,thy,s,DirectAddress,0
breath,breath,c,SenseObject,0
.,.,nn,,0
Stand,stand,s,AbstractConcepts,0
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
argue,argue,c,Contested_Citation,0
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
all,all,s,,0
run,run,s,Motions,0
at,at,s,Motions,1
him,him,c,PersonPronoun,0
.,.,nn,,0
Now,now,s,Immediacy,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
love,love,s,Positivity,0
my,my,s,Positivity,0
love,love,c,Positivity,1
",",",",s,,0
or,or,s,,0
prize,prize,s,Positivity,0
mine,mine,s,FirstPer,0
honor,honor,c,StandardsPos,0
",",",",n,,0
Touch,touch,s,Motions,0
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
Traitor,traitor,c,StandardsNeg,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
Philips,philips,s,UNRECOGNIZED,0
foe,foe,c,Negative_Relation,0
;,;,n,,0
And,and,s,,0
none,none,s,DenyDisclaim,0
but,but,s,Resistance,0
I,i,s,Insist,0
must,must,s,Insist,1
work,work,s,GenericEvents,0
his,his,s,PersonPronoun,0
overthrow,overthrow,c,Negativity,0
.,.,n,,0
Thrice,thrice,s,Numbers,0
in,in,s,,0
the,the,s,Resistance,0
battle,battle,s,Resistance,1
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
rescued,rescued,s,StandardsPos,0
from,from,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
:,:,n,,0
But,but,s,Immediacy,0
now,now,s,Immediacy,1
he,he,s,Updates,0
is,is,s,Updates,1
fallen,fallen,s,Negative_Relation,0
into,into,s,Negative_Relation,1
the,the,s,SenseObject,0
Lions,lions,s,SenseObject,1
paw,paw,c,Motions,0
",",",",n,,0
From,from,s,OpenQuery,0
whence,whence,s,OpenQuery,1
the,the,s,Intensity,0
whole,whole,s,Intensity,1
world,world,s,Intensity,2
cannot,cannot,s,DenyDisclaim,0
ransom,ransom,s,Negativity,0
him,him,c,PersonPronoun,0
.,.,n,,0
Preseruers,preseruers,s,UNRECOGNIZED,0
of,of,s,,0
my,my,s,Autobio,0
life,life,c,Autobio,1
",",",",s,,0
heroic,heroic,s,StandardsPos,0
friends,friends,c,StandardsPos,0
",",",",n,,0
Be,be,s,ReportingStates,0
you,you,s,DirectAddress,0
my,my,s,FirstPer,0
safety,safety,c,StandardsPos,0
",",",",s,,0
keep,keep,s,TimeDuration,0
the,the,s,,0
Souldyers,souldyers,s,UNRECOGNIZED,0
off,off,c,,0
",",",",n,,0
Whilst,whilst,s,TimeDuration,0
in,in,s,Specifiers,0
the,the,s,Specifiers,1
midst,midst,s,Specifiers,2
by,by,s,,0
fair,fair,s,StandardsPos,0
and,and,s,,0
equal,equal,s,Comparison,0
fight,fight,c,Resistance,0
",",",",n,,0
I,i,s,FirstPer,0
send,send,s,ReportingEvents,0
this,this,s,,0
Traitor,traitor,s,StandardsNeg,0
to,to,s,,0
eternal,eternal,s,RecurringEvents,0
night,night,c,,0
.,.,nn,,0
By,by,s,,0
heaven,heaven,s,Positivity,0
agreed,agreed,c,ReportingStates,0
.,.,nn,ReportingStates,1
Here,here,s,SpaceRelation,0
Pembrooke,pembrooke,s,UNRECOGNIZED,0
takes,takes,s,Responsibility,0
his,his,s,Responsibility,1
stand,stand,c,Responsibility,2
:,:,n,,0
Come,come,s,ReportingEvents,0
France,france,s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
the,the,s,,0
world,world,c,AbstractConcepts,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
start,start,c,Sequence,0
",",",",n,,0
Til,til,s,SenseObject,0
Philips,philips,s,UNRECOGNIZED,0
knightly,knightly,s,StandardsPos,0
sword,sword,s,SenseObject,0
pearce,pearce,s,UNRECOGNIZED,0
Rodoricks,rodoricks,s,UNRECOGNIZED,0
heart,heart,c,SenseObject,0
.,.,nn,,0
Accursed,accursed,c,Negativity,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
betrayed,betrayed,c,Anger,0
",",",",s,,0
incompast,incompast,s,UNRECOGNIZED,0
round,round,c,SenseProperty,0
:,:,n,,0
Now,now,s,Immediacy,0
life,life,s,AbstractConcepts,0
and,and,s,,0
hope,hope,s,Positivity,0
and,and,s,,0
state,state,s,,0
must,must,s,Insist,0
kiss,kiss,s,Positivity,0
the,the,s,Positivity,1
ground,ground,c,Positivity,2
.,.,nn,,0
Rodorick,rodorick,c,UNRECOGNIZED,0
",",",",s,,0
thou,thou,s,DirectAddress,0
see,see,c,,0
",",",",s,Generalization,0
all,all,s,Generalization,1
ways,ways,s,AbstractConcepts,0
are,are,s,ReportingStates,0
stopped,stopped,s,ProjectAhead,0
to,to,s,ProjectAhead,1
fly,fly,c,Motions,0
",",",",n,,0
Be,be,s,ReportingStates,0
desperate,desperate,s,Negativity,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
fight,fight,s,Resistance,0
bravely,bravely,c,StandardsPos,0
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
die,die,c,AbstractConcepts,0
.,.,nn,,0
Now,now,s,Updates,0
are,are,s,Updates,1
his,his,s,PersonPronoun,0
trecheries,trecheries,s,UNRECOGNIZED,0
repaid,repaid,s,RecurringEvents,0
with,with,s,RecurringEvents,1
death,death,c,Negativity,0
:,:,n,,0
Philip,philip,s,UNRECOGNIZED,0
and,and,s,,0
Pembrooke,pembrooke,c,UNRECOGNIZED,0
",",",",s,,0
sound,sound,s,SenseProperty,0
your,your,s,DirectAddress,0
retreat^,retreat^,n,UNRECOGNIZED,0
With,with,s,,0
better,better,s,Comparison,0
hope,hope,c,Positivity,0
;,;,s,,0
in,in,s,,0
him,him,s,PersonPronoun,0
all,all,s,,0
hatred,hatred,s,Negativity,0
ends,ends,c,Sequence,0
:,:,n,,0
The,the,s,SenseObject,0
kings,kings,s,SenseObject,1
will,will,s,PredictedFuture,0
now,now,s,Immediacy,0
love,love,s,Positivity,0
peace,peace,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
soon,soon,s,ProjectAhead,0
be,be,s,ReportingStates,0
friends,friends,c,StandardsPos,0
*,*,nn,,0
Zounds,zounds,c,OralCues,0
",",",",s,,0
never,never,s,DenyDisclaim,0
run,run,s,ProjectAhead,0
for,for,s,ProjectAhead,1
the,the,s,,0
matter,matter,c,AbstractConcepts,0
",",",",s,,0
a,a,s,,0
scratcht,scratcht,s,UNRECOGNIZED,0
face,face,s,SenseObject,0
can,can,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
serve,serve,s,ReportingEvents,0
your,your,s,DirectAddress,0
turn,turn,c,DirectAddress,1
",",",",n,,0
we,we,s,Insist,0
must,must,s,Insist,1
have,have,s,Insist,2
bloody,bloody,s,Negativity,0
noses,noses,c,SenseObject,0
:,:,s,,0
stand,stand,s,ReportingEvents,0
on,on,s,ReportingEvents,1
yout,yout,s,UNRECOGNIZED,0
guard,guard,c,Resistance,0
:,:,s,,0
and,and,s,,0
I,i,s,FirstPer,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
make,make,s,ReportingEvents,0
haggasse,haggasse,n,UNRECOGNIZED,0
puddings,puddings,s,SenseObject,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
guts,guts,c,Disclosure,0
",",",",s,,0
I,i,s,Resistance,0
Will,will,s,Resistance,1
never,never,s,Resistance,2
dominier,dominier,s,UNRECOGNIZED,0
in,in,s,,0
the,the,s,,0
long,long,s,SenseProperty,0
Alleyes,alleyes,s,UNRECOGNIZED,0
again,again,nnn,RecurringEvents,0
Cymnell,cymnell,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
crack,crack,s,SenseProperty,0
you,you,s,DirectAddress,0
for,for,s,DirectAddress,1
this,this,c,Immediacy,0
",",",",s,Immediacy,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
teach,teach,s,ReportingEvents,0
you,you,s,DirectAddress,0
to,to,s,,0
deal,deal,s,ReportingEvents,0
with,with,s,ReportingEvents,1
Peter,peter,s,SenseObject,0
de,de,s,AbstractConcepts,0
Lions,lions,c,SenseObject,0
",",",",n,,0
and,and,s,,0
that,that,s,,0
without,without,s,Contingency,0
prolixitie,prolixitie,nnn,UNRECOGNIZED,0
Do,do,c,Intensity,0
:,:,s,,0
have,have,s,Negativity,0
at,at,s,Negativity,1
you,you,s,Negativity,2
in,in,s,Disclosure,0
earnest,earnest,c,Disclosure,1
:,:,s,,0
S,s,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
George,george,c,,0
",",",",s,,0
you,you,s,DirectAddress,0
rogue,rogue,c,Negativity,0
.,.,nnn,ReasonForward,0
So,so,c,ReasonForward,1
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
prolixities,prolixities,c,,0
:,:,s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
for,for,s,,0
Thomasin,thomasin,c,UNRECOGNIZED,0
:,:,s,,0
the,the,s,,0
Thornbackly,thornbackly,s,UNRECOGNIZED,0
slave,slave,c,PersonProperty,0
",",",",n,,0
and,and,s,,0
he,he,s,PersonPronoun,0
were,were,s,ProjectBack,0
made,made,s,Specifiers,0
of,of,s,Specifiers,1
any,any,s,Specifiers,0
thing,thing,s,Specifiers,1
but,but,s,Resistance,0
gristles,gristles,c,SenseObject,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
pumpian,pumpian,c,UNRECOGNIZED,0
:,:,s,,0
',',c,,0
Shart,shart,c,UNRECOGNIZED,0
",",",",s,,0
he,he,s,ProjectBack,0
had,had,s,ProjectBack,1
no,no,n,DenyDisclaim,0
mettle,mettle,s,StandardsPos,0
in,in,s,,0
him,him,c,PersonPronoun,0
:,:,s,,0
yet,yet,s,Resistance,0
how,how,s,,0
the,the,s,,0
villayne,villayne,s,UNRECOGNIZED,0
crak't,crak't,s,UNRECOGNIZED,0
and,and,s,,0
dominierd,dominierd,s,UNRECOGNIZED,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
was,was,s,ProjectBack,0
living,living,c,,0
:,:,n,,0
ah,ah,c,OralCues,0
",",",",s,OralCues,1
sir,sir,c,PersonProperty,0
",",",",s,,0
never,never,s,DenyDisclaim,0
gryn,gryn,s,UNRECOGNIZED,0
for,for,s,,0
the,the,s,,0
matter,matter,c,AbstractConcepts,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
Captain,captain,s,PersonProperty,0
Bowyer,bowyer,s,PersonProperty,0
that,that,s,,0
speaks,speaks,s,,0
it,it,c,,0
.,.,s,Question,0
When,when,n,Question,1
thou,thou,s,DirectAddress,0
meetst,meetst,s,UNRECOGNIZED,0
the,the,s,Intensity,0
great,great,s,Intensity,1
Devil,devil,c,AbstractConcepts,0
",",",",s,,0
commend,commend,s,StandardsPos,0
me,me,s,FirstPer,0
to,to,s,PersonPronoun,0
him,him,c,PersonPronoun,1
",",",",s,,0
and,and,s,,0
say,say,c,Citations,0
",",",",s,,0
I,i,s,FirstPer,0
sent,sent,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
thee,thee,s,DirectAddress,0
for,for,s,,0
a,a,n,Updates,0
new,new,s,Updates,1
years,years,s,TimeDuration,0
gift,gift,c,Positivity,0
:,:,s,,0
and,and,s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
one,one,s,Numbers,0
Sarlaboys,sarlaboys,s,UNRECOGNIZED,0
to,to,c,,0
",",",",s,,0
as,as,s,,0
arrant,arrant,s,Negativity,0
a,a,s,,0
bloud-sucker,bloud-sucker,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
as,as,n,,0
notable,notable,s,Positivity,0
a,a,s,Negative_Relation,0
coward,coward,c,Negative_Relation,1
",",",",s,,0
as,as,s,ReceivedPOV,0
ever,ever,s,ReceivedPOV,1
drew,drew,s,ReportingEvents,0
weapon,weapon,s,AbstractConcepts,0
in,in,s,,0
a,a,s,,0
bawdy,bawdy,s,SenseObject,0
house,house,c,SenseObject,1
:,:,s,,0
he,he,s,PersonPronoun,0
carries,carries,s,Motions,0
my,my,s,FirstPer,0
mark,mark,n,AbstractConcepts,0
about,about,s,,0
him,him,c,PersonPronoun,0
:,:,s,,0
if,if,s,Contingency,0
Dicke,dicke,s,UNRECOGNIZED,0
Bowyer,bowyer,s,PersonProperty,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
writ,writ,s,CommonAuthorities,0
a,a,s,,0
bountiful,bountiful,s,StandardsPos,0
benefactor,benefactor,s,StandardsPos,0
in,in,s,Negativity,0
hell,hell,s,Negativity,1
for,for,s,,0
my,my,n,FirstPer,0
good,good,s,StandardsPos,0
deeds,deeds,c,StandardsPos,1
",",",",s,,0
in,in,s,,0
sending,sending,s,ReportingEvents,0
thither,thither,s,SpaceRelation,0
such,such,s,Intensity,0
Canibals,canibals,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
Rabbit-sucker,rabbit-sucker,c,UNRECOGNIZED,0
:,:,s,,0
yet,yet,s,Resistance,0
I,i,n,FirstPer,0
scorn,scorn,s,Negative_Relation,0
to,to,s,Negative_Relation,1
vaunt,vaunt,s,SubjectivePercept,0
of,of,s,,0
my,my,s,FirstPer,0
deeds,deeds,s,AbstractConcepts,0
too,too,c,Metadiscourse,0
.,.,s,Metadiscourse,1
They,they,s,,0
sound,sound,s,Negativity,0
a,a,s,Negativity,1
retreat,retreat,c,Negativity,2
:,:,s,,0
farewell,farewell,c,SceneShift,0
",",",",s,,0
Peter,peter,c,SenseObject,0
",",",",s,,0
and,and,n,,0
learn,learn,s,,0
hereafter,hereafter,s,ProjectAhead,0
what,what,s,Curiosity,0
it,it,s,Curiosity,1
is,is,s,Curiosity,2
to,to,s,Curiosity,3
be,be,s,Curiosity,4
rival,rival,s,Resistance,0
to,to,s,,0
an,an,s,,0
English,english,s,AbstractConcepts,0
gentleman,gentleman,c,Positivity,0
",",",",s,,0
Caualiero,caualiero,n,UNRECOGNIZED,0
Bowyer,bowyer,c,PersonProperty,0
",",",",s,,0
one,one,s,Specifiers,0
of,of,s,Specifiers,1
the,the,s,Specifiers,2
nine,nine,s,Numbers,0
worthyes,worthyes,nnn,UNRECOGNIZED,0
Nauar,nauar,c,UNRECOGNIZED,0
",",",",s,,0
why,why,s,Curiosity,0
have,have,s,Curiosity,1
you,you,s,DirectAddress,0
sounded,sounded,s,SenseProperty,0
a,a,s,SenseProperty,1
retreyt,retreyt,c,UNRECOGNIZED,0
?,?,n,Question,0
Will,will,s,PredictedFuture,0
your,your,s,DirectAddress,0
proud,proud,s,StandardsPos,0
heart,heart,s,SenseObject,0
decline,decline,s,Negativity,0
and,and,s,,0
call,call,s,ReportingEvents,0
us,us,s,Inclusive,0
Lord,lord,c,CommonAuthorities,0
?,?,nn,Question,0
We,we,s,,0
thought,thought,s,PrivateThinking,0
by,by,s,,0
the,the,s,,0
faint,faint,s,SenseProperty,0
language,language,s,LangRef,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
drums,drums,c,SenseObject,0
",",",",n,,0
France,france,s,,0
would,would,s,Contingency,0
have,have,s,Contingency,1
known,known,s,Contingency,2
his,his,s,PersonPronoun,0
error,error,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
begged,begged,s,Intensity,0
peace,peace,c,StandardsPos,0
.,.,nn,,0
France,france,s,,0
beg,beg,s,Intensity,0
a,a,s,,0
peace,peace,c,StandardsPos,0
!,!,nn,,0
Nauar,nauar,s,UNRECOGNIZED,0
call,call,s,ReportingEvents,0
you,you,s,DirectAddress,0
his,his,s,PersonPronoun,0
Lord,lord,c,CommonAuthorities,0
!,!,nn,,0
Why,why,s,Curiosity,0
did,did,s,Curiosity,1
you,you,s,DirectAddress,0
cease,cease,s,ReportingEvents,0
the,the,s,Resistance,0
fight,fight,c,Resistance,1
",",",",s,,0
and,and,s,,0
sound,sound,s,SenseProperty,0
retreat,retreat,c,SceneShift,0
?,?,nn,Question,0
Not,not,s,DenyDisclaim,0
we,we,c,,0
",",",",s,,0
by,by,s,,0
this,this,s,,0
beard,beard,c,SenseObject,0
:,:,s,,0
not,not,s,DenyDisclaim,0
we,we,c,,0
",",",",s,,0
by,by,s,,0
the,the,s,SubjectivePercept,0
life,life,s,SubjectivePercept,1
of,of,s,SubjectivePercept,2
Pharo,pharo,c,UNRECOGNIZED,0
.,.,nn,,0
Your,your,s,DirectAddress,0
Trumpets,trumpets,s,SenseObject,0
guided,guided,s,ReportingEvents,0
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
faynting,faynting,s,UNRECOGNIZED,0
breath,breath,c,SenseObject,0
",",",",n,,0
