TVsh,tvsh,c,UNRECOGNIZED,0
To,to,s,PersonProperty,0
whom,whom,s,PersonProperty,1
is,is,s,ReportingStates,0
Neroes,neroes,s,UNRECOGNIZED,0
cruelty,cruelty,s,Anger,0
unknown,unknown,c,Uncertainty,0
?,?,n,Question,0
Or,or,s,,0
what,what,s,,0
remained,remained,s,TimeDuration,0
after,after,s,Sequence,0
mothers,mothers,s,PersonProperty,0
blood,blood,c,SenseObject,0
",",",",n,Resistance,0
But,but,s,Resistance,1
his,his,s,PersonPronoun,0
instructers,instructers,s,UNRECOGNIZED,0
death,death,c,Negativity,0
?,?,s,Question,0
Leave,leave,c,,0
",",",",s,,0
leave,leave,s,,0
these,these,s,Immediacy,0
tears,tears,c,Sad,0
",",",",n,,0
Death,death,s,Negativity,0
from,from,s,Negativity,1
me,me,s,FirstPer,0
nothing,nothing,s,DenyDisclaim,0
takes,takes,c,ReportingEvents,0
",",",",s,Resistance,0
but,but,s,Resistance,1
what,what,s,Question,0
is,is,s,Question,1
a,a,s,,0
burden,burden,c,Negativity,0
",",",",n,,0
A,a,s,,0
clog,clog,c,SenseObject,0
",",",",s,,0
to,to,s,,0
that,that,s,,0
free,free,s,AbstractConcepts,0
spark,spark,s,SenseObject,0
of,of,s,,0
Heavenly,heavenly,s,Positivity,0
fire,fire,c,SenseObject,0
:,:,n,,0
But,but,s,Resistance,0
that,that,s,Resistance,1
in,in,s,,0
Seneca,seneca,c,AbstractConcepts,0
",",",",s,,0
the,the,s,,0
which,which,s,,0
you,you,s,DirectAddress,0
loved,loved,c,Positivity,0
",",",",n,Aside,0
Which,which,s,Aside,1
you,you,s,DirectAddress,0
admired,admired,c,StandardsPos,0
",",",",s,,0
does,does,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
shall,shall,s,ProjectAhead,0
still,still,s,Updates,0
remain,remain,n,Updates,1
Secure,secure,s,StandardsPos,0
of,of,s,,0
death,death,c,Negativity,0
",",",",s,,0
untouched,untouched,s,SubjectivePercept,0
of,of,s,,0
the,the,s,SenseObject,0
grave,grave,c,SenseObject,1
.,.,nn,,0
We,we,s,,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
belie,belie,s,Resistance,0
our,our,s,Sad,0
tears,tears,c,Sad,1
",",",",s,,0
we,we,s,,0
wail,wail,s,SenseProperty,0
not,not,s,DenyDisclaim,0
thee,thee,c,DirectAddress,0
",",",",n,,0
It,it,s,,0
is,is,s,ReportingStates,0
our,our,s,Inclusive,0
selves,selves,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
our,our,s,Inclusive,0
own,own,s,Inclusive,1
loss,loss,s,Negativity,0
we,we,s,,0
grieve,grieve,c,Sad,0
;,;,n,,0
To,to,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
what,what,s,,0
loss,loss,s,Transformation,0
in,in,s,Transformation,1
such,such,s,Specifiers,0
a,a,s,Specifiers,1
change,change,s,Transformation,0
can,can,s,Contingency,0
be,be,c,Contingency,1
",",",",n,,0
Virtue,virtue,s,StandardsPos,0
is,is,s,ReportingStates,0
pai^,pai^,s,UNRECOGNIZED,0
her,her,s,SubjectivePercept,0
due,due,c,SubjectivePercept,1
",",",",s,,0
by,by,s,,0
death,death,s,Negativity,0
alone,alone,c,SpaceRelation,0
;,;,n,,0
To,to,s,Inclusive,0
our,our,s,Inclusive,1
own,own,s,ReportingEvents,0
losses,losses,s,Sad,0
do,do,s,Question,0
we,we,s,Question,1
give,give,s,,0
these,these,s,Immediacy,0
tears,tears,c,Sad,0
",",",",n,,0
That,that,s,,0
loose,loose,s,AbstractConcepts,0
thy,thy,s,DirectAddress,0
love,love,c,Positivity,0
",",",",s,,0
thy,thy,s,DirectAddress,0
boundless,boundless,s,Intensity,0
knowledge,knowledge,s,CommonAuthorities,0
loose,loose,c,AbstractConcepts,0
",",",",n,,0
Loose,loose,s,ReportingEvents,0
the,the,s,ReportingEvents,1
vnpatternd,vnpatternd,s,UNRECOGNIZED,0
sample,sample,s,AbstractConcepts,0
of,of,s,,0
thy,thy,s,DirectAddress,0
virtue,virtue,c,StandardsPos,0
",",",",n,,0
L^ose,l^ose,s,UNRECOGNIZED,0
whatsoeu'r,whatsoeu'r,s,UNRECOGNIZED,0
may,may,s,Contingency,0
praise,praise,c,StandardsPos,0
",",",",s,,0
or,or,s,,0
sorrow,sorrow,s,Sad,0
move,move,c,Motions,0
;,;,n,,0
In,in,s,Generalization,0
all,all,s,Generalization,1
these,these,s,Immediacy,0
losses,losses,c,Sad,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
of,of,s,Specifiers,0
this,this,s,Specifiers,1
we,we,s,,0
glory,glory,c,StandardsPos,0
",",",",n,,0
That,that,s,,0
it,it,s,,0
is,is,s,ReportingStates,0
thy,thy,s,DirectAddress,0
happiness,happiness,s,Positivity,0
that,that,s,,0
makes,makes,s,Inclusive,0
us,us,s,Inclusive,1
sorry,sorry,c,Sad,0
.,.,nn,,0
If,if,s,Contingency,0
there,there,s,Contingency,1
be,be,s,Contingency,2
any,any,s,Contingency,0
place,place,s,Contingency,1
for,for,s,,0
Ghosts,ghosts,s,SenseProperty,0
of,of,s,,0
good,good,s,StandardsPos,0
men,men,c,StandardsPos,1
",",",",n,,0
If,if,s,Contingency,0
(,(,c,Aside,0
as,as,s,Aside,1
we,we,s,Inclusive,0
have,have,s,Inclusive,1
bin,bin,s,SenseObject,0
long,long,s,SenseProperty,0
taught,taught,c,ReportingEvents,0
),),s,,0
great,great,s,Intensity,0
men's,men's,s,PersonProperty,0
souls,souls,n,Disclosure,0
Consume,consume,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
with,with,s,,0
their,their,s,PersonPronoun,0
bodies,bodies,c,SenseObject,0
",",",",s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
see,see,c,,0
",",",",n,,0
(,(,c,,0
Looking,looking,s,ReportingEvents,0
from,from,s,,0
out,out,s,Negativity,0
the,the,s,Negativity,1
dwellings,dwellings,s,SenseObject,0
of,of,s,SenseProperty,0
the,the,s,SenseProperty,1
air,air,c,SenseProperty,2
),),n,,0
True,true,s,StandardsPos,0
duties,duties,s,StandardsPos,0
to,to,s,,0
thy,thy,s,DirectAddress,0
memory,memory,s,PrivateThinking,0
performed,performed,c,ReportingStates,0
;,;,n,ReportingStates,1
Not,not,s,DenyDisclaim,0
in,in,s,,0
the,the,s,,0
outward,outward,s,SpaceRelation,0
pomp,pomp,s,SenseProperty,0
of,of,s,,0
funeral,funeral,c,Negativity,0
",",",",n,Resistance,0
But,but,s,Resistance,1
in,in,s,ProjectBack,0
remembrance,remembrance,s,ProjectBack,1
of,of,s,ProjectBack,2
thy,thy,s,DirectAddress,0
deeds,deeds,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
words,words,c,LangRef,0
",",",",n,,0
The,the,s,,0
often,often,s,RecurringEvents,0
recalling,recalling,s,ProjectBack,0
of,of,s,ProjectBack,1
thy,thy,s,DirectAddress,0
many,many,s,,0
virtues,virtues,c,StandardsPos,0
",",",",n,,0
The,the,s,SenseObject,0
Tomb,tomb,c,SenseObject,1
",",",",s,,0
that,that,s,,0
shall,shall,s,ProjectAhead,0
the,the,s,CommonAuthorities,0
eternal,eternal,s,CommonAuthorities,1
relickes,relickes,s,UNRECOGNIZED,0
keep,keep,n,TimeDuration,0
Of,of,s,,0
Seneca,seneca,c,AbstractConcepts,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
his,his,s,PersonPronoun,0
hearers,hearers,s,SpaceRelation,0
hearts,hearts,c,SenseObject,0
.,.,nn,,0
Be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
afraid,afraid,s,DenyDisclaim,1
my,my,s,SelfDisclosure,0
soul,soul,c,SelfDisclosure,1
",",",",s,,0
go,go,s,ReportingEvents,0
cheerfully,cheerfully,c,Positivity,0
",",",",n,,0
To,to,s,,0
thy,thy,s,DirectAddress,0
own,own,s,ReportingEvents,0
Heaven,heaven,c,Positivity,0
",",",",s,,0
from,from,s,OpenQuery,0
whence,whence,s,OpenQuery,1
it,it,s,Sequence,0
first,first,s,Sequence,1
let,let,s,SubjectivePercept,0
down,down,c,SubjectivePercept,1
",",",",n,,0
Thou,thou,s,DirectAddress,0
loath,loath,s,Negative_Relation,0
by,by,s,,0
this,this,s,,0
imprisoning,imprisoning,s,StandardsNeg,0
flesh,flesh,s,SenseObject,0
putst,putst,s,UNRECOGNIZED,0
on,on,c,,0
",",",",n,,0
Now,now,s,Immediacy,0
lifted,lifted,s,ReportingEvents,0
up,up,c,,0
",",",",s,,0
thou,thou,s,DirectAddress,0
ravished,ravished,s,Intensity,0
shall,shall,s,ProjectAhead,0
behold,behold,n,SpaceRelation,0
The,the,s,StandardsPos,0
truth,truth,s,StandardsPos,1
of,of,s,AbstractConcepts,0
things,things,c,AbstractConcepts,1
",",",",s,,0
at,at,s,Specifiers,0
which,which,s,Specifiers,1
we,we,s,,0
wonder,wonder,s,Curiosity,0
here,here,c,SpaceRelation,0
",",",",n,SpaceRelation,1
And,and,s,,0
foolishly,foolishly,s,Negativity,0
do,do,s,Intensity,0
wrangle,wrangle,s,Negative_Relation,0
on,on,s,,0
beneath,beneath,c,SpaceRelation,0
;,;,n,,0
And,and,s,,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
God,god,s,CommonAuthorities,0
shall,shall,s,ProjectAhead,0
walk,walk,s,Motions,0
the,the,s,Motions,1
spacious,spacious,s,SenseProperty,0
air,air,c,ReportingEvents,0
",",",",n,,0
And,and,s,,0
see,see,s,Curiosity,0
what,what,s,Curiosity,1
even,even,s,SubjectivePercept,0
to,to,s,,0
conceit's,conceit's,s,UNRECOGNIZED,0
denied,denied,c,ReportingStates,0
.,.,n,ReportingStates,1
Great,great,s,StandardsPos,0
soul,soul,s,StandardsPos,1
oth,oth,c,UNRECOGNIZED,0
',',s,,0
world,world,c,AbstractConcepts,0
",",",",s,,0
that,that,s,,0
through,through,s,,0
the,the,s,,0
parts,parts,s,AbstractConcepts,0
defus'd,defus'd,n,UNRECOGNIZED,0
Of,of,s,Specifiers,0
this,this,s,Specifiers,1
vast,vast,s,Intensity,0
All,all,c,,0
",",",",s,,0
guid'st,guid'st,s,UNRECOGNIZED,0
what,what,s,,0
thou,thou,s,DirectAddress,0
do,do,s,Intensity,0
inform,inform,c,ReportingEvents,0
;,;,n,,0
You,you,s,DirectAddress,0
blessed,blessed,s,StandardsPos,0
minds,minds,c,SubjectivePercept,0
",",",",s,,0
that,that,s,,0
from,from,s,,0
the,the,s,,0
Pbeares,pbeares,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
move,move,c,Motions,0
",",",",n,,0
Look,look,s,SpaceRelation,0
on,on,s,SpaceRelation,1
men's,men's,s,PersonProperty,0
actions,actions,s,GenericEvents,0
not,not,s,DenyDisclaim,0
with,with,s,,0
idle,idle,s,SenseProperty,0
eyes,eyes,c,SenseObject,0
;,;,n,,0
And,and,s,,0
Gods,gods,s,CommonAuthorities,0
we,we,s,SceneShift,0
go,go,s,SceneShift,1
to,to,c,SceneShift,2
",",",",s,,0
Aaid,aaid,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
in,in,s,,0
this,this,s,,0
strife,strife,c,Negativity,0
",",",",n,,0
And,and,s,,0
combat,combat,s,Resistance,0
of,of,s,,0
my,my,s,FirstPer,0
flesh,flesh,c,SenseObject,0
",",",",s,,0
that,that,s,,0
ending,ending,c,Sequence,0
",",",",s,,0
I,i,n,FirstPer,0
May,may,s,Contingency,0
still,still,s,Updates,0
show,show,s,ReportingEvents,0
Seneca,seneca,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
die,die,c,AbstractConcepts,0
.,.,nn,,0
Sure,sure,s,Confidence,0
this,this,s,,0
message,message,s,AbstractConcepts,0
of,of,s,,0
the,the,s,,0
Princes,princes,c,PersonProperty,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
grievous,grievous,s,Sad,0
and,and,s,,0
unlooked,unlooked,s,SubjectivePercept,0
for,for,c,SubjectivePercept,1
",",",",s,,0
will,will,s,PredictedFuture,0
appall,appall,n,Negativity,0
Petronius,petronius,s,UNRECOGNIZED,0
much,much,c,Intensity,0
.,.,nn,Future_Question,0
Will,will,s,Future_Question,1
not,not,s,DenyDisclaim,0
death,death,s,Negativity,0
any,any,s,,0
man,man,c,PersonProperty,0
?,?,nn,Question,0
It,it,s,PredictedFuture,0
will,will,c,PredictedFuture,1
;,;,s,Resistance,0
but,but,s,Resistance,1
him,him,s,PersonPronoun,0
so,so,s,Intensity,0
much,much,s,Intensity,1
the,the,s,Comparison,0
more,more,c,Comparison,1
",",",",n,,0
That,that,s,,0
having,having,s,ReportingEvents,0
lived,lived,s,ReportingEvents,0
to,to,s,,0
his,his,s,PersonPronoun,0
pleasure,pleasure,c,Positivity,0
;,;,s,,0
shall,shall,s,ProjectAhead,0
forgo,forgo,n,Resistance,0
So,so,s,,0
delicate,delicate,s,SubjectivePercept,0
a,a,s,SubjectivePercept,0
life,life,c,SubjectivePercept,1
",",",",s,,0
I,i,s,FirstPer,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
marvel,marvel,n,Positivity,0
That,that,s,,0
Seneoa,seneoa,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
such,such,s,Intensity,0
sour,sour,s,SenseProperty,0
fellows,fellows,c,PersonProperty,0
",",",",s,,0
can,can,n,Contingency,0
Leave,leave,s,,0
that,that,s,,0
they,they,s,,0
neu'r,neu'r,s,UNRECOGNIZED,0
tasted,tasted,c,SenseProperty,0
:,:,s,,0
But,but,s,Resistance,0
when,when,s,Resistance,1
we,we,n,,0
That,that,s,,0
have,have,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Nectar,nectar,s,SenseObject,0
of,of,s,,0
thy,thy,s,DirectAddress,0
kisses,kisses,s,Positivity,0
felt,felt,c,ReportingStates,0
",",",",n,ReportingStates,1
That,that,s,,0
drinks,drinks,s,Motions,0
away,away,s,,0
the,the,s,,0
troubles,troubles,s,Negativity,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
life,life,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
but,but,s,Exceptions,0
one,one,s,Exceptions,1
banquet,banquet,s,Positivity,0
make,make,s,Specifiers,0
of,of,s,Specifiers,1
forty,forty,s,TimeDuration,0
years,years,c,TimeDuration,1
",",",",n,,0
Must,must,s,Insist,0
come,come,s,ReportingEvents,0
to,to,s,,0
leave,leave,s,,0
this,this,c,Metadiscourse,0
:,:,s,Metadiscourse,1
but,but,s,Resistance,0
soft,soft,c,SenseProperty,0
",",",",s,,0
here,here,s,SpaceRelation,0
he,he,s,Updates,0
is,is,c,Updates,1
.,.,nn,Imperative,0
Leave,leave,s,Imperative,1
me,me,s,FirstPer,0
a,a,s,TimeDuration,0
while,while,c,TimeDuration,1
",",",",s,,0
Centurion,centurion,s,PersonProperty,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
friends,friends,c,StandardsPos,0
",",",",n,,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
my,my,s,FirstPer,0
farewell,farewell,s,SceneShift,0
take,take,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
see,see,c,,0
",",",",n,,0
Neroes,neroes,s,UNRECOGNIZED,0
commandment,commandment,s,CommonAuthorities,0
quickly,quickly,s,SubjectiveTime,0
obaid,obaid,s,UNRECOGNIZED,0
in,in,s,,0
me,me,c,FirstPer,0
.,.,n,Imperative,0
Come,come,s,Imperative,1
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
drink,drink,c,Motions,0
",",",",s,,0
and,and,s,,0
dash,dash,s,Motions,0
the,the,s,SenseObject,0
posts,posts,s,SenseObject,1
with,with,s,SenseProperty,0
wine,wine,c,SenseProperty,1
*,*,n,,0
Here,here,s,SpaceRelation,0
throw,throw,s,DirectAddress,0
your,your,s,DirectAddress,1
flowers,flowers,c,SenseObject,0
;,;,s,,0
fill,fill,s,,0
me,me,s,FirstPer,0
a,a,s,SenseObject,0
swelling,swelling,s,SenseObject,1
bowl,bowl,c,SenseObject,0
",",",",n,,0
Such,such,s,Specifiers,0
as,as,s,Specifiers,1
Mecenas,mecenas,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
my,my,s,FirstPer,0
Lucan,lucan,s,UNRECOGNIZED,0
drank,drank,n,ReportingEvents,0
On,on,s,,0
Virgills,virgills,s,UNRECOGNIZED,0
birth,birth,s,AbstractConcepts,0
day,day,c,TimeDuration,0
.,.,nn,Question,0
What,what,s,Question,1
means,means,s,AbstractConcepts,0
(,(,c,,0
Petroneus,petroneus,c,UNRECOGNIZED,0
),),s,,0
this,this,s,,0
unseasonable,unseasonable,c,SubjectiveTime,0
",",",",n,,0
And,and,s,,0
causeless,causeless,s,Uncertainty,0
mirth,mirth,c,Positivity,0
?,?,s,Question,0
Why,why,c,Question,0
",",",",s,,0
comes,comes,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
from,from,s,,0
the,the,s,,0
Prince,prince,n,PersonProperty,0
This,this,s,,0
man,man,s,PersonProperty,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
a,a,s,,0
messenger,messenger,s,PersonProperty,0
of,of,s,,0
death,death,c,Negativity,0
",",",",nn,,0
Here,here,s,SpaceRelation,0
fair,fair,s,StandardsPos,0
Enanthe,enanthe,c,UNRECOGNIZED,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
plumpe,plumpe,s,UNRECOGNIZED,0
ruddy,ruddy,s,SenseProperty,0
cheek,cheek,n,SenseObject,0
Exceeds,exceeds,s,ReportingEvents,0
the,the,s,ReportingEvents,1
grape,grape,c,SenseObject,0
",",",",s,,0
it,it,s,,0
makes,makes,s,ReportingEvents,0
this,this,c,Immediacy,0
;,;,s,Immediacy,1
here,here,s,SpaceRelation,0
my,my,s,FirstPer,0
g^yrle,g^yrle,c,UNRECOGNIZED,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
think,think,s,PrivateThinking,0
thou,thou,s,DirectAddress,0
death,death,c,Negativity,0
",",",",s,,0
a,a,s,,0
matter,matter,s,Specifiers,0
of,of,s,Specifiers,1
such,such,s,Intensity,0
harm,harm,c,Negativity,0
",",",",n,,0
Why,why,c,Question,0
",",",",s,,0
he,he,s,Insist,0
must,must,s,Insist,1
have,have,s,Insist,2
this,this,s,,0
pretty,pretty,s,SubjectivePercept,0
dimpling,dimpling,s,SpaceRelation,0
chin,chin,c,SenseObject,0
",",",",n,,0
And,and,s,,0
will,will,s,PredictedFuture,0
pecke,pecke,s,UNRECOGNIZED,0
out,out,s,,0
those,those,s,,0
eyes,eyes,s,SenseObject,0
that,that,s,Immediacy,0
now,now,s,Immediacy,1
so,so,s,,0
wound,wound,c,Negativity,0
.,.,nn,Question,0
Why,why,c,Question,1
",",",",s,Question,2
is,is,s,Question,0
it,it,s,Question,1
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
extremest,extremest,s,UNRECOGNIZED,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
il^s,il^s,c,UNRECOGNIZED,0
?,?,nn,Question,0
It,it,s,,0
is,is,s,Intensity,0
indeed,indeed,s,Intensity,1
the,the,s,,0
last,last,c,Sequence,0
",",",",s,,0
and,and,s,,0
end,end,s,TimeShift,0
of,of,s,TimeShift,1
ills,ills,c,StandardsNeg,0
;,;,n,,0
The,the,s,,0
Gods,gods,c,CommonAuthorities,0
",",",",s,,0
before,before,s,Sequence,0
th'would,th'would,s,UNRECOGNIZED,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
taste,taste,s,SenseProperty,0
deaths,deaths,s,Negativity,0
Joys,joys,c,Positivity,0
",",",",n,,0
Placed,placed,s,ReportingEvents,0
us,us,s,Inclusive,0
ith,ith,s,UNRECOGNIZED,0
toil,toil,c,Negativity,0
",",",",s,,0
and,and,s,,0
sorrows,sorrows,s,Sad,0
of,of,s,Sad,1
this,this,s,Immediacy,0
world,world,c,Immediacy,1
",",",",n,,0
Because,because,s,ReasonBackward,0
we,we,s,Insist,0
should,should,s,Insist,1
perceive,perceive,s,PrivateThinking,0
th'amends,th'amends,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
thank,thank,s,Acknowledge,0
them,them,c,,0
",",",",n,,0
Death,death,c,Negativity,0
",",",",s,,0
the,the,s,,0
grim,grim,s,Negativity,0
knave,knave,c,Negativity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
leads,leads,s,DirectAddress,0
you,you,s,DirectAddress,1
to,to,s,DirectAddress,2
the,the,s,SenseObject,0
door,door,c,SenseObject,1
",",",",n,SpaceRelation,0
Where,where,s,SpaceRelation,1
entered,entered,s,ReportingEvents,0
once,once,c,TimeShift,0
",",",",s,Generalization,0
all,all,s,Generalization,1
curious,curious,s,Curiosity,0
pleasures,pleasures,s,Positivity,0
come,come,n,ReportingEvents,0
To,to,s,,0
meet,meet,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
welcome,welcome,s,Positivity,0
you,you,c,DirectAddress,0
.,.,n,,0
A,a,s,PersonProperty,0
troop,troop,s,PersonProperty,1
of,of,s,PersonProperty,2
beauteous,beauteous,s,StandardsPos,0
Ladies,ladies,s,PersonProperty,0
from,from,s,,0
whose,whose,s,PersonPronoun,0
eyes,eyes,c,SenseObject,0
",",",",n,,0
Love,love,c,Positivity,0
",",",",s,,0
thousand,thousand,s,Numbers,0
arrows,arrows,c,SenseObject,0
",",",",s,,0
thousand,thousand,s,Numbers,0
graces,graces,s,StandardsPos,0
shootes,shootes,c,UNRECOGNIZED,0
;,;,n,,0
Puts,puts,s,ReportingEvents,0
forth,forth,s,ReportingEvents,1
their,their,s,PersonPronoun,0
fair,fair,s,StandardsPos,0
hands,hands,s,SenseObject,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
inuites,inuites,n,UNRECOGNIZED,0
To,to,s,,0
their,their,s,PersonPronoun,0
green,green,s,SenseProperty,0
arbours,arbours,c,SenseObject,0
",",",",s,,0
and,and,s,,0
close,close,s,Motions,0
shadowed,shadowed,s,ReportingEvents,0
walls,walls,c,SenseObject,0
",",",",n,,0
Whence,whence,c,SpaceRelation,0
",",",",s,,0
banished,banished,s,Resistance,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
roughness,roughness,s,SenseProperty,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
years,years,c,TimeDuration,0
:,:,n,,0
Only,only,s,SubjectivePercept,0
the,the,s,SubjectivePercept,1
west,west,s,SpaceRelation,0
wind,wind,s,SpaceRelation,1
blows,blows,c,Motions,0
;,;,s,,0
Ith,ith,s,UNRECOGNIZED,0
ever,ever,s,Biographical_Time,0
Spring,spring,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
ever,ever,s,Biographical_Time,0
Summer,summer,c,TimeDuration,0
:,:,s,,0
There,there,s,,0
the,the,s,,0
laden,laden,s,SenseProperty,0
bows,bows,n,SenseObject,0
Offer,offer,s,ReportingEvents,0
their,their,s,ReportingEvents,1
tempting,tempting,s,SubjectivePercept,0
burdens,burdens,s,Negativity,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
hand,hand,c,SenseObject,0
",",",",n,,0
Doubtful,doubtful,s,Uncertainty,0
your,your,s,DirectAddress,0
eye,eye,c,SenseObject,0
",",",",s,,0
or,or,s,,0
taste,taste,s,SenseProperty,0
inuiting,inuiting,s,UNRECOGNIZED,0
more,more,c,Comparison,0
:,:,n,,0
There,there,s,,0
every,every,s,Inclusive,0
man,man,s,Inclusive,1
his,his,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
desires,desires,s,Positivity,0
enioyes,enioyes,c,UNRECOGNIZED,0
;,;,n,,0
Fair,fair,s,StandardsPos,0
Lucrese,lucrese,s,UNRECOGNIZED,0
lies,lies,c,,0
",",",",s,,0
by,by,s,,0
lusty,lusty,s,UNRECOGNIZED,0
Tarquins,tarquins,s,UNRECOGNIZED,0
side,side,c,,0
",",",",n,,0
And,and,s,,0
wooes,wooes,s,UNRECOGNIZED,0
him,him,s,PersonPronoun,0
now,now,s,Immediacy,0
again,again,s,RecurringEvents,0
to,to,s,,0
ravish,ravish,s,Intensity,0
her,her,c,PersonPronoun,0
.,.,n,Metadiscourse,0
Nor,nor,s,Metadiscourse,1
us,us,c,Inclusive,0
",",",",s,,0
(,(,c,,0
though,though,s,Concessive,0
Roman,roman,c,AbstractConcepts,0
),),s,,0
Lais,lais,s,UNRECOGNIZED,0
will,will,s,PredictedFuture,0
refuse,refuse,c,Resistance,0
",",",",n,,0
To,to,s,,0
Corinth,corinth,s,UNRECOGNIZED,0
any,any,s,,0
man,man,s,PersonProperty,0
may,may,s,Contingency,0
go,go,c,ReportingEvents,0
;,;,s,,0
no,no,s,DenyDisclaim,0
mask,mask,c,SenseObject,0
",",",",n,,0
No,no,s,DenyDisclaim,0
envious,envious,s,Negative_Relation,0
garment,garment,s,SenseObject,0
does,does,s,ReportingEvents,0
those,those,s,,0
beauties,beauties,s,StandardsPos,0
hide,hide,c,ReportingEvents,0
",",",",n,Aside,0
Which,which,s,Aside,1
Nature,nature,s,AbstractConcepts,0
made,made,c,ReportingStates,0
",",",",s,ReportingStates,1
so,so,s,,0
moving,moving,c,,0
",",",",s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
spide,spide,c,UNRECOGNIZED,0
",",",",n,Resistance,0
But,but,s,Resistance,1
in,in,s,,0
bright,bright,s,Positivity,0
Crystal,crystal,c,SenseObject,0
",",",",s,Aside,0
which,which,s,Aside,1
does,does,s,ReportingEvents,0
supply,supply,s,StandardsPos,0
all,all,c,StandardsPos,1
",",",",n,,0
And,and,s,,0
white,white,s,SenseProperty,0
transparent,transparent,s,SenseProperty,0
vailes,vailes,s,UNRECOGNIZED,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
attyr'd,attyr'd,c,UNRECOGNIZED,0
",",",",n,,0
Through,through,s,,0
which,which,s,,0
the,the,s,,0
pure,pure,s,StandardsPos,0
snow,snow,s,SenseObject,0
underneath,underneath,s,SpaceRelation,0
does,does,s,ReportingEvents,0
shine,shine,c,SenseProperty,0
;,;,n,,0
(,(,c,,0
Can,can,s,Contingency,0
it,it,s,Contingency,0
be,be,s,Contingency,1
snow,snow,c,SenseObject,0
",",",",s,,0
from,from,s,OpenQuery,0
whence,whence,s,OpenQuery,1
such,such,s,Intensity,0
flames,flames,s,SenseObject,0
arise,arise,c,ReportingEvents,0
?,?,c,Question,0
),),n,,0
Mingled,mingled,s,SpaceRelation,0
with,with,s,SpaceRelation,1
that,that,s,,0
fair,fair,s,StandardsPos,0
company,company,c,AbstractConcepts,0
",",",",s,,0
shall,shall,s,Future_Question,0
we,we,n,Future_Question,1
On,on,s,,0
banks,banks,s,SenseObject,0
of,of,s,,0
Violets,violets,c,SenseObject,0
",",",",s,,0
and,and,s,,0
of,of,s,,0
Hiacinths,hiacinths,n,UNRECOGNIZED,0
Of,of,s,,0
loves,loves,s,Positivity,0
devising,devising,c,PrivateThinking,0
",",",",s,,0
sit,sit,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
gently,gently,s,Positivity,0
sport,sport,c,AbstractConcepts,0
",",",",n,,0
And,and,s,Generalization,0
all,all,s,Generalization,1
the,the,s,TimeDuration,0
while,while,s,TimeDuration,1
melodious,melodious,s,Positivity,0
Music,music,s,SenseProperty,0
