Unmask,unmask,s,Disclosure,0
Since,since,s,ReasonForward,1
rule,rule,s,AbstractConcepts,0
in,in,s,,0
any,any,s,Specifiers,0
thing,thing,c,Specifiers,1
",",",",s,,0
is,is,s,ReportingStates,0
Sovereignty,sovereignty,c,CommonAuthorities,0
.,.,nn,,0
Were,were,s,ProjectBack,0
Poverty,poverty,s,Negativity,0
a,a,s,LangRef,0
word,word,s,LangRef,1
more,more,s,Comparison,0
miserable,miserable,n,StandardsNeg,0
Then,then,s,,0
Man's,man's,s,PersonProperty,0
austere,austere,s,Negativity,0
invention,invention,s,StandardsPos,0
could,could,s,Contingency,0
propound,propound,c,Curiosity,0
",",",",n,Resistance,0
Yet,yet,s,Resistance,1
is,is,s,ReportingStates,0
poor,poor,s,Negativity,0
Honesty,honesty,s,StandardsPos,0
rich,rich,s,Positivity,0
Honors,honors,s,StandardsPos,0
ground,ground,c,SenseObject,0
:,:,n,,0
Whose,whose,s,PersonPronoun,0
eyes,eyes,s,SenseObject,0
vnuail'd,vnuail'd,s,UNRECOGNIZED,0
like,like,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
th'vnhoodded,th'vnhoodded,s,UNRECOGNIZED,0
Hawke,hawke,c,UNRECOGNIZED,0
",",",",n,,0
Look,look,s,SpaceRelation,0
straight,straight,s,SpaceRelation,1
on,on,s,SpaceRelation,0
high,high,c,SpaceRelation,1
",",",",s,,0
and,and,s,,0
in,in,s,,0
the,the,s,Sequence,0
end,end,s,Sequence,1
aspire,aspire,c,ProjectAhead,0
",",",",n,,0
To,to,s,,0
feel,feel,s,PrivateThinking,0
the,the,s,PrivateThinking,1
warmth,warmth,s,Positivity,0
of,of,s,,0
Princes,princes,s,PersonProperty,0
holy,holy,s,CommonAuthorities,0
fire,fire,c,CommonAuthorities,1
.,.,n,Resistance,0
Yet,yet,s,Resistance,1
Honor,honor,c,StandardsPos,0
",",",",s,,0
Wealth,wealth,c,Positivity,0
",",",",s,,0
Lands,lands,c,SpaceRelation,0
",",",",s,,0
and,and,s,,0
who,who,s,,0
wins,wins,s,StandardsPos,0
the,the,s,StandardsPos,1
prize,prize,c,StandardsPos,2
",",",",n,,0
Obtaines,obtaines,s,UNRECOGNIZED,0
but,but,s,Resistance,0
Vanity,vanity,s,Negative_Relation,0
of,of,s,,0
Vanities,vanities,c,Negative_Relation,0
.,.,n,Imperative,0
Come,come,s,Imperative,1
follow,follow,s,,0
me,me,s,FirstPer,0
my,my,s,FirstPer,0
never,never,s,DenyDisclaim,0
failing,failing,s,StandardsNeg,0
friend,friend,c,StandardsPos,0
.,.,nn,,0
The,the,s,,0
broils,broils,s,Motions,0
of,of,s,AbstractConcepts,0
war,war,s,AbstractConcepts,1
wherein,wherein,s,CommonAuthorities,0
I,i,s,FirstPer,0
gloried,gloried,s,Positivity,0
more,more,n,Comparison,0
Then,then,s,,0
Priams,priams,s,UNRECOGNIZED,0
Hector,hector,c,Negativity,0
",",",",s,,0
who,who,s,,0
by,by,s,,0
burning,burning,s,SenseProperty,0
walls,walls,c,SenseObject,0
",",",",n,,0
Was,was,s,ProjectBack,0
traild,traild,s,UNRECOGNIZED,0
along,along,s,SpaceRelation,0
(,(,c,,0
dread,dread,s,Fear,0
victories,victories,s,Positivity,0
deep,deep,s,AbstractConcepts,0
fall,fall,c,,0
),),n,,0
So,so,s,,0
from,from,s,,0
these,these,s,Immediacy,0
gates,gates,s,SenseObject,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
in,in,s,,0
mean,mean,s,,0
disgrace,disgrace,n,StandardsNeg,0
Am,am,s,FirstPer,0
banished,banished,s,Resistance,0
forth,forth,c,SpaceRelation,0
",",",",s,,0
pinch't,pinch't,s,UNRECOGNIZED,0
through,through,s,,0
with,with,s,,0
poverty,poverty,c,Negativity,0
.,.,n,Question,0
Who,who,s,Question,1
tells,tells,s,Citations,0
us,us,s,Citations,1
all,all,s,,0
it,it,s,ConfirmedThght,0
is,is,s,ConfirmedThght,1
true,true,s,ConfirmedThght,2
that,that,s,Updates,0
she,she,s,Updates,1
has,has,s,Updates,2
sed,sed,c,,0
",",",",n,,0
Poor,poor,s,Negativity,0
flies,flies,s,Motions,0
will,will,s,PredictedFuture,0
tickle,tickle,s,Motions,0
Lions,lions,s,SenseObject,0
being,being,s,ReportingStates,0
dead,dead,c,Negativity,0
.,.,nn,,0
The,the,s,,0
thirst,thirst,s,SenseProperty,0
of,of,s,StandardsPos,0
Honor,honor,s,StandardsPos,1
called,called,s,ReportingEvents,0
me,me,s,FirstPer,0
to,to,s,,0
the,the,s,,0
wars,wars,c,GenericEvents,0
",",",",n,SpaceRelation,0
Where,where,s,SpaceRelation,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
drunk,drunk,s,PersonProperty,0
a,a,s,StandardsPos,0
health,health,s,StandardsPos,1
(,(,c,,0
too,too,s,Negativity,0
deep,deep,s,Negativity,1
a,a,s,,0
draught,draught,c,AbstractConcepts,0
),),n,,0
My,my,s,FirstPer,0
full-mouthd,full-mouthd,s,UNRECOGNIZED,0
bags,bags,s,SenseObject,0
may,may,s,Contingency,0
now,now,s,Updates,0
be,be,s,Updates,1
filled,filled,s,SenseProperty,0
with,with,s,SenseProperty,1
air,air,c,ReportingEvents,0
",",",",n,,0
The,the,s,StandardsNeg,0
Devil,devil,s,StandardsNeg,1
and,and,s,,0
Ambition,ambition,s,ProjectAhead,0
taught,taught,s,ReportingEvents,0
it,it,s,,0
me,me,c,FirstPer,0
.,.,nn,,0
Is,is,s,ReportingStates,0
that,that,s,ReportingStates,1
Philarchus,philarchus,s,UNRECOGNIZED,0
that,that,s,,0
complains,complains,c,Negative_Relation,0
?,?,s,Question,0
it,it,s,ReportingStates,0
is,is,s,ReportingStates,1
so,so,c,ReportingStates,2
",",",",nn,,0
See,see,s,Curiosity,0
how,how,s,Curiosity,1
Mauortius,mauortius,s,UNRECOGNIZED,0
turns,turns,s,Motions,0
away,away,s,Motions,1
his,his,s,SenseProperty,0
face,face,c,SenseProperty,1
",",",",n,,0
To,to,s,ProjectAhead,0
seek,seek,s,ProjectAhead,1
to,to,s,,0
friends,friends,s,StandardsPos,0
it,it,s,,0
is,is,s,ReportingStates,0
holden,holden,s,ReportingEvents,0
for,for,s,,0
disgrace,disgrace,c,StandardsNeg,0
.,.,nn,,0
Time,time,s,ProjectBack,0
was,was,c,ProjectBack,1
",",",",s,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
have,have,s,Contingency,2
dined,dined,s,ReportingEvents,0
amongst,amongst,s,SpaceRelation,0
my,my,s,FirstPer,0
friends,friends,c,StandardsPos,0
",",",",n,,0
Now,now,s,Immediacy,0
stands,stands,s,SpaceRelation,0
at,at,s,SpaceRelation,1
every,every,s,Generalization,0
door,door,s,SenseObject,0
a,a,s,,0
lack,lack,s,Negativity,0
and,and,s,,0
Apes,apes,n,SenseObject,0
And,and,s,,0
tells,tells,s,Citations,0
me,me,s,Citations,1
it,it,s,,0
is,is,s,Negativity,0
too,too,s,Negativity,1
late,late,c,SubjectiveTime,0
",",",",s,,0
his,his,s,PersonPronoun,0
Lord,lord,s,CommonAuthorities,0
has,has,s,,0
dined,dined,c,ReportingStates,0
.,.,nn,ReportingStates,1
This,this,s,,0
miserable,miserable,s,StandardsNeg,0
world,world,s,AbstractConcepts,0
would,would,s,Contingency,0
make,make,s,Contingency,1
one,one,s,Numbers,0
mad,mad,c,Negativity,0
;,;,n,,0
I,i,s,FirstPer,0
stepped,stepped,s,ReportingEvents,0
unto,unto,s,CommonAuthorities,0
a,a,s,,0
Vintner,vintner,s,PersonProperty,0
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Bar,bar,c,SpaceRelation,2
",",",",n,,0
And,and,s,,0
offered,offered,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
my,my,s,FirstPer,0
Rapier,rapier,s,SenseObject,0
for,for,s,,0
a,a,s,,0
pawn,pawn,c,SenseObject,0
;,;,n,,0
The,the,s,,0
saucy,saucy,s,SenseProperty,0
slave,slave,s,PersonProperty,0
took,took,s,Responsibility,0
it,it,s,Responsibility,1
in,in,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,Specifiers,2
scorn,scorn,c,Negative_Relation,0
",",",",n,,0
And,and,s,,0
flung,flung,s,ReportingEvents,0
it,it,s,,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
streets,streets,c,SpaceRelation,2
",",",",s,,0
replying,replying,s,Repair_Citation,0
thus,thus,c,ReasonForward,0
",",",",n,,0
Mere,mere,s,SubjectivePercept,0
want,want,s,ProjectAhead,0
brings,brings,s,,0
weapons,weapons,s,AbstractConcepts,0
out,out,s,StandardsNeg,0
of,of,s,StandardsNeg,1
use,use,s,StandardsNeg,2
with,with,s,Inclusive,0
us,us,c,Inclusive,1
.,.,nn,Imperative,0
See,see,s,Imperative,1
poor,poor,s,Negativity,0
Philarchus,philarchus,s,UNRECOGNIZED,0
pouring,pouring,s,Disclosure,0
out,out,s,Disclosure,1
his,his,s,Disclosure,2
plaints,plaints,c,Negativity,0
",",",",n,,0
To,to,s,,0
unrelenting,unrelenting,s,Intensity,0
walls,walls,c,SenseObject,0
",",",",s,,0
relentlesse,relentlesse,s,UNRECOGNIZED,0
men,men,c,PersonProperty,0
.,.,nn,,0
Are,are,s,ReportingStates,0
wounds,wounds,s,Negativity,0
rewards,rewards,s,StandardsPos,0
for,for,s,StandardsPos,1
Soldiers,soldiers,s,PersonProperty,0
in,in,s,,0
the,the,s,,0
field,field,c,SenseObject,0
?,?,n,Question,0
What,what,c,Question,0
?,?,s,Question,1
sell,sell,s,GenericEvents,0
our,our,s,Inclusive,0
lands,lands,c,SpaceRelation,0
",",",",s,,0
are,are,s,ReportingStates,0
these,these,s,Immediacy,0
the,the,s,StandardsPos,0
fruits,fruits,s,StandardsPos,1
of,of,s,StandardsPos,2
War,war,c,GenericEvents,0
?,?,n,Question,0
Then,then,s,,0
dye,dye,s,SenseObject,0
Philarchus,philarchus,c,UNRECOGNIZED,0
",",",",s,,0
let,let,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
shame,shame,s,StandardsNeg,0
survive,survive,c,TimeDuration,0
",",",",n,,0
Thy,thy,s,DirectAddress,0
fainting,fainting,s,SenseProperty,0
honor,honor,c,StandardsPos,0
",",",",s,,0
dead,dead,s,Negativity,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
alive,alive,c,Positivity,0
.,.,nn,SpaceRelation,0
Here,here,s,SpaceRelation,1
come,come,s,ReportingEvents,0
our,our,s,Inclusive,0
wives,wives,c,PersonProperty,0
",",",",s,,0
how,how,s,,0
wretchedly,wretchedly,s,Negativity,0
they,they,s,SubjectivePercept,0
look,look,c,SubjectivePercept,1
.,.,nn,,0
My,my,s,FirstPer,0
Jewels,jewels,s,SenseObject,0
pawnd,pawnd,c,UNRECOGNIZED,0
",",",",s,,0
my,my,s,FirstPer,0
rings,rings,s,SenseObject,0
are,are,s,ReportingStates,0
gone,gone,s,SceneShift,0
to,to,s,SceneShift,1
wrack,wrack,c,Negativity,0
",",",",n,,0
The,the,s,,0
greedy,greedy,s,Negativity,0
Usurer,usurer,s,StandardsNeg,0
has,has,s,Updates,0
gotten,gotten,s,Updates,1
all,all,c,Inclusive,0
.,.,nn,Inclusive,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
prey,prey,s,SenseObject,0
to,to,s,,0
wretched,wretched,s,Negativity,0
Poverty,poverty,c,Negativity,0
",",",",n,,0
Ill,ill,s,Negativity,0
featured,featured,s,Updates,0
Famine,famine,s,Negativity,0
will,will,s,PredictedFuture,0
devour,devour,s,Motions,0
us,us,s,Inclusive,0
up,up,c,,0
",",",",n,,0
Whose,whose,s,PersonPronoun,0
wrinkled,wrinkled,s,SenseProperty,0
face,face,c,SenseObject,0
",",",",s,,0
is,is,s,Resemblances,0
like,like,s,Resemblances,1
pale,pale,s,SenseProperty,0
deaths,deaths,s,Negativity,0
aspect,aspect,c,AbstractConcepts,0
.,.,nn,Imperative,0
Behold,behold,s,Imperative,1
my,my,s,FirstPer,0
wife,wife,s,PersonProperty,0
like,like,s,SubjectivePercept,0
Winters,winters,s,RecurringEvents,0
parramour,parramour,c,UNRECOGNIZED,0
",",",",n,,0
Robbed,robbed,s,Negative_Relation,0
and,and,s,,0
bereaved,bereaved,s,Negativity,0
of,of,s,Negativity,1
nuptial,nuptial,s,GenericEvents,0
Ornaments,ornaments,c,SenseObject,0
.,.,n,,0
"""","""",c,,0
Hide,hide,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
Philarchus,philarchus,s,UNRECOGNIZED,0
lower,lower,s,Comparison,0
then,then,s,,0
the,the,s,SenseObject,0
grave,grave,c,SenseObject,1
",",",",n,DialogCues,0
"""","""",c,DialogCues,1
The,the,s,SpaceRelation,0
Earth,earth,s,SpaceRelation,1
will,will,s,PredictedFuture,0
cover,cover,s,AbstractConcepts,0
though,though,s,Concessive,0
it,it,s,DenyDisclaim,0
cannot,cannot,s,DenyDisclaim,1
save,save,c,StandardsPos,0
.,.,nn,,0
If,if,s,Contingency,0
men,men,s,PersonProperty,0
lament,lament,c,Sad,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
wonted,wonted,s,SubjectivePercept,0
yron-hearts,yron-hearts,c,UNRECOGNIZED,0
",",",",n,,0
Were,were,s,ProjectBack,0
harder,harder,s,Comparison,0
then,then,s,,0
the,the,s,SenseObject,0
Armor,armor,s,SenseObject,1
they,they,s,,0
have,have,s,,0
worn,worn,c,ReportingEvents,0
",",",",n,,0
And,and,s,,0
wail,wail,s,SenseProperty,0
the,the,s,,0
Agent,agent,s,Cause,0
of,of,s,Cause,1
a,a,s,PersonProperty,0
woman's,woman's,s,PersonProperty,1
voice,voice,c,,0
",",",",n,,0
What,what,s,,0
shall,shall,s,ProjectAhead,0
weak,weak,s,Negativity,0
women,women,s,PersonProperty,0
and,and,s,,0
poor,poor,s,Negativity,0
Ladies,ladies,s,PersonProperty,0
do,do,c,Intensity,0
?,?,n,Question,0
Fall,fall,s,Contingency,0
to,to,s,Contingency,1
those,those,s,,0
tears,tears,c,Sad,0
",",",",s,,0
that,that,s,Inclusive,0
we,we,s,Inclusive,1
were,were,s,ProjectBack,0
borne,borne,s,ReportingEvents,0
unto,unto,c,CommonAuthorities,0
.,.,nn,,0
Could,could,s,Contingency,0
I,i,s,FirstPer,0
but,but,s,Resistance,0
learn,learn,s,,0
(,(,c,,0
with,with,s,,0
Craesus,craesus,c,UNRECOGNIZED,0
),),s,,0
to,to,s,,0
endure,endure,n,Resistance,0
The,the,s,,0
falling,falling,s,Negativity,0
sickness,sickness,s,Negativity,1
of,of,s,,0
sad,sad,s,Sad,0
Poverty,poverty,c,Negativity,0
",",",",n,,0
Who,who,s,,0
lost,lost,s,Negativity,0
a,a,s,Negativity,1
rich,rich,s,Positivity,0
commanding,commanding,s,CommonAuthorities,0
Emperie,emperie,n,UNRECOGNIZED,0
Patience,patience,s,StandardsPos,0
would,would,s,Contingency,0
prove,prove,s,Contingency,1
a,a,s,,0
tutor,tutor,s,PersonProperty,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
grieves,grieves,c,Sad,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
want's,want's,s,UNRECOGNIZED,0
a,a,s,,0
Solan,solan,s,SenseObject,0
to,to,s,,0
consort,consort,s,Negativity,0
with,with,s,Negativity,1
thee,thee,c,DirectAddress,0
",",",",n,,0
To,to,s,,0
prove,prove,s,Confidence,0
affliction,affliction,s,Negativity,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
perfect,perfect,s,StandardsPos,0
way,way,n,AbstractConcepts,0
That,that,s,,0
leads,leads,s,Sequence,0
to,to,s,Sequence,1
Jove's,jove's,s,UNRECOGNIZED,0
tribunal,tribunal,s,CommonAuthorities,0
dignity,dignity,c,StandardsPos,0
;,;,n,,0
Ill,ill,s,Negativity,0
have,have,s,,0
thou,thou,s,DirectAddress,0
governed,governed,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
prosperity,prosperity,c,StandardsPos,0
",",",",n,,0
That,that,s,Contingency,0
can,can,s,Contingency,1
not,not,s,DenyDisclaim,0
smile,smile,s,Positivity,0
in,in,s,,0
mere,mere,s,SubjectivePercept,0
adversity,adversity,c,Resistance,0
.,.,n,Imperative,0
Look,look,s,Imperative,1
upon,upon,s,Immediacy,0
me,me,s,Immediacy,1
(,(,c,,0
the,the,s,,0
poorest,poorest,s,StandardsNeg,0
slave,slave,s,PersonProperty,0
in,in,s,,0
show,show,c,ReportingEvents,0
",",",",n,,0
That,that,s,,0
ever,ever,s,Biographical_Time,0
fortune,fortune,s,ProjectAhead,0
buried,buried,s,Negativity,0
in,in,s,Negativity,1
mishappe,mishappe,c,UNRECOGNIZED,0
:,:,c,OralCues,0
),),n,OralCues,1
Yet,yet,s,Resistance,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
Natures,natures,s,AbstractConcepts,0
richest,richest,s,Positivity,0
lewell-house,lewell-house,n,UNRECOGNIZED,0
And,and,s,,0
teaches,teaches,s,ReportingEvents,0
me,me,s,FirstPer,0
to,to,s,,0
weep,weep,s,Sad,0
at,at,s,Intensity,0
all,all,s,Intensity,1
your,your,s,DirectAddress,0
wants,wants,c,PrivateThinking,0
.,.,nn,Question,0
Why,why,c,Question,1
",",",",s,Question,2
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
far,far,s,Intensity,0
more,more,s,Intensity,1
wretcheder,wretcheder,s,UNRECOGNIZED,0
then,then,s,Sequence,0
we,we,c,Sequence,1
",",",",n,,0
How,how,s,Curiosity,0
can,can,s,Curiosity,1
thou,thou,s,DirectAddress,0
teach,teach,s,ReportingEvents,0
us,us,s,Inclusive,0
then,then,s,,0
tranquillity,tranquillity,c,StandardsPos,0
?,?,nn,Question,0
See,see,s,,0
thou,thou,s,DirectAddress,0
this,this,s,,0
poor,poor,s,Negativity,0
and,and,s,,0
naked,naked,s,SenseObject,0
bozome,bozome,s,UNRECOGNIZED,0
here,here,c,SpaceRelation,0
?,?,n,Question,0
Do,do,s,Intensity,0
thou,thou,s,DirectAddress,0
behold,behold,s,SpaceRelation,0
this,this,s,,0
scorned,scorned,s,Negative_Relation,0
uncovered,uncovered,s,ReportingEvents,0
head,head,c,SenseObject,0
?,?,n,Question,0
When,when,s,,0
thou,thou,s,DirectAddress,0
wast,wast,s,DirectAddress,1
rich,rich,s,Positivity,0
and,and,s,,0
Peerless,peerless,s,StandardsPos,0
in,in,s,,0
thy,thy,s,DirectAddress,0
pride,pride,c,StandardsPos,0
",",",",n,,0
Content,content,s,AbstractConcepts,0
did,did,s,ReportingEvents,0
never,never,s,DenyDisclaim,0
harbor,harbor,s,SenseObject,0
in,in,s,,0
thy,thy,s,DirectAddress,0
breast,breast,c,PersonProperty,0
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
ere,ere,s,ProjectBack,0
had,had,s,ProjectBack,0
love,love,c,Positivity,0
",",",",s,,0
her,her,s,PersonPronoun,0
residence,residence,s,SpaceRelation,0
in,in,s,SpaceRelation,1
thee,thee,c,DirectAddress,0
",",",",n,,0
(,(,c,,0
I,i,s,SelfDisclosure,0
mean,mean,s,SelfDisclosure,1
the,the,s,,0
love,love,s,StandardsPos,0
of,of,s,StandardsPos,1
perfect,perfect,s,StandardsPos,0
happiness,happiness,c,Positivity,0
),),n,,0
But,but,s,Resistance,0
skillesse,skillesse,s,UNRECOGNIZED,0
grudging,grudging,s,Reluctance,0
from,from,s,,0
a,a,s,,0
haughty,haughty,s,Negativity,0
spirit,spirit,n,SubjectivePercept,0
Did,did,s,ReportingEvents,0
blind,blind,s,Negativity,0
thy,thy,s,DirectAddress,0
senses,senses,s,AbstractConcepts,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
slender,slender,s,SenseProperty,0
merit,merit,c,StandardsPos,0
.,.,n,,0
Whilst,whilst,s,TimeDuration,0
I,i,s,FirstPer,0
(,(,c,,0
poor,poor,s,PersonProperty,0
man,man,c,PersonProperty,1
),),s,,0
not,not,s,DenyDisclaim,0
subject,subject,s,DenyDisclaim,1
to,to,s,DenyDisclaim,2
such,such,s,Intensity,0
thought,thought,n,PrivateThinking,0
Gave,gave,s,ReportingEvents,0
entertain,entertain,s,Positivity,0
to,to,s,,0
those,those,s,,0
sweet,sweet,s,SenseProperty,0
blessed,blessed,s,StandardsPos,0
babes,babes,c,SubjectivePercept,0
",",",",n,Aside,0
Which,which,s,Aside,1
Sapience,sapience,s,StandardsPos,0
brought,brought,s,ReportingEvents,0
from,from,s,,0
Wisdoms,wisdoms,s,StandardsPos,0
holy,holy,s,StandardsPos,0
breast,breast,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
thought,thought,s,PrivateThinking,0
me,me,s,FirstPer,0
rich,rich,s,Positivity,0
to,to,s,,0
have,have,s,,0
their,their,s,PersonPronoun,0
company,company,c,AbstractConcepts,0
.,.,n,,0
By,by,s,,0
nursing,nursing,s,StandardsPos,0
them,them,s,,0
in,in,s,StandardsPos,0
Peace,peace,s,StandardsPos,1
I,i,s,FirstPer,0
shunned,shunned,s,Negative_Relation,0
all,all,s,,0
Sloth,sloth,c,Negativity,0
",",",",n,,0
Nor,nor,s,SubjectiveTime,0
yet,yet,s,SubjectiveTime,1
did,did,s,ReportingEvents,0
Plenty,plenty,s,StandardsPos,0
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
prodigal,prodigal,c,Negativity,0
:,:,n,,0
Pride,pride,s,StandardsPos,0
I,i,s,FirstPer,0
abhorred,abhorred,s,Negativity,0
and,and,s,,0
termed,termed,s,Definition,0
the,the,s,Definition,1
Beggars,beggars,s,PersonProperty,0
shield,shield,c,SenseObject,0
:,:,n,,0
Nor,nor,s,DenyDisclaim,0
ever,ever,s,Biographical_Time,0
did,did,s,Biographical_Time,1
base,base,s,AbstractConcepts,0
Euuie,euuie,s,UNRECOGNIZED,0
touch,touch,s,Positivity,0
my,my,s,Positivity,1
heart,heart,c,Positivity,2
.,.,n,Resistance,0
Yet,yet,s,Resistance,1
always,always,s,SubjectiveTime,0
loou'd,loou'd,s,UNRECOGNIZED,0
to,to,s,,0
bear,bear,s,SenseObject,0
(,(,c,Aside,0
as,as,s,Aside,1
Solon,solon,s,UNRECOGNIZED,0
sed,sed,c,,0
",",",",c,,0
),),n,,0
A,a,s,,0
Turtles,turtles,s,SenseObject,0
eye,eye,s,SenseObject,0
within,within,s,,0
an,an,s,,0
Aspicks,aspicks,s,UNRECOGNIZED,0
head,head,c,SenseObject,0
:,:,n,,0
Nor,nor,s,DenyDisclaim,0
could,could,s,Contingency,0
the,the,s,,0
rattling,rattling,s,Motions,0
fury,fury,s,Intensity,0
of,of,s,Intensity,1
fierce,fierce,s,Resistance,0
war,war,n,GenericEvents,0
Astonish,astonish,s,Intensity,0
me,me,s,FirstPer,0
more,more,s,Comparison,0
then,then,s,,0
the,the,s,,0
midnight,midnight,s,Sequence,0
clock,clock,c,SenseObject,0
",",",",n,,0
The,the,s,,0
Trumpetter,trumpetter,s,UNRECOGNIZED,0
to,to,s,,0
Contemplation,contemplation,c,PrivateThinking,0
:,:,n,,0
For,for,s,,0
Poverty,poverty,c,Negativity,0
",",",",s,,0
I,i,s,FirstPer,0
shake,shake,s,Motions,0
her,her,s,PersonPronoun,0
by,by,s,,0
the,the,s,,0
hand,hand,c,SenseObject,0
",",",",n,,0
As,as,s,,0
welcome,welcome,s,Positivity,0
Lady,lady,s,PersonProperty,0
to,to,s,,0
this,this,s,,0
woeful,woeful,s,Sad,0
Land,land,c,AbstractConcepts,0
.,.,nn,Question,0
How,how,s,Question,1
might,might,s,Question,2
we,we,s,,0
tread,tread,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
path's,path's,s,UNRECOGNIZED,0
to,to,s,,0
happy,happy,s,Positivity,0
ends,ends,c,Sequence,0
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
foes,foes,s,Negative_Relation,0
to,to,s,,0
Learning,learning,s,Curiosity,0
are,are,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
Virtues,virtues,s,StandardsPos,0
friends,friends,c,StandardsPos,0
.,.,nn,Sequence,0
First,first,s,Sequence,1
entertain,entertain,s,Positivity,0
submission,submission,s,AbstractConcepts,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
souls,souls,n,Disclosure,0
To,to,s,,0
frame,frame,s,SenseObject,0
true,true,s,StandardsPos,0
concord,concord,s,Positivity,0
in,in,s,,0
one,one,s,Numbers,0
unity,unity,c,StandardsPos,0
.,.,n,Imperative,0
Behold,behold,s,Imperative,1
the,the,s,Imperative,2
fair,fair,s,StandardsPos,0
proportion,proportion,s,Comparison,0
of,of,s,,0
a,a,s,PersonProperty,0
man,man,c,PersonProperty,1
",",",",n,,0
Whom,whom,s,PersonPronoun,0
heavens,heavens,s,Positivity,0
have,have,s,,0
created,created,s,ReportingEvents,0
so,so,s,,0
complete,complete,c,Sequence,0
",",",",n,Resistance,0
Yet,yet,s,Resistance,1
if,if,s,Contingency,0
the,the,s,Contingency,1
arm,arm,s,SenseObject,0
make,make,s,Negativity,0
war,war,s,Negativity,1
against,against,s,Resistance,0
the,the,s,Resistance,1
head,head,c,SenseObject,0
",",",",n,,0
Or,or,s,,0
that,that,s,,0
the,the,s,SenseObject,0
heart,heart,s,SenseObject,1
rebel,rebel,s,Resistance,0
against,against,s,Resistance,0
the,the,s,Resistance,1
brain,brain,c,SenseObject,0
",",",",n,,0
This,this,s,,0
elementall,elementall,s,UNRECOGNIZED,0
body,body,s,SenseObject,0
(,(,c,,0
thus,thus,s,ReasonForward,0
compact,compact,c,SenseProperty,0
",",",",c,,0
),),n,,0
Is,is,s,Exceptions,0
but,but,s,Exceptions,1
a,a,s,,0
scattred,scattred,s,UNRECOGNIZED,0
Chaos,chaos,s,StandardsNeg,0
of,of,s,,0
revenge,revenge,c,Resistance,0
;,;,n,,0
Your,your,s,DirectAddress,0
laws,laws,s,AbstractConcepts,0
appoincted,appoincted,s,UNRECOGNIZED,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
positive,positive,c,StandardsPos,0
",",",",n,,0
(,(,c,,0
By,by,s,,0
War,war,s,GenericEvents,0
confounded,confounded,c,ReportingEvents,0
),),s,,0
must,must,s,Insist,0
be,be,s,ReportingStates,0
brought,brought,s,ReportingEvents,0
again,again,c,RecurringEvents,0
.,.,n,,0
For,for,s,,0
law,law,s,AbstractConcepts,0
is,is,s,ReportingStates,0
that,that,s,ReportingStates,1
which,which,s,,0
Love,love,s,Positivity,0
and,and,s,,0
Peace,peace,s,StandardsPos,0
maintain,maintain,c,TimeDuration,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
Son,son,s,PersonProperty,0
of,of,s,CommonAuthorities,0
knowledge,knowledge,s,CommonAuthorities,1
(,(,c,,0
richer,richer,s,Comparison,0
then,then,s,,0
a,a,s,PersonProperty,0
man,man,c,PersonProperty,1
),),n,,0
We,we,s,,0
censure,censure,s,,0
thy,thy,s,DirectAddress,0
advise,advise,s,ReportingEvents,0
as,as,s,,0
oracles,oracles,c,ProjectAhead,0
.,.,nn,Imperative,0
Follow,follow,c,Imperative,1
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
instruct,instruct,s,ReportingEvents,0
you,you,s,DirectAddress,0
what,what,s,,0
I,i,s,Contingency,0
can,can,c,Contingency,1
:,:,nn,,0
We,we,s,,0
followed,followed,s,ReportingEvents,0
beasts,beasts,s,Negativity,0
before,before,s,Sequence,0
but,but,s,Immediacy,0
