FOrtune,fortune,c,ProjectAhead,0
?,?,s,Question,0
He,he,s,PersonPronoun,0
hung,hung,s,Motions,0
out,out,s,Motions,1
no,no,s,DenyDisclaim,0
Banners,banners,n,SenseObject,0
Of,of,s,,0
a,a,s,,0
strang^,strang^,s,UNRECOGNIZED,0
Calfe,calfe,c,UNRECOGNIZED,0
",",",",s,,0
with,with,s,SpaceRelation,0
five,five,s,SpaceRelation,1
legs,legs,c,SenseObject,0
",",",",s,,0
to,to,s,SenseProperty,0
be,be,s,SenseProperty,1
seen,seen,c,SenseProperty,2
?,?,n,Question,0
Or,or,s,,0
a,a,s,,0
huge,huge,s,Intensity,0
Lobstar,lobstar,c,UNRECOGNIZED,0
",",",",s,,0
with,with,s,SpaceRelation,0
six,six,s,SpaceRelation,1
claws,claws,c,Motions,0
?,?,nn,Question,0
No,no,s,OralCues,0
Sir,sir,c,OralCues,1
.,.,nn,,0
We,we,s,ProjectBack,0
had,had,s,ProjectBack,1
gone,gone,s,ReportingEvents,0
in,in,c,,0
",",",",s,Metadiscourse,0
then,then,c,Metadiscourse,1
",",",",s,Metadiscourse,2
Sir,sir,c,PersonProperty,0
.,.,nn,,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
no,no,s,DenyDisclaim,0
gift,gift,n,Positive_Attribution,0
Of,of,s,Positive_Attribution,1
Teaching,teaching,s,ReportingEvents,0
in,in,s,ReportingEvents,1
the,the,s,ReportingEvents,2
nose,nose,c,SenseObject,0
",",",",s,,0
that,that,s,,0
ere,ere,s,ProjectBack,0
I,i,s,SelfDisclosure,0
knew,knew,s,SelfDisclosure,1
of,of,c,,0
!,!,n,,0
You,you,s,DirectAddress,0
saw,saw,s,,0
no,no,s,DenyDisclaim,0
Bills,bills,s,SenseObject,0
set,set,s,Sequence,0
up,up,c,Sequence,1
",",",",s,,0
that,that,s,,0
promised,promised,s,StandardsPos,0
cure,cure,n,Positivity,0
Of,of,s,,0
Agues,agues,c,Negativity,0
",",",",s,,0
or,or,s,,0
the,the,s,,0
Toothache,toothache,c,Negativity,0
?,?,nn,Question,0
No,no,s,DenyDisclaim,0
such,such,s,DenyDisclaim,1
thing,thing,c,DenyDisclaim,2
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,Metadiscourse,0
Nor,nor,s,Metadiscourse,1
heard,heard,s,Updates,0
a,a,s,SenseObject,0
Drum,drum,s,SenseObject,1
struck,struck,c,ReportingStates,0
",",",",s,ReportingStates,1
for,for,s,,0
Babouns,babouns,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
Puppets,puppets,c,SenseObject,0
?,?,nn,Question,0
Neither,neither,s,DenyDisclaim,0
Sir,sir,c,PersonProperty,0
.,.,nn,Question,0
What,what,s,Question,1
devise,devise,s,PrivateThinking,0
should,should,s,Contingency,0
he,he,s,Contingency,1
bring,bring,s,Transformation,0
forth,forth,s,Transformation,1
now,now,c,Immediacy,0
?,?,n,Question,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
a,a,s,Positivity,1
teeming,teeming,s,SenseProperty,0
wit,wit,c,StandardsPos,0
",",",",s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
love,love,s,Positivity,0
my,my,s,FirstPer,0
nourishment,nourishment,c,StandardsPos,0
.,.,n,,0
',',c,,0
Pray,pray,s,Intensity,0
God,god,s,CommonAuthorities,0
he,he,s,PersonPronoun,0
have,have,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
kept,kept,s,TimeDuration,0
such,such,s,Intensity,0
open,open,s,SpaceRelation,0
house,house,c,SpaceRelation,1
",",",",n,,0
That,that,s,Updates,0
he,he,s,Updates,1
has,has,s,Updates,2
sold,sold,s,ReportingEvents,0
my,my,s,FirstPer,0
hangings,hangings,c,SpaceRelation,0
",",",",s,,0
and,and,s,,0
my,my,s,FirstPer,0
bedding,bedding,c,Motions,0
:,:,n,,0
I,i,s,FirstPer,0
left,left,s,SceneShift,0
him,him,s,SceneShift,1
nothing,nothing,s,DenyDisclaim,0
else,else,c,DenyDisclaim,1
.,.,s,,0
If,if,s,Contingency,0
he,he,s,Contingency,1
have,have,s,,0
eat,eat,s,ReportingEvents,0
',',c,,0
hem,hem,c,SenseObject,0
",",",",n,,0
A,a,s,,0
plague,plague,s,Negativity,0
of,of,s,,0
the,the,s,,0
Moath,moath,c,UNRECOGNIZED,0
",",",",s,,0
say,say,s,Citations,0
I,i,c,FirstPer,0
.,.,s,,0
Sure,sure,s,Confidence,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
got,got,n,ReportingEvents,0
Some,some,s,Uncertainty,0
baudy,baudy,s,UNRECOGNIZED,0
Pictures,pictures,c,SenseObject,0
",",",",s,,0
to,to,s,,0
call,call,s,ReportingEvents,0
all,all,s,Generalization,0
this,this,s,Generalization,1
Ging,ging,c,UNRECOGNIZED,0
;,;,n,,0
The,the,s,,0
Friar,friar,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
Nun,nun,c,PersonProperty,0
;,;,s,,0
or,or,s,,0
the,the,s,Updates,0
new,new,s,Updates,1
M^tion,m^tion,n,UNRECOGNIZED,0
Of,of,s,,0
the,the,s,,0
Knights,knights,s,PersonProperty,0
Courser,courser,c,SenseObject,0
",",",",s,,0
covering,covering,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Parsons,parsons,s,PersonProperty,0
Mare,mare,c,SenseObject,0
;,;,n,,0
The,the,s,PersonProperty,0
Boy,boy,s,PersonProperty,1
of,of,s,TimeDuration,0
six,six,s,TimeDuration,1
year,year,s,TimeDuration,2
old,old,c,SenseProperty,0
",",",",s,,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
great,great,s,Intensity,0
thing,thing,c,Uncertainty,0
:,:,n,,0
O^,o^,c,UNRECOGNIZED,0
',',c,,0
t,t,s,AbstractConcepts,0
may,may,s,Contingency,0
be,be,c,Contingency,1
",",",",s,,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
the,the,s,SenseObject,0
fleas,fleas,s,SenseObject,1
that,that,s,,0
run,run,s,Motions,0
at,at,s,Motions,1
^,^,c,UNRECOGNIZED,0
ilt,ilt,c,UNRECOGNIZED,0
",",",",n,,0
Upon,upon,s,,0
a,a,s,SenseObject,0
Table,table,c,SenseObject,1
",",",",s,,0
or,or,s,,0
some,some,s,Uncertainty,0
Dog,dog,s,SenseObject,0
to,to,s,,0
Dance,dance,c,Motions,0
?,?,n,Question,0
When,when,s,,0
saw,saw,s,DirectAddress,0
you,you,s,DirectAddress,1
him,him,c,PersonPronoun,0
?,?,nn,Question,0
Who,who,s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
Jeremy,jeremy,c,UNRECOGNIZED,0
?,?,nn,Question,0
Jeremy,jeremy,s,UNRECOGNIZED,0
Butler,butler,c,PersonProperty,0
?,?,n,Question,0
We,we,s,,0
saw,saw,s,,0
him,him,s,PersonPronoun,0
not,not,c,DenyDisclaim,0
",",",",s,,0
this,this,s,,0
mont'h,mont'h,c,UNRECOGNIZED,0
.,.,nn,Question,0
How,how,c,Question,1
!,!,nn,,0
Not,not,s,DenyDisclaim,0
these,these,s,Immediacy,0
five,five,s,TimeDuration,0
weeks,weeks,c,TimeDuration,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,,0
These,these,s,Immediacy,0
six,six,s,TimeDuration,0
weeks,weeks,c,TimeDuration,1
",",",",s,,0
at,at,s,Intensity,0
the,the,s,Intensity,1
least,least,c,Intensity,2
.,.,nn,,0
Yo,yo,c,OralCues,0
',',s,,0
amaze,amaze,s,Intensity,0
me,me,c,FirstPer,0
",",",",s,,0
Neighbors,neighbors,c,PersonProperty,0
.,.,nn,,0
Sure,sure,c,ConfirmedThght,0
",",",",s,ConfirmedThght,1
if,if,s,Contingency,0
your,your,s,DirectAddress,0
Worship,worship,s,Positivity,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
where,where,s,SpaceRelation,0
he,he,s,SpaceRelation,1
is,is,c,ReportingStates,0
",",",",n,,0
He,he,s,Updates,0
Is,is,s,Updates,1
flipt,flipt,s,UNRECOGNIZED,0
away,away,c,,0
.,.,nn,Imperative,0
Pray,pray,s,Imperative,1
God,god,c,CommonAuthorities,0
",",",",s,,0
he,he,s,PersonPronoun,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
made,made,s,DenyDisclaim,1
away,away,c,,0
.,.,nn,,0
Ha,ha,c,OralCues,0
?,?,s,Question,0
It,it,s,,0
Is,is,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
time,time,s,SubjectiveTime,0
to,to,s,SubjectiveTime,1
question,question,c,AbstractConcepts,0
",",",",s,,0
then,then,c,TimeShift,0
.,.,nn,TimeShift,1
About,about,n,,0
Some,some,s,Uncertainty,0
three,three,s,TimeDuration,0
weeks,weeks,s,TimeDuration,1
since,since,c,,0
",",",",s,,0
I,i,s,FirstPer,0
heard,heard,s,Updates,0
a,a,s,,0
doleful,doleful,s,Sad,0
cry,cry,c,Motions,0
",",",",n,,0
As,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
sat,sat,s,ReportingEvents,0
up,up,c,,0
",",",",s,,0
a,a,s,GenericEvents,0
mending,mending,s,GenericEvents,1
my,my,s,FirstPer,0
wives,wives,s,PersonProperty,0
stockings,stockings,c,SenseObject,0
.,.,nn,,0
This's,this's,s,UNRECOGNIZED,0
strange,strange,c,SubjectivePercept,0
!,!,s,,0
that,that,s,DenyDisclaim,0
none,none,s,DenyDisclaim,1
will,will,s,PredictedFuture,0
answer,answer,c,Specifiers,0
!,!,s,,0
Did,did,s,ReportingEvents,0
thou,thou,s,DirectAddress,0
hear,hear,n,SenseProperty,0
A,a,s,SenseProperty,1
cry,cry,c,Motions,0
",",",",s,,0
say,say,s,Citations,0
thou,thou,c,DirectAddress,0
?,?,nn,Question,0
Yes,yes,s,OralCues,0
Sir,sir,c,OralCues,1
",",",",s,,0
like,like,s,SubjectivePercept,0
unto,unto,s,CommonAuthorities,0
a,a,s,PersonProperty,0
Man,man,n,PersonProperty,1
That,that,s,ProjectBack,0
had,had,s,ProjectBack,1
been,been,s,ProjectBack,2
strangled,strangled,s,Narrative_Verbs,0
an,an,s,Narrative_Verbs,1
hour,hour,c,TimeDuration,0
",",",",s,,0
and,and,s,,0
could,could,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
speak,speak,c,ReportingEvents,0
.,.,nn,,0
I,i,s,FirstPer,0
heard,heard,s,Updates,0
it,it,s,,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
just,just,s,Intensity,0
this,this,s,Immediacy,0
day,day,s,Immediacy,1
three,three,s,TimeDuration,0
weeks,weeks,c,TimeDuration,1
",",",",s,,0
at,at,s,,0
two,two,s,Numbers,0
a,a,s,SenseObject,0
clock,clock,n,SenseObject,1
Next,next,s,PredictedFuture,0
morning,morning,c,PredictedFuture,1
.,.,nn,,0
These,these,s,Immediacy,0
be,be,s,ReportingStates,0
miracles,miracles,c,Positivity,0
",",",",s,,0
or,or,s,,0
you,you,s,DirectAddress,0
make,make,s,ReportingEvents,0
',',c,,0
hem,hem,s,SenseObject,0
so,so,c,,0
!,!,n,,0
A,a,s,PersonProperty,0
man,man,s,PersonProperty,1
an,an,s,TimeDuration,0
hour,hour,s,TimeDuration,1
strangled,strangled,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
could,could,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
speak,speak,c,ReportingEvents,0
",",",",n,,0
And,and,s,,0
both,both,s,,0
you,you,s,DirectAddress,0
heard,heard,s,Updates,0
him,him,s,PersonPronoun,0
cry,cry,c,Motions,0
?,?,nn,Question,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
downward,downward,c,SpaceRelation,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
a,a,s,StandardsPos,0
wise,wise,s,StandardsPos,1
fellow,fellow,c,PersonProperty,0
.,.,s,Imperative,0
Give,give,s,Imperative,1
me,me,s,FirstPer,0
thy,thy,s,DirectAddress,0
hand,hand,c,SenseObject,0
",",",",s,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
thee,thee,c,DirectAddress,0
.,.,n,Question,0
What,what,s,Question,1
trade,trade,s,AbstractConcepts,0
art,art,s,AbstractConcepts,0
thou,thou,c,DirectAddress,0
",",",",s,,0
on,on,c,,0
?,?,nn,Question,0
A,a,s,,0
Smith,smith,c,PersonProperty,0
",",",",s,,0
and't,and't,s,UNRECOGNIZED,0
please,please,s,Positivity,0
your,your,s,DirectAddress,0
Worship,worship,c,Positivity,0
.,.,nn,,0
A,a,s,,0
Smith,smith,c,PersonProperty,0
?,?,s,Question,0
Then,then,c,TimeShift,0
",",",",s,TimeShift,1
lend,lend,s,DirectAddress,0
me,me,s,DirectAddress,1
thy,thy,s,DirectAddress,0
help,help,c,Positivity,0
",",",",s,,0
to,to,s,ProjectAhead,0
get,get,s,ProjectAhead,1
this,this,s,,0
door,door,s,SenseObject,0
open,open,c,,0
.,.,nn,,0
That,that,s,PredictedFuture,0
I,i,s,PredictedFuture,1
will,will,s,PredictedFuture,2
presently,presently,c,TimeShift,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
fetch,fetch,s,Motions,0
my,my,s,FirstPer,0
tools,tools,s,SenseObject,0
--,--,nn,,0
Sir,sir,c,PersonProperty,0
.,.,s,,0
Best,best,s,StandardsPos,0
to,to,s,StandardsPos,1
knock,knock,s,Motions,0
again,again,s,RecurringEvents,0
before,before,s,Sequence,0
you,you,s,DirectAddress,0
break,break,s,ReportingEvents,0
it,it,c,,0
.,.,nn,,0
I,i,s,FirstPer,0
Will,will,c,PredictedFuture,0
.,.,n,Question,0
What,what,s,Question,1
mean,mean,s,,0
you,you,s,DirectAddress,0
Sir,sir,c,PersonProperty,0
?,?,nn,Question,0
O,o,c,LangRef,0
",",",",s,,0
Here,here,s,Immediacy,0
Is,is,s,Immediacy,1
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),nn,,0
Good,good,s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
Come,come,s,SceneShift,0
from,from,s,SceneShift,1
the,the,s,SceneShift,2
door,door,c,SenseObject,0
.,.,nn,Question,0
Why,why,c,Question,1
?,?,s,Question,0
what,what,s,Question,0
is,is,s,Question,1
the,the,s,Question,2
matter,matter,c,AbstractConcepts,0
?,?,nn,Question,0
Yet,yet,s,Resistance,0
farther,farther,c,SpaceRelation,0
",",",",s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
to,to,s,,0
near,near,c,SpaceRelation,0
",",",",s,Resistance,0
yet,yet,c,Resistance,1
.,.,nn,,0
In,in,s,CommonAuthorities,0
The,the,s,CommonAuthorities,1
name,name,s,CommonAuthorities,2
of,of,s,CommonAuthorities,3
wonder,wonder,c,Curiosity,0
",",",",n,,0
What,what,s,,0
means,means,s,AbstractConcepts,0
the,the,s,PersonProperty,0
fellow,fellow,c,PersonProperty,1
?,?,nn,Question,0
The,the,s,SenseObject,0
House,house,c,SenseObject,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
visited,visited,c,ReportingStates,0
.,.,nn,ReportingStates,1
What,what,c,Question,0
?,?,s,Question,1
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Plague,plague,c,Negativity,0
?,?,s,Question,0
stand,stand,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
the^,the^,s,UNRECOGNIZED,0
farther,farther,c,SpaceRelation,0
.,.,nn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
.,.,n,,0
I,i,s,Autobio,0
had,had,s,Autobio,1
it,it,s,,0
not,not,c,DenyDisclaim,0
.,.,nn,Question,0
Who,who,s,Question,1
had,had,s,Question,2
it,it,s,Sequence,0
then,then,c,Sequence,1
?,?,s,Question,0
I,i,s,FirstPer,0
left,left,n,SceneShift,0
None,none,s,Exceptions,0
else,else,c,Exceptions,1
",",",",s,Resistance,0
but,but,s,Resistance,1
thee,thee,c,DirectAddress,0
",",",",s,,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
house,house,c,SpaceRelation,2
.,.,nn,,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
.,.,s,,0
My,my,s,Inclusive,0
Fellow,fellow,c,Inclusive,1
",",",",n,,0
The,the,s,SenseObject,0
Cat,cat,c,SenseObject,1
",",",",s,,0
that,that,s,,0
kept,kept,s,TimeDuration,0
the,the,s,,0
Buttry,buttry,c,UNRECOGNIZED,0
",",",",s,,0
had,had,s,ProjectBack,0
it,it,s,,0
on,on,s,,0
her,her,n,PersonPronoun,0
A,a,s,TimeDuration,0
week,week,c,TimeDuration,1
",",",",s,,0
before,before,s,Sequence,0
I,i,s,FirstPer,0
spied,spied,s,ReportingEvents,0
it,it,c,,0
:,:,s,,0
But,but,s,Resistance,0
I,i,s,FirstPer,0
got,got,s,Narrative_Verbs,0
her,her,n,Narrative_Verbs,1
Conuay'd,conuay'd,s,UNRECOGNIZED,0
away,away,c,,0
",",",",s,,0
in,in,s,TimeDuration,0
the,the,s,TimeDuration,1
night,night,c,TimeDuration,2
.,.,s,ReasonForward,0
And,and,s,ReasonForward,1
so,so,s,ReasonForward,2
I,i,s,FirstPer,0
shut,shut,n,Narrative_Verbs,0
The,the,s,Narrative_Verbs,1
house,house,s,SenseObject,0
up,up,s,StandardsPos,0
for,for,s,StandardsPos,1
a,a,s,StandardsPos,2
MonthHow,monthhow,c,UNRECOGNIZED,0
!,!,nn,,0
Purposing,purposing,s,ProjectAhead,0
the^,the^,c,UNRECOGNIZED,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,n,,0
TO,to,s,,0
have,have,s,,0
burnt,burnt,s,SenseProperty,0
Rose-vinegar,rose-vinegar,c,UNRECOGNIZED,0
",",",",s,,0
Triackle,triackle,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
Tar,tar,c,SenseObject,0
",",",",n,,0
And,and,c,,0
",",",",s,,0
have,have,s,,0
made,made,s,ReportingEvents,0
it,it,s,ReportingEvents,1
sweet,sweet,c,SenseProperty,0
",",",",s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
should,should,s,Insist,0
never,never,s,Insist,1
ha'knowne,ha'knowne,s,UNRECOGNIZED,0
it,it,c,,0
:,:,n,,0
Because,because,s,ReasonBackward,0
I,i,s,SelfDisclosure,0
knew,knew,s,SelfDisclosure,1
the,the,s,Updates,0
News,news,s,Updates,1
would,would,s,ProjectBack,0
but,but,s,Resistance,0
afflict,afflict,s,Negativity,0
you,you,c,DirectAddress,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,,0
Breath,breath,s,SenseObject,0
less,less,c,Comparison,0
",",",",s,,0
and,and,s,,0
farther,farther,s,Comparison,0
off,off,c,Comparison,1
.,.,s,Question,0
Why,why,s,Question,1
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
stranger,stranger,c,PersonProperty,0
!,!,n,,0
The,the,s,,0
Neighbors,neighbors,s,PersonProperty,0
tell,tell,s,Citations,0
me,me,s,Citations,1
all,all,c,,0
",",",",s,,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
that,that,s,,0
the,the,s,SenseObject,0
Doors,doors,n,SenseObject,1
Have,have,s,Updates,0
still,still,s,Updates,1
been,been,s,ProjectBack,0
open,open,c,,0
.,.,nn,Question,0
How,how,s,Question,1
Sir,sir,c,PersonProperty,0
?,?,nn,Question,0
Gallants,gallants,c,SubjectivePercept,0
",",",",s,,0
Men,men,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
Women,women,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
sorts,sorts,c,Specifiers,2
",",",",s,,0
tag-rag,tag-rag,c,Negativity,0
",",",",s,,0
been,been,s,ProjectBack,0
seen,seen,s,SpaceRelation,0
to,to,s,,0
flock,flock,s,SenseObject,0
here,here,n,SpaceRelation,0
In,in,s,SpaceRelation,1
threaues,threaues,c,UNRECOGNIZED,0
",",",",s,,0
these,these,s,Immediacy,0
ten,ten,s,TimeDuration,0
weeks,weeks,c,TimeDuration,1
",",",",s,,0
as,as,s,Specifiers,0
to,to,s,Specifiers,1
a,a,s,Specifiers,2
second,second,s,Sequence,0
Hogs-den,hogs-den,c,UNRECOGNIZED,0
",",",",n,,0
In,in,s,TimeDuration,0
days,days,s,TimeDuration,1
of,of,s,,0
Pimlico,pimlico,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
Eyebright,eyebright,c,SenseObject,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
.,.,n,,0
Their,their,s,PersonPronoun,0
wisdoms,wisdoms,s,StandardsPos,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
say,say,s,Citations,0
so,so,c,Intensity,0
.,.,nn,Intensity,1
To,to,s,,0
day,day,c,TimeDuration,0
",",",",s,,0
they,they,s,,0
speak,speak,n,Citations,0
Of,of,s,Citations,1
Coaches,coaches,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
Gallants,gallants,c,SubjectivePercept,0
;,;,s,,0
one,one,s,Numbers,0
in,in,s,Numbers,1
a,a,s,Numbers,2
French-hood,french-hood,c,UNRECOGNIZED,0
",",",",n,,0
Went,went,s,SceneShift,0
in,in,c,SceneShift,1
",",",",s,,0
they,they,s,,0
tell,tell,s,Citations,0
me,me,c,Citations,1
:,:,s,,0
and,and,s,Specifiers,0
another,another,s,Specifiers,1
was,was,s,ProjectBack,0
seen,seen,n,ReportingStates,0
In,in,s,ReportingStates,1
a,a,s,ReportingStates,2
Velvet,velvet,s,SenseProperty,0
Gown,gown,c,SenseObject,0
",",",",s,,0
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
windore,windore,c,UNRECOGNIZED,0
.,.,s,,0
Diverse,diverse,s,AbstractConcepts,0
more,more,n,Comparison,0
Pass,pass,s,ReportingEvents,0
in,in,s,Motions,0
and,and,s,Motions,1
out,out,c,Motions,2
.,.,nn,,0
They,they,s,Intensity,0
did,did,s,Intensity,1
pass,pass,s,Motions,0
through,through,s,Motions,1
the,the,s,SenseObject,0
doors,doors,s,SenseObject,1
then,then,c,TimeShift,0
",",",",n,TimeShift,1
Or,or,s,,0
walls,walls,c,SenseObject,0
",",",",s,,0
I,i,s,FirstPer,0
assure,assure,s,Confidence,0
their,their,s,PersonPronoun,0
Eyesights,eyesights,c,,0
",",",",s,,0
and,and,s,,0
their,their,s,SenseObject,0
Spectacles,spectacles,c,SenseObject,1
;,;,n,,0
For,for,s,,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
Sir,sir,c,PersonProperty,0
",",",",s,ReportingStates,0
are,are,s,ReportingStates,1
the,the,s,ReportingStates,2
keys,keys,c,SenseObject,0
;,;,s,,0
and,and,s,Immediacy,0
here,here,s,Immediacy,1
have,have,s,ProjectBack,0
been,been,c,ProjectBack,1
",",",",n,,0
In,in,s,,0
this,this,s,,0
my,my,s,FirstPer,0
pocket,pocket,c,SenseObject,0
",",",",s,,0
now,now,c,Updates,0
",",",",s,Updates,1
about,about,s,Uncertainty,0
twenty,twenty,s,Uncertainty,1
days,days,c,TimeDuration,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
for,for,s,,0
before,before,c,Sequence,0
",",",",s,,0
I,i,s,FirstPer,0
kept,kept,s,TimeDuration,0
the,the,s,SenseObject,0
Fort,fort,s,SenseObject,1
alone,alone,c,SpaceRelation,0
",",",",s,,0
there,there,c,SpaceRelation,0
.,.,n,SpaceRelation,1
But,but,s,Resistance,0
that,that,s,Resistance,1
it,it,s,SubjectiveTime,0
is,is,s,SubjectiveTime,1
yet,yet,s,SubjectiveTime,2
not,not,s,DenyDisclaim,0
deep,deep,s,DenyDisclaim,1
in,in,s,TimeDuration,0
the,the,s,TimeDuration,1
afternoon,afternoon,c,TimeDuration,2
",",",",n,,0
I,i,s,Insist,0
should,should,s,Insist,1
believe,believe,s,Insist,2
my,my,s,FirstPer,0
Neighbors,neighbors,s,PersonProperty,0
had,had,s,ProjectBack,0
seen,seen,s,SpaceRelation,0
double,double,n,,0
Through,through,s,,0
the,the,s,,0
Black-pot,black-pot,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
made,made,s,ReportingEvents,0
these,these,s,Immediacy,0
apparitions,apparitions,c,PrivateThinking,0
:,:,n,,0
For,for,c,,0
",",",",s,,0
on,on,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
faith,faith,s,StandardsPos,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Worship,worship,c,Positivity,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
these,these,s,Immediacy,0
three,three,s,TimeDuration,0
weeks,weeks,n,TimeDuration,1
And,and,s,,0
upwards,upwards,c,AbstractConcepts,0
",",",",s,,0
the,the,s,SenseObject,0
door,door,s,SenseObject,1
has,has,s,Precedent_Defending,0
not,not,s,Precedent_Defending,1
been,been,s,Precedent_Defending,2
opened,opened,c,ReportingStates,0
.,.,nn,ReportingStates,1
Strange,strange,c,SubjectivePercept,0
!,!,nn,,0
Good,good,s,StandardsPos,0
faith,faith,c,StandardsPos,1
",",",",s,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
I,i,s,FirstPer,0
saw,saw,s,,0
a,a,s,PersonProperty,0
Coach,coach,c,PersonProperty,1
!,!,nn,,0
And,and,s,,0
I,i,s,SelfDisclosure,0
too,too,c,SelfDisclosure,1
",",",",n,,0
I'lld,i'lld,s,UNRECOGNIZED,0
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
sworn,sworn,c,CommonAuthorities,0
!,!,nn,,0
Do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
but,but,s,Resistance,0
think,think,s,PrivateThinking,0
it,it,s,,0
now,now,c,Immediacy,0
?,?,n,Question,0
And,and,s,,0
but,but,s,Exceptions,0
one,one,s,Exceptions,1
Coach,coach,c,PersonProperty,0
?,?,nn,Question,0
We,we,s,Insist,0
cannot,cannot,s,Insist,1
tell,tell,c,,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,s,,0
leremy,leremy,n,UNRECOGNIZED,0
Is,is,s,Intensity,0
a,a,s,Intensity,1
very,very,s,Intensity,2
honest,honest,s,StandardsPos,0
fellow,fellow,c,PersonProperty,0
.,.,nn,Question,0
Did,did,s,Question,1
you,you,s,DirectAddress,0
see,see,s,DirectAddress,1
me,me,s,FirstPer,0
at,at,s,Intensity,0
all,all,c,Intensity,1
?,?,nn,Question,0
No,no,c,DenyDisclaim,0
.,.,s,,0
That,that,s,Inclusive,0
we,we,s,Inclusive,1
are,are,s,Confidence,0
sure,sure,s,Confidence,1
on,on,c,AbstractConcepts,0
.,.,nn,AbstractConcepts,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
sworn,sworn,s,CommonAuthorities,0
o'that,o'that,c,UNRECOGNIZED,0
.,.,nn,,0
Fine,fine,s,Positivity,0
Rogues,rogues,c,Negativity,0
",",",",s,,0
to,to,s,DirectAddress,0
have,have,s,DirectAddress,1
your,your,s,DirectAddress,2
testimonies,testimonies,s,CommonAuthorities,0
built,built,s,ReportingEvents,0
on,on,c,ReportingEvents,1
!,!,nn,,0
Is,is,s,ReportingStates,0
