SInce,since,s,,0
next,next,n,Sequence,0
Heaven,heaven,s,Positivity,0
to,to,s,,0
deserve,deserve,s,StandardsPos,0
it,it,c,,0
;,;,s,Resistance,0
but,but,s,Resistance,1
the,the,s,,0
World,world,s,AbstractConcepts,0
Fidelia,fidelia,s,UNRECOGNIZED,0
is,is,s,Intensity,0
so,so,s,Intensity,1
full,full,s,Specifiers,0
of,of,s,Specifiers,1
strange,strange,s,SubjectivePercept,0
Hypocrisies,hypocrisies,n,StandardsNeg,0
that,that,s,,0
such,such,s,Specifiers,0
an,an,s,Specifiers,1
Accident,accident,s,Contingency,0
as,as,s,Comparison,0
this,this,s,Comparison,1
might,might,s,Contingency,0
make,make,s,Contingency,1
him,him,s,PersonPronoun,0
very,very,s,Intensity,0
uneasy,uneasy,nnn,Negative_Relation,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
in,in,s,Positivity,0
Heaven,heaven,c,Positivity,1
:,:,s,,0
My,my,s,FirstPer,0
Wife's,wife's,s,PersonProperty,0
Honest,honest,s,StandardsPos,0
and,and,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
Monster,monster,c,Negativity,0
",",",",s,,0
--,--,s,,0
there,there,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
some,some,n,Uncertainty,0
mistake,mistake,s,Negativity,0
in,in,s,Citations,0
this,this,s,Citations,1
Letter,letter,s,Citations,2
--,--,nnn,,0
If,if,s,Contingency,0
my,my,s,FirstPer,0
Cosen,cosen,s,UNRECOGNIZED,0
takes,takes,s,Responsibility,0
these,these,s,Responsibility,1
Libertys,libertys,s,UNRECOGNIZED,0
I,i,s,Insist,0
must,must,s,Insist,1
desire,desire,s,SubjectivePercept,0
her,her,s,SubjectivePercept,1
to,to,s,,0
forbear,forbear,s,Reluctance,0
her,her,s,PersonPronoun,0
visits,visits,c,SceneShift,0
;,;,s,,0
for,for,n,,0
it,it,s,Insist,0
should,should,s,Insist,1
be,be,s,Insist,2
very,very,s,Intensity,0
modest,modest,s,SubjectivePercept,0
Woman's,woman's,s,PersonProperty,0
care,care,s,ProjectAhead,0
to,to,s,ProjectAhead,1
preserve,preserve,s,ProjectAhead,0
the,the,s,CommonAuthorities,0
reputation,reputation,s,CommonAuthorities,1
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
the,the,n,Metadiscourse,3
Conscience,conscience,s,StandardsPos,0
of,of,s,,0
Innocence,innocence,c,Disclosure,0
",",",",s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
for,for,s,Intensity,0
all,all,s,Intensity,1
the,the,s,Intensity,2
World,world,s,Intensity,3
have,have,s,,0
my,my,s,FirstPer,0
Fidelity,fidelity,s,StandardsPos,0
to,to,n,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Dear,dear,s,Positivity,0
Sir,sir,s,PersonProperty,0
Solomon,solomon,s,,0
brought,brought,s,Transformation,0
in,in,s,Transformation,1
Question,question,nnn,Transformation,2
Poor,poor,s,Negativity,0
Fool,fool,c,Negativity,0
:,:,s,,0
If,if,s,Contingency,0
she,she,s,Contingency,1
had,had,s,Contingency,2
heard,heard,s,Updates,0
of,of,s,,0
my,my,s,FirstPer,0
unmerciful,unmerciful,s,StandardsNeg,0
resolution,resolution,s,StandardsPos,0
to,to,s,,0
kill,kill,s,Negativity,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
",",",",n,,0
it,it,s,Contingency,0
would,would,s,Contingency,1
have,have,s,Contingency,2
broke,broke,s,Negativity,0
her,her,s,Negativity,1
heart,heart,nnn,Negativity,2
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
sink,sink,s,Motions,0
with,with,s,,0
Apprehensions,apprehensions,s,Fear,0
of,of,s,,0
it,it,s,,0
--,--,nnn,,0
Dear,dear,s,Positivity,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
don't,don't,s,DenyDisclaim,0
afflict,afflict,s,Negativity,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
so,so,s,Intensity,0
much,much,c,Intensity,1
",",",",s,,0
you,you,s,DirectAddress,0
lay,lay,s,ReportingEvents,0
it,it,s,,0
so,so,s,,0
near,near,s,Positivity,0
your,your,s,Positivity,1
Heart,heart,c,Positivity,2
",",",",n,,0
',',c,,0
twill,twill,s,SenseObject,0
kill,kill,s,Negativity,0
you,you,s,DirectAddress,0
--,--,nnn,,0
Hold,hold,s,,0
me,me,s,FirstPer,0
--,--,nnn,,0
What,what,s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
do,do,c,Intensity,0
?,?,s,Question,0
But,but,s,Resistance,0
I,i,s,Insist,0
must,must,s,Insist,1
not,not,s,Insist,2
stir,stir,s,Motions,0
yet,yet,s,Resistance,0
--,--,nnn,,0
Oh,oh,c,OralCues,0
:,:,s,,0
My,my,s,FirstPer,0
good,good,s,,0
Lady,lady,s,PersonProperty,0
take,take,s,Positivity,0
Comfort,comfort,s,Positivity,1
--,--,s,,0
smell,smell,s,SenseProperty,0
to,to,s,,0
this,this,s,,0
Bottle,bottle,s,SenseObject,0
--,--,s,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
Unfortunate,unfortunate,n,Negativity,0
Accident,accident,c,Negativity,1
",",",",s,,0
Bear,bear,s,SenseObject,0
forward,forward,s,AbstractConcepts,0
dear,dear,s,Positivity,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
--,--,s,,0
How,how,s,,0
unhappy,unhappy,s,Negativity,0
would,would,s,Future_Question,0
it,it,s,Future_Question,1
be,be,s,Future_Question,2
now,now,s,Immediacy,0
if,if,s,Contingency,0
the,the,s,Contingency,1
most,most,n,Comparison,0
Virtuous,virtuous,s,StandardsPos,0
Lady,lady,s,PersonProperty,0
in,in,s,Intensity,0
the,the,s,Intensity,1
World,world,c,Intensity,2
",",",",s,Intensity,3
The,the,s,,0
Glory,glory,s,StandardsPos,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
good,good,s,StandardsPos,0
Women,women,c,StandardsPos,1
",",",",s,,0
And,and,s,,0
Pattern,pattern,s,AbstractConcepts,0
of,of,n,,0
Chastity,chastity,c,CommonAuthorities,0
",",",",s,Future_Question,0
should,should,s,Future_Question,1
dye,dye,s,SenseObject,0
here,here,s,SpaceRelation,0
between,between,s,,0
my,my,s,FirstPer,0
Arms,arms,c,SenseObject,0
:,:,s,,0
Evil,evil,s,StandardsNeg,0
befall,befall,s,Negativity,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
Clarenda,clarenda,s,UNRECOGNIZED,0
for,for,s,,0
this,this,n,,0
--,--,s,,0
to,to,s,,0
disturb,disturb,s,Negativity,0
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
that,that,s,Confidence,0
is,is,s,Confidence,1
so,so,s,Confidence,2
tender,tender,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
her,her,s,PersonPronoun,0
Fame,fame,s,StandardsPos,0
and,and,s,ReasonForward,0
so,so,s,ReasonForward,1
averse,averse,s,Negative_Relation,0
to,to,s,Negative_Relation,1
all,all,s,,0
such,such,n,Intensity,0
Wicked,wicked,s,Negativity,0
Practices,practices,s,GenericEvents,0
--,--,nnn,,0
Ay,ay,c,OralCues,0
:,:,s,,0
So,so,s,ReasonForward,0
my,my,s,ReasonForward,1
Dearee,dearee,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
--,--,nnn,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
Look,look,s,SpaceRelation,0
up,up,s,SpaceRelation,1
Madam,madam,c,PersonProperty,0
:,:,s,,0
--,--,s,,0
Will,will,s,PredictedFuture,0
your,your,s,DirectAddress,0
Ladyship,ladyship,s,CommonAuthorities,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
leave,leave,s,SceneShift,0
to,to,s,SceneShift,1
Pinch,pinch,s,MoveBody,0
your,your,s,MoveBody,1
Nose,nose,s,SenseObject,0
to,to,n,,0
bring,bring,s,DirectAddress,0
you,you,s,DirectAddress,1
to,to,s,StandardsPos,0
Life,life,nnn,StandardsPos,1
Now,now,s,Immediacy,0
could,could,s,Contingency,0
I,i,s,FirstPer,0
kick,kick,s,Motions,0
that,that,s,,0
civil,civil,s,CommonAuthorities,0
Jade,jade,c,SenseObject,0
",",",",s,,0
she,she,s,PersonPronoun,0
cannot,cannot,s,DenyDisclaim,0
bring,bring,s,Transformation,0
her,her,s,Transformation,1
to,to,s,Transformation,2
Life,life,s,AbstractConcepts,0
without,without,s,Contingency,0
asking,asking,n,Request,0
her,her,s,PersonPronoun,0
leave,leave,nnn,,0
Ho,ho,c,OralCues,0
!,!,s,,0
Ho,ho,c,OralCues,0
!,!,nnn,,0
Be,be,s,ReportingStates,0
Comforted,comforted,s,Positivity,0
good,good,s,,0
Madam,madam,c,PersonProperty,0
.,.,nnn,Question,0
What,what,s,Question,1
could,could,s,Contingency,0
we,we,s,,0
say,say,s,Citations,0
if,if,s,Contingency,0
Sir,sir,s,PersonProperty,0
Solomon,solomon,s,,0
should,should,s,Insist,0
hear,hear,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
it,it,c,,0
?,?,s,Question,0
What,what,s,,0
Excuse,excuse,s,StandardsPos,0
could,could,s,Contingency,0
we,we,s,,0
make,make,c,ReportingEvents,0
?,?,nnn,Question,0
I,i,s,SelfDisclosure,0
cannot,cannot,s,SelfDisclosure,1
imagine,imagine,s,SelfDisclosure,2
Madam,madam,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
as,as,s,Specifiers,0
for,for,s,Specifiers,1
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
I,i,s,Contingency,0
could,could,s,Contingency,1
not,not,s,DenyDisclaim,0
tell,tell,s,DenyDisclaim,1
a,a,s,,0
Lie,lie,c,Motions,0
;,;,s,,0
No,no,s,DenyDisclaim,0
not,not,s,DenyDisclaim,0
in,in,n,,0
very,very,s,Intensity,0
jest,jest,nnn,Positivity,0
And,and,s,,0
as,as,s,Specifiers,0
for,for,s,Specifiers,1
me,me,s,FirstPer,0
Fidelia,fidelia,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
not,not,s,DenyDisclaim,0
forge,forge,s,ReportingEvents,0
or,or,s,,0
report,report,s,Citations,0
an,an,s,Citations,1
Untruth,untruth,c,StandardsNeg,0
",",",",s,Concessive,0
though,though,s,Concessive,1
my,my,s,Autobio,0
Life,life,n,Autobio,1
lay,lay,s,SpaceRelation,0
on,on,s,SpaceRelation,1
it,it,c,,0
",",",",s,,0
and,and,s,,0
if,if,s,Contingency,0
we,we,s,Insist,0
cannot,cannot,s,Insist,1
tell,tell,s,,0
how,how,s,Curiosity,0
to,to,s,Curiosity,1
hide,hide,s,ReportingEvents,0
it,it,c,,0
",",",",s,,0
we,we,s,Insist,0
had,had,s,Insist,1
better,better,s,Insist,2
tell,tell,s,,0
him,him,s,PersonPronoun,0
the,the,n,Disclosure,0
naked,naked,s,Disclosure,1
Truth,truth,s,Disclosure,2
than,than,s,Comparison,0
be,be,s,ReportingStates,0
caught,caught,s,ReportingEvents,0
in,in,s,ReportingEvents,1
a,a,s,,0
Story,story,nnn,LangRef,0
Poor,poor,s,Negativity,0
Fool,fool,c,Negativity,0
!,!,s,,0
--,--,nnn,,0
Be,be,s,ReportingStates,0
satisfied,satisfied,s,StandardsPos,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
Solomon,solomon,s,,0
may,may,s,Uncertainty,0
never,never,s,Uncertainty,1
know,know,s,Confidence,0
it,it,c,,0
",",",",s,,0
or,or,s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
should,should,c,Contingency,2
",",",",s,,0
Heaven,heaven,s,Positivity,0
I,i,n,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
will,will,s,PredictedFuture,0
favor,favor,s,Positivity,0
the,the,s,Positivity,1
Innocent,innocent,s,Disclosure,0
and,and,s,,0
direct,direct,s,ReportingEvents,0
his,his,s,ReportingEvents,1
Heart,heart,s,SenseObject,0
to,to,s,,0
suspect,suspect,s,Negativity,0
them,them,s,,0
only,only,s,SubjectivePercept,0
that,that,n,Specifiers,0
are,are,s,Specifiers,1
Guilty,guilty,nnn,Negative_Relation,0
That,that,s,Uncertainty,0
may,may,s,Uncertainty,1
be,be,s,Uncertainty,2
prayed,prayed,s,Intensity,0
for,for,c,Intensity,1
",",",",s,Resistance,0
but,but,s,Resistance,1
not,not,s,DenyDisclaim,0
hoped,hoped,c,ReportingStates,0
",",",",s,ReportingStates,1
for,for,s,,0
Sir,sir,s,PersonProperty,0
Solomon,solomon,s,,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
Man,man,s,PersonProperty,0
of,of,s,PersonProperty,1
that,that,s,,0
nice,nice,n,Positivity,0
Discerning,discerning,s,StandardsPos,0
and,and,s,,0
pierces,pierces,s,Motions,0
presently,presently,s,TimeShift,0
into,into,s,Transformation,0
the,the,s,Transformation,1
most,most,s,Negativity,0
difficult,difficult,s,Negativity,1
Matters,matters,c,Specifiers,0
",",",",s,,0
and,and,s,,0
what,what,n,,0
interpretation,interpretation,s,PrivateThinking,0
can,can,s,Contingency,0
he,he,s,PersonPronoun,0
make,make,s,Specifiers,0
from,from,s,Specifiers,1
this,this,c,Immediacy,0
;,;,s,Immediacy,1
a,a,s,PersonProperty,0
Man,man,s,PersonProperty,1
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
House,house,s,SpaceRelation,2
and,and,s,,0
at,at,s,,0
so,so,s,,0
unseasonable,unseasonable,n,SubjectiveTime,0
a,a,s,TimeShift,0
time,time,c,TimeShift,1
?,?,s,Question,0
It,it,s,,0
distracts,distracts,s,Negativity,0
me,me,nnn,FirstPer,0
O,o,s,LangRef,0
dear,dear,s,Positivity,0
Madam,madam,c,PersonProperty,0
;,;,s,,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,PersonProperty,0
Gentleman,gentleman,c,PersonProperty,1
.,.,nnnn,Question,0
Have,have,s,Question,1
I,i,s,Question,2
surpised,surpised,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
before,before,s,Sequence,0
the,the,s,TimeShift,0
time,time,c,TimeShift,1
",",",",s,,0
my,my,s,Autobio,0
Life,life,c,Autobio,1
!,!,s,,0
My,my,s,FirstPer,0
Heaven,heaven,c,Positivity,0
!,!,nnn,,0
Villain,villain,c,Negativity,0
!,!,s,,0
Dog,dog,c,SenseObject,0
!,!,s,,0
Oh,oh,s,OralCues,0
that,that,s,,0
I,i,s,FirstPer,0
durst,durst,s,SubjectivePercept,0
now,now,s,Immediacy,0
run,run,s,ReportingEvents,0
him,him,s,PersonPronoun,0
through,through,s,,0
the,the,s,SpaceRelation,0
Back,back,s,SpaceRelation,1
--,--,nnn,,0
Speak,speak,s,ReportingEvents,0
him,him,s,PersonPronoun,0
fair,fair,s,StandardsPos,0
Madam,madam,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
we,we,s,ReasonForward,2
are,are,s,Exceptions,0
but,but,s,Exceptions,1
weak,weak,s,Negativity,0
Women,women,s,PersonProperty,0
and,and,s,,0
and,and,s,,0
don't,don't,s,Uncertainty,0
know,know,s,Uncertainty,1
what,what,s,Uncertainty,2
he,he,s,PersonPronoun,0
may,may,n,Contingency,0
do,do,s,Contingency,1
to,to,s,Inclusive,0
us,us,s,Inclusive,1
--,--,s,,0
he,he,s,SenseProperty,0
looks,looks,s,SenseProperty,1
like,like,s,Resemblances,0
a,a,s,Resemblances,1
Cutthroat,cutthroat,nnn,Negative_Relation,0
An,an,s,,0
Age,age,s,Specifiers,0
has,has,s,,0
slipped,slipped,s,ReportingEvents,0
between,between,s,,0
me,me,s,FirstPer,0
and,and,s,,0
your,your,s,DirectAddress,0
Lips,lips,c,SenseObject,0
.,.,nnn,,0
Ay,ay,c,OralCues,0
",",",",s,,0
Rogue,rogue,s,Negativity,0
--,--,s,,0
but,but,s,Resistance,0
how,how,s,Resistance,1
will,will,s,PredictedFuture,0
it,it,s,,0
end,end,c,Sequence,0
?,?,s,Question,0
--,--,nnn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
die,die,s,AbstractConcepts,0
--,--,nnn,,0
How,how,s,Confront,0
could,could,s,Confront,1
you,you,s,Confront,2
be,be,s,Confront,3
so,so,s,Confront,4
surpised,surpised,s,UNRECOGNIZED,0
my,my,s,Positivity,0
Dear,dear,c,Positivity,1
",",",",s,,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
were,were,s,ProjectBack,0
to,to,s,,0
expect,expect,s,ProjectAhead,0
me,me,s,FirstPer,0
at,at,s,Immediacy,0
this,this,s,Immediacy,1
hour,hour,c,TimeDuration,0
?,?,nnn,Question,0
Pray,pray,s,Intensity,0
Sir,sir,s,PersonProperty,0
keep,keep,s,SpaceRelation,0
off,off,c,SpaceRelation,1
",",",",s,,0
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
never,never,s,DenyDisclaim,0
saw,saw,s,DirectAddress,0
you,you,s,DirectAddress,1
or,or,s,,0
heard,heard,s,Updates,0
of,of,s,DirectAddress,0
you,you,s,DirectAddress,1
in,in,s,Disclosure,0
her,her,s,Disclosure,1
Life,life,c,Disclosure,2
.,.,nnn,,0
Good,good,s,,0
Mrs,mrs,c,PersonProperty,0
.,.,s,PersonProperty,1
Abigail,abigail,s,PersonProperty,0
don't,don't,s,Confront,0
you,you,s,Confront,1
be,be,s,ReportingStates,0
so,so,s,,0
quick,quick,c,SubjectiveTime,0
",",",",s,,0
your,your,s,DirectAddress,0
Lady,lady,s,PersonProperty,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
tell,tell,s,Citations,0
me,me,s,Citations,1
so,so,c,Intensity,0
.,.,nnn,Intensity,1
Good,good,s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
go,go,s,SceneShift,0
out,out,s,SceneShift,1
of,of,s,SceneShift,2
my,my,s,FirstPer,0
house,house,c,SenseObject,0
",",",",s,,0
you,you,s,Confront,0
are,are,s,Confront,1
mistaken,mistaken,s,Confront,2
and,and,s,,0
I,i,s,FirstPer,0
don't,don't,s,Uncertainty,0
know,know,s,Uncertainty,1
you,you,c,DirectAddress,0
",",",",s,,0
hoe,hoe,c,SenseObject,0
!,!,s,,0
--,--,nnn,,0
How,how,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
know,know,s,Confidence,0
me,me,s,FirstPer,0
Madam,madam,c,PersonProperty,0
",",",",s,Autobio,0
when,when,s,Autobio,1
I,i,s,Autobio,2
was,was,s,SpaceRelation,0
here,here,s,SpaceRelation,1
with,with,s,DirectAddress,0
you,you,s,DirectAddress,1
but,but,s,Resistance,0
last,last,s,ProjectBack,0
Night,night,c,ProjectBack,1
?,?,nnn,Question,0
Ha,ha,c,OralCues,0
!,!,s,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
done,done,s,ReportingStates,0
very,very,s,Intensity,0
ill,ill,c,Negativity,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
own,own,s,ReportingEvents,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
obliged,obliged,s,Responsibility,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
pursue,pursue,n,ProjectAhead,0
your,your,s,DirectAddress,0
Mistake,mistake,s,Negativity,0
no,no,s,DenyDisclaim,0
farther,farther,s,SpaceRelation,0
and,and,s,,0
leave,leave,s,,0
us,us,nnn,Inclusive,0
Nay,nay,s,OralCues,0
then,then,s,Sequence,0
I,i,s,Sequence,1
must,must,c,Insist,0
.,.,s,,0
--,--,nnn,,0
O,o,s,LangRef,0
good,good,s,,0
Madam,madam,s,PersonProperty,0
take,take,s,Responsibility,0
care,care,s,Responsibility,1
of,of,s,Responsibility,2
your,your,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
going,going,s,ProjectAhead,0
to,to,s,ProjectAhead,1
pull,pull,s,Motions,0
out,out,s,Motions,1
a,a,s,SenseObject,0
Pistol,pistol,s,SenseObject,1
--,--,nnn,,0
Ay,ay,s,OralCues,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
what,what,s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
do,do,c,Intensity,0
?,?,s,Question,0
I,i,s,FirstPer,0
stand,stand,s,AbstractConcepts,0
just,just,s,Intensity,0
against,against,s,Resistance,0
him,him,c,Resistance,1
.,.,nnn,,0
Yes,yes,c,ConfirmedThght,0
",",",",s,ConfirmedThght,1
yes,yes,c,ConfirmedThght,2
",",",",s,,0
Mrs,mrs,c,PersonProperty,0
.,.,s,PersonProperty,1
Airsmock,airsmock,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
spare,spare,s,SenseProperty,0
your,your,s,DirectAddress,0
Lives,lives,s,DirectAddress,1
--,--,s,,0
but,but,s,Resistance,0
not,not,s,DenyDisclaim,0
your,your,s,DirectAddress,0
Shame,shame,c,StandardsNeg,0
",",",",s,,0
Madam,madam,s,PersonProperty,0
--,--,n,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
my,my,s,FirstPer,0
Invitation,invitation,c,Positivity,0
",",",",s,,0
farewell,farewell,s,SceneShift,0
Jilt,jilt,s,Negativity,0
--,--,nnn,,0
What,what,s,Question,0
Is,is,s,Question,1
this,this,s,,0
I,i,s,FirstPer,0
see,see,c,,0
",",",",s,,0
my,my,s,FirstPer,0
Note,note,s,SenseObject,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Cosen,cosen,c,UNRECOGNIZED,0
?,?,s,Question,0
how,how,c,,0
",",",",s,,0
Fidelia,fidelia,c,UNRECOGNIZED,0
",",",",s,,0
have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
betrayed,betrayed,s,Anger,0
me,me,c,Anger,1
?,?,nnn,Question,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
nothing,nothing,s,Uncertainty,1
of,of,s,Uncertainty,2
it,it,c,,0
",",",",s,,0
indeed,indeed,s,Intensity,0
Madam,madam,c,PersonProperty,0
;,;,s,,0
I,i,s,FirstPer,0
left,left,s,SceneShift,0
it,it,s,SceneShift,1
at,at,s,SpaceRelation,0
her,her,s,SpaceRelation,1
House,house,c,SpaceRelation,2
",",",",s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
hope,hope,s,ProjectAhead,0
to,to,s,ProjectAhead,1
be,be,n,ProjectAhead,2
Married,married,nnn,Biographical_Time,0
Ay,ay,c,OralCues,0
",",",",s,,0
Mrs,mrs,c,PersonProperty,0
.,.,s,PersonProperty,1
Matchiavel,matchiavel,c,UNRECOGNIZED,0
",",",",s,,0
is,is,s,ReportingStates,0
this,this,s,,0
your,your,s,DirectAddress,0
Contrivance,contrivance,c,SenseObject,0
?,?,s,Question,0
but,but,s,Resistance,0
thus,thus,s,ReasonForward,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
reward,reward,s,Positivity,0
you,you,s,DirectAddress,0
for,for,n,DirectAddress,1
it,it,c,,0
.,.,nnn,,0
O,o,c,LangRef,0
!,!,s,,0
Sir,sir,s,PersonProperty,0
Solomon,solomon,c,,0
",",",",s,,0
don't,don't,s,DenyDisclaim,0
kill,kill,s,Negativity,0
her,her,c,PersonPronoun,0
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
first,first,s,Sequence,0
know,know,s,Confidence,0
the,the,s,Confidence,1
bottom,bottom,s,SpaceRelation,0
--,--,s,,0
but,but,s,Resistance,0
how,how,s,Resistance,1
came,came,n,ReportingEvents,0
you,you,s,DirectAddress,0
here,here,nnn,SpaceRelation,0
I,i,s,FirstPer,0
saw,saw,s,,0
something,something,s,Uncertainty,0
toward,toward,c,,0
",",",",s,,0
and,and,s,,0
stepped,stepped,s,Motions,0
behind,behind,s,Motions,1
the,the,s,,0
Hangings,hangings,c,SpaceRelation,0
",",",",s,,0
and,and,s,Immediacy,0
now,now,s,Immediacy,1
Astrea,astrea,s,UNRECOGNIZED,0
I,i,s,SelfDisclosure,0
am,am,n,SelfDisclosure,1
satisfied,satisfied,s,StandardsPos,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Honor,honor,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
nothing,nothing,s,DenyDisclaim,0
shall,shall,s,ProjectAhead,0
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
question,question,s,AbstractConcepts,0
it,it,s,,0
--,--,s,,0
but,but,s,Resistance,0
this,this,n,,0
Queen,queen,s,PersonProperty,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
hanged,hanged,c,SpaceRelation,0
;,;,s,,0
corrupt,corrupt,s,StandardsNeg,0
the,the,s,PersonProperty,0
Wife,wife,s,PersonProperty,1
of,of,s,,0
my,my,s,FirstPer,0
Bosom,bosom,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
make,make,s,ReportingEvents,0
her,her,s,PersonPronoun,0
false,false,s,StandardsNeg,0
to,to,s,SelfDisclosure,0
my,my,n,SelfDisclosure,1
Bed,bed,nnn,SenseObject,0
Ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,Specifiers,0
What,what,s,Specifiers,1
Is,is,s,Specifiers,2
the,the,s,Specifiers,3
Matter,matter,s,AbstractConcepts,0
good,good,s,StandardsPos,0
People,people,c,StandardsPos,1
?,?,nnn,Question,0
O,o,s,LangRef,0
pray,pray,s,Intensity,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
satisfy,satisfy,s,StandardsPos,0
Sir,sir,c,PersonProperty,0
.,.,s,,0
Solomon,solomon,s,,0
who,who,s,Future_Question,0
will,will,s,Future_Question,1
kill,kill,s,Negativity,0
me,me,s,Negativity,1
else,else,c,Contingency,0
",",",",s,,0
did,did,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
you,you,s,DirectAddress,0
receive,receive,n,ReportingEvents,0
a,a,s,SenseObject,0
Note,note,s,SenseObject,1
of,of,s,,0
my,my,s,FirstPer,0
Ladies,ladies,s,PersonProperty,0
that,that,s,,0
I,i,s,FirstPer,0
left,left,s,SceneShift,0
at,at,s,SpaceRelation,0
your,your,s,SpaceRelation,1
House,house,nnn,SpaceRelation,2
Ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
is,is,s,ReportingStates,0
that,that,s,ReportingStates,1
all,all,c,,0
?,?,nnn,Question,0
That,that,s,Generalization,0
all,all,c,Generalization,1
?,?,s,Question,0
ay,ay,s,OralCues,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
if,if,s,DirectAddress,0
you,you,s,DirectAddress,1
are,are,s,DirectAddress,2
concerned,concerned,s,DirectAddress,3
in,in,s,,0
it,it,c,,0
",",",",s,,0
pray,pray,s,Intensity,0
let,let,s,Request,0
me,me,s,Request,1
know,know,s,Request,2
the,the,n,,0
