NOctem,noctem,s,UNRECOGNIZED,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
dambd,dambd,s,UNRECOGNIZED,0
up,up,s,,0
all,all,s,Generalization,0
my,my,s,Generalization,1
chimnies,chimnies,n,UNRECOGNIZED,0
for,for,s,Fear,0
fear,fear,s,Fear,1
(,(,c,,0
though,though,s,Concessive,0
I,i,s,FirstPer,0
burn,burn,s,,0
nothing,nothing,s,Intensity,0
but,but,s,Intensity,1
small,small,s,SenseProperty,0
cole,cole,c,SenseObject,0
),),s,,0
my,my,s,FirstPer,0
house,house,s,SenseObject,0
should,should,s,Insist,0
be,be,s,ReportingStates,0
set,set,s,Confidence,0
on,on,n,Confidence,1
fire,fire,s,ReportingEvents,0
with,with,s,ReportingEvents,1
the,the,s,SenseObject,0
smoke,smoke,c,SenseObject,1
.,.,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
deny,deny,c,Repair_Citation,0
",",",",s,Resistance,0
but,but,s,Resistance,1
once,once,s,TimeShift,0
in,in,s,,0
a,a,s,,0
dozen,dozen,s,AbstractConcepts,0
year,year,s,TimeDuration,0
when,when,s,TimeDuration,1
there,there,s,ReportingStates,0
is,is,n,ReportingStates,1
a,a,s,ReportingStates,2
great,great,s,Intensity,0
rot,rot,s,SenseObject,0
of,of,s,,0
sheep,sheep,c,SenseObject,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
what,what,s,Uncertainty,2
to,to,s,,0
do,do,s,ReportingEvents,0
with,with,s,ReportingEvents,1
them,them,c,,0
",",",",s,,0
I,i,s,FirstPer,0
keep,keep,s,TimeDuration,0
open,open,s,TimeDuration,1
house,house,n,TimeDuration,2
for,for,s,Specifiers,0
all,all,s,Specifiers,1
the,the,s,,0
beggars,beggars,c,PersonProperty,0
",",",",s,,0
in,in,s,,0
some,some,s,Specifiers,0
of,of,s,Specifiers,1
my,my,s,FirstPer,0
out-yardes,out-yardes,c,UNRECOGNIZED,0
",",",",s,,0
marry,marry,s,Positivity,0
they,they,s,Insist,0
must,must,s,Insist,1
bring,bring,s,,0
bread,bread,s,SenseObject,0
with,with,n,,0
them,them,c,,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
Baker,baker,nnn,PersonProperty,0
As,as,s,,0
good,good,s,StandardsPos,0
men,men,s,StandardsPos,1
as,as,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
have,have,s,,0
thought,thought,s,PrivateThinking,0
no,no,s,DenyDisclaim,0
scorn,scorn,s,Negative_Relation,0
to,to,s,Negative_Relation,1
serve,serve,s,ReportingEvents,0
their,their,s,PersonPronoun,0
prentiships,prentiships,s,UNRECOGNIZED,0
on,on,n,,0
the,the,s,,0
pillory,pillory,nnn,StandardsNeg,0
Winter,winter,c,AbstractConcepts,0
",",",",s,,0
is,is,s,ReportingStates,0
this,this,s,,0
thy,thy,s,DirectAddress,0
son,son,c,PersonProperty,0
?,?,s,Question,0
hear'st,hear'st,s,UNRECOGNIZED,0
how,how,s,,0
he,he,s,Neutral_Attribution,0
talks,talks,c,Neutral_Attribution,1
?,?,nn,Question,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
his,his,s,PersonPronoun,0
father,father,c,PersonProperty,0
",",",",s,,0
therefore,therefore,s,ReasonForward,0
may,may,s,Contingency,0
not,not,s,DenyDisclaim,0
speak,speak,c,ReportingEvents,0
",",",",n,Resistance,0
But,but,s,Resistance,1
otherwise,otherwise,s,Contingency,0
I,i,s,Contingency,0
could,could,s,Contingency,1
excuse,excuse,s,StandardsPos,0
his,his,s,Responsibility,0
fault,fault,c,Responsibility,1
.,.,nn,,0
Christmas,christmas,c,TimeDuration,0
",",",",s,,0
I,i,s,FirstPer,0
tell,tell,s,,0
thee,thee,s,DirectAddress,0
plain,plain,c,SenseProperty,0
",",",",s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
a,a,s,,0
snudge,snudge,c,UNRECOGNIZED,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
were,were,s,ProjectBack,0
not,not,s,DenyDisclaim,0
that,that,s,DenyDisclaim,1
we,we,s,,0
love,love,s,Positivity,0
thy,thy,s,DirectAddress,0
father,father,s,PersonProperty,0
well,well,c,OralCues,0
",",",",n,OralCues,1
Thou,thou,s,DirectAddress,0
should,should,s,Insist,0
have,have,s,,0
felt,felt,c,ReportingStates,0
",",",",s,ReportingStates,1
what,what,s,,0
longs,longs,s,ProjectAhead,0
to,to,s,ProjectAhead,1
Avarice,avarice,c,Negativity,0
.,.,n,ReportingStates,0
It,it,s,ReportingStates,1
is,is,s,ReportingStates,2
the,the,s,,0
honor,honor,s,StandardsPos,0
of,of,s,,0
Nobility,nobility,c,StandardsPos,0
",",",",n,,0
To,to,s,TimeDuration,0
keep,keep,s,TimeDuration,1
high,high,s,TimeDuration,0
days,days,s,TimeDuration,1
and,and,s,,0
solemn,solemn,s,Intensity,0
festiuals,festiuals,c,UNRECOGNIZED,0
:,:,n,,0
Then,then,c,TimeShift,0
",",",",s,TimeShift,1
to,to,s,,0
set,set,s,Narrative_Verbs,0
their,their,s,Narrative_Verbs,1
magnificence,magnificence,s,Positivity,0
to,to,s,,0
view,view,c,SenseProperty,0
",",",",n,,0
To,to,s,,0
frolic,frolic,s,Positivity,0
open,open,s,Sequence,0
with,with,s,Sequence,1
their,their,s,PersonPronoun,0
favorites,favorites,c,Positivity,0
",",",",n,,0
And,and,s,,0
use,use,s,ReportingEvents,0
their,their,s,PersonPronoun,0
neighbors,neighbors,s,PersonProperty,0
with,with,s,Generalization,0
all,all,s,Generalization,1
courtesy,courtesy,c,Positivity,0
",",",",n,,0
When,when,s,,0
thou,thou,s,DirectAddress,0
in,in,s,,0
huggar,huggar,s,UNRECOGNIZED,0
mugger,mugger,s,Negativity,0
spend'st,spend'st,s,UNRECOGNIZED,0
thy,thy,s,DirectAddress,0
wealth,wealth,c,Positivity,0
.,.,n,,0
Amend,amend,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
manners,manners,c,StandardsPos,0
",",",",s,,0
breathe,breathe,s,Motions,0
thy,thy,s,DirectAddress,0
rusty,rusty,s,SenseProperty,0
gold,gold,c,SenseObject,0
:,:,n,,0
Bounty,bounty,s,StandardsPos,0
will,will,s,PredictedFuture,0
win,win,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
love,love,c,Positivity,0
",",",",s,,0
when,when,s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
old,old,c,SenseProperty,0
.,.,nn,,0
I,i,c,FirstPer,0
",",",",s,,0
that,that,s,,0
bounty,bounty,s,StandardsPos,0
would,would,s,Future_Question,0
I,i,s,Future_Question,1
feign,feign,s,SubjectivePercept,0
meet,meet,c,ReportingEvents,0
",",",",s,,0
to,to,s,,0
borrow,borrow,s,ReportingEvents,0
money,money,s,AbstractConcepts,0
of,of,c,,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
fairly,fairly,s,StandardsPos,0
blessed,blessed,n,StandardsPos,0
now,now,s,Updates,0
a,a,s,Updates,1
days,days,c,Updates,2
",",",",s,,0
that,that,s,,0
scapes,scapes,s,SpaceRelation,0
blows,blows,s,Motions,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
begges,begges,c,UNRECOGNIZED,0
.,.,s,,0
Verba,verba,s,AbstractConcepts,0
dandi,dandi,s,,0
and,and,s,,0
reddendi,reddendi,c,UNRECOGNIZED,0
",",",",s,,0
go,go,n,ReportingEvents,0
together,together,s,ReportingEvents,1
in,in,s,,0
the,the,s,,0
Grammar,grammar,s,LangRef,0
rule,rule,c,Imperative,0
:,:,s,Imperative,1
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
giving,giving,s,,0
but,but,s,Resistance,0
with,with,s,Resistance,1
condition,condition,s,AbstractConcepts,0
of,of,n,,0
restoring,restoring,c,StandardsPos,0
:,:,s,,0
ah,ah,s,OralCues,0
Benedicite,benedicite,c,SenseProperty,0
",",",",s,OralCues,0
well,well,s,OralCues,1
is,is,s,Question,0
he,he,s,Question,1
has,has,s,,0
no,no,s,DenyDisclaim,0
necessity,necessity,s,Insist,0
of,of,s,Insist,1
gold,gold,s,SenseObject,0
ne,ne,s,,0
of,of,n,,0
sustenance,sustenance,c,StandardsPos,0
;,;,s,,0
slow,slow,s,SubjectiveTime,0
good,good,s,,0
hap,hap,s,AbstractConcepts,0
comes,comes,s,Contingency,0
by,by,s,Contingency,1
chance,chance,c,Contingency,2
;,;,s,,0
flattery,flattery,s,SubjectivePercept,0
best,best,s,Comparison,0
fares,fares,c,SubjectivePercept,0
;,;,s,,0
Arts,arts,s,AbstractConcepts,0
are,are,s,Exceptions,0
but,but,n,Exceptions,1
idle,idle,s,SenseProperty,0
wares,wares,c,SenseObject,0
;,;,s,,0
fair,fair,s,StandardsPos,0
words,words,s,StandardsPos,1
want,want,s,ProjectAhead,0
giving,giving,s,,0
hands,hands,c,SenseObject,0
;,;,s,,0
the,the,s,,0
Leto,leto,s,UNRECOGNIZED,0
begs,begs,s,Intensity,0
that,that,s,,0
has,has,s,,0
no,no,s,DenyDisclaim,0
lands,lands,c,SpaceRelation,0
;,;,n,,0
fie,fie,s,Negativity,0
on,on,s,,0
thee,thee,s,DirectAddress,0
thou,thou,s,DirectAddress,0
scuruy,scuruy,s,UNRECOGNIZED,0
knave,knave,c,Negativity,0
",",",",s,,0
that,that,s,,0
have,have,s,,0
naught,naught,c,Negativity,0
",",",",s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
go,go,s,ReportingEvents,0
brave,brave,c,StandardsPos,0
;,;,s,,0
a,a,s,,0
prison,prison,n,Negativity,0
be,be,s,ReportingStates,0
thy,thy,s,DirectAddress,0
death,death,s,SenseProperty,0
bed,bed,c,SenseProperty,1
",",",",s,,0
or,or,s,,0
be,be,s,ReportingStates,0
hanged,hanged,s,SpaceRelation,0
all,all,s,,0
save,save,s,StandardsPos,0
the,the,s,StandardsPos,1
head,head,nnn,SenseObject,0
Back-winter,back-winter,c,UNRECOGNIZED,0
",",",",s,,0
stand,stand,s,ReportingEvents,0
forth,forth,c,ReportingEvents,1
.,.,nn,,0
Stand,stand,s,ReportingEvents,0
forth,forth,c,ReportingEvents,1
",",",",s,,0
stand,stand,s,ReportingEvents,0
forth,forth,c,ReportingEvents,1
",",",",s,,0
hold,hold,s,SubjectivePercept,0
up,up,s,SubjectivePercept,1
your,your,s,SubjectivePercept,2
head,head,c,SubjectivePercept,3
",",",",s,,0
speak,speak,s,Disclosure,0
out,out,c,Disclosure,1
.,.,nn,Question,0
What,what,c,Question,1
",",",",s,Question,2
should,should,s,Future_Question,0
I,i,s,Future_Question,1
stand,stand,c,AbstractConcepts,0
?,?,s,Question,0
or,or,s,Contingency,0
whether,whether,c,Contingency,1
",",",",s,Future_Question,0
should,should,s,Future_Question,1
I,i,s,FirstPer,0
go,go,c,ReportingEvents,0
?,?,nn,Question,0
Autumn,autumn,s,TimeDuration,0
accuses,accuses,s,Negative_Relation,0
thee,thee,s,DirectAddress,0
of,of,s,,0
sundry,sundry,s,AbstractConcepts,0
crimes,crimes,c,StandardsNeg,0
",",",",n,Aside,0
Which,which,s,Aside,1
here,here,s,SpaceRelation,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
to,to,s,ProjectAhead,0
clear,clear,c,ProjectAhead,1
",",",",s,,0
or,or,s,,0
to,to,s,,0
confess,confess,c,Disclosure,0
.,.,nn,,0
With,with,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
or,or,s,,0
Autumn,autumn,c,TimeDuration,0
",",",",s,,0
have,have,s,Question,0
I,i,s,Question,1
naught,naught,s,Negativity,0
to,to,s,,0
do,do,c,Intensity,0
:,:,n,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
you,you,s,DirectAddress,0
were,were,s,ProjectBack,0
both,both,s,,0
hanged,hanged,s,SpaceRelation,0
face,face,s,SpaceRelation,0
to,to,s,SpaceRelation,1
face,face,c,SpaceRelation,2
.,.,nn,Question,0
Is,is,s,Question,1
this,this,s,Question,2
the,the,s,,0
reverence,reverence,s,StandardsPos,0
that,that,s,,0
thou,thou,s,DirectAddress,0
ow'st,ow'st,s,UNRECOGNIZED,0
to,to,s,Inclusive,0
us,us,c,Inclusive,1
?,?,nn,Question,0
Why,why,s,Question,0
not,not,c,Question,1
?,?,s,Question,0
what,what,s,,0
art,art,s,AbstractConcepts,0
thou,thou,c,DirectAddress,0
?,?,n,Question,0
Shall,shall,s,ProjectAhead,0
thou,thou,s,DirectAddress,0
always,always,s,SubjectiveTime,0
live,live,c,,0
?,?,nn,Question,0
It,it,s,,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
veriest,veriest,s,Intensity,0
Dog,dog,s,SenseObject,0
in,in,s,,0
Christendom,christendom,c,UNRECOGNIZED,0
.,.,nn,,0
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
for,for,s,,0
he,he,s,PersonPronoun,0
barks,barks,s,Motions,0
at,at,s,Motions,1
such,such,s,Specifiers,0
a,a,s,Specifiers,1
knave,knave,s,Negativity,0
as,as,s,,0
thou,thou,c,DirectAddress,0
.,.,nn,Future_Question,0
Would,would,s,Future_Question,1
I,i,s,Contingency,0
could,could,s,Contingency,1
bark,bark,s,SenseObject,0
the,the,s,SenseObject,0
sun,sun,s,SenseObject,1
out,out,s,,0
of,of,s,SenseProperty,0
the,the,s,SenseProperty,1
sky,sky,c,SenseProperty,2
",",",",n,,0
Turn,turn,s,,0
Moon,moon,s,SenseObject,0
and,and,s,,0
stars,stars,s,SenseObject,0
to,to,s,,0
frozen,frozen,s,SenseProperty,0
Meteors,meteors,c,SenseObject,0
",",",",n,,0
And,and,s,,0
make,make,s,ReportingEvents,0
the,the,s,SenseObject,0
Ocean,ocean,s,SenseObject,1
a,a,s,,0
dry,dry,s,SpaceRelation,0
land,land,s,SpaceRelation,1
of,of,s,,0
Ice,ice,c,SenseObject,0
",",",",n,,0
With,with,s,,0
tempest,tempest,s,Negativity,0
of,of,s,,0
my,my,s,FirstPer,0
breath,breath,c,SenseObject,0
",",",",s,,0
turn,turn,s,Transformation,0
up,up,s,Transformation,1
high,high,s,SpaceRelation,0
trees,trees,c,SpaceRelation,1
",",",",n,,0
On,on,s,,0
mountains,mountains,s,SenseObject,0
heap,heap,s,SpaceRelation,0
up,up,s,SpaceRelation,1
second,second,s,Sequence,0
mounts,mounts,s,Motions,0
of,of,s,,0
snow,snow,c,SenseObject,0
",",",",n,Aside,0
Which,which,s,Aside,1
melted,melted,s,ReportingEvents,0
into,into,s,,0
water,water,c,SenseObject,0
",",",",s,,0
might,might,s,Contingency,0
fall,fall,s,Negativity,0
down,down,c,Negativity,1
",",",",n,,0
As,as,s,,0
fell,fell,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
deluge,deluge,s,Intensity,0
on,on,s,,0
the,the,s,,0
former,former,s,ProjectBack,0
world,world,c,AbstractConcepts,0
.,.,n,,0
I,i,s,FirstPer,0
hate,hate,s,Negativity,0
the,the,s,SpaceRelation,0
air,air,c,SpaceRelation,1
",",",",s,,0
the,the,s,SenseObject,0
fire,fire,c,SenseObject,1
",",",",s,,0
the,the,s,,0
Spring,spring,c,AbstractConcepts,0
",",",",s,,0
the,the,s,TimeDuration,0
year,year,c,TimeDuration,1
",",",",n,,0
And,and,s,,0
what,what,s,,0
so,so,s,,0
e're,e're,s,SubjectivePercept,0
brings,brings,s,,0
mankind,mankind,s,AbstractConcepts,0
any,any,s,,0
good,good,c,,0
.,.,n,,0
O,o,s,LangRef,0
that,that,s,,0
my,my,s,FirstPer,0
looks,looks,s,ReportingEvents,0
were,were,s,ProjectBack,0
lightning,lightning,s,SenseObject,0
to,to,s,,0
blast,blast,s,Motions,0
fruits,fruits,c,SenseObject,0
!,!,n,,0
Would,would,s,Future_Question,0
I,i,s,Future_Question,1
with,with,s,SenseProperty,0
thunder,thunder,s,SenseProperty,1
presently,presently,s,TimeShift,0
might,might,s,Contingency,0
dye,dye,c,SenseObject,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
I,i,s,FirstPer,0
might,might,s,Contingency,0
speak,speak,s,ReportingEvents,0
in,in,s,,0
thunder,thunder,c,SenseObject,0
",",",",s,,0
to,to,s,,0
slay,slay,s,Negativity,0
men,men,c,PersonProperty,0
.,.,n,,0
Earth,earth,c,SpaceRelation,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
iniure,iniure,s,UNRECOGNIZED,0
thee,thee,s,DirectAddress,0
enough,enough,c,SubjectivePercept,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
bite,bite,s,Motions,0
thee,thee,s,DirectAddress,0
with,with,s,,0
my,my,s,FirstPer,0
teeth,teeth,c,SenseObject,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
seratch,seratch,s,UNRECOGNIZED,0
thee,thee,s,DirectAddress,0
thus,thus,c,ReasonForward,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
beat,beat,s,Resistance,0
down,down,s,Resistance,1
the,the,s,Resistance,2
partition,partition,s,AbstractConcepts,0
with,with,s,,0
my,my,s,FirstPer,0
heels,heels,c,SenseObject,0
",",",",n,Aside,0
Which,which,s,Aside,1
as,as,s,,0
a,a,s,,0
mud-vault,mud-vault,s,UNRECOGNIZED,0
seuers,seuers,s,UNRECOGNIZED,0
hell,hell,s,Negativity,0
and,and,s,,0
thee,thee,c,DirectAddress,0
.,.,n,,0
Spirits,spirits,c,SubjectivePercept,0
",",",",s,,0
come,come,s,ReportingEvents,0
up,up,c,ReportingEvents,1
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
I,i,s,FirstPer,0
that,that,s,,0
knock,knock,s,Motions,0
for,for,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",n,,0
One,one,s,Specifiers,0
that,that,s,Specifiers,1
enuies,enuies,s,UNRECOGNIZED,0
the,the,s,,0
world,world,c,AbstractConcepts,0
",",",",s,,0
far,far,s,Intensity,0
more,more,s,Intensity,1
then,then,s,Sequence,0
you,you,c,Sequence,1
:,:,n,,0
Come,come,s,ReportingEvents,0
up,up,s,ReportingEvents,1
in,in,s,ReportingEvents,2
millions,millions,c,Numbers,0
",",",",s,,0
millions,millions,s,Numbers,0
are,are,s,ProjectAhead,0
to,to,s,ProjectAhead,1
few,few,c,SubjectivePercept,0
",",",",n,,0
To,to,s,,0
execute,execute,s,ReportingEvents,0
the,the,s,ReportingEvents,1
malice,malice,s,StandardsNeg,0
I,i,s,SelfDisclosure,0
intend,intend,c,SelfDisclosure,1
.,.,nn,,0
O,o,s,LangRef,0
scelus,scelus,s,UNRECOGNIZED,0
inauditum,inauditum,c,UNRECOGNIZED,0
",",",",s,,0
O,o,s,LangRef,0
vox,vox,s,AbstractConcepts,0
damnatorum,damnatorum,c,UNRECOGNIZED,0
!,!,n,,0
Not,not,s,DenyDisclaim,0
raging,raging,s,Negativity,0
Haecuba,haecuba,c,UNRECOGNIZED,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
hollow,hollow,s,SenseProperty,0
eyes,eyes,n,SenseObject,0
Gave,gave,s,ReportingEvents,0
suck,suck,s,Motions,0
to,to,s,,0
fifty,fifty,s,Numbers,0
sorrows,sorrows,s,Sad,0
at,at,s,Biographical_Time,0
one,one,s,Biographical_Time,1
time,time,c,Biographical_Time,2
",",",",n,,0
That,that,s,,0
mid,mid,s,SpaceRelation,0
wife,wife,s,PersonProperty,0
to,to,s,,0
so,so,s,Intensity,0
many,many,s,Intensity,1
murders,murders,s,Negativity,0
was,was,c,ProjectBack,0
",",",",n,,0
Used,used,s,ReportingEvents,0
half,half,s,SenseObject,0
the,the,s,SenseObject,1
execrations,execrations,s,Negativity,0
that,that,s,,0
thou,thou,s,DirectAddress,0
do,do,c,GenericEvents,0
.,.,nn,GenericEvents,1
More,more,s,Comparison,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
use,use,c,ReportingEvents,0
",",",",s,,0
if,if,s,Contingency,0
more,more,s,Comparison,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
prevail,prevail,c,ReportingEvents,0
:,:,n,,0
Back-winter,back-winter,s,UNRECOGNIZED,0
comes,comes,s,ReportingEvents,0
but,but,s,Resistance,0
seldom,seldom,s,Exceptions,0
forth,forth,s,SpaceRelation,0
abroad,abroad,c,SceneShift,0
",",",",n,Resistance,0
But,but,s,Resistance,1
when,when,s,TimeShift,0
he,he,s,TimeShift,1
comes,comes,c,ReportingEvents,0
",",",",s,,0
he,he,s,PersonPronoun,0
pincheth,pincheth,s,UNRECOGNIZED,0
to,to,s,,0
the,the,s,,0
proof,proof,c,Confidence,0
;,;,n,,0
Winter,winter,s,AbstractConcepts,0
is,is,s,ReportingStates,0
mild,mild,c,Positivity,0
",",",",s,,0
his,his,s,PersonPronoun,0
son,son,s,PersonProperty,0
is,is,s,SenseProperty,0
rough,rough,s,SenseProperty,1
and,and,s,,0
stern,stern,c,SenseObject,0
.,.,n,,0
Ovid,ovid,s,UNRECOGNIZED,0
could,could,s,Contingency,0
well,well,s,Contingency,1
write,write,s,ReportingEvents,0
of,of,s,,0
my,my,s,FirstPer,0
tyrranny,tyrranny,c,UNRECOGNIZED,0
",",",",n,,0
When,when,s,TimeShift,0
he,he,s,TimeShift,1
was,was,s,ProjectBack,0
banished,banished,s,Resistance,0
to,to,s,Resistance,1
the,the,s,,0
frozen,frozen,s,SenseProperty,0
Zoane,zoane,c,UNRECOGNIZED,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
banished,banished,s,Resistance,0
be,be,s,ReportingStates,0
thou,thou,s,DirectAddress,0
from,from,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
fertile,fertile,s,Positivity,0
bounds,bounds,c,Motions,0
.,.,n,,0
Winter,winter,c,AbstractConcepts,0
",",",",s,,0
imprison,imprison,s,StandardsNeg,0
him,him,s,PersonPronoun,0
in,in,s,,0
thy,thy,s,DirectAddress,0
dark,dark,s,SenseProperty,0
Cell,cell,c,SenseObject,0
",",",",n,,0
Or,or,s,,0
with,with,s,SpaceRelation,0
the,the,s,SpaceRelation,1
winds,winds,c,SpaceRelation,2
",",",",s,,0
in,in,s,,0
bellowing,bellowing,s,SenseProperty,0
caves,caves,s,SpaceRelation,0
of,of,s,SpaceRelation,1
brass,brass,c,SenseObject,0
",",",",n,,0
Let,let,s,ReportingEvents,0
stern,stern,s,SenseObject,0
Hipporlatos,hipporlatos,s,UNRECOGNIZED,0
lock,lock,s,SpaceRelation,0
him,him,s,SpaceRelation,1
up,up,s,SpaceRelation,2
safe,safe,c,StandardsPos,0
",",",",n,,0
Never,never,s,Biographical_Time,0
to,to,s,Biographical_Time,1
peep,peep,s,Motions,0
forth,forth,c,SpaceRelation,0
",",",",s,Resistance,0
but,but,s,Resistance,1
when,when,s,,0
thou,thou,s,DirectAddress,0
faint,faint,s,SenseProperty,0
and,and,s,,0
weak,weak,n,Negativity,0
Want,want,s,ProjectAhead,0
him,him,s,PersonPronoun,0
to,to,s,,0
aid,aid,s,Positivity,0
thee,thee,s,DirectAddress,0
in,in,s,,0
thy,thy,s,DirectAddress,0
regiment,regiment,c,PersonProperty,0
.,.,nn,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
peep,peep,s,Motions,0
forth,forth,c,SpaceRelation,0
",",",",s,,0
thy,thy,s,DirectAddress,0
kingdom,kingdom,s,CommonAuthorities,0
to,to,s,,0
supplant,supplant,c,Substitution,0
:,:,n,,0
My,my,s,Autobio,0
father,father,s,Autobio,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
quickly,quickly,s,SubjectiveTime,0
freeze,freeze,s,SenseProperty,0
to,to,s,Negativity,0
death,death,c,Negativity,1
",",",",n,,0
And,and,s,Sequence,0
then,then,s,Sequence,1
sole,sole,s,SenseObject,0
Monarch,monarch,s,PersonProperty,0
will,will,s,PredictedFuture,0
I,i,s,FirstPer,0
sit,sit,s,SenseProperty,0
and,and,s,,0
think,think,c,PrivateThinking,0
",",",",n,Autobio,0
How,how,s,Autobio,1
I,i,s,Autobio,2
may,may,s,Contingency,0
banish,banish,s,Resistance,0
thee,thee,c,DirectAddress,0
",",",",s,,0
as,as,s,,0
thou,thou,s,DirectAddress,0
do,do,s,Intensity,0
me,me,c,FirstPer,0
.,.,nn,,0
I,i,s,FirstPer,0
see,see,s,,0
my,my,s,FirstPer,0
downfall,downfall,s,Negativity,0
written,written,s,LangRef,0
in,in,s,LangRef,1
his,his,s,PersonPronoun,0
brows,brows,c,SenseObject,0
:,:,n,,0
Convey,convey,s,ReportingEvents,0
him,him,s,PersonPronoun,0
hence,hence,c,ReasonForward,0
",",",",s,ReasonForward,1
to,to,s,,0
his,his,s,PersonPronoun,0
assigned,assigned,s,ReportingEvents,0
hell,hell,c,Negativity,0
.,.,n,,0
Fathers,fathers,s,PersonProperty,0
are,are,s,ReportingStates,0
given,given,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
love,love,s,Positivity,0
their,their,s,PersonPronoun,0
sons,sons,s,PersonProperty,0
too,too,s,,0
well,well,c,StandardsPos,0
.,.,nn,StandardsPos,1
No,no,s,DenyDisclaim,0
by,by,s,,0
my,my,s,FirstPer,0
troth,troth,c,CommonAuthorities,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
mothers,mothers,s,PersonProperty,0
neither,neither,c,DenyDisclaim,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
sure,sure,s,Confidence,0
I,i,s,Contingency,0
could,could,s,Contingency,1
never,never,s,Contingency,2
find,find,s,SubjectivePercept,0
it,it,c,SubjectivePercept,1
.,.,s,,0
This,this,n,,0
Back-winter,back-winter,s,UNRECOGNIZED,0
plays,plays,s,ReportingEvents,0
a,a,s,SenseObject,0
railing,railing,s,SenseObject,1
part,part,s,SceneShift,0
to,to,s,SceneShift,1
no,no,s,DenyDisclaim,0
purpose,purpose,c,ProjectAhead,0
",",",",s,,0
my,my,s,FirstPer,0
small,small,s,SenseProperty,0
learning,learning,s,Curiosity,0
finds,finds,s,ReportingEvents,0
no,no,n,DenyDisclaim,0
reason,reason,s,DenyDisclaim,1
for,for,s,,0
it,it,c,,0
",",",",s,,0
except,except,s,Exceptions,0
as,as,s,Exceptions,1
a,a,s,,0
Back-winter,back-winter,s,UNRECOGNIZED,0
or,or,s,,0
an,an,s,,0
after,after,s,Sequence,0
winter,winter,s,AbstractConcepts,0
is,is,s,ReportingStates,0
more,more,s,Comparison,0
raging,raging,n,Negativity,0
tempestuous,tempestuous,c,Negativity,0
",",",",s,,0
and,and,s,,0
violent,violent,s,StandardsNeg,0
then,then,s,,0
the,the,s,Sequence,0
beginning,beginning,s,Sequence,1
of,of,s,Sequence,2
Winter,winter,c,AbstractConcepts,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
he,he,s,PersonPronoun,0
brings,brings,s,,0
him,him,s,PersonPronoun,0
in,in,n,,0
stamping,stamping,s,Motions,0
and,and,s,,0
raging,raging,s,Negativity,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
he,he,s,PersonPronoun,0
were,were,s,ProjectBack,0
mad,mad,c,Negativity,0
",",",",s,,0
when,when,s,,0
his,his,s,PersonPronoun,0
father,father,s,PersonProperty,0
is,is,s,ReportingStates,0
