SInce,since,s,ReasonBackward,0
you,you,s,Confront,1
believe,believe,s,PrivateThinking,0
one,one,s,Numbers,0
Month's,month's,s,TimeDuration,0
time,time,s,,0
might,might,s,Contingency,0
bring,bring,s,DirectAddress,0
you,you,s,DirectAddress,1
down,down,s,DirectAddress,2
to,to,s,Comparison,0
the,the,n,Comparison,1
same,same,s,Comparison,2
Indifference,indifference,c,StandardsNeg,0
",",",",s,,0
only,only,s,SubjectivePercept,0
clad,clad,s,SenseProperty,0
in,in,s,SenseProperty,1
a,a,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
better,better,s,Comparison,0
Manners,manners,c,StandardsPos,0
",",",",s,,0
perhaps,perhaps,c,Uncertainty,0
.,.,s,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
you,you,s,DirectAddress,0
Men,men,n,PersonProperty,0
are,are,s,ReportingStates,0
unaccountable,unaccountable,s,StandardsNeg,0
things,things,c,Uncertainty,0
",",",",s,,0
mad,mad,s,Negativity,0
till,till,s,AbstractConcepts,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
your,your,s,DirectAddress,0
Mistresses,mistresses,c,PersonProperty,0
;,;,s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
stark,stark,s,Negativity,0
mad,mad,n,Negativity,0
till,till,s,AbstractConcepts,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
rid,rid,s,Resistance,0
of,of,s,Resistance,1
',',c,,0
em,em,s,SpaceRelation,0
again,again,c,RecurringEvents,0
.,.,s,DirectAddress,0
Tell,tell,s,DirectAddress,1
me,me,c,DirectAddress,2
",",",",s,,0
honestly,honestly,c,Intensity,0
",",",",s,,0
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
your,your,s,DirectAddress,0
Patience,patience,s,StandardsPos,0
put,put,s,ReportingEvents,0
to,to,s,ReportingEvents,1
a,a,n,,0
much,much,s,Intensity,0
severer,severer,s,Comparison,0
Trial,trial,s,AbstractConcepts,0
after,after,s,Sequence,0
Possession,possession,c,AbstractConcepts,0
",",",",s,,0
than,than,s,Comparison,0
before,before,nnn,Sequence,0
With,with,s,Specifiers,0
a,a,s,Specifiers,1
great,great,s,Intensity,0
many,many,c,Intensity,1
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
confess,confess,c,Insist,2
",",",",s,,0
it,it,s,,0
is,is,c,ReportingStates,0
",",",",s,,0
to,to,s,Inclusive,0
our,our,s,Inclusive,1
eternal,eternal,s,RecurringEvents,0
Scandal,scandal,c,Negativity,0
;,;,s,Resistance,0
but,but,s,Resistance,1
I,i,s,FirstPer,0
--,--,n,,0
dear,dear,s,Positivity,0
Creature,creature,c,SenseObject,0
",",",",s,,0
do,do,s,Intensity,0
but,but,s,Resistance,0
try,try,s,ProjectAhead,0
me,me,nnn,FirstPer,0
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
the,the,s,Specifiers,2
surest,surest,s,Confidence,0
way,way,s,AbstractConcepts,0
indeed,indeed,c,Intensity,0
",",",",s,,0
to,to,s,,0
know,know,c,Confidence,0
",",",",s,Resistance,0
but,but,s,Resistance,1
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
safest,safest,c,StandardsPos,0
.,.,nnnnn,,0
Really,really,s,Intensity,0
I,i,s,Metadiscourse,0
find,find,s,Metadiscourse,1
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
something,something,s,Uncertainty,0
idle,idle,c,SenseProperty,0
",",",",s,,0
Bellinda,bellinda,c,UNRECOGNIZED,0
",",",",s,,0
besides,besides,c,Specifiers,0
",",",",s,Specifiers,1
I,i,s,FirstPer,0
dote,dote,s,Positivity,0
upon,upon,s,Positivity,1
this,this,n,,0
little,little,s,SenseProperty,0
odd,odd,s,SubjectivePercept,0
private,private,s,SpaceRelation,0
Corner,corner,c,SpaceRelation,1
.,.,s,Resistance,0
But,but,s,Resistance,1
don't,don't,s,Resistance,0
let,let,s,Resistance,1
my,my,s,FirstPer,0
lazy,lazy,s,Negativity,0
Fancy,fancy,s,SubjectivePercept,0
confine,confine,s,StandardsNeg,0
you,you,nnnnnn,DirectAddress,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
we'll,we'll,s,ProjectAhead,0
take,take,s,ReportingEvents,0
one,one,s,Numbers,0
turn,turn,c,,0
",",",",s,,0
and,and,s,,0
come,come,s,DirectAddress,0
to,to,s,DirectAddress,1
you,you,s,DirectAddress,2
again,again,c,RecurringEvents,0
.,.,nnnnn,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
at,at,s,DirectAddress,0
your,your,s,DirectAddress,1
Service,service,c,DirectAddress,2
.,.,nnnnnn,,0
Enough,enough,c,SubjectivePercept,0
.,.,nnn,,0
Sure,sure,s,Confidence,0
you,you,s,DirectAddress,0
think,think,s,DirectAddress,1
me,me,s,FirstPer,0
scandalously,scandalously,s,Negativity,0
free,free,c,AbstractConcepts,0
",",",",s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Constant,constant,c,RecurringEvents,0
.,.,s,,0
I,i,s,Fear,0
Am,am,s,Fear,1
afraid,afraid,s,Fear,2
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
lose,lose,n,Negativity,0
your,your,s,DirectAddress,0
good,good,s,StandardsPos,0
Opinion,opinion,s,StandardsPos,1
of,of,s,,0
me,me,nnn,FirstPer,0
My,my,s,FirstPer,0
good,good,s,StandardsPos,0
Opinion,opinion,c,StandardsPos,1
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
is,is,s,Resemblances,0
like,like,s,Resemblances,1
your,your,s,DirectAddress,0
Cruelty,cruelty,c,Anger,0
",",",",s,,0
never,never,s,Biographical_Time,0
to,to,s,Biographical_Time,1
be,be,s,Biographical_Time,2
removed,removed,c,ReportingStates,0
.,.,nnn,ReportingStates,1
But,but,s,Resistance,0
if,if,s,Contingency,0
I,i,s,Insist,0
should,should,s,Insist,1
remove,remove,s,ReportingEvents,0
my,my,s,FirstPer,0
Cruelty,cruelty,c,Anger,0
",",",",s,,0
then,then,s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
an,an,s,ReportingStates,2
end,end,s,TimeShift,0
of,of,s,TimeShift,1
your,your,s,DirectAddress,0
good,good,s,StandardsPos,0
Opinion,opinion,c,StandardsPos,1
.,.,nnn,ReportingStates,0
There,there,s,ReportingStates,1
is,is,s,ReportingStates,2
not,not,s,Resistance,0
so,so,s,Resistance,1
strict,strict,s,CommonAuthorities,0
an,an,s,,0
Alliance,alliance,s,Positivity,0
between,between,s,Positivity,1
',',c,,0
em,em,s,SpaceRelation,0
neither,neither,c,DenyDisclaim,0
.,.,s,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
certain,certain,s,Confidence,0
I,i,s,Insist,0
should,should,n,Insist,1
love,love,s,OralCues,0
you,you,s,OralCues,1
then,then,s,,0
better,better,s,Comparison,0
(,(,c,,0
if,if,s,Contingency,0
that,that,s,Contingency,1
be,be,s,ReportingStates,0
possible,possible,c,Contingency,0
),),s,,0
than,than,s,Comparison,0
I,i,s,Comparison,1
do,do,s,Comparison,2
now,now,c,Immediacy,0
;,;,s,Curiosity,0
and,and,s,Curiosity,1
where,where,s,Curiosity,2
I,i,s,FirstPer,0
love,love,c,Positivity,0
",",",",s,,0
I,i,n,Autobio,0
always,always,s,Autobio,1
esteem,esteem,nnn,StandardsPos,0
Indeed,indeed,c,Intensity,0
",",",",s,,0
I,i,s,FirstPer,0
doubt,doubt,s,Uncertainty,0
you,you,s,DirectAddress,0
much,much,c,Intensity,0
:,:,n,Question,0
Why,why,s,Question,1
suppose,suppose,s,DirectReasoning,0
you,you,s,DirectReasoning,1
had,had,s,ProjectBack,0
a,a,s,PersonProperty,0
Wife,wife,c,PersonProperty,1
",",",",s,,0
and,and,s,,0
she,she,s,Insist,0
should,should,s,Insist,1
entertain,entertain,s,Positivity,0
a,a,s,StandardsPos,0
Gallant,gallant,c,StandardsPos,1
.,.,nn,,0
If,if,s,Contingency,0
I,i,s,FirstPer,0
gave,gave,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
just,just,s,StandardsPos,0
Cause,cause,c,StandardsPos,1
",",",",s,,0
how,how,s,,0
could,could,s,Contingency,0
I,i,s,FirstPer,0
justly,justly,s,StandardsPos,0
condemn,condemn,s,Negative_Relation,0
her,her,c,PersonPronoun,0
?,?,nnn,Question,0
Ah,ah,c,OralCues,0
;,;,s,Resistance,0
but,but,s,Resistance,1
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
differ,differ,s,Comparison,0
widely,widely,s,SpaceRelation,0
about,about,s,,0
just,just,s,StandardsPos,0
Causes,causes,c,StandardsPos,1
.,.,nnn,Resistance,0
But,but,s,Resistance,1
blows,blows,s,Motions,0
can,can,s,Contingency,0
bear,bear,s,SenseObject,0
no,no,s,DenyDisclaim,0
Dispute,dispute,c,Resistance,0
.,.,nnn,Metadiscourse,0
Nor,nor,s,Metadiscourse,1
Ill,ill,s,StandardsNeg,0
Manners,manners,s,StandardsNeg,1
much,much,c,Intensity,0
",",",",s,,0
truly,truly,c,Intensity,0
.,.,nnn,Sequence,0
Then,then,s,Sequence,1
no,no,s,DenyDisclaim,0
Woman,woman,s,PersonProperty,0
upon,upon,s,,0
Earth,earth,c,SpaceRelation,0
",",",",s,,0
has,has,s,,0
so,so,s,,0
just,just,s,SubjectivePercept,0
a,a,s,SubjectivePercept,1
Cause,cause,s,Cause,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,c,,0
.,.,nnn,,0
O,o,c,LangRef,0
",",",",s,Resistance,0
but,but,s,Resistance,1
a,a,s,CommonAuthorities,0
faithful,faithful,s,CommonAuthorities,1
Wife,wife,c,PersonProperty,0
",",",",s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
beautiful,beautiful,s,StandardsPos,0
Character,character,c,LangRef,0
.,.,nnn,,0
To,to,s,,0
a,a,s,,0
deserving,deserving,s,StandardsPos,0
Husband,husband,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
confess,confess,s,SelfDisclosure,1
it,it,s,,0
is,is,c,ReportingStates,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
can,can,s,Contingency,0
his,his,s,PersonPronoun,0
Faults,faults,s,StandardsNeg,0
Release,release,s,ReportingEvents,0
my,my,s,Responsibility,0
Duty,duty,c,Responsibility,1
?,?,nnn,Question,0
In,in,s,StandardsPos,0
Equity,equity,s,StandardsPos,1
without,without,s,Confidence,0
doubt,doubt,c,Confidence,1
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
where,where,s,,0
Laws,laws,s,AbstractConcepts,0
dispense,dispense,s,Resistance,0
with,with,s,Resistance,1
Equity,equity,c,StandardsPos,0
;,;,s,,0
Equity,equity,s,StandardsPos,0
should,should,n,Insist,0
dispense,dispense,s,Resistance,0
with,with,s,Resistance,1
Laws,laws,nnn,AbstractConcepts,0
Pray,pray,s,Intensity,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
leave,leave,s,,0
this,this,s,,0
Dispute,dispute,c,Resistance,0
;,;,s,,0
for,for,s,DirectAddress,0
you,you,s,DirectAddress,1
Men,men,s,PersonProperty,0
have,have,s,ReportingStates,0
as,as,s,ReportingStates,1
much,much,s,Intensity,0
Witchcraft,witchcraft,s,AbstractConcepts,0
in,in,s,DirectAddress,0
your,your,n,DirectAddress,1
Arguments,arguments,c,AbstractConcepts,0
",",",",s,,0
as,as,s,,0
Women,women,s,PersonProperty,0
have,have,s,,0
in,in,s,SpaceRelation,0
their,their,s,SpaceRelation,1
Eyes,eyes,nnn,SpaceRelation,2
But,but,s,Resistance,0
whilst,whilst,s,TimeDuration,0
you,you,s,DirectAddress,0
Attack,attack,s,Negative_Relation,0
me,me,s,FirstPer,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
Charms,charms,c,Positivity,0
",",",",s,,0
it,it,s,,0
is,is,s,Exceptions,0
but,but,s,Exceptions,1
reasonable,reasonable,s,StandardsPos,0
I,i,s,FirstPer,0
Assault,assault,s,Negative_Relation,0
you,you,n,DirectAddress,0
with,with,s,,0
mine,mine,nnn,ReportingEvents,0
The,the,s,ReportingEvents,1
Case,case,s,AbstractConcepts,0
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
the,the,s,Comparison,0
same,same,c,Comparison,1
.,.,s,Question,0
What,what,s,Question,1
Mischief,mischief,s,StandardsNeg,0
we,we,s,,0
do,do,c,GenericEvents,0
",",",",s,GenericEvents,1
we,we,s,Insist,0
cannot,cannot,s,Insist,1
help,help,c,Positivity,0
",",",",s,,0
and,and,s,,0
therefore,therefore,n,ReasonForward,0
are,are,s,ProjectAhead,0
to,to,s,ProjectAhead,1
be,be,s,ReportingStates,0
forgiven,forgiven,nnn,Reassure,0
Beauty,beauty,s,StandardsPos,0
soon,soon,s,ProjectAhead,0
obtains,obtains,s,ReportingEvents,0
Pardon,pardon,c,Positivity,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
the,the,s,Negativity,0
Pain,pain,s,Negativity,1
that,that,s,,0
it,it,s,,0
gives,gives,c,,0
",",",",s,,0
when,when,s,Question,0
it,it,s,Question,1
applies,applies,s,ReportingEvents,0
the,the,n,,0
Balm,balm,s,SenseObject,0
of,of,s,,0
Compassion,compassion,s,StandardsPos,0
to,to,s,,0
the,the,s,SenseObject,0
Wound,wound,c,SenseObject,1
;,;,s,Resistance,0
But,but,s,Resistance,1
a,a,s,Positivity,0
fine,fine,s,Positivity,1
Face,face,c,SenseObject,0
",",",",s,,0
and,and,s,,0
a,a,s,,0
hard,hard,s,Negativity,0
Heart,heart,c,Negativity,1
",",",",s,,0
is,is,s,ReportingStates,0
almost,almost,n,SubjectivePercept,0
as,as,s,Comparison,0
bad,bad,s,Comparison,1
as,as,s,Comparison,2
an,an,s,,0
ugly,ugly,s,Negativity,0
Face,face,s,SenseObject,0
and,and,s,,0
a,a,s,,0
soft,soft,s,SenseProperty,0
one,one,c,Numbers,0
:,:,s,,0
both,both,s,,0
very,very,s,Intensity,0
troublesome,troublesome,s,Negativity,0
to,to,s,,0
many,many,s,,0
a,a,s,StandardsNeg,0
Poor,poor,n,StandardsNeg,1
Gentleman,gentleman,nnn,Positivity,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
and,and,s,,0
to,to,s,,0
many,many,s,,0
a,a,s,StandardsNeg,0
Poor,poor,s,StandardsNeg,1
Gentlewoman,gentlewoman,s,PersonProperty,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
I,i,s,Contingency,0
can,can,s,Contingency,1
assure,assure,s,Reassure,0
you,you,c,Reassure,1
.,.,s,Resistance,0
But,but,s,Resistance,1
pray,pray,s,Intensity,0
which,which,s,,0
of,of,n,,0
',',c,,0
em,em,s,SpaceRelation,0
is,is,s,Question,0
it,it,c,Question,1
",",",",s,,0
that,that,s,,0
most,most,s,Comparison,0
afflicts,afflicts,s,Negativity,0
you,you,nnn,DirectAddress,0
Your,your,s,DirectAddress,0
Glass,glass,s,SenseObject,0
and,and,s,,0
Conscience,conscience,s,StandardsPos,0
will,will,s,PredictedFuture,0
inform,inform,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
.,.,s,Resistance,0
But,but,s,Resistance,1
for,for,s,Intensity,0
Heaven's,heaven's,s,Intensity,1
sake,sake,s,Intensity,2
(,(,c,,0
for,for,n,,0
now,now,s,Immediacy,0
I,i,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
serious,serious,c,SubjectivePercept,0
),),s,,0
if,if,s,Contingency,0
Pity,pity,s,Sad,0
or,or,s,,0
if,if,s,Contingency,0
Gratitude,gratitude,s,Positivity,0
can,can,s,Contingency,0
move,move,s,MoveBody,0
you,you,c,MoveBody,1
",",",",nnn,,0
Your,your,s,DirectAddress,0
Sufferings,sufferings,s,Sad,0
eased,eased,c,Reassure,0
",",",",s,,0
your,your,s,DirectAddress,0
Flame,flame,s,SenseObject,0
would,would,s,ProjectBack,0
soon,soon,s,ProjectAhead,0
abate,abate,c,ReportingEvents,0
;,;,s,,0
And,and,s,,0
that,that,s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
preserve,preserve,c,ProjectAhead,0
",",",",n,,0
not,not,s,DenyDisclaim,0
quench,quench,s,ReportingEvents,0
it,it,c,,0
",",",",s,,0
Sir,sir,nnn,PersonProperty,0
Would,would,s,Request,0
you,you,s,Request,1
preserve,preserve,s,ProjectAhead,0
it,it,c,,0
",",",",s,,0
nourish,nourish,s,StandardsPos,0
it,it,s,,0
with,with,s,,0
favors,favors,c,Positivity,0
;,;,s,,0
for,for,s,ReasonBackward,0
that,that,s,ReasonBackward,1
is,is,s,ReasonBackward,2
the,the,s,GenericEvents,0
Food,food,c,GenericEvents,1
",",",",s,,0
it,it,n,,0
naturally,naturally,s,Confidence,0
requires,requires,nnn,CommonAuthorities,0
Yet,yet,s,Resistance,0
on,on,s,,0
that,that,s,,0
Natural,natural,s,AbstractConcepts,0
Food,food,c,SenseObject,0
",",",",s,,0
',',c,,0
twou'd,twou'd,s,UNRECOGNIZED,0
Surfeit,surfeit,s,StandardsNeg,0
soon,soon,c,TimeShift,0
",",",",s,TimeShift,1
should,should,s,Future_Question,0
I,i,s,Future_Question,1
resolve,resolve,s,Promise,0
to,to,s,Promise,1
grant,grant,s,CommonAuthorities,0
all,all,n,SubjectivePercept,0
that,that,s,SubjectivePercept,1
you,you,s,SubjectivePercept,2
would,would,s,ProjectBack,0
ask,ask,nnn,Request,0
And,and,s,,0
in,in,s,,0
refusing,refusing,s,Resistance,0
all,all,c,,0
",",",",s,,0
you,you,s,DirectAddress,0
starve,starve,s,Negativity,0
it,it,c,,0
.,.,s,Imperative,0
Forgive,forgive,s,Imperative,1
me,me,s,FirstPer,0
therefore,therefore,c,ReasonForward,0
",",",",s,ReasonForward,0
since,since,s,ReasonForward,1
my,my,s,FirstPer,0
Hunger,hunger,n,Negativity,0
rages,rages,c,Anger,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
at,at,s,SubjectiveTime,0
last,last,s,SubjectiveTime,1
grow,grow,s,SpaceRelation,0
Wild,wild,c,SpaceRelation,1
",",",",s,,0
and,and,s,,0
in,in,s,,0
my,my,s,FirstPer,0
frenzy,frenzy,s,Intensity,0
force,force,s,,0
at,at,s,SubjectivePercept,0
least,least,c,SubjectivePercept,1
",",",",s,,0
This,this,s,,0
from,from,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,n,,0
Or,or,s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
have,have,s,,0
my,my,s,FirstPer,0
Flame,flame,c,SenseObject,0
",",",",s,,0
soar,soar,s,Motions,0
higher,higher,s,Comparison,0
still,still,c,Updates,0
",",",",s,,0
then,then,s,,0
grant,grant,s,CommonAuthorities,0
me,me,s,FirstPer,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
and,and,s,,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
and,and,n,,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
and,and,s,,0
Thousands,thousands,s,Numbers,0
more,more,c,Comparison,0
;,;,nnnnnn,,0
Ay,ay,c,OralCues,0
",",",",s,,0
go,go,c,ReportingEvents,0
",",",",s,,0
ay,ay,c,OralCues,0
:,:,s,Question,0
Where,where,s,Question,1
shall,shall,s,Future_Question,0
we,we,s,Future_Question,1
go,go,c,ReportingEvents,0
",",",",s,,0
my,my,s,FirstPer,0
Charming,charming,s,Positivity,0
Angel,angel,c,SenseObject,0
",",",",s,,0
--,--,s,,0
into,into,s,,0
this,this,s,,0
private,private,s,AbstractConcepts,0
Arbor,arbor,c,SenseObject,0
.,.,n,,0
--,--,s,,0
Nay,nay,c,OralCues,0
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
lose,lose,s,SubjectiveTime,0
no,no,s,SubjectiveTime,1
time,time,s,SubjectiveTime,2
--,--,s,,0
Moments,moments,s,,0
are,are,s,ReportingStates,0
precious,precious,nnn,StandardsPos,0
And,and,s,,0
Lovers,lovers,s,Positivity,0
wild,wild,c,Intensity,0
.,.,s,Imperative,0
Pray,pray,s,Imperative,1
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
stop,stop,s,Resistance,0
here,here,c,SpaceRelation,0
;,;,s,,0
at,at,s,SubjectivePercept,0
least,least,s,SubjectivePercept,1
for,for,s,,0
this,this,s,Immediacy,0
time,time,c,Immediacy,1
.,.,nnn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
impossible,impossible,c,StandardsNeg,0
:,:,s,,0
He,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
has,has,s,ReportingEvents,0
Power,power,s,ReportingEvents,1
over,over,s,ReportingEvents,2
you,you,c,DirectAddress,0
",",",",s,,0
can,can,s,Contingency,0
have,have,s,Contingency,1
none,none,s,DenyDisclaim,0
over,over,s,,0
himself,himself,c,PersonPronoun,0
.,.,nnn,,0
Ah,ah,c,OralCues,0
;,;,s,,0
I,i,s,Sad,0
Am,am,s,Sad,1
lost,lost,c,Sad,2
.,.,nnn,,0
Fe,fe,c,UNRECOGNIZED,0
",",",",s,,0
fe,fe,c,UNRECOGNIZED,0
",",",",s,,0
fe,fe,c,UNRECOGNIZED,0
",",",",s,,0
fe,fe,c,UNRECOGNIZED,0
",",",",s,,0
fe,fe,c,UNRECOGNIZED,0
.,.,nnn,,0
Fe,fe,c,UNRECOGNIZED,0
",",",",s,,0
fe,fe,c,UNRECOGNIZED,0
",",",",s,,0
fe,fe,c,UNRECOGNIZED,0
",",",",s,,0
fe,fe,c,UNRECOGNIZED,0
",",",",s,,0
fe,fe,c,UNRECOGNIZED,0
.,.,nnn,,0
Death,death,s,Negativity,0
and,and,s,,0
Furies,furies,c,Anger,0
",",",",s,,0
who,who,s,Question,0
are,are,s,Question,1
these,these,c,Immediacy,0
?,?,nnn,Question,0
Oh,oh,s,OralCues,0
heavens,heavens,c,Positivity,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
out,out,s,Contingency,0
of,of,s,Contingency,1
my,my,s,Contingency,2
Wits,wits,c,Contingency,3
;,;,s,,0
if,if,s,Contingency,0
they,they,s,Contingency,1
knew,knew,s,Confidence,0
me,me,c,FirstPer,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
Ruined,ruined,c,Negativity,0
.,.,nnn,Question,0
Don't,don't,s,Question,1
be,be,s,ReportingStates,0
frightened,frightened,c,ReportingStates,0
;,;,s,ReportingStates,1
Ten,ten,s,Numbers,0
thousand,thousand,s,Numbers,1
to,to,s,,0
One,one,s,Numbers,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
Strangers,strangers,s,Uncertainty,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nnn,,0
Whatever,whatever,s,Uncertainty,0
they,they,s,ReportingStates,0
are,are,c,ReportingStates,1
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
stay,stay,s,SpaceRelation,0
here,here,s,SpaceRelation,1
a,a,s,TimeShift,0
moment,moment,s,TimeShift,1
longer,longer,c,Comparison,0
.,.,nnn,Question,0
Whither,whither,s,Question,1
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
go,go,c,ReportingEvents,0
?,?,nnn,Question,0
Home,home,c,SpaceRelation,0
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
the,the,s,Resemblances,2
Devil,devil,s,AbstractConcepts,0
were,were,s,ProjectBack,0
in,in,s,,0
me,me,c,FirstPer,0
.,.,s,,0
Lord,lord,s,CommonAuthorities,0
where,where,s,Question,0
is,is,s,Question,1
this,this,s,,0
Bellinda,bellinda,s,UNRECOGNIZED,0
now,now,c,Immediacy,0
?,?,nn,Question,0
O,o,c,LangRef,0
!,!,s,,0
it,it,s,,0
is,is,s,Positive_Attribution,0
well,well,s,Positive_Attribution,1
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
come,come,c,ReportingEvents,0
:,:,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
so,so,s,,0
frightened,frightened,s,Fear,0
my,my,s,FirstPer,0
Hair,hair,s,SenseObject,0
stands,stands,s,SpaceRelation,0
an,an,s,SpaceRelation,1
end,end,c,Sequence,0
.,.,nn,DirectAddress,0
Let,let,s,DirectAddress,1
Us,us,s,DirectAddress,2
be,be,s,ReportingStates,0
gone,gone,s,ReportingEvents,0
for,for,s,Intensity,0
Heaven's,heaven's,s,Intensity,1
sake,sake,c,Intensity,2
.,.,nnn,,0
Lord,lord,c,CommonAuthorities,0
",",",",s,Specifiers,0
What,what,s,Specifiers,1
Is,is,s,Specifiers,2
the,the,s,Specifiers,3
Matter,matter,c,AbstractConcepts,0
?,?,nnn,Question,0
The,the,s,Negativity,0
Devil's,devil's,s,Negativity,1
the,the,s,,0
Matter,matter,c,AbstractConcepts,0
",",",",s,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
discovered,discovered,c,ReportingStates,0
.,.,s,ReportingStates,1
Here,here,s,DirectAddress,0
Is,is,s,DirectAddress,1
a,a,s,DirectAddress,2
Couple,couple,s,AbstractConcepts,0
of,of,s,,0
Women,women,s,PersonProperty,0
have,have,s,ReportingEvents,0
done,done,n,ReportingEvents,1
the,the,s,Intensity,0
most,most,s,Intensity,1
impertinent,impertinent,s,StandardsNeg,0
thing,thing,c,Uncertainty,0
.,.,s,,0
Away,away,c,,0
",",",",s,,0
Away,away,c,,0
",",",",s,,0
Away,away,c,,0
",",",",s,,0
Away,away,c,,0
",",",",s,,0
Away,away,nnn,,0
Well,well,s,SenseObject,0
Mademoiselle,mademoiselle,c,PersonProperty,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
Prodigious,prodigious,s,StandardsPos,0
thing,thing,c,Uncertainty,0
",",",",s,,0
how,how,s,,0
Women,women,s,PersonProperty,0
can,can,s,Fear,0
suffer,suffer,s,Fear,1
filthy,filthy,n,Negativity,0
Fellows,fellows,c,PersonProperty,0
",",",",s,,0
to,to,s,,0
grow,grow,s,ReportingEvents,0
so,so,s,,0
familiar,familiar,s,PriorKnowledge,0
with,with,s,PriorKnowledge,1
',',c,,0
em,em,nnn,SpaceRelation,0
Ah,ah,s,OralCues,0
Matam,matam,c,UNRECOGNIZED,0
",",",",s,,0
il,il,s,,0
n'y,n'y,s,UNRECOGNIZED,0
a,a,s,,0
rien,rien,s,,0
desi,desi,s,UNRECOGNIZED,0
Naturel,naturel,c,,0
.,.,nnn,,0
Fe,fe,c,UNRECOGNIZED,0
",",",",s,,0
fe,fe,c,UNRECOGNIZED,0
",",",",s,,0
fe,fe,c,UNRECOGNIZED,0
.,.,s,Resistance,0
But,but,s,Resistance,1
oh,oh,s,OralCues,0
my,my,s,SelfDisclosure,0
Heart,heart,c,SelfDisclosure,1
;,;,s,,0
O,o,s,LangRef,0
Jealousy,jealousy,c,Negative_Relation,0
",",",",s,,0
O,o,s,LangRef,0
Torture,torture,c,Negativity,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
upon,upon,s,,0
the,the,s,SenseObject,0
rack,rack,c,SenseObject,1
.,.,s,Question,0
What,what,n,Question,1
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
