S,s,s,LangRef,0
fed,fed,s,ReportingEvents,0
unto,unto,s,CommonAuthorities,0
the,the,s,,0
slaughter,slaughter,c,Anger,0
",",",",s,,0
submit,submit,s,ReportingEvents,0
unto,unto,s,CommonAuthorities,0
it,it,c,,0
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
not,not,s,DenyDisclaim,0
stand,stand,s,SpaceRelation,0
still,still,c,SpaceRelation,1
",",",",s,Resistance,0
but,but,n,Resistance,1
resolve,resolve,s,Promise,0
to,to,s,Promise,1
turn,turn,s,,0
our,our,s,Inclusive,0
Swords,swords,s,SenseObject,0
upon,upon,s,,0
our,our,s,Inclusive,0
enemies,enemies,c,Negativity,0
",",",",s,,0
or,or,s,,0
bend,bend,s,Motions,0
them,them,s,Motions,1
against,against,s,,0
our,our,s,Inclusive,0
own,own,n,Inclusive,1
breasts,breasts,c,SenseObject,0
;,;,s,,0
either,either,s,Metadiscourse,0
ways,ways,s,AbstractConcepts,0
a,a,s,,0
victory,victory,c,Positivity,0
",",",",s,,0
and,and,s,,0
will,will,s,PredictedFuture,0
bring,bring,s,,0
us,us,s,Inclusive,0
happiness,happiness,s,Positivity,0
and,and,s,,0
glory,glory,nn,StandardsPos,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
for,for,s,SelfDisclosure,2
the,the,s,,0
last,last,c,Sequence,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
safest,safest,s,StandardsPos,0
way,way,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
in,in,s,Inclusive,0
our,our,s,Inclusive,1
griefs,griefs,s,,0
the,the,s,,0
noblest,noblest,c,StandardsPos,0
.,.,nnn,,0
Sr,sr,c,UNRECOGNIZED,0
",",",",s,,0
These,these,s,Immediacy,0
fellows,fellows,s,PersonProperty,0
came,came,s,ReportingEvents,0
to,to,s,,0
kill,kill,s,Negativity,0
us,us,c,Inclusive,0
",",",",s,,0
one,one,s,Specifiers,0
of,of,s,Specifiers,1
the,the,s,Specifiers,2
weakest,weakest,s,Negativity,0
on,on,s,,0
',',c,,0
em,em,c,SpaceRelation,0
",",",",s,,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
saw,saw,n,PrivateThinking,0
himself,himself,s,PrivateThinking,1
laid,laid,s,ReportingEvents,0
hold,hold,s,ReportingEvents,0
on,on,s,ReportingEvents,1
for,for,s,,0
his,his,s,PersonPronoun,0
other,other,s,Specifiers,0
fault,fault,c,StandardsNeg,0
",",",",s,,0
suspecting,suspecting,s,Negativity,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
discovered,discovered,s,Curiosity,0
out,out,s,,0
of,of,n,,0
mere,mere,s,SubjectivePercept,0
guiltines,guiltines,s,UNRECOGNIZED,0
confessed,confessed,c,ReportingStates,0
",",",",s,ReportingStates,1
that,that,s,,0
unwillingly,unwillingly,s,Reluctance,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
brought,brought,s,ReportingEvents,0
into,into,s,Transformation,0
the,the,s,Transformation,1
plot,plot,c,LangRef,0
",",",",s,,0
by,by,s,,0
the,the,n,,0
perswation,perswation,s,UNRECOGNIZED,0
of,of,s,,0
his,his,s,PersonPronoun,0
fellows,fellows,c,PersonProperty,0
",",",",s,,0
who,who,s,,0
in,in,s,ProjectAhead,0
hope,hope,s,ProjectAhead,1
of,of,s,ProjectAhead,2
preferment,preferment,s,Positivity,0
from,from,s,,0
the,the,s,Negative_Relation,0
enemy,enemy,s,Negative_Relation,1
had,had,n,ProjectBack,0
decreed,decreed,s,CommonAuthorities,0
on,on,s,Generalization,0
all,all,s,Generalization,1
our,our,s,Inclusive,0
deaths,deaths,c,Negativity,0
",",",",s,,0
he,he,s,Citations,0
says,says,s,Citations,1
too,too,s,,0
that,that,s,,0
himself,himself,c,PersonPronoun,0
",",",",s,,0
and,and,s,Intensity,0
many,many,s,Intensity,1
more,more,s,Intensity,2
were,were,n,ProjectBack,0
attempted,attempted,s,ProjectAhead,0
by,by,s,Uncertainty,0
some,some,s,Uncertainty,1
of,of,s,,0
the,the,s,,0
adverse,adverse,s,Resistance,0
party,party,s,Resistance,1
with,with,s,,0
promises,promises,c,ProjectAhead,0
",",",",s,,0
and,and,s,,0
threats,threats,s,Fear,0
to,to,s,Fear,1
lay,lay,s,SpaceRelation,0
down,down,n,SpaceRelation,1
their,their,s,PersonPronoun,0
Arms,arms,c,SenseObject,0
",",",",s,,0
and,and,s,,0
that,that,s,,0
the,the,s,,0
Camp,camp,s,SenseObject,0
is,is,s,ReportingStates,0
full,full,s,Specifiers,0
of,of,s,Specifiers,1
such,such,s,Intensity,0
commotors,commotors,nnn,UNRECOGNIZED,0
This,this,s,,0
then,then,s,,0
will,will,s,PredictedFuture,0
confirm,confirm,s,PredictedFuture,1
our,our,s,Inclusive,0
former,former,s,ProjectBack,0
resolutions,resolutions,c,StandardsPos,0
",",",",s,,0
come,come,s,ReportingEvents,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
number,number,s,AbstractConcepts,0
up,up,s,,0
our,our,n,Inclusive,0
selves,selves,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
if,if,s,Contingency,0
we,we,s,Contingency,1
are,are,s,Contingency,2
equal,equal,s,Comparison,0
each,each,s,Inclusive,0
man,man,s,Inclusive,1
set,set,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
sword,sword,s,SenseObject,0
against,against,s,,0
his,his,s,PersonPronoun,0
fellows,fellows,s,PersonProperty,0
breast,breast,c,PersonProperty,0
",",",",n,,0
and,and,s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
friendly,friendly,s,Positivity,0
wound,wound,s,Negativity,0
(,(,c,,0
in,in,s,Resistance,0
spite,spite,s,Resistance,1
of,of,s,Resistance,2
Fate,fate,s,SubjectivePercept,0
or,or,s,,0
Fortune,fortune,c,ProjectAhead,0
",",",",s,,0
being,being,s,ReportingStates,0
our,our,s,Inclusive,0
selves,selves,s,SubjectivePercept,0
Lords,lords,n,CommonAuthorities,0
of,of,s,,0
a,a,s,,0
greater,greater,s,Comparison,0
power,power,c,AbstractConcepts,0
),),s,,0
give,give,s,,0
happiness,happiness,s,Positivity,0
to,to,s,,0
either,either,c,Intensity,0
.,.,s,Intensity,1
Then,then,s,,0
these,these,s,Immediacy,0
wild,wild,s,SenseProperty,0
Beasts,beasts,s,SenseProperty,1
will,will,n,PredictedFuture,0
deplore,deplore,s,Negativity,0
the,the,s,Sad,0
loss,loss,s,Sad,1
of,of,s,Sad,2
that,that,s,,0
they,they,s,,0
so,so,s,,0
endeavor,endeavor,s,ProjectAhead,0
to,to,s,ProjectAhead,1
throw,throw,s,Motions,0
away,away,c,,0
",",",",s,,0
and,and,s,,0
leap,leap,s,Motions,0
like,like,n,SubjectivePercept,0
head-lesse,head-lesse,s,UNRECOGNIZED,0
bodies,bodies,s,SenseObject,0
into,into,s,,0
flames,flames,c,SenseObject,0
",",",",s,,0
and,and,s,,0
ruin,ruin,nnn,Negativity,0
O,o,c,LangRef,0
!,!,s,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
embrace,embrace,s,Positivity,0
you,you,s,DirectAddress,0
with,with,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,Specifiers,2
love,love,c,Positivity,0
",",",",s,,0
as,as,s,,0
dead,dead,c,Negativity,0
",",",",s,,0
and,and,s,,0
revived,revived,s,StandardsPos,0
friends,friends,n,StandardsPos,0
would,would,s,ProjectBack,0
express,express,s,Citations,0
to,to,s,,0
either,either,c,Intensity,0
",",",",s,Intensity,1
to,to,s,Inclusive,0
us,us,s,Inclusive,1
you,you,s,DirectAddress,0
were,were,s,ProjectBack,0
dead,dead,c,Negativity,0
",",",",s,,0
and,and,s,,0
are,are,s,Positivity,0
alive,alive,s,Positivity,1
again,again,c,RecurringEvents,0
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
have,have,n,,0
bestowed,bestowed,s,StandardsPos,0
this,this,s,,0
life,life,s,AbstractConcepts,0
we,we,s,,0
now,now,s,Immediacy,0
enjoy,enjoy,c,Positivity,0
",",",",s,,0
we,we,s,Insist,0
must,must,s,Insist,1
not,not,s,Insist,2
owe,owe,s,CommonAuthorities,0
it,it,s,CommonAuthorities,1
to,to,s,CommonAuthorities,2
another,another,s,Specifiers,0
Parent,parent,c,PersonProperty,0
.,.,s,ReasonForward,0
So,so,s,ReasonForward,1
is,is,n,ReportingStates,0
the,the,s,ReportingStates,1
Judge,judge,s,PrivateThinking,0
a,a,s,PrivateThinking,1
Father,father,s,Positivity,0
to,to,s,Positivity,1
the,the,s,,0
guilty,guilty,c,Negative_Relation,0
",",",",s,,0
your,your,s,DirectAddress,0
sentence,sentence,s,AbstractConcepts,0
was,was,s,ProjectBack,0
past,past,s,AbstractConcepts,0
upon,upon,s,Immediacy,0
us,us,c,Immediacy,1
",",",",s,,0
and,and,s,,0
the,the,s,,0
hand,hand,n,SenseObject,0
held,held,s,ReportingEvents,0
up,up,s,ReportingEvents,1
to,to,s,ReportingEvents,2
put,put,s,ReportingEvents,0
it,it,s,ReportingEvents,1
into,into,s,,0
practice,practice,c,GenericEvents,0
",",",",s,,0
when,when,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
from,from,s,,0
heaven,heaven,s,Positivity,0
you,you,s,DirectAddress,0
had,had,s,DirectAddress,1
fallen,fallen,c,ReportingStates,0
",",",",n,ReportingStates,1
set,set,s,ReportingEvents,0
all,all,s,Updates,0
right,right,s,Updates,1
that,that,s,ProjectBack,0
was,was,s,ProjectBack,1
in,in,s,Specifiers,0
such,such,s,Specifiers,1
confusion,confusion,c,Negativity,0
",",",",s,,0
what,what,s,,0
trifles,trifles,s,SenseObject,0
will,will,s,PredictedFuture,0
the,the,s,Intensity,0
greatest,greatest,n,Intensity,1
dangers,dangers,s,Fear,0
appear,appear,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
us,us,nnn,Inclusive,0
Rise,rise,c,Motions,0
",",",",s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
noe,noe,s,UNRECOGNIZED,0
less,less,s,Comparison,0
quickened,quickened,s,Transformation,0
me,me,c,FirstPer,0
",",",",s,,0
that,that,s,ProjectBack,0
was,was,s,ProjectBack,1
as,as,s,,0
nigh,nigh,s,SenseProperty,0
my,my,s,FirstPer,0
end,end,s,Sequence,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
your,your,n,DirectAddress,0
selves,selves,s,SubjectivePercept,0
were,were,c,ProjectBack,0
",",",",s,Resistance,0
but,but,s,Resistance,1
now,now,s,Immediacy,0
I,i,s,SelfDisclosure,0
live,live,c,SelfDisclosure,1
",",",",s,,0
and,and,s,,0
again,again,s,RecurringEvents,0
can,can,s,Contingency,0
think,think,s,PrivateThinking,0
of,of,s,PrivateThinking,1
life,life,s,AbstractConcepts,0
and,and,s,,0
vengance,vengance,s,UNRECOGNIZED,0
to,to,s,Inclusive,0
our,our,n,Inclusive,1
enemies,enemies,c,Negativity,0
",",",",s,Aside,0
which,which,s,Aside,1
presently,presently,s,TimeShift,0
we,we,s,,0
will,will,s,PredictedFuture,0
put,put,s,ReportingEvents,0
in,in,s,ReportingEvents,1
practice,practice,c,ReportingEvents,2
",",",",s,,0
and,and,s,,0
seeing,seeing,s,Confidence,0
that,that,s,Confidence,1
our,our,s,Inclusive,0
spirits,spirits,s,SubjectivePercept,0
are,are,n,ReportingStates,0
redoubled,redoubled,c,Intensity,0
",",",",s,,0
our,our,s,Sad,0
losses,losses,s,Sad,1
shall,shall,s,ProjectAhead,0
no,no,s,Updates,0
longer,longer,s,Updates,1
fright,fright,s,Negativity,0
us,us,nnn,Inclusive,0
It,it,s,Immediacy,0
Is,is,s,Immediacy,1
time,time,s,Immediacy,2
Sr,sr,c,UNRECOGNIZED,0
",",",",s,,0
you,you,s,DirectAddress,0
showed,showed,s,ReportingEvents,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
unto,unto,s,CommonAuthorities,0
the,the,s,,0
Army,army,c,CommonAuthorities,0
",",",",s,,0
there,there,s,DirectAddress,0
you,you,s,DirectAddress,1
are,are,s,DirectAddress,2
dead,dead,s,Negativity,0
still,still,c,Updates,0
",",",",n,,0
and,and,s,,0
their,their,s,PersonPronoun,0
faith,faith,s,StandardsPos,0
on,on,s,CommonAuthorities,0
the,the,s,CommonAuthorities,1
belief,belief,s,CommonAuthorities,2
little,little,s,SenseProperty,0
better,better,c,Comparison,0
",",",",s,Resistance,0
but,but,s,Resistance,1
your,your,s,DirectAddress,0
presence,presence,c,AbstractConcepts,0
",",",",s,,0
will,will,s,PredictedFuture,0
enliven,enliven,s,Positivity,0
it,it,n,,0
again,again,c,RecurringEvents,0
",",",",s,,0
and,and,s,,0
make,make,s,ReportingEvents,0
them,them,s,,0
fight,fight,s,Resistance,0
on,on,s,,0
hatred,hatred,s,Negativity,0
of,of,s,,0
their,their,s,PersonPronoun,0
former,former,s,ProjectBack,0
fault,fault,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
shame,shame,s,StandardsNeg,0
of,of,s,,0
their,their,n,PersonPronoun,0
present,present,s,,0
desperation,desperation,nnn,StandardsNeg,0
Let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
away,away,c,,0
.,.,nnn,Imperative,0
Never,never,s,Imperative,1
did,did,s,StandardsPos,0
Justice,justice,s,StandardsPos,1
appear,appear,s,SubjectivePercept,0
so,so,s,,0
eminent,eminent,s,StandardsPos,0
this,this,s,ProjectBack,0
was,was,s,ProjectBack,1
a,a,s,,0
deed,deed,c,AbstractConcepts,0
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
her,her,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
hand,hand,s,SenseObject,0
had,had,n,ProjectBack,0
wrought,wrought,s,ReportingEvents,0
it,it,c,,0
",",",",s,,0
who,who,s,,0
can,can,s,Contingency,0
complain,complain,s,Negative_Relation,0
the,the,s,,0
want,want,s,ProjectAhead,0
of,of,s,CommonAuthorities,0
providence,providence,c,CommonAuthorities,1
",",",",s,,0
or,or,s,,0
say,say,s,Citations,0
the,the,s,Citations,1
guilty,guilty,c,Negative_Relation,0
",",",",s,,0
and,and,n,,0
the,the,s,,0
innocent,innocent,s,Disclosure,0
make,make,s,ReportingEvents,0
one,one,s,ReportingEvents,1
heap,heap,c,SenseObject,0
",",",",s,,0
when,when,s,Curiosity,0
this,this,s,Curiosity,1
is,is,s,LangRef,0
told,told,c,LangRef,1
.,.,s,,0
A,a,s,,0
Tyrant,tyrant,s,Negative_Relation,0
in,in,s,,0
the,the,s,Intensity,0
height,height,s,Intensity,1
of,of,s,Intensity,2
all,all,n,Generalization,0
his,his,s,Generalization,1
glory,glory,s,StandardsPos,0
guarded,guarded,s,Resistance,0
with,with,s,Inclusive,0
friends,friends,c,Inclusive,1
",",",",s,,0
and,and,s,,0
crewelty,crewelty,s,UNRECOGNIZED,0
what,what,s,,0
either,either,s,Metadiscourse,0
power,power,s,AbstractConcepts,0
or,or,s,,0
violence,violence,n,StandardsNeg,0
could,could,s,Contingency,0
make,make,s,Cause,0
him,him,s,Cause,1
safe,safe,s,StandardsPos,0
with,with,c,,0
",",",",s,,0
by,by,s,,0
a,a,s,,0
mortal,mortal,s,PersonProperty,0
hand,hand,s,SenseObject,0
Strengthened,strengthened,s,Transformation,0
with,with,s,,0
Justice,justice,c,StandardsPos,0
",",",",s,,0
was,was,n,ProjectBack,0
snatched,snatched,s,SceneShift,0
from,from,s,SceneShift,1
the,the,s,,0
midst,midst,s,SenseProperty,0
of,of,s,SenseProperty,1
all,all,c,,0
",",",",s,,0
the,the,s,,0
lightning,lightning,s,SenseObject,0
melts,melts,s,Motions,0
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
enclosed,enclosed,s,SpaceRelation,0
gold,gold,s,SenseObject,0
with,with,n,,0
half,half,s,Numbers,0
that,that,s,,0
wonder,wonder,c,Curiosity,0
:,:,s,,0
leaving,leaving,s,,0
that,that,s,Comparison,0
is,is,s,Comparison,1
more,more,s,Comparison,2
combustible,combustible,c,AbstractConcepts,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
does,does,s,ReportingEvents,0
the,the,s,,0
plague,plague,s,Negativity,0
in,in,s,,0
a,a,n,,0
multitude,multitude,s,AbstractConcepts,0
of,of,s,,0
men,men,s,PersonProperty,0
make,make,s,ReportingEvents,0
a,a,s,ReportingEvents,1
choice,choice,s,ReportingEvents,2
so,so,s,,0
curious,curious,nnn,Curiosity,0
Where,where,s,Question,0
is,is,s,Question,1
the,the,s,Question,2
great,great,s,Intensity,0
worker,worker,c,PersonProperty,0
",",",",s,,0
of,of,s,,0
it,it,c,,0
?,?,nnn,Question,0
Again,again,s,RecurringEvents,0
departed,departed,s,ReportingEvents,0
to,to,s,,0
perform,perform,s,ReportingEvents,0
greater,greater,s,Comparison,0
things,things,c,Uncertainty,0
",",",",s,,0
If,if,s,Contingency,0
be,be,s,ReportingStates,0
possible,possible,c,Contingency,0
",",",",s,,0
I,i,s,FirstPer,0
did,did,s,ReportingEvents,0
prophecy,prophecy,c,ProjectAhead,0
",",",",n,Concessive,0
though,though,s,Concessive,1
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
nature,nature,s,AbstractConcepts,0
of,of,s,,0
them,them,c,,0
",",",",s,,0
that,that,s,,0
he,he,s,Contingency,0
could,could,s,Contingency,1
act,act,s,,0
us,us,s,Inclusive,0
wonders,wonders,c,Curiosity,0
",",",",s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
strive,strive,s,ProjectAhead,0
to,to,n,ProjectAhead,1
second,second,s,Sequence,0
his,his,s,PersonPronoun,0
first,first,s,Sequence,0
blow,blow,c,Motions,0
",",",",s,,0
and,and,s,Immediacy,0
now,now,s,Immediacy,1
the,the,s,,0
gods,gods,s,CommonAuthorities,0
and,and,s,,0
he,he,s,PersonPronoun,0
have,have,s,ReportingEvents,0
done,done,c,ReportingEvents,1
",",",",s,,0
play,play,s,ReportingEvents,0
our,our,s,Inclusive,0
parts,parts,c,AbstractConcepts,0
.,.,s,,0
I,i,n,Contingency,0
could,could,s,Contingency,1
almost,almost,s,SubjectivePercept,0
give,give,s,,0
him,him,s,PersonPronoun,0
divine,divine,s,StandardsPos,0
honors,honors,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
say,say,s,Citations,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
is,is,s,ReportingStates,0
in,in,s,,0
the,the,s,,0
Camp,camp,c,SenseObject,0
",",",",s,,0
there,there,s,DenyDisclaim,0
is,is,n,DenyDisclaim,1
no,no,s,DenyDisclaim,2
need,need,s,Insist,0
of,of,s,,0
any,any,s,,0
other,other,s,Specifiers,0
power,power,c,AbstractConcepts,0
",",",",s,,0
Soldiers,soldiers,s,PersonProperty,0
are,are,s,Exceptions,0
but,but,s,Exceptions,1
charge,charge,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
troubles,troubles,s,Negativity,0
only,only,nnn,Exceptions,0
It,it,s,Exceptions,1
Is,is,s,ReportingStates,0
time,time,c,,0
",",",",s,,0
that,that,s,,0
my,my,s,FirstPer,0
troops,troops,s,SenseObject,0
were,were,s,ProjectBack,0
gone,gone,c,ReportingStates,0
",",",",s,ReportingStates,1
that,that,s,Inclusive,0
we,we,s,Inclusive,1
may,may,s,Contingency,0
reach,reach,s,ReportingEvents,0
the,the,s,ReportingEvents,1
place,place,s,SpaceRelation,0
of,of,s,SpaceRelation,1
ambush,ambush,c,Negative_Relation,0
",",",",n,,0
ere,ere,s,ProjectAhead,0
the,the,s,ProjectAhead,1
break,break,s,TimeDuration,0
of,of,s,TimeDuration,1
day,day,nnn,TimeDuration,2
It,it,s,ConfirmedThght,0
Is,is,s,ConfirmedThght,1
true,true,s,ConfirmedThght,2
you,you,s,Insist,0
shall,shall,s,Insist,1
presently,presently,s,TimeShift,0
away,away,c,,0
",",",",s,,0
Phronimus,phronimus,s,UNRECOGNIZED,0
is,is,s,Updates,0
already,already,s,Updates,1
gone,gone,s,ReportingEvents,0
with,with,s,,0
his,his,s,PersonPronoun,0
Forces,forces,n,Resistance,0
to,to,s,Resistance,1
stop,stop,s,Resistance,0
the,the,s,Resistance,1
passage,passage,s,SenseObject,0
between,between,s,,0
the,the,s,Negative_Relation,0
enemy,enemy,c,Negative_Relation,1
",",",",s,,0
and,and,s,,0
the,the,s,,0
City,city,c,CommonAuthorities,0
",",",",s,,0
we,we,s,,0
in,in,s,SpaceRelation,0
front,front,s,SpaceRelation,1
will,will,s,PredictedFuture,0
stand,stand,n,Resistance,0
against,against,s,Resistance,1
them,them,c,,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
that,that,s,,0
in,in,s,TimeDuration,0
the,the,s,TimeDuration,1
morning,morning,s,TimeDuration,2
when,when,s,TimeShift,0
they,they,s,TimeShift,1
rise,rise,s,Motions,0
it,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
appear,appear,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
them,them,s,,0
as,as,n,Resemblances,0
if,if,s,Resemblances,1
they,they,s,,0
were,were,s,ProjectBack,0
inhabited,inhabited,s,SpaceRelation,0
with,with,s,SpaceRelation,1
foes,foes,c,Negative_Relation,0
",",",",s,,0
not,not,s,Negativity,0
being,being,s,Negativity,1
able,able,s,Negativity,2
to,to,s,,0
turn,turn,s,Motions,0
away,away,s,Motions,1
they,they,s,,0
shall,shall,s,ProjectAhead,0
not,not,n,ProjectAhead,1
loose,loose,s,ReportingEvents,0
their,their,s,ReportingEvents,1
sight,sight,s,SenseProperty,0
in,in,s,Inclusive,0
our,our,s,Inclusive,1
large,large,s,AbstractConcepts,0
number,number,nnn,AbstractConcepts,1
Some,some,s,Specifiers,0
of,of,s,Specifiers,1
those,those,s,,0
which,which,s,,0
were,were,s,ProjectBack,0
sent,sent,s,SceneShift,0
to,to,s,SceneShift,1
corrupt,corrupt,s,StandardsNeg,0
the,the,s,Negative_Relation,0
enemies,enemies,s,Negative_Relation,1
are,are,s,ReportingStates,0
returned,returned,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
say,say,n,Citations,0
their,their,s,PersonPronoun,0
words,words,s,LangRef,0
were,were,s,ProjectBack,0
harkned,harkned,s,UNRECOGNIZED,0
to,to,c,,0
",",",",s,,0
beyond,beyond,s,,0
their,their,s,PersonPronoun,0
expectation,expectation,c,ProjectAhead,0
:,:,s,,0
and,and,s,,0
if,if,s,Contingency,0
a,a,s,Contingency,1
present,present,s,,0
assault,assault,n,Negative_Relation,0
were,were,s,ProjectBack,0
given,given,c,ReportingStates,0
",",",",s,ReportingStates,1
there,there,s,ProjectBack,0
were,were,s,ProjectBack,1
no,no,s,Confidence,0
doubt,doubt,s,Confidence,1
of,of,s,,0
victory,victory,c,Positivity,0
",",",",s,Generalization,0
all,all,s,Generalization,1
is,is,s,ReportingStates,0
in,in,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,Specifiers,2
tumult,tumult,nnn,Negativity,0
Such,such,s,Intensity,0
evils,evils,s,StandardsNeg,0
increase,increase,s,Transformation,0
by,by,s,,0
delay,delay,c,Resistance,0
",",",",s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
let,let,s,ReportingEvents,0
',',c,,0
em,em,s,SpaceRelation,0
grow,grow,s,ReportingEvents,0
until,until,s,TimeDuration,0
the,the,s,TimeDuration,1
morning,morning,c,,0
",",",",s,,0
and,and,s,Sequence,0
then,then,n,Sequence,1
our,our,s,Inclusive,0
sight,sight,s,SenseProperty,0
will,will,s,PredictedFuture,0
gain,gain,s,,0
the,the,s,GenericEvents,0
conquest,conquest,c,GenericEvents,1
;,;,s,,0
if,if,s,Contingency,0
it,it,s,Contingency,1
be,be,s,ReportingStates,0
possible,possible,s,Contingency,0
we,we,s,,0
will,will,s,PredictedFuture,0
order't,order't,s,UNRECOGNIZED,0
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
that,that,s,Inclusive,0
we,we,n,Inclusive,1
may,may,s,Contingency,0
rather,rather,s,Resistance,0
show,show,s,ReportingEvents,0
',',c,,0
um,um,s,OralCues,0
war,war,s,GenericEvents,0
than,than,s,Comparison,0
bring,bring,s,,0
it,it,s,,0
on,on,s,,0
them,them,c,,0
",",",",s,Concessive,0
though,though,s,Concessive,1
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
given,given,s,ReportingStates,0
into,into,s,,0
our,our,n,Inclusive,0
hands,hands,s,SenseObject,0
we,we,s,Insist,0
ought,ought,s,Insist,1
not,not,s,Insist,2
to,to,s,Insist,3
show,show,s,ReportingEvents,0
our,our,s,StandardsPos,0
mercy,mercy,c,StandardsPos,1
",",",",s,,0
and,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
our,our,s,StandardsPos,0
power,power,nnn,StandardsPos,1
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
O,o,c,LangRef,0
!,!,nnn,,0
Madam,madam,s,PersonProperty,0
they,they,s,,0
break,break,s,SceneShift,0
in,in,s,SceneShift,1
upon,upon,s,SceneShift,2
us,us,c,Inclusive,0
.,.,nnn,,0
O,o,s,LangRef,0
my,my,s,Autobio,0
father,father,c,Autobio,1
!,!,s,,0
when,when,s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
slain,slain,s,ReportingEvents,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
fear,fear,s,Fear,0
what,what,s,,0
after,after,s,Sequence,0
does,does,s,ReportingEvents,0
befall,befall,s,Sad,0
me,me,c,Sad,1
",",",",n,,0
the,the,s,Comparison,0
same,same,s,Comparison,1
that,that,s,ProjectBack,0
was,was,s,ProjectBack,1
their,their,s,PersonPronoun,0
cruelty,cruelty,s,Anger,0
to,to,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
will,will,s,PredictedFuture,0
to,to,s,PredictedFuture,1
me,me,s,FirstPer,0
be,be,s,ReportingStates,0
pity,pity,c,Sad,0
.,.,nnn,Imperative,0
Hold,hold,c,Imperative,1
",",",",s,,0
I,i,s,FirstPer,0
command,command,s,CommonAuthorities,0
you,you,s,DirectAddress,0
hold,hold,c,,0
",",",",s,,0
he,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
takes,takes,s,StandardsNeg,0
a,a,s,StandardsNeg,1
life,life,s,StandardsNeg,2
shall,shall,s,ProjectAhead,0
pay,pay,s,ReportingEvents,0
one,one,s,Numbers,0
back,back,s,,0
again,again,c,RecurringEvents,0
.,.,nnn,Question,0
What,what,s,Question,1
stays,stays,s,TimeDuration,0
thee,thee,s,DirectAddress,0
monster,monster,c,Negativity,0
",",",",s,,0
and,and,s,,0
makes,makes,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
pant,pant,s,Motions,0
thusore,thusore,s,UNRECOGNIZED,0
the,the,s,,0
prey,prey,c,SenseObject,0
?,?,s,Question,0
here,here,s,SpaceRelation,0
I,i,s,FirstPer,0
stand,stand,n,ProjectAhead,0
ready,ready,s,ProjectAhead,1
and,and,s,,0
do,do,s,Intensity,0
invite,invite,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
fury,fury,c,Anger,0
",",",",s,,0
come,come,s,ReportingEvents,0
and,and,s,,0
save,save,s,StandardsPos,0
my,my,s,FirstPer,0
hand,hand,s,SenseObject,0
a,a,s,,0
labor,labor,c,AbstractConcepts,0
",",",",s,,0
if,if,s,Contingency,0
